title,lv_cnt,prev_lv_cnt,lv_node_cnt,coll_cnt,xml_tag,tag_name,tag_label,coll_name,tag_pname,url
splunk_app_windows_infrastructure,3,2,1,2,href,ad_audit_gpo,Group Policy Audit,Group Policy,Group Policy,http://10.211.55.122:8000/app/splunk_app_windows_infrastructure/ad_audit_gpo
splunk_app_windows_infrastructure,3,3,2,2,href,ad_chg_gpo,Group Policy Changes,Group Policy,Group Policy,http://10.211.55.122:8000/app/splunk_app_windows_infrastructure/ad_chg_gpo
splunk_app_windows_infrastructure,3,3,3,3,coll,Group Policy Object Reports,Group Policy Object Reports,Group Policy Object Reports,Group Policy,
splunk_app_windows_infrastructure,4,3,1,3,href,ad_secrpt_gpo_all,All,Group Policy Object Reports,Group Policy Object Reports,http://10.211.55.122:8000/app/splunk_app_windows_infrastructure/ad_secrpt_gpo_all
splunk_app_windows_infrastructure,4,4,2,3,href,ad_secrpt_gpo_new,New,Group Policy Object Reports,Group Policy Object Reports,http://10.211.55.122:8000/app/splunk_app_windows_infrastructure/ad_secrpt_gpo_new
splunk_app_windows_infrastructure,4,4,3,3,href,ad_secrpt_gpo_deleted,Deleted,Group Policy Object Reports,Group Policy Object Reports,http://10.211.55.122:8000/app/splunk_app_windows_infrastructure/ad_secrpt_gpo_deleted
splunk_app_windows_infrastructure,4,4,4,3,href,ad_secrpt_gpo_disabled,Disabled,Group Policy Object Reports,Group Policy Object Reports,http://10.211.55.122:8000/app/splunk_app_windows_infrastructure/ad_secrpt_gpo_disabled
splunk_app_windows_infrastructure,2,4,1,2,coll,Organizational Units,Organizational Units,Organizational Units,Active Directory,
splunk_app_windows_infrastructure,3,2,1,2,href,ad_audit_ou,Organizational Unit Audit,Organizational Units,Organizational Units,http://10.211.55.122:8000/app/splunk_app_windows_infrastructure/ad_audit_ou
splunk_app_windows_infrastructure,3,3,2,3,coll,Organizational Unit Reports,Organizational Unit Reports,Organizational Unit Reports,Organizational Units,
splunk_app_windows_infrastructure,4,3,1,3,href,ad_secrpt_ou_all,All,Organizational Unit Reports,Organizational Unit Reports,http://10.211.55.122:8000/app/splunk_app_windows_infrastructure/ad_secrpt_ou_all
splunk_app_windows_infrastructure,4,4,2,3,href,ad_secrpt_ou_new,New,Organizational Unit Reports,Organizational Unit Reports,http://10.211.55.122:8000/app/splunk_app_windows_infrastructure/ad_secrpt_ou_new
splunk_app_windows_infrastructure,4,4,3,3,href,ad_secrpt_ou_deleted,Deleted,Organizational Unit Reports,Organizational Unit Reports,http://10.211.55.122:8000/app/splunk_app_windows_infrastructure/ad_secrpt_ou_deleted
splunk_app_windows_infrastructure,4,4,4,3,href,ad_secrpt_ou_nomanager,No Manager,Organizational Unit Reports,Organizational Unit Reports,http://10.211.55.122:8000/app/splunk_app_windows_infrastructure/ad_secrpt_ou_nomanager
splunk_app_windows_infrastructure,4,4,5,3,href,ad_secrpt_ou_gpolink,GPO Linked,Organizational Unit Reports,Organizational Unit Reports,http://10.211.55.122:8000/app/splunk_app_windows_infrastructure/ad_secrpt_ou_gpolink
splunk_app_windows_infrastructure,1,4,1,1,coll,Dashboards,Dashboards,Dashboards,Fabrix,
splunk_app_windows_infrastructure,2,1,1,1,href,palette/,View Dashboards,Dashboards,Dashboards,http://10.211.55.122:8000/app/splunk_app_windows_infrastructure/palette/
splunk_app_windows_infrastructure,2,2,2,1,href,palette__new/,Create New Dashboard,Dashboards,Dashboards,http://10.211.55.122:8000/app/splunk_app_windows_infrastructure/palette__new/
splunk_app_windows_infrastructure,1,2,1,0,href,splunk_app_windows_infrastructure_search,Search,,,http://10.211.55.122:8000/app/splunk_app_windows_infrastructure/search
splunk_app_windows_infrastructure,2,1,2,1,coll,2_splunk_app_windows_infrastructure_search,Search,Tools and Settings,splunk_app_windows_infrastructure_search,http://10.211.55.122:8000/app/splunk_app_windows_infrastructure/search
splunk_app_windows_infrastructure,3,1,2,1,coll,3_splunk_app_windows_infrastructure_search,Search,Tools and Settings,2_splunk_app_windows_infrastructure_search,http://10.211.55.122:8000/app/splunk_app_windows_infrastructure/search
splunk_app_windows_infrastructure,4,1,2,1,coll,4_splunk_app_windows_infrastructure_search,Search,Tools and Settings,3_splunk_app_windows_infrastructure_search,http://10.211.55.122:8000/app/splunk_app_windows_infrastructure/search
splunk_app_windows_infrastructure,1,1,2,1,coll,Tools and Settings,Tools and Settings,Tools and Settings,Fabrix,
splunk_app_windows_infrastructure,2,1,1,1,view,setup,setup,Tools and Settings,Tools and Settings,http://10.211.55.122:8000/app/splunk_app_windows_infrastructure/setup
splunk_app_windows_infrastructure,2,2,2,1,href,lookupbuilder,Build Lookups,Tools and Settings,Tools and Settings,http://10.211.55.122:8000/app/splunk_app_windows_infrastructure/lookupbuilder
splunk_app_windows_infrastructure,2,2,3,1,href,lookupmigrator,Migrate Lookups to KVStore,Tools and Settings,Tools and Settings,http://10.211.55.122:8000/app/splunk_app_windows_infrastructure/lookupmigrator
Splunk_CiscoISE,0,0,1,0,nav,Fabrix,Fabrix,,Fabrix,http://10.211.55.122:8000/app/Splunk_CiscoISE
Splunk_CiscoISE,0,0,2,0,nav,Fabrix,Fabrix,,Fabrix,http://10.211.55.122:8000/app/Splunk_CiscoISE
Splunk_CiscoISE,1,0,1,1,coll,ISE Overview,ISE Overview,ISE Overview,Fabrix,
Splunk_CiscoISE,2,1,1,1,view,ise_overview,ise_overview,ISE Overview,ISE Overview,http://10.211.55.122:8000/app/Splunk_CiscoISE/ise_overview
Splunk_CiscoISE,2,2,2,1,view,ise_system_health,ise_system_health,ISE Overview,ISE Overview,http://10.211.55.122:8000/app/Splunk_CiscoISE/ise_system_health
Splunk_CiscoISE,2,2,3,1,view,ise_alarm_summary,ise_alarm_summary,ISE Overview,ISE Overview,http://10.211.55.122:8000/app/Splunk_CiscoISE/ise_alarm_summary
Splunk_CiscoISE,2,2,4,1,view,ise_admin_ops_audit,ise_admin_ops_audit,ISE Overview,ISE Overview,http://10.211.55.122:8000/app/Splunk_CiscoISE/ise_admin_ops_audit
Splunk_CiscoISE,2,2,5,1,view,ise_documentation,ise_documentation,ISE Overview,ISE Overview,http://10.211.55.122:8000/app/Splunk_CiscoISE/ise_documentation
Splunk_CiscoISE,1,2,1,0,view,ise_profiler,ise_profiler,,Fabrix,http://10.211.55.122:8000/app/Splunk_CiscoISE/ise_profiler
Splunk_CiscoISE,2,1,2,0,view,2_ise_profiler,ise_profiler,,ise_profiler,http://10.211.55.122:8000/app/Splunk_CiscoISE/ise_profiler
Splunk_CiscoISE,3,1,2,0,view,3_ise_profiler,ise_profiler,,2_ise_profiler,http://10.211.55.122:8000/app/Splunk_CiscoISE/ise_profiler
Splunk_CiscoISE,4,1,2,0,view,4_ise_profiler,ise_profiler,,3_ise_profiler,http://10.211.55.122:8000/app/Splunk_CiscoISE/ise_profiler
Splunk_CiscoISE,1,1,2,0,view,ise_profiler,ise_profiler,,Fabrix,http://10.211.55.122:8000/app/Splunk_CiscoISE/ise_profiler
Splunk_CiscoISE,2,1,3,1,coll,2_ise_profiler,ise_profiler,Authentications,ise_profiler,http://10.211.55.122:8000/app/Splunk_CiscoISE/ise_profiler
Splunk_CiscoISE,3,1,3,1,coll,3_ise_profiler,ise_profiler,Authentications,2_ise_profiler,http://10.211.55.122:8000/app/Splunk_CiscoISE/ise_profiler
Splunk_CiscoISE,4,1,3,1,coll,4_ise_profiler,ise_profiler,Authentications,3_ise_profiler,http://10.211.55.122:8000/app/Splunk_CiscoISE/ise_profiler
Splunk_CiscoISE,1,1,3,1,coll,Authentications,Authentications,Authentications,Fabrix,
Splunk_CiscoISE,2,1,1,1,view,ise_passed_authentications,ise_passed_authentications,Authentications,Authentications,http://10.211.55.122:8000/app/Splunk_CiscoISE/ise_passed_authentications
Splunk_CiscoISE,2,2,2,2,coll,Passed Authentications for a Specific Location,Passed Authentications for a Specific Location,Passed Authentications for a Specific Location,Authentications,
Splunk_CiscoISE,3,2,1,2,view,ise_passed_auth_location_wired,ise_passed_auth_location_wired,Passed Authentications for a Specific Location,Passed Authentications for a Specific Location,http://10.211.55.122:8000/app/Splunk_CiscoISE/ise_passed_auth_location_wired
Splunk_CiscoISE,3,3,2,2,view,ise_passed_auth_location_wireless,ise_passed_auth_location_wireless,Passed Authentications for a Specific Location,Passed Authentications for a Specific Location,http://10.211.55.122:8000/app/Splunk_CiscoISE/ise_passed_auth_location_wireless
Splunk_CiscoISE,3,3,3,2,view,ise_passed_auth_location_virtual,ise_passed_auth_location_virtual,Passed Authentications for a Specific Location,Passed Authentications for a Specific Location,http://10.211.55.122:8000/app/Splunk_CiscoISE/ise_passed_auth_location_virtual
Splunk_CiscoISE,2,3,1,1,view,ise_failed_authentications,ise_failed_authentications,Authentications,Authentications,http://10.211.55.122:8000/app/Splunk_CiscoISE/ise_failed_authentications
Splunk_CiscoISE,2,2,2,2,coll,Failed Authentications for a Specific Location,Failed Authentications for a Specific Location,Failed Authentications for a Specific Location,Authentications,
Splunk_CiscoISE,3,2,1,2,view,ise_failed_auth_location_wired,ise_failed_auth_location_wired,Failed Authentications for a Specific Location,Failed Authentications for a Specific Location,http://10.211.55.122:8000/app/Splunk_CiscoISE/ise_failed_auth_location_wired
Splunk_CiscoISE,3,3,2,2,view,ise_failed_auth_location_wireless,ise_failed_auth_location_wireless,Failed Authentications for a Specific Location,Failed Authentications for a Specific Location,http://10.211.55.122:8000/app/Splunk_CiscoISE/ise_failed_auth_location_wireless
Splunk_CiscoISE,3,3,3,2,view,ise_failed_auth_location_virtual,ise_failed_auth_location_virtual,Failed Authentications for a Specific Location,Failed Authentications for a Specific Location,http://10.211.55.122:8000/app/Splunk_CiscoISE/ise_failed_auth_location_virtual
Splunk_CiscoISE,2,3,1,1,view,ise_guest_authentications,ise_guest_authentications,Authentications,Authentications,http://10.211.55.122:8000/app/Splunk_CiscoISE/ise_guest_authentications
Splunk_CiscoISE,2,2,2,1,view,ise_guest_authentications_failed,ise_guest_authentications_failed,Authentications,Authentications,http://10.211.55.122:8000/app/Splunk_CiscoISE/ise_guest_authentications_failed
Splunk_CiscoISE,2,2,3,1,view,ise_guest_authentications_failed,ise_guest_authentications_failed,Authentications,Authentications,http://10.211.55.122:8000/app/Splunk_CiscoISE/ise_guest_authentications_failed
Splunk_CiscoISE,1,2,1,1,coll,Device Summary,Device Summary,Device Summary,Fabrix,
Splunk_CiscoISE,2,1,1,1,view,ise_device_summary,ise_device_summary,Device Summary,Device Summary,http://10.211.55.122:8000/app/Splunk_CiscoISE/ise_device_summary
Splunk_CiscoISE,2,2,2,1,view,ise_device_summary_location,ise_device_summary_location,Device Summary,Device Summary,http://10.211.55.122:8000/app/Splunk_CiscoISE/ise_device_summary_location
Splunk_CiscoISE,2,2,3,1,view,ise_device_unknown,ise_device_unknown,Device Summary,Device Summary,http://10.211.55.122:8000/app/Splunk_CiscoISE/ise_device_unknown
Splunk_CiscoISE,1,2,1,1,coll,Posture,Posture,Posture,Fabrix,
Splunk_CiscoISE,2,1,1,1,view,ise_posture_antivirus,ise_posture_antivirus,Posture,Posture,http://10.211.55.122:8000/app/Splunk_CiscoISE/ise_posture_antivirus
Splunk_CiscoISE,2,2,2,1,view,ise_posture_antispyware,ise_posture_antispyware,Posture,Posture,http://10.211.55.122:8000/app/Splunk_CiscoISE/ise_posture_antispyware
Splunk_CiscoISE,1,2,1,1,coll,Compliance,Compliance,Compliance,Fabrix,
Splunk_CiscoISE,2,1,1,1,view,ise_compliance_summary,ise_compliance_summary,Compliance,Compliance,http://10.211.55.122:8000/app/Splunk_CiscoISE/ise_compliance_summary
Splunk_CiscoISE,2,2,2,1,view,ise_compliance_summary_wireless,ise_compliance_summary_wireless,Compliance,Compliance,http://10.211.55.122:8000/app/Splunk_CiscoISE/ise_compliance_summary_wireless
Splunk_CiscoISE,1,2,1,1,coll,Client Provisioning,Client Provisioning,Client Provisioning,Fabrix,
Splunk_CiscoISE,2,1,1,1,view,ise_client_provisioning_summary,ise_client_provisioning_summary,Client Provisioning,Client Provisioning,http://10.211.55.122:8000/app/Splunk_CiscoISE/ise_client_provisioning_summary
Splunk_CiscoISE,1,2,1,0,view,flashtimeline,flashtimeline,,Fabrix,http://10.211.55.122:8000/app/Splunk_CiscoISE/flashtimeline
Splunk_CiscoISE,2,1,2,0,view,2_flashtimeline,flashtimeline,,flashtimeline,http://10.211.55.122:8000/app/Splunk_CiscoISE/flashtimeline
Splunk_CiscoISE,3,1,2,0,view,3_flashtimeline,flashtimeline,,2_flashtimeline,http://10.211.55.122:8000/app/Splunk_CiscoISE/flashtimeline
Splunk_CiscoISE,4,1,2,0,view,4_flashtimeline,flashtimeline,,3_flashtimeline,http://10.211.55.122:8000/app/Splunk_CiscoISE/flashtimeline
Splunk_CiscoISE,1,1,2,0,view,flashtimeline,flashtimeline,,Fabrix,http://10.211.55.122:8000/app/Splunk_CiscoISE/flashtimeline
Splunk_CiscoSecuritySuite,0,0,1,0,nav,Fabrix,Fabrix,,Fabrix,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite
Splunk_CiscoSecuritySuite,1,0,1,1,coll,Splunk for Cisco Security,Splunk for Cisco Security,Splunk for Cisco Security,Fabrix,
Splunk_CiscoSecuritySuite,2,1,1,1,view,true,true,Splunk for Cisco Security,Splunk for Cisco Security,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite/true
Splunk_CiscoSecuritySuite,2,2,2,1,view,search_ip_profile,search_ip_profile,Splunk for Cisco Security,Splunk for Cisco Security,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite/search_ip_profile
Splunk_CiscoSecuritySuite,2,2,3,1,view,user_tracking,user_tracking,Splunk for Cisco Security,Splunk for Cisco Security,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite/user_tracking
Splunk_CiscoSecuritySuite,2,2,4,1,view,Splunk_CiscoSecuritySuite_search,search,Splunk for Cisco Security,Splunk for Cisco Security,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite/search
Splunk_CiscoSecuritySuite,2,2,5,2,coll,Searches & Reports,Searches & Reports,Searches & Reports,Splunk for Cisco Security,
Splunk_CiscoSecuritySuite,3,2,1,2,saved,Splunk_CiscoSecuritySuite_9_unclassified,unclassified,Searches & Reports,Searches & Reports,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite
Splunk_CiscoSecuritySuite,2,3,1,2,coll,Dashboards,Dashboards,Dashboards,Splunk for Cisco Security,
Splunk_CiscoSecuritySuite,3,2,1,2,view,Splunk_CiscoSecuritySuite_12_unclassified,unclassified,Dashboards,Dashboards,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite
Splunk_CiscoSecuritySuite,1,3,1,1,coll,Email Security,Email Security,Email Security,Fabrix,
Splunk_CiscoSecuritySuite,2,1,1,1,view,esa_overview,esa_overview,Email Security,Email Security,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite/esa_overview
Splunk_CiscoSecuritySuite,2,2,2,1,view,esa_performance,esa_performance,Email Security,Email Security,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite/esa_performance
Splunk_CiscoSecuritySuite,2,2,3,1,view,esa_search,esa_search,Email Security,Email Security,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite/esa_search
Splunk_CiscoSecuritySuite,2,2,4,2,coll,Email Searches & Reports,Email Searches & Reports,Email Searches & Reports,Email Security,
Splunk_CiscoSecuritySuite,3,2,1,2,saved,Cisco ESA,Cisco ESA,Email Searches & Reports,Email Searches & Reports,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite/Cisco ESA
Splunk_CiscoSecuritySuite,1,3,1,1,coll,Web Security,Web Security,Web Security,Fabrix,
Splunk_CiscoSecuritySuite,2,1,1,1,view,wsa_overview,wsa_overview,Web Security,Web Security,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite/wsa_overview
Splunk_CiscoSecuritySuite,2,2,2,2,coll,Analytics,Analytics,Analytics,Web Security,
Splunk_CiscoSecuritySuite,3,2,1,2,view,wsa_security,wsa_security,Analytics,Analytics,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite/wsa_security
Splunk_CiscoSecuritySuite,3,3,2,2,view,wsa_web_metrics,wsa_web_metrics,Analytics,Analytics,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite/wsa_web_metrics
Splunk_CiscoSecuritySuite,3,3,3,2,view,wsa_search_providers,wsa_search_providers,Analytics,Analytics,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite/wsa_search_providers
Splunk_CiscoSecuritySuite,2,3,1,2,coll,Clients,Clients,Clients,Web Security,
Splunk_CiscoSecuritySuite,3,2,1,2,view,wsa_client_profiler,wsa_client_profiler,Clients,Clients,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite/wsa_client_profiler
Splunk_CiscoSecuritySuite,3,3,2,2,view,wsa_client_info,wsa_client_info,Clients,Clients,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite/wsa_client_info
Splunk_CiscoSecuritySuite,2,3,1,2,coll,Performance,Performance,Performance,Web Security,
Splunk_CiscoSecuritySuite,3,2,1,2,view,wsa_proxy_perf,wsa_proxy_perf,Performance,Performance,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite/wsa_proxy_perf
Splunk_CiscoSecuritySuite,3,3,2,2,view,wsa_network_resources,wsa_network_resources,Performance,Performance,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite/wsa_network_resources
Splunk_CiscoSecuritySuite,3,3,3,2,view,wsa_destinations,wsa_destinations,Performance,Performance,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite/wsa_destinations
Splunk_CiscoSecuritySuite,2,3,1,2,coll,Policies,Policies,Policies,Web Security,
Splunk_CiscoSecuritySuite,3,2,1,2,view,wsa_acceptable_use_business,wsa_acceptable_use_business,Policies,Policies,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite/wsa_acceptable_use_business
Splunk_CiscoSecuritySuite,3,3,2,2,view,wsa_acceptable_use_legal,wsa_acceptable_use_legal,Policies,Policies,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite/wsa_acceptable_use_legal
Splunk_CiscoSecuritySuite,3,3,3,2,view,wsa_acceptable_use_personal,wsa_acceptable_use_personal,Policies,Policies,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite/wsa_acceptable_use_personal
Splunk_CiscoSecuritySuite,3,3,4,2,view,wsa_acceptable_use_tools,wsa_acceptable_use_tools,Policies,Policies,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite/wsa_acceptable_use_tools
Splunk_CiscoSecuritySuite,2,3,1,2,coll,Searches & Reports,Searches & Reports,Searches & Reports,Web Security,
Splunk_CiscoSecuritySuite,3,2,1,2,saved,Cisco WSA,Cisco WSA,Searches & Reports,Searches & Reports,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite/Cisco WSA
Splunk_CiscoSecuritySuite,1,3,1,1,coll,Network Security,Network Security,Network Security,Fabrix,
Splunk_CiscoSecuritySuite,2,1,1,1,view,asa_overview,asa_overview,Network Security,Network Security,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite/asa_overview
Splunk_CiscoSecuritySuite,2,2,2,1,view,asa_search,asa_search,Network Security,Network Security,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite/asa_search
Splunk_CiscoSecuritySuite,2,2,3,2,coll,Sourcefire IPS IDS,Sourcefire IPS IDS,Sourcefire IPS IDS,Network Security,
Splunk_CiscoSecuritySuite,3,2,1,2,view,sourcefire_estreamer_summary,sourcefire_estreamer_summary,Sourcefire IPS IDS,Sourcefire IPS IDS,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite/sourcefire_estreamer_summary
Splunk_CiscoSecuritySuite,3,3,2,2,view,sourcefire_sensor_summary,sourcefire_sensor_summary,Sourcefire IPS IDS,Sourcefire IPS IDS,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite/sourcefire_sensor_summary
Splunk_CiscoSecuritySuite,3,3,3,2,view,sourcefire_policy_summary,sourcefire_policy_summary,Sourcefire IPS IDS,Sourcefire IPS IDS,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite/sourcefire_policy_summary
Splunk_CiscoSecuritySuite,3,3,4,2,view,sourcefire_host_summary,sourcefire_host_summary,Sourcefire IPS IDS,Sourcefire IPS IDS,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite/sourcefire_host_summary
Splunk_CiscoSecuritySuite,3,3,5,2,view,sourcefire_flow_summary,sourcefire_flow_summary,Sourcefire IPS IDS,Sourcefire IPS IDS,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite/sourcefire_flow_summary
Splunk_CiscoSecuritySuite,3,3,6,2,view,sourcefire_ids_event_summary,sourcefire_ids_event_summary,Sourcefire IPS IDS,Sourcefire IPS IDS,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite/sourcefire_ids_event_summary
Splunk_CiscoSecuritySuite,3,3,7,2,view,sourcefire_file_event_summary,sourcefire_file_event_summary,Sourcefire IPS IDS,Sourcefire IPS IDS,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite/sourcefire_file_event_summary
Splunk_CiscoSecuritySuite,3,3,8,2,view,sourcefire_correlation_summary,sourcefire_correlation_summary,Sourcefire IPS IDS,Sourcefire IPS IDS,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite/sourcefire_correlation_summary
Splunk_CiscoSecuritySuite,2,3,1,1,view,ips_overview,ips_overview,Network Security,Network Security,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite/ips_overview
Splunk_CiscoSecuritySuite,2,2,2,1,view,ips_analyst,ips_analyst,Network Security,Network Security,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite/ips_analyst
Splunk_CiscoSecuritySuite,2,2,3,1,view,ips_global_threats,ips_global_threats,Network Security,Network Security,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite/ips_global_threats
Splunk_CiscoSecuritySuite,2,2,4,2,coll,Firewall Searches & Reports,Firewall Searches & Reports,Firewall Searches & Reports,Network Security,
Splunk_CiscoSecuritySuite,3,2,1,2,saved,Cisco ASA,Cisco ASA,Firewall Searches & Reports,Firewall Searches & Reports,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite/Cisco ASA
Splunk_CiscoSecuritySuite,2,3,1,2,coll,IPS Searches & Reports,IPS Searches & Reports,IPS Searches & Reports,Network Security,
Splunk_CiscoSecuritySuite,3,2,1,2,saved,Cisco IPS,Cisco IPS,IPS Searches & Reports,IPS Searches & Reports,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite/Cisco IPS
Splunk_CiscoSecuritySuite,1,3,1,1,coll,Identity Services,Identity Services,Identity Services,Fabrix,
Splunk_CiscoSecuritySuite,2,1,1,2,coll,ISE Overview,ISE Overview,ISE Overview,Identity Services,
Splunk_CiscoSecuritySuite,3,2,1,2,view,ise_overview,ise_overview,ISE Overview,ISE Overview,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite/ise_overview
Splunk_CiscoSecuritySuite,3,3,2,2,view,ise_system_health,ise_system_health,ISE Overview,ISE Overview,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite/ise_system_health
Splunk_CiscoSecuritySuite,3,3,3,2,view,ise_alarm_summary,ise_alarm_summary,ISE Overview,ISE Overview,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite/ise_alarm_summary
Splunk_CiscoSecuritySuite,3,3,4,2,view,ise_admin_ops_audit,ise_admin_ops_audit,ISE Overview,ISE Overview,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite/ise_admin_ops_audit
Splunk_CiscoSecuritySuite,2,3,1,1,view,ise_profiler,ise_profiler,Identity Services,Identity Services,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite/ise_profiler
Splunk_CiscoSecuritySuite,2,2,2,2,coll,Authentications,Authentications,Authentications,Identity Services,
Splunk_CiscoSecuritySuite,3,2,1,2,view,ise_auth_all,ise_auth_all,Authentications,Authentications,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite/ise_auth_all
Splunk_CiscoSecuritySuite,3,3,2,2,view,ise_passed_authentications,ise_passed_authentications,Authentications,Authentications,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite/ise_passed_authentications
Splunk_CiscoSecuritySuite,3,3,3,3,coll,Passed Authentications for a Specific Location,Passed Authentications for a Specific Location,Passed Authentications for a Specific Location,Authentications,
Splunk_CiscoSecuritySuite,4,3,1,3,view,ise_passed_auth_location_wired,ise_passed_auth_location_wired,Passed Authentications for a Specific Location,Passed Authentications for a Specific Location,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite/ise_passed_auth_location_wired
Splunk_CiscoSecuritySuite,4,4,2,3,view,ise_passed_auth_location_wireless,ise_passed_auth_location_wireless,Passed Authentications for a Specific Location,Passed Authentications for a Specific Location,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite/ise_passed_auth_location_wireless
Splunk_CiscoSecuritySuite,4,4,3,3,view,ise_passed_auth_location_virtual,ise_passed_auth_location_virtual,Passed Authentications for a Specific Location,Passed Authentications for a Specific Location,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite/ise_passed_auth_location_virtual
Splunk_CiscoSecuritySuite,3,4,1,2,view,ise_failed_authentications,ise_failed_authentications,Authentications,Authentications,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite/ise_failed_authentications
Splunk_CiscoSecuritySuite,3,3,2,3,coll,Failed Authentications for a Specific Location,Failed Authentications for a Specific Location,Failed Authentications for a Specific Location,Authentications,
Splunk_CiscoSecuritySuite,4,3,1,3,view,ise_failed_auth_location_wired,ise_failed_auth_location_wired,Failed Authentications for a Specific Location,Failed Authentications for a Specific Location,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite/ise_failed_auth_location_wired
Splunk_CiscoSecuritySuite,4,4,2,3,view,ise_failed_auth_location_wireless,ise_failed_auth_location_wireless,Failed Authentications for a Specific Location,Failed Authentications for a Specific Location,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite/ise_failed_auth_location_wireless
Splunk_CiscoSecuritySuite,4,4,3,3,view,ise_failed_auth_location_virtual,ise_failed_auth_location_virtual,Failed Authentications for a Specific Location,Failed Authentications for a Specific Location,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite/ise_failed_auth_location_virtual
Splunk_CiscoSecuritySuite,3,4,1,2,view,ise_guest_authentications,ise_guest_authentications,Authentications,Authentications,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite/ise_guest_authentications
Splunk_CiscoSecuritySuite,3,3,2,2,view,ise_guest_authentications_failed,ise_guest_authentications_failed,Authentications,Authentications,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite/ise_guest_authentications_failed
Splunk_CiscoSecuritySuite,2,3,1,2,coll,Device Summary,Device Summary,Device Summary,Identity Services,
Splunk_CiscoSecuritySuite,3,2,1,2,view,ise_device_summary,ise_device_summary,Device Summary,Device Summary,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite/ise_device_summary
Splunk_CiscoSecuritySuite,3,3,2,2,view,ise_device_summary_location,ise_device_summary_location,Device Summary,Device Summary,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite/ise_device_summary_location
Splunk_CiscoSecuritySuite,3,3,3,2,view,ise_device_unknown,ise_device_unknown,Device Summary,Device Summary,http://10.211.55.122:8000/app/Splunk_CiscoSecuritySuite/ise_device_unknown
Splunk_CiscoSecuritySuite,2,3,1,2,coll,Posture,Posture,Posture,Identity Services,
