DATEPRD,WELL_BORE_CODE,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND,WELL_TYPE
2-Jul-15,NO 15/9-F-11 H,24,220.473,105.984,175.408,17.401,23.94197,%,45.065,76.534,16.089,"1,562","230,582","1,200",,production,OP
3-Jul-15,NO 15/9-F-11 H,24,220.377,105.984,175.448,17.465,23.92522,%,44.929,77.837,15.883,"1,555","229,002","1,200",,production,OP
4-Jul-15,NO 15/9-F-11 H,24,219.858,105.988,175.308,17.386,23.99863,%,44.551,77.984,15.9,"1,533","225,351","1,185",,production,OP
5-Jul-15,NO 15/9-F-11 H,24,219.718,105.984,175.355,17.405,23.90559,%,44.364,77.406,15.724,"1,520","223,803","1,146",,production,OP
6-Jul-15,NO 15/9-F-11 H,24,219.688,105.98,175.52,17.311,23.90474,%,44.168,78.054,15.533,"1,506","221,597","1,146",,production,OP
7-Jul-15,NO 15/9-F-11 H,24,219.632,105.977,175.604,17.224,23.95174,%,44.028,77.874,15.379,"1,501","219,821","1,177",,production,OP
8-Jul-15,NO 15/9-F-11 H,24,219.53,105.972,175.71,17.063,23.93897,%,43.821,77.67,15.167,"1,482","218,310","1,098",,production,OP
9-Jul-15,NO 15/9-F-11 H,24,219.507,105.967,175.857,16.942,24.00082,%,43.65,77.168,15.019,"1,473","216,309","1,059",,production,OP
10-Jul-15,NO 15/9-F-11 H,24,219.573,105.965,176.052,17.135,24.00844,%,43.522,77.494,14.896,"1,462","214,394","1,077",,production,OP
11-Jul-15,NO 15/9-F-11 H,24,219.555,105.963,176.208,17.003,23.98199,%,43.346,77.346,14.724,"1,437","213,095","1,062",,production,OP
12-Jul-15,NO 15/9-F-11 H,24,219.689,105.957,176.499,16.962,23.95809,%,43.19,77.511,14.56,"1,427","209,868","1,042",,production,OP
13-Jul-15,NO 15/9-F-11 H,24,219.997,105.95,176.863,17.129,23.4183,%,43.134,78.124,14.31,"1,417","209,010","1,151",,production,OP
14-Jul-15,NO 15/9-F-11 H,24,220.029,105.951,177.22,16.941,23.91096,%,42.81,78.242,14.225,"1,412","208,265","1,153",,production,OP
15-Jul-15,NO 15/9-F-11 H,24,220.048,105.953,177.385,16.824,23.91776,%,42.663,78.122,14.064,"1,394","205,956","1,131",,production,OP
16-Jul-15,NO 15/9-F-11 H,24,220.124,105.952,177.532,16.846,23.86822,%,42.592,78.255,13.994,"1,375","203,176","1,125",,production,OP
17-Jul-15,NO 15/9-F-11 H,24,219.957,105.952,177.517,16.569,23.95868,%,42.44,76.682,13.852,"1,368","202,223","1,127",,production,OP
18-Jul-15,NO 15/9-F-11 H,24,220.034,105.951,177.678,16.458,23.90773,%,42.356,74.549,13.755,"1,364","203,950","1,201",,production,OP
19-Jul-15,NO 15/9-F-11 H,24,220.172,105.95,177.876,16.602,23.91637,%,42.296,77.11,13.695,"1,345","201,782","1,215",,production,OP
20-Jul-15,NO 15/9-F-11 H,24,220.193,105.948,177.994,16.604,23.94907,%,42.199,77.341,13.606,"1,335","199,767","1,207",,production,OP
21-Jul-15,NO 15/9-F-11 H,24,220.383,105.946,178.151,16.436,23.87514,%,42.232,75.356,13.629,"1,345","201,785","1,212",,production,OP
22-Jul-15,NO 15/9-F-11 H,24,220.574,105.945,178.4,16.61,23.8392,%,42.174,78.07,13.574,"1,355","206,117","1,212",,production,OP
23-Jul-15,NO 15/9-F-11 H,24,220.629,105.943,178.474,16.505,23.87174,%,42.156,76.721,13.564,"1,357","205,050","1,211",,production,OP
24-Jul-15,NO 15/9-F-11 H,24,220.817,105.937,178.669,16.476,23.84727,%,42.148,77.646,13.566,"1,342","202,188","1,216",,production,OP
25-Jul-15,NO 15/9-F-11 H,24,220.243,105.941,178.493,16.454,24.3342,%,41.751,78.111,13.156,"1,345","202,672","1,225",,production,OP
26-Jul-15,NO 15/9-F-11 H,24,220.18,105.942,178.506,16.406,24.47139,%,41.674,77.929,13.071,"1,333","200,211","1,226",,production,OP
27-Jul-15,NO 15/9-F-11 H,24,220.224,105.942,178.602,16.44,24.44513,%,41.622,78.184,13.022,"1,321","198,496","1,226",,production,OP
28-Jul-15,NO 15/9-F-11 H,24,220.207,105.942,178.637,16.249,24.46016,%,41.571,78.216,12.97,"1,299","196,364","1,213",,production,OP
29-Jul-15,NO 15/9-F-11 H,24,219.946,105.946,178.553,16.11,24.79594,%,41.392,77.875,12.809,"1,336","201,361","1,391",,production,OP
30-Jul-15,NO 15/9-F-11 H,24,220.062,105.947,178.662,16.062,24.80303,%,41.4,77.499,12.817,"1,310","196,486","1,233",,production,OP
31-Jul-15,NO 15/9-F-11 H,24,219.978,105.949,178.688,16.169,24.96372,%,41.29,77.749,12.706,"1,290","193,077","1,238",,production,OP
1-Aug-15,NO 15/9-F-11 H,24,219.961,105.949,178.713,16.089,24.95014,%,41.247,76.613,12.666,"1,283","191,777","1,236",,production,OP
2-Aug-15,NO 15/9-F-11 H,24,220.1,105.948,178.877,16.164,24.76854,%,41.223,77.366,12.645,"1,277","190,070","1,232",,production,OP
3-Aug-15,NO 15/9-F-11 H,24,220.12,105.948,178.966,15.983,24.88207,%,41.154,75.661,12.595,"1,268","190,371","1,235",,production,OP
4-Aug-15,NO 15/9-F-11 H,24,220.208,105.946,179.081,15.999,24.8745,%,41.127,76.734,12.579,"1,273","191,633","1,235",,production,OP
5-Aug-15,NO 15/9-F-11 H,24,220.304,105.95,179.191,16.002,24.88179,%,41.113,77.11,12.526,"1,277","187,874","1,231",,production,OP
6-Aug-15,NO 15/9-F-11 H,24,220.446,105.96,179.304,15.991,24.86383,%,41.142,76.805,12.574,"1,256","186,804","1,236",,production,OP
7-Aug-15,NO 15/9-F-11 H,24,220.563,105.959,179.471,16.119,24.68045,%,41.091,78.408,12.514,"1,237","188,842","1,230",,production,OP
8-Aug-15,NO 15/9-F-11 H,24,220.564,105.958,179.497,16.021,24.74995,%,41.067,77.4,12.49,"1,217","188,670","1,234",,production,OP
9-Aug-15,NO 15/9-F-11 H,24,220.59,105.959,179.599,15.909,24.85224,%,40.991,76.559,12.431,"1,230","188,413","1,235",,production,OP
10-Aug-15,NO 15/9-F-11 H,24,220.639,105.964,179.689,15.923,24.8358,%,40.951,77.442,12.377,"1,222","187,301","1,235",,production,OP
11-Aug-15,NO 15/9-F-11 H,24,220.629,105.96,179.728,15.873,24.76583,%,40.901,76.946,12.31,"1,202","186,315","1,172",,production,OP
12-Aug-15,NO 15/9-F-11 H,24,220.675,105.956,179.845,15.954,24.73385,%,40.83,77.866,12.256,"1,211","185,325","1,218",,production,OP
13-Aug-15,NO 15/9-F-11 H,24,220.642,105.955,179.889,15.904,24.85149,%,40.753,77.748,12.184,"1,205","185,749","1,218",,production,OP
14-Aug-15,NO 15/9-F-11 H,24,220.682,105.952,179.999,15.753,24.79701,%,40.682,76.654,12.128,"1,206","185,405","1,216",,production,OP
15-Aug-15,NO 15/9-F-11 H,24,220.771,105.95,180.098,15.714,24.7725,%,40.674,75.475,12.104,"1,205","183,252","1,217",,production,OP
16-Aug-15,NO 15/9-F-11 H,24,220.923,105.948,180.331,15.861,24.6939,%,40.591,78.248,12.036,"1,200","180,277","1,191",,production,OP
17-Aug-15,NO 15/9-F-11 H,24,221.017,105.947,180.485,15.686,24.73077,%,40.532,78.288,11.971,"1,186","179,635","1,191",,production,OP
18-Aug-15,NO 15/9-F-11 H,24,221.064,105.944,180.558,15.517,24.71768,%,40.506,76.805,11.957,"1,193","179,522","1,149",,production,OP
19-Aug-15,NO 15/9-F-11 H,24,221.056,105.943,180.554,15.475,24.24979,%,40.502,74.652,11.963,"1,192","179,478","1,265",,production,OP
20-Aug-15,NO 15/9-F-11 H,24,221.138,105.94,180.718,15.422,24.77058,%,40.42,76.077,11.877,"1,205","180,887","1,238",,production,OP
21-Aug-15,NO 15/9-F-11 H,24,221.183,105.938,180.841,15.236,24.25881,%,40.342,76.12,11.804,"1,179","177,615","1,191",,production,OP
22-Aug-15,NO 15/9-F-11 H,24,221.172,105.941,180.881,15.105,24.2313,%,40.291,76.305,11.744,"1,177","175,819","1,175",,production,OP
23-Aug-15,NO 15/9-F-11 H,24,221.117,105.945,180.904,14.904,24.70406,%,40.213,76.833,11.687,"1,163","172,903","1,213",,production,OP
24-Aug-15,NO 15/9-F-11 H,24,220.998,105.942,180.905,14.757,24.69037,%,40.093,77.279,11.551,"1,160","173,585","1,201",,production,OP
25-Aug-15,NO 15/9-F-11 H,24,220.886,105.932,180.924,14.552,24.73742,%,39.961,77.261,11.406,"1,159","172,798","1,196",,production,OP
26-Aug-15,NO 15/9-F-11 H,14.28,221.389,105.925,181.603,0.387,15.65121,%,39.786,75.914,11.231,671,"102,153",777,,production,OP
27-Aug-15,NO 15/9-F-11 H,0,294.766,104.391,294.753,0,1.072,%,0.013,18.302,0.013,0,0,0,,production,OP
28-Aug-15,NO 15/9-F-11 H,0,301.085,103.988,300.989,0,0.86188,%,0.097,14.376,0.097,0,0,0,,production,OP
29-Aug-15,NO 15/9-F-11 H,0,290.788,98.93,290.605,0,0.84544,%,0.183,14.749,0.183,0,0,0,,production,OP
30-Aug-15,NO 15/9-F-11 H,0,307.47,103.625,307.246,0,0.87444,%,0.224,14.745,0.222,0,0,0,,production,OP
31-Aug-15,NO 15/9-F-11 H,17.74,268.23,105.098,199.402,5.049,8.13805,%,68.828,61.488,39.348,447,"77,429",703,,production,OP
1-Sep-15,NO 15/9-F-11 H,24,229.787,105.765,188.516,13.517,25.69489,%,41.271,79.057,12.485,"1,154","185,769","1,315",,production,OP
2-Sep-15,NO 15/9-F-11 H,24,222.253,105.9,185.177,13.462,29.5901,%,37.076,79.053,8.091,"1,193","183,061","1,323",,production,OP
3-Sep-15,NO 15/9-F-11 H,24,223.319,105.862,184.075,13.367,27.28412,%,39.244,78.594,9.258,"1,099","173,630","1,271",,production,OP
4-Sep-15,NO 15/9-F-11 H,24,231.272,105.719,188.517,13.181,23.21283,%,42.755,75.609,13.388,956,"148,269","1,192",,production,OP
5-Sep-15,NO 15/9-F-11 H,24,220.366,105.844,182.786,13.239,27.44449,%,37.58,77.824,8.874,"1,079","163,219","1,299",,production,OP
6-Sep-15,NO 15/9-F-11 H,24,219.999,105.829,182.543,13.226,27.46599,%,37.456,78.172,8.753,"1,044","156,647","1,185",,production,OP
7-Sep-15,NO 15/9-F-11 H,24,219.722,105.822,182.311,13.193,27.4729,%,37.411,78.432,8.723,"1,036","155,172","1,240",,production,OP
8-Sep-15,NO 15/9-F-11 H,24,219.531,105.818,182.153,13.148,27.49162,%,37.378,78.576,8.69,"1,028","154,101","1,261",,production,OP
9-Sep-15,NO 15/9-F-11 H,24,219.584,105.819,182.117,13.206,27.22283,%,37.467,78.565,8.786,"1,028","153,649","1,263",,production,OP
10-Sep-15,NO 15/9-F-11 H,24,219.725,105.821,182.091,13.057,26.95543,%,37.634,77.487,8.958,"1,024","153,099","1,290",,production,OP
11-Sep-15,NO 15/9-F-11 H,24,219.824,105.82,182.199,12.91,26.97215,%,37.626,76.362,8.93,"1,028","154,608","1,290",,production,OP
12-Sep-15,NO 15/9-F-11 H,24,219.829,105.818,182.231,12.774,26.96183,%,37.598,76.213,8.918,"1,041","154,432","1,278",,production,OP
13-Sep-15,NO 15/9-F-11 H,24,219.857,105.816,182.317,12.745,27.00691,%,37.539,77.025,8.844,"1,033","152,836","1,280",,production,OP
14-Sep-15,NO 15/9-F-11 H,24,219.804,105.818,182.29,12.606,26.96444,%,37.514,77.395,8.814,"1,005","150,816","1,274",,production,OP
15-Sep-15,NO 15/9-F-11 H,24,219.687,105.821,182.215,12.595,27.02111,%,37.472,78.076,8.765,"1,041","154,254","1,269",,production,OP
16-Sep-15,NO 15/9-F-11 H,24,219.602,105.825,182.142,12.556,27.06959,%,37.459,77.829,8.75,"1,051","155,059","1,263",,production,OP
17-Sep-15,NO 15/9-F-11 H,24,219.571,105.828,182.17,12.427,26.98082,%,37.401,78.616,8.68,"1,041","154,607","1,273",,production,OP
18-Sep-15,NO 15/9-F-11 H,24,219.546,105.833,182.16,12.338,27.00518,%,37.385,78.608,8.682,"1,083","158,413","1,186",,production,OP
19-Sep-15,NO 15/9-F-11 H,24,219.615,105.834,182.254,12.3,27.03064,%,37.362,78.646,8.605,"1,052","153,435","1,163",,production,OP
20-Sep-15,NO 15/9-F-11 H,24,219.713,105.833,182.294,12.334,26.99472,%,37.42,78.515,8.597,"1,007","151,248","1,102",,production,OP
21-Sep-15,NO 15/9-F-11 H,24,219.737,105.833,182.317,12.164,27.0088,%,37.42,77.793,8.549,"1,066","160,597","1,142",,production,OP
22-Sep-15,NO 15/9-F-11 H,22.72,231.401,104.847,187.201,11.897,19.04029,%,44.2,74.956,14.66,811,"126,743",877,,production,OP
23-Sep-15,NO 15/9-F-11 H,24,221.231,105.859,183.136,12.155,26.49395,%,38.094,78.07,8.933,"1,070","161,375","1,229",,production,OP
24-Sep-15,NO 15/9-F-11 H,24,220.48,105.854,182.853,12.083,26.97748,%,37.627,76.249,8.446,"1,069","161,188","1,250",,production,OP
25-Sep-15,NO 15/9-F-11 H,24,220.403,105.844,182.877,12.04,26.9823,%,37.527,77.29,8.372,"1,068","162,966","1,349",,production,OP
26-Sep-15,NO 15/9-F-11 H,24,220.712,105.83,183.118,12.121,26.59803,%,37.594,78.352,8.519,"1,070","161,704","1,343",,production,OP
27-Sep-15,NO 15/9-F-11 H,24,220.925,105.824,183.289,12.18,26.47622,%,37.636,77.883,8.551,"1,057","161,682","1,341",,production,OP
28-Sep-15,NO 15/9-F-11 H,24,221.073,105.82,183.4,12.057,26.49747,%,37.673,76.692,8.525,"1,053","160,107","1,335",,production,OP
29-Sep-15,NO 15/9-F-11 H,24,221.17,105.818,183.501,12.003,25.90304,%,37.669,75.243,8.528,"1,051","160,121","1,276",,production,OP
30-Sep-15,NO 15/9-F-11 H,24,220.933,105.82,183.445,12.097,26.19897,%,37.488,77.075,8.373,"1,089","165,305","1,254",,production,OP
1-Oct-15,NO 15/9-F-11 H,24,220.301,105.827,183.214,12.097,26.08514,%,37.087,77.981,9.206,"1,105","168,052","1,294",,production,OP
2-Oct-15,NO 15/9-F-11 H,24,219.927,105.835,183.109,12.079,24.12295,%,36.817,77.999,11.124,"1,118","169,726","1,294",,production,OP
3-Oct-15,NO 15/9-F-11 H,24,215.982,105.867,181.385,12.106,27.9552,%,34.597,78.175,8.882,"1,162","177,027","1,398",,production,OP
4-Oct-15,NO 15/9-F-11 H,24,215.545,105.868,181.248,12.183,28.12838,%,34.297,78.811,8.588,"1,160","175,514","1,385",,production,OP
5-Oct-15,NO 15/9-F-11 H,24,215.314,105.87,181.082,12.05,28.3458,%,34.231,77.112,8.535,"1,151","175,457","1,393",,production,OP
6-Oct-15,NO 15/9-F-11 H,24,215.345,105.867,181.162,11.879,28.3406,%,34.182,75.014,8.495,"1,145","174,901","1,390",,production,OP
7-Oct-15,NO 15/9-F-11 H,24,215.274,105.868,181.163,11.822,28.43142,%,34.112,76.018,8.431,"1,149","174,297","1,383",,production,OP
8-Oct-15,NO 15/9-F-11 H,24,215.362,105.869,181.28,11.902,28.8448,%,34.082,77.084,8.069,"1,134","173,374","1,383",,production,OP
9-Oct-15,NO 15/9-F-11 H,24,210.936,105.925,179.275,12.158,42.44378,%,31.662,78.936,4.972,"1,189","179,685","1,483",,production,OP
10-Oct-15,NO 15/9-F-11 H,24,209.959,105.951,178.972,12.049,43.82959,%,30.987,78.619,4.896,"1,187","179,770","1,495",,production,OP
11-Oct-15,NO 15/9-F-11 H,24,209.48,105.954,178.633,11.858,43.44669,%,30.847,76.779,5.032,"1,190","180,152","1,493",,production,OP
12-Oct-15,NO 15/9-F-11 H,24,209.551,105.946,178.637,11.764,43.04646,%,30.915,77.392,5.076,"1,176","179,312","1,495",,production,OP
13-Oct-15,NO 15/9-F-11 H,23.17,218.98,105.855,183.285,11.713,32.77104,%,35.695,76.448,9.437,"1,037","159,732","1,460",,production,OP
14-Oct-15,NO 15/9-F-11 H,24,213.51,105.939,180.634,11.77,35.06368,%,32.876,78.431,6.229,"1,141","171,604","1,500",,production,OP
15-Oct-15,NO 15/9-F-11 H,24,212.324,105.942,180.037,11.677,46.10846,%,32.287,78.251,4.346,"1,150","175,842","1,495",,production,OP
16-Oct-15,NO 15/9-F-11 H,24,209.458,105.967,178.735,11.627,45.38304,%,30.724,79.434,4.648,"1,183","178,522","1,572",,production,OP
17-Oct-15,NO 15/9-F-11 H,24,209.357,105.96,178.625,11.476,44.70346,%,30.732,79.489,4.681,"1,170","175,572","1,534",,production,OP
18-Oct-15,NO 15/9-F-11 H,24,209.352,105.955,178.615,11.414,43.39151,%,30.737,79.437,4.81,"1,172","174,462","1,522",,production,OP
19-Oct-15,NO 15/9-F-11 H,24,209.783,105.94,178.889,11.353,42.94065,%,30.894,79.232,4.754,"1,136","170,486","1,498",,production,OP
20-Oct-15,NO 15/9-F-11 H,24,209.86,105.936,178.908,11.202,42.98139,%,30.951,79.039,4.732,"1,138","170,593","1,453",,production,OP
21-Oct-15,NO 15/9-F-11 H,24,209.668,105.936,178.8,11.037,42.94778,%,30.867,77.056,4.758,"1,130","169,400","1,483",,production,OP
22-Oct-15,NO 15/9-F-11 H,24,209.874,105.921,179.107,10.914,42.95432,%,30.767,76.567,4.685,"1,129","168,913","1,410",,production,OP
23-Oct-15,NO 15/9-F-11 H,24,209.941,105.911,179.22,10.874,42.96868,%,30.721,77.514,4.725,"1,115","167,864","1,450",,production,OP
24-Oct-15,NO 15/9-F-11 H,24,210.408,105.905,179.511,10.778,42.96336,%,30.897,77.247,4.633,"1,102","166,952","1,555",,production,OP
25-Oct-15,NO 15/9-F-11 H,24,210.278,105.907,179.46,10.701,42.8856,%,30.818,77.656,4.643,"1,165","174,086","1,562",,production,OP
26-Oct-15,NO 15/9-F-11 H,1.53,224.888,105.919,186.297,10.626,2.26897,%,38.591,74.855,12.889,11,"1,757",16,,production,OP
27-Oct-15,NO 15/9-F-11 H,0,295.184,104.093,214.606,5.633,0.96879,%,80.578,13.917,64.475,0,0,0,,production,OP
28-Oct-15,NO 15/9-F-11 H,0,299.101,103.815,191.552,5.266,0.97162,%,107.548,12.943,83.315,0,0,0,,production,OP
29-Oct-15,NO 15/9-F-11 H,9,286.139,104.202,193.252,6.253,9.5,%,92.887,26.789,65.346,269,"41,398",414,,production,OP
30-Oct-15,NO 15/9-F-11 H,17.2,240.011,105.54,202.935,9.862,65.12867,%,37.076,66.718,9.133,811,"127,119","1,214",,production,OP
31-Oct-15,NO 15/9-F-11 H,0,296.356,104.069,228.83,6.15,1.03107,%,67.527,15.795,41.778,0,0,0,,production,OP
1-Nov-15,NO 15/9-F-11 H,0,303.74,103.759,227.531,5.404,1.0037,%,76.209,11.939,50.198,0,0,0,,production,OP
2-Nov-15,NO 15/9-F-11 H,0,306.02,103.579,264.358,5.08,1.74006,%,41.663,11.614,23.732,0,0,0,,production,OP
3-Nov-15,NO 15/9-F-11 H,23.31,278.434,105.392,201.147,8.928,10.48853,%,77.287,57.307,50.156,863,"133,837",757,,production,OP
4-Nov-15,NO 15/9-F-11 H,24,243.871,105.992,194.096,11.24,25.12756,%,49.775,79.684,21.464,"1,482","224,673","1,893",,production,OP
5-Nov-15,NO 15/9-F-11 H,24,232.023,106.183,190.509,11.283,34.05393,%,41.515,79.2,12.751,"1,536","230,419","1,987",,production,OP
6-Nov-15,NO 15/9-F-11 H,24,225.473,106.201,188.279,11.203,41.71766,%,37.194,80.154,9.033,"1,429","218,410","2,030",,production,OP
7-Nov-15,NO 15/9-F-11 H,24,222.308,106.2,188.864,11.251,52.4983,%,33.443,80.777,6.555,"1,414","217,289","2,034",,production,OP
8-Nov-15,NO 15/9-F-11 H,24,220.922,106.203,188.915,11.154,83.90926,%,32.007,79.698,5.13,"1,398","215,025","2,095",,production,OP
9-Nov-15,NO 15/9-F-11 H,24,220.684,106.195,189.096,11.1,99.96043,%,31.588,78.592,4.679,"1,304","200,372","2,098",,production,OP
10-Nov-15,NO 15/9-F-11 H,24,220.453,106.193,188.988,11.202,99.99564,%,31.465,80.747,4.696,"1,292","199,652","2,121",,production,OP
11-Nov-15,NO 15/9-F-11 H,24,219.391,106.203,188.458,11.229,100,%,30.933,80.252,4.893,"1,360","206,519","2,183",,production,OP
12-Nov-15,NO 15/9-F-11 H,24,220.363,106.192,188.842,11.141,100,%,31.521,79.297,4.783,"1,296","197,640","2,214",,production,OP
13-Nov-15,NO 15/9-F-11 H,24,221.065,106.175,188.824,11.117,100,%,32.242,78.554,4.773,"1,287","196,681","2,191",,production,OP
14-Nov-15,NO 15/9-F-11 H,24,220.453,106.172,188.241,11.071,100,%,32.212,80.542,4.883,"1,314","201,200","2,221",,production,OP
15-Nov-15,NO 15/9-F-11 H,24,220.349,106.169,187.87,11.243,100,%,32.479,81.038,4.904,"1,321","199,101","2,352",,production,OP
16-Nov-15,NO 15/9-F-11 H,24,220.381,106.176,187.615,11.075,97.91667,%,32.766,78.218,4.922,"1,322","199,527","2,224",,production,OP
17-Nov-15,NO 15/9-F-11 H,24,220.549,106.175,187.745,11.083,100,%,32.804,77.397,4.905,"1,312","198,030","2,141",,production,OP
18-Nov-15,NO 15/9-F-11 H,24,218.815,106.186,186.927,11.164,100,%,31.888,80.988,5.154,"1,298","201,094","2,145",,production,OP
19-Nov-15,NO 15/9-F-11 H,24,217.688,106.187,186.388,11.165,100,%,31.3,81.262,5.237,"1,338","206,715","2,151",,production,OP
20-Nov-15,NO 15/9-F-11 H,24,218.337,106.165,186.608,11.104,100,%,31.73,80.826,5,"1,281","197,659","2,105",,production,OP
21-Nov-15,NO 15/9-F-11 H,24,219.333,106.141,186.969,11.024,100,%,32.364,80.34,4.806,"1,317","202,462","2,061",,production,OP
22-Nov-15,NO 15/9-F-11 H,24,219.737,106.135,187.286,11.088,100,%,32.45,80.63,4.745,"1,281","196,190","2,093",,production,OP
23-Nov-15,NO 15/9-F-11 H,24,219.703,106.134,187.428,11.064,100,%,32.275,79.394,4.753,"1,284","195,402","2,101",,production,OP
24-Nov-15,NO 15/9-F-11 H,24,219.909,106.125,187.635,11.025,100,%,32.274,80.613,4.681,"1,273","192,857","2,013",,production,OP
25-Nov-15,NO 15/9-F-11 H,24,220.022,106.116,187.755,10.981,100,%,32.267,80.487,4.647,"1,259","191,311","1,988",,production,OP
26-Nov-15,NO 15/9-F-11 H,24,219.961,106.105,187.809,10.943,100,%,32.153,79.521,4.659,"1,251","190,542","2,010",,production,OP
27-Nov-15,NO 15/9-F-11 H,24,220.316,106.089,188.064,10.874,100,%,32.252,78.613,4.55,"1,241","187,615","1,979",,production,OP
28-Nov-15,NO 15/9-F-11 H,24,220.339,106.08,188.153,10.806,100,%,32.185,78.759,4.54,"1,231","188,764","1,968",,production,OP
29-Nov-15,NO 15/9-F-11 H,24,220.363,106.069,188.235,10.746,100,%,32.128,79.515,4.505,"1,218","185,698","1,964",,production,OP
30-Nov-15,NO 15/9-F-11 H,24,220.316,106.059,188.326,10.739,100,%,31.99,80.368,4.471,"1,208","183,892","1,938",,production,OP
1-Dec-15,NO 15/9-F-11 H,24,220.419,106.049,188.469,10.792,100,%,31.95,80.359,4.446,"1,191","182,249","1,917",,production,OP
2-Dec-15,NO 15/9-F-11 H,24,220.776,106.037,188.699,10.739,100,%,32.076,78.144,4.363,"1,186","180,104","1,914",,production,OP
3-Dec-15,NO 15/9-F-11 H,24,220.9,106.025,188.818,10.765,100,%,32.083,80.362,4.363,"1,189","181,379","1,924",,production,OP
4-Dec-15,NO 15/9-F-11 H,24,220.168,106.021,188.586,10.697,100,%,31.582,79.064,4.529,"1,169","186,221","1,985",,production,OP
5-Dec-15,NO 15/9-F-11 H,24,220.519,106.011,188.89,10.669,100,%,31.629,77.27,4.491,"1,221","188,316","2,032",,production,OP
6-Dec-15,NO 15/9-F-11 H,24,220.784,106.007,189.171,10.668,100,%,31.613,80.496,4.478,"1,204","185,210","2,074",,production,OP
7-Dec-15,NO 15/9-F-11 H,24,221.367,106.004,189.517,10.724,100,%,31.851,80.228,4.552,"1,215","187,428","2,104",,production,OP
8-Dec-15,NO 15/9-F-11 H,24,221.994,106.004,189.875,10.658,100,%,32.119,79.139,4.583,"1,211","186,521","2,113",,production,OP
9-Dec-15,NO 15/9-F-11 H,20.17,235.555,105.83,197.38,10.397,39.14916,%,38.176,72.972,10.919,973,"151,702","2,168",,production,OP
10-Dec-15,NO 15/9-F-11 H,24,228.878,105.979,192.819,10.671,31.34392,%,36.059,77.656,9.537,"1,168","175,853","2,170",,production,OP
11-Dec-15,NO 15/9-F-11 H,24,225.278,106.012,191.513,10.706,44.11448,%,33.765,80.391,7.062,"1,221","185,944","2,138",,production,OP
12-Dec-15,NO 15/9-F-11 H,24,222.654,106.032,190.606,10.755,71.79522,%,32.048,81.362,5.293,"1,221","185,155","2,039",,production,OP
13-Dec-15,NO 15/9-F-11 H,24,221.887,106.029,190.406,10.731,100,%,31.482,81.321,4.808,"1,224","185,179","2,034",,production,OP
14-Dec-15,NO 15/9-F-11 H,24,221.709,106.018,190.39,10.699,100,%,31.319,80.326,4.722,"1,213","184,108","2,037",,production,OP
15-Dec-15,NO 15/9-F-11 H,24,221.537,106.007,190.335,10.627,100,%,31.202,79.807,4.689,"1,206","182,629","2,101",,production,OP
16-Dec-15,NO 15/9-F-11 H,24,221.479,105.995,190.331,10.548,100,%,31.148,79.471,4.672,"1,190","181,285","2,083",,production,OP
17-Dec-15,NO 15/9-F-11 H,24,221.464,105.984,190.429,10.58,100,%,31.034,78.964,4.585,"1,200","181,690","2,083",,production,OP
18-Dec-15,NO 15/9-F-11 H,24,221.478,105.974,190.535,10.531,100,%,30.943,77.925,4.511,"1,182","179,810","2,085",,production,OP
19-Dec-15,NO 15/9-F-11 H,24,221.489,105.972,190.662,10.515,100,%,30.827,78.405,4.443,"1,173","178,161","2,051",,production,OP
20-Dec-15,NO 15/9-F-11 H,24,221.55,105.966,190.845,10.487,100,%,30.705,77.831,4.365,"1,156","176,444","2,039",,production,OP
21-Dec-15,NO 15/9-F-11 H,24,221.686,105.959,191.015,10.45,100,%,30.672,77.375,4.368,"1,150","174,919","2,027",,production,OP
22-Dec-15,NO 15/9-F-11 H,24,221.812,105.953,191.204,10.446,100,%,30.608,78.612,4.287,"1,137","173,305","2,017",,production,OP
23-Dec-15,NO 15/9-F-11 H,24,221.532,105.95,191.174,10.406,97.91667,%,30.358,77.258,4.339,"1,136","174,004","2,038",,production,OP
24-Dec-15,NO 15/9-F-11 H,24,221.555,105.945,191.309,10.367,100,%,30.246,77.74,4.314,"1,125","172,918","2,012",,production,OP
25-Dec-15,NO 15/9-F-11 H,24,221.714,105.937,191.545,10.399,97.91667,%,30.168,79.409,4.256,"1,120","171,001","1,992",,production,OP
26-Dec-15,NO 15/9-F-11 H,24,221.805,105.93,191.696,10.373,100,%,30.108,79.483,4.232,"1,111","170,762","1,999",,production,OP
27-Dec-15,NO 15/9-F-11 H,24,222.176,105.924,192.04,10.322,100,%,30.136,78.528,4.123,"1,086","169,793","1,958",,production,OP
28-Dec-15,NO 15/9-F-11 H,24,222.126,105.92,192.089,10.3,100,%,30.037,78.059,4.174,"1,098","169,319","1,983",,production,OP
29-Dec-15,NO 15/9-F-11 H,24,222.229,105.915,192.241,10.236,100,%,29.988,77.822,4.119,"1,089","168,391","1,962",,production,OP
