DATEPRD,WELL_BORE_CODE,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND,WELL_TYPE
1-Jul-15,NO 15/9-F-12 H,24.0,221.85,105.969,30.085,20.675,100.0,%,30.085,79.462,1.179,665,"98,433","1,281",,production,OP
2-Jul-15,NO 15/9-F-12 H,24.0,220.473,105.984,30.001,20.619,100.0,%,30.001,79.21,1.118,726,"107,231","1,263",,production,OP
3-Jul-15,NO 15/9-F-12 H,24.0,0.0,0.0,29.731,20.665,100.0,%,29.731,80.141,0.922,723,"106,546","1,263",,production,OP
4-Jul-15,NO 15/9-F-12 H,24.0,0.0,0.0,29.807,20.63,100.0,%,29.807,79.409,1.044,712,"104,632","1,245",,production,OP
5-Jul-15,NO 15/9-F-12 H,24.0,0.0,0.0,29.81,20.65,100.0,%,29.81,79.401,1.062,708,"104,184","1,207",,production,OP
6-Jul-15,NO 15/9-F-12 H,24.0,219.688,105.98,29.537,20.557,100.0,%,29.537,80.154,0.767,701,"103,160","1,208",,production,OP
7-Jul-15,NO 15/9-F-12 H,24.0,219.632,105.977,29.77,20.509,100.0,%,29.77,79.217,1.019,698,"102,198","1,239",,production,OP
8-Jul-15,NO 15/9-F-12 H,24.0,219.53,105.972,29.577,20.331,100.0,%,29.577,79.446,0.804,689,"101,532","1,155",,production,OP
9-Jul-15,NO 15/9-F-12 H,24.0,219.507,105.967,29.584,20.209,100.0,%,29.584,78.996,0.832,684,"100,427","1,113",,production,OP
10-Jul-15,NO 15/9-F-12 H,24.0,219.573,105.965,29.509,20.498,97.91667,%,29.509,79.601,0.771,679,"99,516","1,131",,production,OP
11-Jul-15,NO 15/9-F-12 H,24.0,0.0,0.0,29.727,20.42,97.91667,%,29.727,78.943,1.003,667,"98,987","1,116",,production,OP
12-Jul-15,NO 15/9-F-12 H,24.0,0.0,0.0,29.654,20.427,100.0,%,29.654,79.114,0.911,663,"97,553","1,096",,production,OP
13-Jul-15,NO 15/9-F-12 H,24.0,219.997,105.95,29.467,20.657,100.0,%,29.467,79.914,0.671,610,"89,963","1,134",,production,OP
14-Jul-15,NO 15/9-F-12 H,24.0,220.029,105.951,29.461,20.516,100.0,%,29.461,79.975,0.61,600,"88,518","1,122",,production,OP
15-Jul-15,NO 15/9-F-12 H,24.0,220.048,105.953,29.363,20.473,100.0,%,29.363,79.82,0.621,592,"87,521","1,100",,production,OP
16-Jul-15,NO 15/9-F-12 H,24.0,220.124,105.952,29.333,20.587,100.0,%,29.333,79.892,0.598,585,"86,449","1,096",,production,OP
17-Jul-15,NO 15/9-F-12 H,24.0,219.957,105.952,29.551,20.323,100.0,%,29.551,77.892,0.836,581,"85,846","1,095",,production,OP
18-Jul-15,NO 15/9-F-12 H,24.0,220.034,105.951,29.689,20.184,100.0,%,29.689,75.866,0.948,580,"86,691","1,169",,production,OP
19-Jul-15,NO 15/9-F-12 H,24.0,220.172,105.95,29.449,20.389,100.0,%,29.449,78.348,0.711,571,"85,751","1,182",,production,OP
20-Jul-15,NO 15/9-F-12 H,24.0,220.193,105.948,29.286,20.478,100.0,%,29.286,80.57,0.571,567,"84,824","1,173",,production,OP
21-Jul-15,NO 15/9-F-12 H,24.0,220.383,105.946,29.567,20.234,100.0,%,29.567,77.718,0.83,572,"85,842","1,180",,production,OP
22-Jul-15,NO 15/9-F-12 H,24.0,220.574,105.945,29.323,20.36,100.0,%,29.323,79.988,0.577,577,"87,765","1,181",,production,OP
23-Jul-15,NO 15/9-F-12 H,24.0,220.629,105.943,29.606,20.22,100.0,%,29.606,78.28,0.868,577,"87,239","1,179",,production,OP
24-Jul-15,NO 15/9-F-12 H,24.0,220.817,105.937,29.403,20.188,100.0,%,29.403,79.042,0.662,572,"86,075","1,185",,production,OP
25-Jul-15,NO 15/9-F-12 H,24.0,220.243,105.941,29.286,20.216,100.0,%,29.286,79.857,0.551,566,"85,223","1,180",,production,OP
26-Jul-15,NO 15/9-F-12 H,24.0,220.18,105.942,29.299,20.172,100.0,%,29.299,79.58,0.561,559,"83,898","1,176",,production,OP
27-Jul-15,NO 15/9-F-12 H,24.0,220.224,105.942,29.256,20.279,100.0,%,29.256,79.726,0.516,554,"83,234","1,177",,production,OP
28-Jul-15,NO 15/9-F-12 H,24.0,220.207,105.942,29.201,20.083,100.0,%,29.201,80.9,0.471,545,"82,309","1,164",,production,OP
29-Jul-15,NO 15/9-F-12 H,24.0,219.946,105.946,29.225,19.836,100.0,%,29.225,80.868,0.511,555,"83,698","1,324",,production,OP
30-Jul-15,NO 15/9-F-12 H,24.0,220.062,105.947,29.303,19.73,100.0,%,29.303,80.652,0.592,545,"81,657","1,173",,production,OP
31-Jul-15,NO 15/9-F-12 H,24.0,219.978,105.949,29.319,19.823,100.0,%,29.319,81.011,0.605,534,"79,921","1,173",,production,OP
1-Aug-15,NO 15/9-F-12 H,24.0,219.961,105.949,29.513,19.736,100.0,%,29.513,79.956,0.813,531,"79,409","1,171",,production,OP
2-Aug-15,NO 15/9-F-12 H,24.0,220.1,105.948,29.284,19.81,100.0,%,29.284,80.613,0.574,531,"79,058","1,174",,production,OP
3-Aug-15,NO 15/9-F-12 H,24.0,220.12,105.948,29.484,19.6,100.0,%,29.484,79.284,0.799,526,"78,960","1,172",,production,OP
4-Aug-15,NO 15/9-F-12 H,24.0,220.208,105.946,29.415,19.59,100.0,%,29.415,80.428,0.764,528,"79,499","1,173",,production,OP
5-Aug-15,NO 15/9-F-12 H,24.0,0.0,0.0,29.547,19.583,100.0,%,29.547,80.316,0.832,530,"77,925","1,169",,production,OP
6-Aug-15,NO 15/9-F-12 H,24.0,0.0,0.0,29.362,19.608,100.0,%,29.362,80.768,0.672,521,"77,516","1,175",,production,OP
7-Aug-15,NO 15/9-F-12 H,24.0,0.0,0.0,29.12,19.745,100.0,%,29.12,81.693,0.405,516,"78,720","1,174",,production,OP
8-Aug-15,NO 15/9-F-12 H,24.0,0.0,0.0,29.356,19.676,100.0,%,29.356,80.794,0.669,506,"78,513","1,176",,production,OP
9-Aug-15,NO 15/9-F-12 H,24.0,220.59,105.959,29.522,19.553,100.0,%,29.522,79.937,0.836,510,"78,206","1,174",,production,OP
10-Aug-15,NO 15/9-F-12 H,24.0,220.639,105.964,29.421,19.626,100.0,%,29.421,80.884,0.736,507,"77,776","1,174",,production,OP
11-Aug-15,NO 15/9-F-12 H,24.0,220.629,105.96,29.278,19.538,100.0,%,29.278,80.444,0.569,500,"77,502","1,116",,production,OP
12-Aug-15,NO 15/9-F-12 H,24.0,220.675,105.956,29.254,19.691,100.0,%,29.254,81.177,0.565,504,"77,152","1,160",,production,OP
13-Aug-15,NO 15/9-F-12 H,24.0,220.642,105.955,29.323,19.704,100.0,%,29.323,81.323,0.635,500,"77,102","1,157",,production,OP
14-Aug-15,NO 15/9-F-12 H,24.0,220.682,105.952,29.438,19.511,100.0,%,29.438,80.091,0.765,501,"77,064","1,157",,production,OP
15-Aug-15,NO 15/9-F-12 H,24.0,220.771,105.95,29.37,19.471,100.0,%,29.37,79.971,0.671,501,"76,215","1,159",,production,OP
16-Aug-15,NO 15/9-F-12 H,24.0,220.923,105.948,29.119,19.697,100.0,%,29.119,81.713,0.405,500,"75,125","1,137",,production,OP
17-Aug-15,NO 15/9-F-12 H,24.0,221.017,105.947,29.166,19.544,100.0,%,29.166,81.474,0.477,494,"74,788","1,135",,production,OP
18-Aug-15,NO 15/9-F-12 H,24.0,221.064,105.944,29.487,19.389,100.0,%,29.487,78.981,0.816,497,"74,766","1,095",,production,OP
19-Aug-15,NO 15/9-F-12 H,24.0,221.056,105.943,29.453,19.411,97.91667,%,29.453,79.581,0.791,502,"75,630","1,220",,production,OP
20-Aug-15,NO 15/9-F-12 H,24.0,221.138,105.94,29.327,19.441,100.0,%,29.327,80.645,0.683,501,"75,235","1,179",,production,OP
21-Aug-15,NO 15/9-F-12 H,24.0,221.183,105.938,29.427,19.423,100.0,%,29.427,80.31,0.78,497,"74,828","1,149",,production,OP
22-Aug-15,NO 15/9-F-12 H,24.0,221.172,105.941,29.405,19.493,100.0,%,29.405,80.504,0.741,496,"74,123","1,135",,production,OP
23-Aug-15,NO 15/9-F-12 H,24.0,221.117,105.945,29.467,19.449,100.0,%,29.467,79.826,0.801,485,"72,034","1,157",,production,OP
24-Aug-15,NO 15/9-F-12 H,24.0,220.998,105.942,29.432,19.39,100.0,%,29.432,79.2,0.747,483,"72,342","1,146",,production,OP
25-Aug-15,NO 15/9-F-12 H,24.0,220.886,105.932,29.322,19.441,100.0,%,29.322,80.491,0.625,482,"71,930","1,140",,production,OP
26-Aug-15,NO 15/9-F-12 H,13.61,221.389,105.925,29.61,0.485,56.38641,%,29.61,79.625,0.908,323,"49,194",857,,production,OP
27-Aug-15,NO 15/9-F-12 H,0.0,294.766,104.391,1.282,0.0,0.14047,%,1.282,17.06,1.237,0,0,0,,production,OP
28-Aug-15,NO 15/9-F-12 H,0.0,301.085,103.988,1.265,0.0,0.13806,%,1.265,14.018,1.258,0,0,0,,production,OP
29-Aug-15,NO 15/9-F-12 H,0.0,290.788,98.93,1.272,0.0,0.12714,%,1.272,14.511,1.272,0,0,0,,production,OP
30-Aug-15,NO 15/9-F-12 H,0.0,307.47,103.625,2.907,0.0,0.59861,%,2.907,14.493,2.787,0,0,0,,production,OP
31-Aug-15,NO 15/9-F-12 H,23.08,268.23,105.098,30.516,3.619,89.85743,%,30.516,75.186,1.08,500,"86,507","1,798",,production,OP
1-Sep-15,NO 15/9-F-12 H,24.0,229.787,105.765,29.196,12.343,100.0,%,29.196,81.453,0.451,469,"75,526","1,224",,production,OP
2-Sep-15,NO 15/9-F-12 H,24.0,222.253,105.9,29.453,12.458,100.0,%,29.453,80.728,0.505,443,"67,977","1,125",,production,OP
3-Sep-15,NO 15/9-F-12 H,24.0,0.0,0.0,30.361,12.57,100.0,%,30.361,80.69,0.371,430,"67,961","1,139",,production,OP
4-Sep-15,NO 15/9-F-12 H,24.0,231.272,105.719,29.8,12.665,100.0,%,29.8,81.028,0.422,414,"64,159","1,181",,production,OP
5-Sep-15,NO 15/9-F-12 H,24.0,220.366,105.844,29.323,12.592,100.0,%,29.323,80.108,0.612,430,"65,011","1,241",,production,OP
6-Sep-15,NO 15/9-F-12 H,24.0,219.999,105.829,29.221,12.638,100.0,%,29.221,80.663,0.513,416,"62,391","1,131",,production,OP
7-Sep-15,NO 15/9-F-12 H,24.0,219.722,105.822,29.149,12.7,100.0,%,29.149,81.066,0.453,413,"61,803","1,184",,production,OP
8-Sep-15,NO 15/9-F-12 H,24.0,219.531,105.818,29.107,12.706,100.0,%,29.107,81.292,0.409,409,"61,375","1,204",,production,OP
9-Sep-15,NO 15/9-F-12 H,24.0,219.584,105.819,29.14,12.833,100.0,%,29.14,81.515,0.445,410,"61,223","1,207",,production,OP
10-Sep-15,NO 15/9-F-12 H,24.0,0.0,0.0,29.308,12.74,100.0,%,29.308,81.172,0.627,408,"61,032","1,233",,production,OP
11-Sep-15,NO 15/9-F-12 H,24.0,219.824,105.82,29.435,12.591,100.0,%,29.435,79.977,0.75,410,"61,632","1,233",,production,OP
12-Sep-15,NO 15/9-F-12 H,24.0,219.829,105.818,29.484,12.493,100.0,%,29.484,79.122,0.811,415,"61,563","1,222",,production,OP
13-Sep-15,NO 15/9-F-12 H,24.0,219.857,105.816,29.378,12.506,100.0,%,29.378,80.279,0.684,412,"60,922","1,223",,production,OP
14-Sep-15,NO 15/9-F-12 H,24.0,219.804,105.818,29.373,12.391,100.0,%,29.373,79.888,0.677,401,"60,121","1,218",,production,OP
15-Sep-15,NO 15/9-F-12 H,24.0,219.687,105.821,29.393,12.416,100.0,%,29.393,80.57,0.672,415,"61,486","1,212",,production,OP
16-Sep-15,NO 15/9-F-12 H,24.0,219.602,105.825,29.323,12.406,100.0,%,29.323,81.032,0.622,419,"61,801","1,207",,production,OP
17-Sep-15,NO 15/9-F-12 H,24.0,0.0,0.0,29.162,12.295,100.0,%,29.162,81.131,0.426,415,"61,630","1,216",,production,OP
18-Sep-15,NO 15/9-F-12 H,24.0,219.546,105.833,29.129,12.243,100.0,%,29.129,81.253,0.403,432,"63,145","1,133",,production,OP
19-Sep-15,NO 15/9-F-12 H,24.0,219.615,105.834,29.173,12.227,100.0,%,29.173,81.353,0.391,419,"61,158","1,112",,production,OP
20-Sep-15,NO 15/9-F-12 H,24.0,219.713,105.833,29.263,12.293,100.0,%,29.263,81.483,0.414,401,"60,290","1,053",,production,OP
21-Sep-15,NO 15/9-F-12 H,24.0,219.737,105.833,29.336,12.197,100.0,%,29.336,81.055,0.606,425,"64,015","1,091",,production,OP
22-Sep-15,NO 15/9-F-12 H,23.32,231.401,104.847,34.854,11.391,68.64707,%,34.854,74.769,5.056,351,"54,819",909,,production,OP
23-Sep-15,NO 15/9-F-12 H,24.0,221.231,105.859,29.576,12.177,99.99819,%,29.576,80.967,0.525,427,"64,383","1,176",,production,OP
24-Sep-15,NO 15/9-F-12 H,24.0,0.0,0.0,29.868,12.093,100.0,%,29.868,79.455,0.722,426,"64,254","1,195",,production,OP
25-Sep-15,NO 15/9-F-12 H,24.0,220.403,105.844,29.704,12.013,100.0,%,29.704,80.001,0.528,423,"64,602","1,195",,production,OP
26-Sep-15,NO 15/9-F-12 H,24.0,220.712,105.83,29.496,12.119,100.0,%,29.496,80.915,0.377,425,"64,126","1,191",,production,OP
27-Sep-15,NO 15/9-F-12 H,24.0,220.925,105.824,29.61,12.173,100.0,%,29.61,80.911,0.509,419,"64,125","1,190",,production,OP
28-Sep-15,NO 15/9-F-12 H,24.0,221.073,105.82,29.902,12.033,100.0,%,29.902,79.75,0.736,418,"63,499","1,184",,production,OP
29-Sep-15,NO 15/9-F-12 H,24.0,221.17,105.818,29.851,11.949,97.91667,%,29.851,78.719,0.791,416,"63,439","1,130",,production,OP
30-Sep-15,NO 15/9-F-12 H,24.0,0.0,0.0,29.568,12.034,97.91667,%,29.568,79.787,0.563,386,"58,583","1,106",,production,OP
1-Oct-15,NO 15/9-F-12 H,24.0,220.301,105.827,28.611,12.058,100.0,%,28.611,80.596,0.533,392,"59,618","1,143",,production,OP
2-Oct-15,NO 15/9-F-12 H,24.0,0.0,0.0,26.566,12.131,100.0,%,26.566,81.662,0.579,408,"61,965","1,176",,production,OP
3-Oct-15,NO 15/9-F-12 H,24.0,215.982,105.867,26.607,12.155,100.0,%,26.607,81.569,0.627,405,"61,606","1,210",,production,OP
4-Oct-15,NO 15/9-F-12 H,24.0,215.545,105.868,26.463,12.241,97.91667,%,26.463,82.271,0.468,402,"60,880","1,195",,production,OP
5-Oct-15,NO 15/9-F-12 H,24.0,215.314,105.87,26.765,12.104,100.0,%,26.765,80.771,0.793,400,"60,964","1,204",,production,OP
6-Oct-15,NO 15/9-F-12 H,24.0,215.345,105.867,26.95,11.905,100.0,%,26.95,78.202,0.965,398,"60,772","1,202",,production,OP
7-Oct-15,NO 15/9-F-12 H,24.0,215.274,105.868,26.986,11.842,100.0,%,26.986,77.676,0.998,399,"60,540","1,195",,production,OP
8-Oct-15,NO 15/9-F-12 H,24.0,0.0,0.0,26.65,11.917,100.0,%,26.65,79.482,0.774,393,"60,120","1,193",,production,OP
9-Oct-15,NO 15/9-F-12 H,24.0,210.936,105.925,26.311,12.198,100.0,%,26.311,81.772,0.509,400,"60,494","1,211",,production,OP
10-Oct-15,NO 15/9-F-12 H,24.0,209.959,105.951,26.576,12.123,100.0,%,26.576,81.507,0.612,399,"60,428","1,219",,production,OP
11-Oct-15,NO 15/9-F-12 H,24.0,209.48,105.954,26.846,11.986,100.0,%,26.846,80.563,0.753,400,"60,583","1,217",,production,OP
12-Oct-15,NO 15/9-F-12 H,24.0,209.551,105.946,26.898,11.978,100.0,%,26.898,80.236,0.767,396,"60,328","1,219",,production,OP
13-Oct-15,NO 15/9-F-12 H,23.17,218.98,105.855,28.064,11.964,90.67177,%,28.064,79.624,1.425,348,"53,519","1,186",,production,OP
14-Oct-15,NO 15/9-F-12 H,24.0,213.51,105.939,27.411,12.108,100.0,%,27.411,80.419,0.613,387,"58,262","1,235",,production,OP
15-Oct-15,NO 15/9-F-12 H,24.0,0.0,0.0,28.451,12.008,100.0,%,28.451,79.881,0.543,386,"58,955","1,215",,production,OP
16-Oct-15,NO 15/9-F-12 H,24.0,209.458,105.967,26.474,12.137,100.0,%,26.474,81.739,0.454,397,"59,903","1,278",,production,OP
17-Oct-15,NO 15/9-F-12 H,24.0,209.357,105.96,26.419,12.035,100.0,%,26.419,82.035,0.418,393,"58,958","1,249",,production,OP
18-Oct-15,NO 15/9-F-12 H,24.0,209.352,105.955,26.299,12.048,100.0,%,26.299,82.157,0.427,394,"58,673","1,241",,production,OP
19-Oct-15,NO 15/9-F-12 H,24.0,209.783,105.94,26.526,12.022,100.0,%,26.526,81.868,0.423,382,"57,365","1,222",,production,OP
20-Oct-15,NO 15/9-F-12 H,24.0,209.86,105.936,26.705,11.925,100.0,%,26.705,81.329,0.533,383,"57,398","1,185",,production,OP
21-Oct-15,NO 15/9-F-12 H,24.0,209.668,105.936,26.818,11.819,100.0,%,26.818,79.745,0.763,380,"56,999","1,209",,production,OP
22-Oct-15,NO 15/9-F-12 H,24.0,0.0,0.0,26.75,14.86,100.0,%,26.75,79.266,0.716,380,"56,835","1,150",,production,OP
23-Oct-15,NO 15/9-F-12 H,24.0,209.941,105.911,26.647,20.031,100.0,%,26.647,80.005,0.702,375,"56,481","1,182",,production,OP
24-Oct-15,NO 15/9-F-12 H,24.0,210.408,105.905,26.937,19.926,99.94536,%,26.937,79.726,0.729,371,"56,169","1,268",,production,OP
25-Oct-15,NO 15/9-F-12 H,24.0,210.278,105.907,26.746,19.926,100.0,%,26.746,80.094,0.614,392,"58,580","1,274",,production,OP
26-Oct-15,NO 15/9-F-12 H,24.0,224.888,105.919,26.727,19.977,100.0,%,26.727,80.035,0.845,343,"56,227","1,263",,production,OP
27-Oct-15,NO 15/9-F-12 H,24.0,295.184,104.093,26.728,20.075,100.0,%,26.728,80.862,0.738,343,"56,056","1,277",,production,OP
28-Oct-15,NO 15/9-F-12 H,24.0,299.101,103.815,27.144,20.008,100.0,%,27.144,79.497,0.909,372,"59,801","1,345",,production,OP
29-Oct-15,NO 15/9-F-12 H,19.5,0.0,0.0,29.597,19.603,77.57303,%,29.597,76.798,3.123,316,"48,698","1,181",,production,OP
30-Oct-15,NO 15/9-F-12 H,24.0,240.011,105.54,29.905,19.551,89.98931,%,29.905,79.048,1.933,365,"57,232","1,325",,production,OP
31-Oct-15,NO 15/9-F-12 H,24.0,296.356,104.069,27.15,20.137,99.99895,%,27.15,80.749,0.978,390,"66,920","1,482",,production,OP
1-Nov-15,NO 15/9-F-12 H,24.0,303.74,103.759,27.134,20.281,100.0,%,27.134,81.085,0.935,393,"66,534","1,423",,production,OP
2-Nov-15,NO 15/9-F-12 H,23.5,306.02,103.579,28.276,20.188,94.02166,%,28.276,79.948,1.535,375,"63,224","1,187",,production,OP
3-Nov-15,NO 15/9-F-12 H,24.0,278.434,105.392,27.731,20.292,99.99372,%,27.731,80.537,0.928,377,"58,418","1,199",,production,OP
4-Nov-15,NO 15/9-F-12 H,24.0,0.0,0.0,27.929,20.258,100.0,%,27.929,81.202,0.798,390,"59,144","1,208",,production,OP
5-Nov-15,NO 15/9-F-12 H,24.0,232.023,106.183,28.226,19.988,100.0,%,28.226,80.656,0.759,395,"59,247","1,239",,production,OP
6-Nov-15,NO 15/9-F-12 H,24.0,225.473,106.201,27.532,19.827,100.0,%,27.532,80.792,0.727,364,"55,608","1,253",,production,OP
7-Nov-15,NO 15/9-F-12 H,24.0,222.308,106.2,27.309,19.761,100.0,%,27.309,80.625,0.564,358,"55,004","1,248",,production,OP
8-Nov-15,NO 15/9-F-12 H,24.0,220.922,106.203,27.439,19.592,100.0,%,27.439,79.461,0.714,348,"53,533","1,264",,production,OP
9-Nov-15,NO 15/9-F-12 H,24.0,220.684,106.195,27.442,19.494,100.0,%,27.442,78.578,0.684,322,"49,468","1,256",,production,OP
10-Nov-15,NO 15/9-F-12 H,24.0,220.453,106.193,27.148,19.693,100.0,%,27.148,80.298,0.569,319,"49,289","1,270",,production,OP
11-Nov-15,NO 15/9-F-12 H,24.0,0.0,0.0,26.521,19.821,100.0,%,26.521,80.345,0.712,336,"50,984","1,306",,production,OP
12-Nov-15,NO 15/9-F-12 H,24.0,220.363,106.192,26.635,19.745,100.0,%,26.635,79.767,0.802,394,"60,052","1,323",,production,OP
13-Nov-15,NO 15/9-F-12 H,24.0,221.065,106.175,26.906,19.717,100.0,%,26.906,79.287,0.763,391,"59,761","1,309",,production,OP
14-Nov-15,NO 15/9-F-12 H,24.0,220.453,106.172,26.433,19.737,100.0,%,26.433,80.8,0.612,399,"61,134","1,327",,production,OP
15-Nov-15,NO 15/9-F-12 H,24.0,220.349,106.169,26.555,20.041,100.0,%,26.555,81.879,0.474,401,"60,496","1,405",,production,OP
16-Nov-15,NO 15/9-F-12 H,24.0,220.381,106.176,27.135,19.761,97.91667,%,27.135,79.492,0.803,401,"60,493","1,326",,production,OP
17-Nov-15,NO 15/9-F-12 H,24.0,220.549,106.175,27.098,19.721,100.0,%,27.098,78.927,0.791,399,"60,171","1,279",,production,OP
18-Nov-15,NO 15/9-F-12 H,24.0,0.0,0.0,26.513,19.858,100.0,%,26.513,81.519,0.531,394,"61,102","1,281",,production,OP
19-Nov-15,NO 15/9-F-12 H,24.0,217.688,106.187,26.2,19.823,100.0,%,26.2,81.859,0.421,407,"62,809","1,285",,production,OP
20-Nov-15,NO 15/9-F-12 H,24.0,218.337,106.165,27.019,19.694,100.0,%,27.019,80.882,0.538,389,"60,058","1,258",,production,OP
21-Nov-15,NO 15/9-F-12 H,24.0,219.333,106.141,27.783,19.437,100.0,%,27.783,80.524,0.444,400,"61,517","1,232",,production,OP
22-Nov-15,NO 15/9-F-12 H,24.0,219.737,106.135,27.869,19.494,100.0,%,27.869,80.88,0.373,389,"59,612","1,250",,production,OP
23-Nov-15,NO 15/9-F-12 H,24.0,219.703,106.134,27.98,19.482,100.0,%,27.98,79.705,0.681,390,"59,372","1,255",,production,OP
24-Nov-15,NO 15/9-F-12 H,24.0,219.909,106.125,27.817,19.415,100.0,%,27.817,80.476,0.429,387,"58,599","1,203",,production,OP
25-Nov-15,NO 15/9-F-12 H,24.0,0.0,0.0,27.846,19.303,100.0,%,27.846,80.404,0.441,383,"58,129","1,188",,production,OP
26-Nov-15,NO 15/9-F-12 H,24.0,219.961,106.105,27.929,19.305,100.0,%,27.929,79.325,0.65,380,"57,896","1,201",,production,OP
27-Nov-15,NO 15/9-F-12 H,24.0,220.316,106.089,28.121,19.196,100.0,%,28.121,78.678,0.622,377,"57,006","1,182",,production,OP
28-Nov-15,NO 15/9-F-12 H,24.0,220.339,106.08,28.059,19.089,100.0,%,28.059,78.695,0.617,374,"57,355","1,175",,production,OP
29-Nov-15,NO 15/9-F-12 H,24.0,220.363,106.069,27.957,18.997,100.0,%,27.957,79.068,0.528,370,"56,424","1,173",,production,OP
30-Nov-15,NO 15/9-F-12 H,24.0,220.316,106.059,27.72,18.971,100.0,%,27.72,79.757,0.403,367,"55,875","1,158",,production,OP
1-Dec-15,NO 15/9-F-12 H,24.0,0.0,0.0,27.831,19.041,100.0,%,27.831,79.847,0.522,362,"55,376","1,145",,production,OP
2-Dec-15,NO 15/9-F-12 H,24.0,220.776,106.037,28.149,18.955,100.0,%,28.149,78.106,0.631,360,"54,724","1,143",,production,OP
3-Dec-15,NO 15/9-F-12 H,24.0,220.9,106.025,28.074,19.012,100.0,%,28.074,79.565,0.543,361,"55,111","1,149",,production,OP
4-Dec-15,NO 15/9-F-12 H,24.0,220.168,106.021,27.429,18.969,100.0,%,27.429,79.005,0.575,355,"56,582","1,186",,production,OP
5-Dec-15,NO 15/9-F-12 H,24.0,220.519,106.011,27.643,18.985,100.0,%,27.643,77.634,0.701,371,"57,219","1,214",,production,OP
6-Dec-15,NO 15/9-F-12 H,24.0,220.784,106.007,27.4,19.072,100.0,%,27.4,79.977,0.487,366,"56,275","1,239",,production,OP
7-Dec-15,NO 15/9-F-12 H,24.0,0.0,0.0,27.632,19.236,100.0,%,27.632,80.383,0.536,369,"56,949","1,257",,production,OP
8-Dec-15,NO 15/9-F-12 H,24.0,221.994,106.004,28.143,19.208,100.0,%,28.143,79.135,0.817,368,"56,674","1,263",,production,OP
9-Dec-15,NO 15/9-F-12 H,11.33,235.555,105.83,27.939,19.027,65.08566,%,27.939,78.569,1.372,155,"24,240",681,,production,OP
10-Dec-15,NO 15/9-F-12 H,24.0,228.878,105.979,27.195,19.288,100.0,%,27.195,78.38,0.849,414,"62,260","1,511",,production,OP
11-Dec-15,NO 15/9-F-12 H,24.0,225.278,106.012,27.096,19.409,100.0,%,27.096,80.262,0.609,385,"58,598","1,325",,production,OP
12-Dec-15,NO 15/9-F-12 H,24.0,222.654,106.032,26.969,19.464,100.0,%,26.969,81.306,0.435,378,"57,295","1,241",,production,OP
13-Dec-15,NO 15/9-F-12 H,24.0,221.887,106.029,26.933,19.431,100.0,%,26.933,81.2,0.482,372,"56,266","1,215",,production,OP
14-Dec-15,NO 15/9-F-12 H,24.0,0.0,0.0,27.073,19.359,100.0,%,27.073,80.069,0.7,369,"55,940","1,217",,production,OP
15-Dec-15,NO 15/9-F-12 H,24.0,221.537,106.007,27.005,19.226,100.0,%,27.005,79.464,0.724,367,"55,491","1,255",,production,OP
16-Dec-15,NO 15/9-F-12 H,24.0,221.479,105.995,27.023,19.108,100.0,%,27.023,79.477,0.781,362,"55,083","1,245",,production,OP
17-Dec-15,NO 15/9-F-12 H,24.0,221.464,105.984,27.003,19.168,100.0,%,27.003,79.003,0.774,365,"55,206","1,244",,production,OP
18-Dec-15,NO 15/9-F-12 H,24.0,221.478,105.974,27.036,19.076,100.0,%,27.036,78.009,0.83,359,"54,635","1,245",,production,OP
19-Dec-15,NO 15/9-F-12 H,24.0,221.489,105.972,26.954,19.027,100.0,%,26.954,78.479,0.797,356,"54,133","1,226",,production,OP
20-Dec-15,NO 15/9-F-12 H,24.0,221.55,105.966,26.911,18.962,100.0,%,26.911,78.072,0.793,351,"53,612","1,218",,production,OP
21-Dec-15,NO 15/9-F-12 H,24.0,0.0,0.0,26.887,18.871,100.0,%,26.887,77.701,0.786,349,"53,148","1,211",,production,OP
22-Dec-15,NO 15/9-F-12 H,24.0,221.812,105.953,26.873,18.86,100.0,%,26.873,78.346,0.76,346,"52,658","1,205",,production,OP
23-Dec-15,NO 15/9-F-12 H,24.0,221.532,105.95,26.629,18.796,97.91667,%,26.629,77.57,0.813,345,"52,755","1,215",,production,OP
24-Dec-15,NO 15/9-F-12 H,24.0,221.555,105.945,26.544,18.758,100.0,%,26.544,77.867,0.814,342,"52,540","1,202",,production,OP
25-Dec-15,NO 15/9-F-12 H,24.0,221.714,105.937,26.293,18.792,100.0,%,26.293,79.187,0.563,341,"52,027","1,192",,production,OP
26-Dec-15,NO 15/9-F-12 H,24.0,221.805,105.93,26.344,18.756,100.0,%,26.344,78.97,0.652,338,"51,886","1,194",,production,OP
27-Dec-15,NO 15/9-F-12 H,24.0,222.176,105.924,26.446,18.66,100.0,%,26.446,78.562,0.621,330,"51,591","1,170",,production,OP
28-Dec-15,NO 15/9-F-12 H,24.0,0.0,0.0,26.454,18.659,97.91667,%,26.454,78.486,0.784,333,"51,266","1,180",,production,OP
