kl_domain,kl_first_seen,kl_popularity,kl_threat
b03f513c3e54.net,27.04.2017 19:49,2,Trojan-Spy.Win32.Panda
b26ee5384854.net,27.04.2017 19:49,2,Trojan-Spy.Win32.Panda
b28323062154.net,06.03.2017 00:14,2,Trojan-Spy.Win32.Panda
the12effect.com,03.12.2016 16:32,2,Trojan-Spy.Win32.Zbot
stopping-24-hours.com,04.04.2017 05:38,2,Trojan-PSW.Win32.Tepfer
darklymigh.net,17.03.2015 13:22,2,Backdoor.Win32.Kasidet
pewfab.com,27.08.2015 10:06,2,Trojan.Win32.Neurevt
zerx-virus.biz,17.12.2014 15:06,2,Worm.Win32.Ngrbot
advantest.co,27.03.2017 01:23,2,Trojan-Downloader.Win32.Agent
yomudpipra.com,01.11.2016 18:55,2,Trojan-Banker.Win32.Gootkit
gweneveregranville.net,23.04.2017 01:44,2,Trojan.Win32.Bayrob
gq3.ru,11.10.2016 18:59,2,Trojan-Downloader.Win32.Andromeda
funnymobi.ru,27.11.2014 12:21,2,Trojan-Banker.AndroidOS.Faketoken
leadskit.ru,18.05.2017 16:56,2,Trojan-Downloader.Win32.Agent
universalshipchandlers.com,10.04.2017 05:21,2,Trojan-PSW.Win32.Chisburg
shamrockmanufacturing.asia,23.06.2017 10:30,2,Backdoor.Win32.Androm
adamsjunar.com,06.06.2017 08:21,2,Backdoor.Win32.Androm
gesforrdars.com,17.05.2017 16:55,2,Trojan.Win32.Inject
southeasterncontractingco.com,03.05.2017 12:10,2,Backdoor.Win32.Androm
moremoney.gdn,14.04.2017 14:09,2,Trojan-PSW.Win32.Tepfer
ebaircondtion.com,13.04.2017 11:17,2,Backdoor.Win32.Androm
baseonlog.club,11.04.2017 11:09,2,Trojan-PSW.Win32.Chisburg
ricknobi.com,10.04.2017 07:30,2,Trojan.Win32.Inject
supremax-my.com,07.04.2017 09:25,2,Trojan.Win32.Inject
midwestiles.com,13.03.2017 03:28,2,Trojan-Downloader.Win32.Agent
gigahermes.com,20.11.2014 15:40,2,CnC.Win32.Generic
eb56af3e3211h.net,23.02.2017 07:36,2,Trojan-Spy.Win32.Panda
itlgroupdubai-ae.com,20.03.2017 15:02,2,Trojan-PSW.Win32.Fareit
mail-accounts.bid,05.04.2017 00:46,2,Trojan-Spy.Win32.Zbot
powerozo.com,30.05.2017 16:15,2,Trojan-PSW.Win32.Tepfer
deburma.com,28.01.2015 20:11,2,Trojan-Spy.Win32.Ursnif
demarycampo.cl,16.09.2015 21:56,2,Trojan-Spy.Win32.Zbot
lydiasimoncreative.com,04.09.2015 04:54,2,Trojan-Spy.Win32.Zbot
somavoca.net,17.07.2015 18:45,2,Trojan-Banker.Win32.Neverquest
seekeifoof.net,03.08.2015 12:45,2,Trojan-Banker.Win32.Neverquest
movngretndefy.com,16.02.2017 10:18,2,Trojan.Win32.Inject
infoloker.net,05.02.2015 13:35,2,Trojan-Spy.Win32.Zbot
gongotraa.com,18.09.2015 22:22,2,Trojan-PSW.Win32.Fareit
additim.ru,10.04.2017 08:33,2,Backdoor.Win32.Androm
hairover.net,19.05.2017 17:58,2,Trojan.Win32.Bayrob
kibriya.net,16.03.2015 04:14,2,Trojan-Spy.Win32.Zbot
11gg.ru,25.07.2016 04:54,2,Trojan-Downloader.Win32.Andromeda
11hh.ru,06.09.2012 15:12,2,Trojan-Downloader.Win32.Andromeda
yiechsteambuy.com,05.05.2017 00:59,2,CnC.Win32.Generic
expenditors.com,12.06.2015 13:06,2,Trojan-Spy.Win32.Zbot
cheekmatar.com,03.11.2016 16:30,2,Trojan-Banker.Win32.Gootkit
digitalimagestudy.com,20.11.2014 15:40,2,CnC.Win32.Generic
fd9ea7461ed4.com,06.05.2017 03:58,2,Trojan-Spy.Win32.Panda
zimmervermittlung-prignitz.de,06.03.2017 12:56,2,CnC.Win32.Generic
rotp.ru,17.12.2014 15:06,2,Backdoor.Win32.DMSpammer
mygamecp.com,22.02.2017 07:47,2,Trojan.Win32.Neurevt
vetosept.info,05.06.2017 12:27,2,CnC.Win32.Generic
etek.club,18.05.2017 22:51,2,Trojan-Spy.Win32.Zbot
0o557.com,30.11.2016 15:41,2,Trojan-DDoS.Linux.Agent
retreatsdiscovered.com,07.02.2015 18:02,2,Trojan-Spy.Win32.Zbot
salam-ui.org,10.08.2015 21:52,2,Trojan-Spy.Win32.Zbot
info-cache.net,20.11.2014 15:40,2,CnC.Win32.Generic
rjjdouyahhuzlepo0z.com,18.05.2017 12:15,2,Backdoor.Win32.Bedep
negro004.com,04.12.2015 11:57,2,Worm.Win32.Ngrbot
negro0045.com,04.12.2015 11:54,2,Worm.Win32.Ngrbot
keshmuney.com,04.12.2015 12:10,2,Worm.Win32.Ngrbot
waltergrowtt.com,11.01.2015 20:25,2,Trojan-Banker.Win32.Neverquest
aeusasoftball.com,18.07.2015 23:58,2,Trojan-Ransom.Win32.Cryptodef
dorvichotel.com,04.06.2015 04:30,2,Trojan-Spy.Win32.Zbot
juwanto.com,06.05.2015 18:18,2,Trojan-Spy.Win32.Zbot
grrrff24523245wf.com,17.11.2014 17:23,2,Trojan-Downloader.Win32.Andromeda
uxigezamuj.biz,25.04.2016 13:28,2,Trojan-SMS.AndroidOS.Podec
agingcom.net,09.07.2015 15:51,2,Trojan-Banker.Win32.Neverquest
sjhuqlwrqhqx.com,04.07.2015 04:37,2,Trojan-Banker.Win32.Tinba
lenisalbyn.com,03.11.2016 16:30,2,Trojan-Banker.Win32.Gootkit
e16125d70011h.net,23.05.2017 21:31,2,Trojan-Spy.Win32.Panda
e0589ecd3e11h.net,28.05.2017 21:45,2,Trojan-Spy.Win32.Panda
81af39059654.net,23.06.2017 09:13,2,Trojan-Spy.Win32.Panda
zumzisearch.com,21.05.2016 01:22,2,Trojan-Banker.Win32.Gootkit
wuposwupos.com,15.06.2015 20:35,2,Trojan-Banker.Win32.Neverquest
sndmvrumxoko8s.com,01.06.2017 07:24,2,Backdoor.Win32.Bedep
parutdownbo.com,18.05.2017 05:42,2,Trojan-PSW.Win32.Fareit
appinstall.net,25.12.2014 20:26,2,Trojan.Win32.Generic
welcomemoney.net,26.06.2015 06:31,2,Trojan-Banker.Win32.Neverquest
gwendolinewilkinson.net,02.06.2017 13:36,2,Trojan.Win32.Bayrob
trendmono.com,04.09.2015 21:46,2,Trojan-Banker.Win32.Neverquest
provibe.net,17.04.2014 08:25,2,CnC.Win32.Generic
cxwcoicjilcg.com,18.05.2017 12:08,2,Backdoor.Win32.Bedep
dc453cf68854.net,27.04.2017 19:50,2,Trojan-Spy.Win32.Panda
db6d44840c11h.net,22.06.2017 02:30,2,Trojan-Spy.Win32.Panda
komplext.com,29.12.2014 19:30,2,CnC.Win32.Generic
da4ce6979854.net,17.06.2017 03:24,2,Trojan-Spy.Win32.Panda
d95a3dd6d854.net,03.05.2017 22:43,2,Trojan-Spy.Win32.Panda
da5cd6501a11h.net,27.04.2017 20:54,2,Trojan-Spy.Win32.Panda
d9f7de0ca654.net,25.04.2017 20:32,2,Trojan-Spy.Win32.Panda
da7f207c3754.net,08.03.2017 18:07,2,Trojan-Spy.Win32.Panda
d8e0664aca54.net,01.07.2017 18:04,2,Trojan-Spy.Win32.Panda
d5f0d03e1a54.net,19.06.2017 01:09,2,Trojan-Spy.Win32.Panda
d69e5ede2211h.net,25.05.2017 02:48,2,Trojan-Spy.Win32.Panda
d8beee5b9011h.net,29.03.2017 13:40,2,Trojan-Spy.Win32.Panda
d2b2e3a75111h.net,27.06.2017 07:39,2,Trojan-Spy.Win32.Panda
d29329e07111h.net,23.06.2017 09:13,2,Trojan-Spy.Win32.Panda
d0f3a2ef0a11h.net,02.06.2017 02:42,2,Trojan-Spy.Win32.Panda
d2ac768d6554.net,27.04.2017 19:49,2,Trojan-Spy.Win32.Panda
d00c6135ea54.net,27.04.2017 19:49,2,Trojan-Spy.Win32.Panda
d343d7edef11h.net,08.03.2017 07:25,2,Trojan-Spy.Win32.Panda
d198b470be11h.net,01.03.2017 13:52,2,Trojan-Spy.Win32.Panda
online-prodaja.rs,11.05.2017 03:21,2,Backdoor.Win32.Androm
dfd4d93c43d4.com,14.06.2017 02:36,2,Trojan-Spy.Win32.Panda
df07cd5faed4.com,27.04.2017 21:28,2,Trojan-Spy.Win32.Panda
df2a2498b9d4.com,27.04.2017 09:26,2,Trojan-Spy.Win32.Panda
cemeterystories.net,10.05.2017 10:39,2,Trojan-PSW.Win32.Fareit
picapicanet.net,03.09.2014 15:27,2,Backdoor.Win32.Konus
oasispmp.us,29.03.2017 15:05,2,Trojan-PSW.Win32.Fareit
chenmg.com,04.08.2015 14:07,2,Trojan-Spy.Win32.Zbot
flameid129093.org,16.02.2017 05:16,2,Trojan-Ransom.AndroidOS.Egat
nicelyevolved.com,22.09.2015 01:46,2,Trojan-Ransom.Win32.Cryptodef
allsbo88.com,03.04.2017 21:50,2,Trojan-PSW.Win32.Fareit
muralico.com,08.05.2017 11:19,2,Trojan-PSW.Win32.Fareit
bizannounce.com,20.11.2014 15:40,2,CnC.Win32.Generic
hershepcomi.com,06.03.2017 16:44,2,Trojan-Spy.Win32.Zbot
constanceoutterridge.net,17.02.2017 17:05,2,CnC.Win32.Generic
megaagro-my.com,18.05.2017 14:46,2,Trojan-PSW.Win32.Fareit
multylighting.com,27.09.2015 11:42,2,Trojan-Ransom.Win32.Cryptodef
qvvksmeemfgd.info,02.06.2017 09:24,2,Trojan-Banker.Win32.Tinba
wenever4usall.com,20.02.2017 01:50,2,Trojan.Win32.Inject
richwellgroupsinc.com,09.02.2017 05:08,2,Trojan-PSW.Win32.Fareit
badlywantyou.top,30.03.2017 16:25,2,Trojan-Spy.Win32.Zbot
ronamenit.info,21.05.2015 12:00,2,Trojan-Downloader.Win32.Andromeda
pstabtkipurpf4t.com,22.06.2017 07:46,2,Backdoor.Win32.Bedep
dynamicns.info,12.08.2015 03:48,2,Trojan-Downloader.Win32.Andromeda
eshraqatee.com,01.09.2015 14:58,2,Trojan-Ransom.Win32.Cryptodef
mixhell.info,23.03.2017 17:33,2,Trojan-Spy.Win32.Zbot
hwtjntivedyotvcjx.com,29.06.2017 04:52,2,Backdoor.Win32.Bedep
oldtowels.com,23.09.2015 19:54,2,CnC.Win32.Generic
dronkls.com,11.06.2015 11:51,2,Trojan-Banker.Win32.Neverquest
gotitmaidllc.com,23.04.2015 04:54,2,Trojan-Spy.Win32.Zbot
secure256bit.at,25.04.2017 12:56,2,Trojan-Banker.Win32.Gootkit
dns2serverid2.ru,26.09.2014 12:39,2,Trojan-Downloader.Win32.Andromeda
affenstall.org,23.03.2015 21:58,2,Backdoor.Win32.Atbot
kathyschoice.com,30.03.2015 11:04,2,Trojan-Spy.Win32.Zbot
mdgroup-office.pw,13.03.2017 06:42,2,Trojan.Win32.Fsysna
delvernet.info,31.07.2015 11:25,2,Trojan-Downloader.Win32.Andromeda
gooheesari.com,27.07.2015 18:42,2,Trojan-Banker.Win32.Neverquest
upcomingsong.com,26.02.2015 00:29,2,Trojan.Win32.Neurevt
littlepageant.com,23.09.2015 19:54,2,CnC.Win32.Generic
multipler0927.win,30.11.2016 18:56,2,Trojan-Banker.Win32.Gootkit
outlookz.com,20.11.2014 15:40,2,CnC.Win32.Generic
adobearm.com,20.11.2014 15:40,2,CnC.Win32.Generic
reserve-wadergroup.biz,31.10.2014 19:48,2,Trojan-Spy.Win32.Zbot
babosikdai.com,18.03.2017 13:24,2,Trojan-Banker.Win32.Gootkit
healthyairmasters.com,27.09.2015 23:41,2,Trojan-Ransom.Win32.Cryptodef
moderngreekacademy.com,22.04.2015 11:22,2,Trojan-Spy.Win32.Zbot
appupdate02.info,17.12.2014 15:06,2,Worm.Win32.Ngrbot
84d065125dd4.com,26.05.2017 02:56,2,Trojan-Spy.Win32.Panda
dechengjinghua.com,21.04.2017 02:36,2,Trojan-PSW.Win32.Fareit
8208b05d6dd4.com,25.04.2017 20:33,2,Trojan-Spy.Win32.Panda
80dfc31c74d4.com,06.05.2017 03:58,2,Trojan-Spy.Win32.Panda
7f85febb9bd4.com,13.06.2017 03:42,2,Trojan-Spy.Win32.Panda
799047c813d4.com,13.05.2017 02:44,2,Trojan-Spy.Win32.Panda
7ce4d2e0f8d4.com,08.03.2017 18:07,2,Trojan-Spy.Win32.Panda
7c3a169b9ad4.com,23.02.2017 07:37,2,Trojan-Spy.Win32.Panda
glsrnrtonrb.com,03.11.2016 10:50,2,Trojan-Banker.Win32.Gootkit
fortcontewq199.com,05.05.2017 19:14,2,Trojan-Spy.Win32.Panda
paidsocialmediajobs.info,18.12.2014 11:37,2,Trojan-Spy.Win32.Zbot
je9mlz.com,22.05.2017 08:49,2,CnC.Win32.Generic
elchinocmdt.cc,18.03.2015 13:22,2,Trojan-Downloader.Win32.Agent
perfumehope.com,04.11.2015 15:25,2,Trojan-Downloader.Win32.Agent
ernstbalder.de,15.03.2017 09:42,2,Trojan-Spy.Win32.Panda
bolingnotmo.ru,07.06.2017 11:45,2,CnC.Win32.Generic
draeqer.com,12.04.2017 02:02,2,Trojan-PSW.Win32.Fareit
reshingased.com,01.03.2017 16:32,2,Trojan-Spy.Win32.Zbot
suuvenirokolobokas.com,08.05.2015 15:52,2,Trojan-Downloader.Win32.Andromeda
cha-vel.com,21.12.2016 17:30,2,CnC.Win32.Generic
carrefour-achat.com,19.02.2017 17:52,2,Trojan-PSW.Win32.Fareit
monosewi.com,20.10.2016 20:35,2,Trojan-Banker.Win32.Gootkit
naukaerfolgreich-suchen.org,17.05.2017 02:31,2,CnC.Win32.Generic
porttofroatan.com,14.06.2017 09:53,2,Backdoor.Win32.Androm
localblack.net,26.06.2014 18:24,2,Trojan-Downloader.Win32.Andromeda
5100f87966d4.com,19.02.2017 19:12,2,Trojan-Spy.Win32.Panda
4f2914fcb9d4.com,28.06.2017 02:14,2,Trojan-Spy.Win32.Panda
4ea57d1d6ad4.com,06.05.2017 03:58,2,Trojan-Spy.Win32.Panda
4d5d6f2ae1d4.com,06.05.2017 03:58,2,Trojan-Spy.Win32.Panda
4d3c4ced6dd4.com,19.02.2017 23:37,2,Trojan-Spy.Win32.Panda
4be6986862d4.com,06.05.2017 03:57,2,Trojan-Spy.Win32.Panda
4b4cf9133fd4.com,04.05.2017 22:13,2,Trojan-Spy.Win32.Panda
46a9d45a3ad4.com,15.05.2017 21:54,2,Trojan-Spy.Win32.Panda
4677684380d4.com,06.05.2017 03:58,2,Trojan-Spy.Win32.Panda
455439ec4fd4.com,01.02.2017 11:18,2,Trojan-Spy.Win32.Panda
pb9r9w5bk5bipws.com,22.04.2015 13:52,2,CnC.Win32.Generic
mistikcik.com,15.05.2015 13:37,2,Backdoor.Win32.Napolar
company-office.com,28.06.2017 00:18,2,Trojan-PSW.Win32.Fareit
m2-evo.net,08.07.2014 13:12,2,Backdoor.Win32.Skill
mibconsultancy.com,05.03.2017 23:24,2,Trojan-PSW.Win32.Fareit
definitelymale.com,29.09.2015 13:47,2,Trojan-Ransom.Win32.Cryptodef
daduax.com,26.05.2017 16:03,2,Trojan-PSW.Win32.Fareit
genedillardart.com,28.09.2015 09:46,2,Trojan-Ransom.Win32.Cryptodef
freefinder.me,16.05.2014 01:50,2,Trojan-Downloader.Win32.Andromeda
gowronnogot.com,20.02.2017 14:41,2,Trojan-Spy.Win32.Zbot
etdidnrowrab.ru,09.08.2015 23:50,2,Trojan-Banker.Win32.Neverquest
leoogmaya.no,20.04.2016 18:14,2,Trojan-PSW.Win32.Fareit
hrmconsulting.fi,23.03.2017 02:06,2,Trojan.Win32.Fsysna
brycedoersam.com,10.07.2015 04:07,2,Trojan-Ransom.Win32.Cryptodef
roomkeepers.org,02.07.2015 23:22,2,Trojan-Ransom.Win32.Cryptodef
abuwahaj.com,09.05.2017 06:26,2,Trojan-Downloader.Win32.Agent
exectechgroup.com,23.03.2016 11:21,2,Trojan-PSW.Win32.Fareit
pqlekllunklo.ru,24.06.2017 10:39,2,Trojan-Banker.Win32.Tinba
ppbaseshop.ru,14.06.2017 15:56,2,Trojan-PSW.Win32.Fareit
powerbal.ru,13.03.2017 09:23,2,Trojan-PSW.Win32.Fareit
pornvpyo.ru,14.05.2017 10:15,2,Trojan-Downloader.Win32.Andromeda
twgirls.live,31.01.2017 09:39,2,CnC.Win32.Generic
piscoxxx.ru,04.12.2015 11:53,2,Worm.Win32.Ngrbot
mammahen.org,02.04.2017 04:56,2,Trojan.Win32.Inject
pic-pro.ru,08.02.2015 03:13,2,Trojan-Spy.Win32.Zbot
musictocheer.com,01.09.2015 04:12,2,Trojan-Downloader.Win32.Andromeda
pergeca.ru,09.08.2015 21:06,2,Trojan-Banker.Win32.Neverquest
ortitoftors.com,07.03.2017 19:41,2,Trojan-Spy.Win32.Zbot
mansosoluck.com,14.03.2017 02:55,2,Trojan.Win32.Inject
partithatlineyunder.ru,14.05.2017 23:38,2,Trojan-Spy.Win32.Ursnif
parowheck.ru,11.08.2015 19:53,2,Trojan-Banker.Win32.Neverquest
hornetwart.ru,12.08.2015 08:55,2,Trojan-Banker.Win32.Neverquest
papergang.ru,27.04.2017 06:46,2,Trojan-PSW.Win32.Fareit
ots888.ru,20.03.2017 05:29,2,Trojan-SMS.AndroidOS.Agent
oszp.ru,17.12.2014 15:06,2,Backdoor.Win32.DMSpammer
worldtradexperts.com,18.04.2017 02:58,2,Trojan.Win32.Fsysna
cargonave.club,11.03.2017 08:33,2,Trojan-PSW.Win32.Chisburg
peexoteszvesz.com,17.06.2017 16:47,2,CnC.Win32.Generic
contyro.ru,10.02.2015 18:43,2,Trojan.Win32.Spabot
hoefnen.top,09.06.2017 15:39,2,Trojan-Spy.Win32.Zbot
silverliningbd.com,20.02.2017 05:05,2,Trojan-PSW.Win32.Fareit
xoho.in,02.10.2014 14:00,2,Trojan-Spy.Win32.Zbot
kaido.co,27.01.2017 16:04,2,Backdoor.Win32.Atbot
aggroxim.us,12.05.2017 06:43,2,Backdoor.Win32.Androm
lydiaspath2wellness.com,15.06.2015 18:33,2,Trojan-Ransom.Win32.Cryptodef
directory-imprese.com,25.04.2017 02:02,2,Trojan-Spy.Win32.Zbot
hmbxatkinc.ru,17.12.2014 15:06,2,Backdoor.Win32.Napolar
trendz365.com,09.07.2015 20:46,2,Trojan-Spy.Win32.Zbot
wasstalwihis.com,17.04.2017 15:47,2,Trojan-Spy.Win32.Zbot
improvevisionnaturally.com,20.07.2015 20:41,2,Backdoor.Win32.Drivedos
tetroboy.pw,07.09.2014 22:26,2,Backdoor.Win32.Napolar
varsolar.com,31.03.2017 03:21,2,Backdoor.Win32.Androm
lotusinn.net,19.01.2014 22:48,2,CnC.Win32.Generic
lavendercitylaundry.ae,28.11.2016 05:38,2,Trojan-Spy.Win32.SpyEyes
southeastpes.org,29.05.2017 19:59,2,Backdoor.Win32.Mokes
kinglogss.info,30.11.2016 11:02,2,Trojan-PSW.Win32.Fareit
visualpoetry.ca,16.03.2016 11:51,2,Trojan-PSW.Win32.Fareit
eset32.net,19.05.2017 14:09,2,Trojan.Win32.Bayrob
dudulow.ru,12.12.2016 14:56,2,Trojan-Banker.AndroidOS.Faketoken
lastcarding.ru,23.06.2017 16:05,2,CnC.Win32.Generic
iibbmmnfudig.ru,24.06.2017 10:01,2,Trojan-Banker.Win32.Tinba
melodramatic.su,20.03.2015 14:10,2,Trojan-Downloader.Win32.Andromeda
cumview.info,11.05.2017 06:15,2,Trojan-Downloader.Win32.Agent
finemagicball.org,16.03.2015 12:58,2,CnC.Win32.Generic
marparavalparaiso.cl,25.01.2017 10:14,2,CnC.Win32.Generic
saraprincess.net,14.03.2017 09:27,2,Trojan.Win32.Inject
mogodirect.com,27.06.2017 01:05,2,Trojan-PSW.Win32.Fareit
nuturekit.ru,12.05.2017 06:43,2,Trojan-Downloader.Win32.Agent
ntemegreto.ru,09.01.2014 11:38,2,CnC.Win32.Generic
allkitchenrecipes.com,19.05.2017 07:43,2,Backdoor.Win32.Androm
sitkarski.mk,18.05.2017 18:18,2,Trojan-PSW.MSIL.Chisburg
briannadowd.com,26.11.2016 13:23,2,CnC.Win32.Generic
photonewsiq.com,02.05.2017 23:25,2,Trojan.Win32.Inject
m94vo3.com,15.04.2016 15:45,2,Worm.Win32.Ngrbot
jyaqfxgniprx8.com,29.12.2016 04:12,2,Backdoor.Win32.Bedep
micromacexperts.org,06.03.2014 18:03,2,CnC.Win32.Generic
mikesingh.net,30.11.2014 01:41,2,Trojan-Spy.Win32.Zbot
eventhowand.com,25.04.2017 15:26,2,Trojan-PSW.Win32.Fareit
sixtythert.us,17.05.2017 15:42,2,Trojan.Win32.Inject
gayy06.com,04.12.2015 12:27,2,Worm.Win32.Ngrbot
hahedthethep.com,21.04.2017 15:35,2,Trojan-Spy.Win32.Zbot
netversmodifi.ru,13.06.2017 23:51,2,Trojan-Spy.Win32.Ursnif
dkk-co.com,20.03.2017 04:05,2,Trojan-PSW.Win32.Fareit
recdataoneveter.cc,17.07.2015 04:50,2,Trojan-Banker.Win32.Tinba
rastafunk.com,24.04.2017 01:22,2,Trojan-PSW.Win32.Fareit
catsbreeds.net,24.04.2015 04:57,2,Trojan-Spy.Win32.Zbot
tiemnakliyat.com,11.05.2015 18:49,2,Trojan-Spy.Win32.Zbot
hastic.net,20.03.2017 04:05,2,Trojan-PSW.Win32.Fareit
elcoachingempresarial.com,28.09.2015 01:42,2,Trojan-Ransom.Win32.Cryptodef
utbonlie.com,19.12.2016 18:31,2,Trojan-PSW.Win32.Chisburg
googlefoad.top,13.03.2017 13:23,2,CnC.Win32.Generic
dokjasura.top,06.03.2017 09:21,2,CnC.Win32.Generic
grabiteasy.com,21.04.2015 22:12,2,Trojan-Spy.Win32.Zbot
ufadaqim.biz,26.05.2016 20:43,2,Trojan-SMS.AndroidOS.FakeInst
mightyfastwork.ru,17.12.2014 15:06,2,Backdoor.Win32.Napolar
loadercube.ru,04.12.2014 02:30,2,Trojan.Win32.Generic
dotrafic.net,05.10.2014 16:56,2,Trojan.Win32.Generic
silvetexile.com,13.02.2017 07:07,2,Trojan-PSW.Win32.Fareit
knftstylrbno.ru,24.06.2017 10:39,2,Trojan-Banker.Win32.Tinba
explicitlychristianpolitics.com,17.04.2014 08:25,2,CnC.Win32.Generic
miem.cl,17.09.2015 03:16,2,Trojan-Spy.Win32.Zbot
83wan.net,02.04.2016 12:46,2,Backdoor.Win32.Yoddos
call-of-duty-bcps.pw,03.05.2017 08:47,2,Trojan.Win32.Neurevt
snicker.ir,25.05.2017 11:46,2,Backdoor.Linux.Mirai
informationsituatwo.ru,19.06.2017 01:09,2,Trojan-Spy.Win32.Ursnif
zae6.xyz,25.05.2017 09:48,2,Trojan-Spy.Win32.Panda
includenotnothave.ru,19.06.2017 01:11,2,Trojan-Spy.Win32.Ursnif
9b7ef4f12ed4.com,06.05.2017 03:58,2,Trojan-Spy.Win32.Panda
kraken.cc,29.01.2017 18:39,2,Trojan.MSIL.Crypt
ftop.org,18.04.2014 13:40,2,CnC.AndroidOS.Generic
dvewddcfewmbnvxy9y.com,05.01.2017 03:34,2,Backdoor.Win32.Bedep
ughidwebdigi.org,13.05.2017 00:38,2,CnC.Win32.Generic
7e5f1039a611h.net,18.06.2017 02:44,2,Trojan-Spy.Win32.Panda
glutenfreecafegirl.com,27.09.2015 13:43,2,Trojan-Ransom.Win32.Cryptodef
serviskombiklima.net,12.07.2014 20:05,2,Trojan-Downloader.Win32.Andromeda
ghamb.org,17.04.2014 08:25,2,CnC.Win32.Generic
mikebakirforcommissioner.com,20.07.2015 22:56,2,Backdoor.Win32.Drivedos
cas1no.org,17.04.2014 14:07,2,Trojan-Downloader.Win32.Andromeda
comarksecurity.com,28.04.2015 23:33,2,Trojan-Ransom.Win32.Cryptodef
milliblessedricco.com,18.04.2017 06:39,2,Trojan.Win32.Inject
attnlawserv.com,16.03.2017 23:25,2,Trojan-PSW.Win32.Fareit
swedice.club,21.02.2017 11:31,2,Trojan-PSW.Win32.Fareit
ahkumaiguo.com,09.12.2016 17:32,2,Trojan-PSW.Win32.Fareit
8d86fcae4554.net,11.06.2017 02:20,2,Trojan-Spy.Win32.Panda
faded.website,21.03.2017 06:04,2,Trojan.Win32.Neurevt
coingnom.com,19.03.2017 01:13,2,Trojan-Downloader.Win32.Andromeda
11c0553681d4.com,06.05.2017 03:58,2,Trojan-Spy.Win32.Panda
6c52c3889454.net,12.04.2017 07:45,2,Trojan-Spy.Win32.Panda
26p9wunmig.xyz,27.03.2017 16:04,2,Trojan.Win32.Neurevt
3glytldqdo.xyz,07.03.2017 01:41,2,Trojan-PSW.Win32.Fareit
itvn.biz,26.08.2015 12:06,2,Trojan-Ransom.Win32.Cryptodef
bestcpi.club,14.01.2017 04:32,2,Trojan.AndroidOS.Boogr
prblack.ru,17.12.2014 15:06,2,Backdoor.Win32.Napolar
kofdoulwqcuo58.com,15.06.2017 02:51,2,Backdoor.Win32.Bedep
xa9.ru,15.05.2014 20:31,2,Trojan-SMS.AndroidOS.Stealer
witzn.com,16.09.2015 21:56,2,Trojan-Spy.Win32.Zbot
petra-dalnet.net,04.12.2015 11:56,2,Worm.Win32.Ngrbot
carrieskitchen.com,10.06.2015 07:49,2,Trojan-Spy.Win32.Zbot
stephaniesummerfield.net,01.07.2017 11:41,2,Trojan.Win32.Bayrob
bhuvan.me,17.04.2014 08:25,2,CnC.Win32.Generic
hubzonemedia.com,24.02.2015 05:15,2,Trojan-Spy.Win32.Zbot
neo34.tk,02.02.2014 18:09,2,Backdoor.Win32.Napolar
mafeforthen.com,15.05.2017 16:51,2,Trojan-PSW.Win32.Fareit
allforstructure.ru,19.06.2017 01:09,2,Trojan-Spy.Win32.Ursnif
christmasrus.ru,18.01.2015 00:11,2,Trojan.Win32.Generic
childrentrainingcentre.com,14.07.2015 21:58,2,Trojan-Spy.Win32.Zbot
jb-app.com,08.07.2015 19:55,2,Trojan-Downloader.IphoneOS.Agent
varbanov-lawpractice.com,18.04.2017 09:00,2,Trojan-PSW.Win32.Fareit
ebukatopline2017.com,06.03.2017 09:22,2,Trojan-PSW.Win32.Fareit
downlovesro9923.com,11.08.2016 17:32,2,Trojan-Spy.Win32.Panda
nutqss123a2cc.com,14.03.2015 04:49,2,Backdoor.Win32.Kasidet
poolandspabuildingsandenclosures.com,20.02.2015 17:02,2,Trojan-Spy.Win32.Zbot
iijtcwphiusgd.com,02.02.2017 03:10,2,Backdoor.Win32.Bedep
drannapark.com,23.07.2015 08:35,2,Backdoor.Win32.Drivedos
f0001.info,03.06.2015 23:38,2,Worm.Win32.Ngrbot
oncue.info,14.08.2015 06:51,2,Backdoor.Win32.Androm
invergecar.cl,04.12.2014 11:25,2,Trojan-Spy.Win32.Zbot
haogs.cn,12.02.2017 05:45,2,Trojan.Win32.Sofacy
proflashmaster.ru,31.05.2017 23:05,2,CnC.Win32.Generic
wosufjjklnaaxv.info,15.01.2014 00:49,2,Trojan-Ransom.Win32.Cryptolocker
kwkwmskkvsub.info,30.10.2014 03:12,2,Trojan-Ransom.Win32.Cryptolocker
goodluckfromgod.org,19.01.2015 23:11,2,Trojan-Spy.Win32.Zbot
christobelbeverley.net,19.06.2017 17:45,2,Trojan.Win32.Bayrob
bbubjssofohp.us,24.05.2017 04:09,2,Trojan-Banker.Win32.Tinba
simonettesummerfield.net,19.06.2017 17:45,2,Trojan.Win32.Bayrob
katherinachristison.net,19.06.2017 03:15,2,Trojan.Win32.Bayrob
tcoolonline.mobi,28.06.2017 09:12,2,Backdoor.Win32.Androm
gorillalab.ru,06.03.2017 09:22,2,Trojan-PSW.Win32.Fareit
wcvdudepdwnu.space,24.05.2017 04:09,2,Trojan-Banker.Win32.Tinba
jeannettechristianson.net,19.06.2017 03:35,2,Trojan.Win32.Bayrob
