kl_hash,kl_threat_score,kl_category,kl_first_seen,kl_popularity,kl_threat
0983E8AB71A07AA9F9FBE043138E08C51658208021FB1EB6258F7990D6959E81,75,malware,17.01.2018 21:43,5,HEUR:Trojan.Script.Generic
772BF00D8E62349BB03613A1F39FB77AF1AA3BA83DC3298C75BB303A68F71232,75,malware,17.01.2018 21:43,5,HEUR:Trojan.Script.Generic
80096FB82614DC1E4E6CDB9539A12DC23949123E71C5E8CE9B9F2263D70BAC9C,74,malware,11.05.2015 00:00,2,Trojan.JS.Miner.x
B288129BA38E3776B0DF58F836176D04199C9974290E0E3C605AD1280FB7A6B2,74,malware,11.05.2015 00:00,2,Trojan.JS.Miner.x
75EDC78D06E917E6BCA7C12717F042022B8444A578BE296EEFD71833DE30B74D,74,malware,11.05.2015 00:00,2,Trojan.JS.Miner.x
18CC7D7385AF2CEA245972FBA198091ECE2C2981F9AF65476DE5B3D0FFB90A15,72,malware,03.04.2018 04:22,5,HEUR:Trojan.Script.Generic
18CC7D7385AF2CEA245972FBA198091ECE2C2981F9AF65476DE5B3D0FFB90A15,72,malware,20.04.2018 16:41,4,HEUR:Trojan.Script.Generic
18CC7D7385AF2CEA245972FBA198091ECE2C2981F9AF65476DE5B3D0FFB90A15,72,malware,05.04.2018 15:38,4,HEUR:Trojan.Script.Generic
A24867309164AFC8A9EFFF95E2B35B7AFFC3E4B93A75717ECD7D8AD36F9B2E4A,72,malware,29.04.2018 05:35,2,Trojan.Win32.Loskad.ackx
82F39AA83A0D1B02DC4363C7771BC2276E3719B4C1B944E0A0FD954E03DE5F62,70,malware,17.10.2017 15:38,5,HEUR:Trojan.Script.Generic
673C68668DEDEEE59DA3ABEE5941EE108B81CCDA8CC04B41F109574508F52C78,70,malware,17.10.2017 15:38,5,HEUR:Trojan.Script.Agent.gen
104AD814837C3E5F3598FCCA6D78ECFE2EC0C341911E2C232604D577FD7C693C,70,malware,17.10.2017 15:38,5,HEUR:Trojan.Script.Generic
B288129BA38E3776B0DF58F836176D04199C9974290E0E3C605AD1280FB7A6B2,70,malware,28.04.2018 09:41,2,Trojan.JS.Miner.x
80096FB82614DC1E4E6CDB9539A12DC23949123E71C5E8CE9B9F2263D70BAC9C,70,malware,28.04.2018 09:41,2,Trojan.JS.Miner.x
75EDC78D06E917E6BCA7C12717F042022B8444A578BE296EEFD71833DE30B74D,70,malware,28.04.2018 09:41,2,Trojan.JS.Miner.x
EEF20184017AF29111E18DAEC910CCE8C44B14A0951B1E75ED02E49400B86CF2,70,malware,22.01.2018 19:52,2,HEUR:Trojan.Script.Generic
2F690BE353E0FADD020BA94CC7D290ED670CFCDDD349BE160605CBBBE85E27B8,70,malware,22.01.2018 19:52,2,HEUR:Trojan.Script.Agent.gen
16596876B9145797C0C2ECC8DF690B29E1BBE37435CC961291967F0AD8C850F1,70,malware,22.01.2018 19:52,2,Trojan.Win32.Dovs.mkh
AA02D3D70B81CF07282530AFA27C0674433D59EF9125B9BBA63575454D1469D4,70,malware,22.01.2018 19:52,2,HEUR:Trojan.Script.Agent.gen
C6188BB8B268659049B0B32652CF9192FDEC8A91B6A70F4661FC0C548BFF7E78,70,malware,22.01.2018 19:52,2,HEUR:Trojan.Script.Agent.gen
367CEF71FC5821C3628A4AC758CE26D0F00BA2CD6A33B55674A0B5EC3FE2BB28,70,malware,22.01.2018 19:52,2,Trojan.Win32.Dovs.mkc
39DE01B66C36CA1007971BDEBAC01A6D3DA4312977FBC85705ECA63C14122222,70,malware,22.01.2018 19:52,2,HEUR:Trojan.Script.Agent.gen
CF19EC555B8E96F84C2BE7CA226037EAB01BE3155FEA440FE0F2010183CE1C97,70,malware,22.01.2018 19:52,2,HEUR:Trojan.Script.Agent.gen
D45DCAD9E74D605BD6A435FAF6D9534B3CECA3A4149FAC22EC910FBF6FB1D7AB,70,malware,25.01.2018 14:30,2,HEUR:Trojan.Script.Generic
CD1E6151531ADFF7E1F1CEFC6C840E9F5964D687B6C0ED343F5343DAFD424E88,70,malware,25.01.2015 00:00,2,Trojan.JS.Agent.silepz
0F3F4019ADF1C436B9E6BC6D968C30F8210E435A08EB9AFAD81B613D1C71A383,70,malware,16.03.2017 21:46,2,HEUR:Trojan.Script.Generic
B1A14DF753ED5087BE18D3AFBB13C1AD46885031906E9FEB8114EDE7A762A46C,70,malware,16.03.2017 21:46,2,HEUR:Trojan.Script.Generic
ADE027BFF8B232B5831C98378CE545ECE296EF31485BAA9FB6FDB08252CC6732,70,malware,16.03.2017 21:46,2,HEUR:Trojan.Script.Generic
9BEDF41C1CE24E1439A5188A41FEF6B3E48CAD378962A35C453455C4C2FFAC74,70,malware,16.03.2017 21:46,2,HEUR:Trojan.Script.Generic
0520E49C3D0D31F0CF73C9B197A71444EBF5099738A74A64BBDA611DA2EC1A96,70,malware,16.03.2017 21:46,2,HEUR:Trojan.Script.Generic
DE40967A243790A307EA4201A2DBB8519FBC06B0363470C8D79B73AD8DAC4E06,70,malware,16.03.2017 21:46,2,HEUR:Trojan.Script.Generic
7387CF1530CCEDCAA5B23AB4839EF98531A491028E75ABCAAC288D1DC8E20255,70,malware,16.03.2017 21:46,2,HEUR:Trojan.Script.Generic
D7E4B3DBB07F5808D5CCEF32E66CD4A62EF59980CBD91D83DFE3E13A3BF08D78,70,malware,16.03.2017 21:46,2,HEUR:Trojan.Script.Generic
66C6309C4AB153D65893F53A9CFBDC40AA21BB3E8C2FCF4680235F177167754C,70,malware,16.03.2017 21:46,2,HEUR:Trojan.Script.Generic
060729AD1171A3F7B19FC233D812A01AF29D4B74C3698A81ECBB36B6DE3B3BE7,70,malware,16.03.2017 21:46,2,HEUR:Trojan.Script.Generic
4F29B32BD6F8932A440DF098AC377EF0F2C6D08D60E8C62C7A1E338D643E3343,70,malware,25.08.2017 10:55,2,HEUR:Trojan.Script.Generic
52695357AAC4E93CE5CC3DF5DC97D8DC2155A4A1771DD09ACD2136206C0AE1BB,70,malware,25.08.2017 10:55,2,HEUR:Trojan.Script.Generic
CD3081CB7ABFFB719BC95636B73DCC1FD670249AF3D9C371589C510DDA9FBA58,70,malware,16.04.2018 11:41,2,Trojan.Php.Agent.pg
0B101AB010F92E883FED9DF48E3B391DA7AE2E0BBFF909CFAFED31C62E903405,70,malware,10.05.2017 07:40,2,HEUR:Trojan.Script.Generic
73E5DA6CFBA52F56ECED9F1923575122445321A66D02544695DAB5AF4BC378C0,70,malware,10.05.2017 07:40,2,HEUR:Trojan.Script.Generic
09080A07D1E9DF79F251A9B5E56ADFA1A3C69F24082D2A512CEC7E4CD6C1F997,70,malware,10.05.2017 07:40,2,HEUR:Trojan.Script.Generic
6435AE406126FBC91D32BCB47E606198D436BB8B72EE50C1CD5D748D01CE27F7,69,malware,29.01.2018 03:43,3,HEUR:Trojan.Script.Generic
B201FB0674F1E1717BC38D958E7CF8B8D4E34073B253EB6E1442045491077768,69,malware,29.01.2018 03:43,3,HackTool.Win32.Kiser.cfm
B288129BA38E3776B0DF58F836176D04199C9974290E0E3C605AD1280FB7A6B2,69,malware,28.04.2018 08:38,2,Trojan.JS.Miner.x
75EDC78D06E917E6BCA7C12717F042022B8444A578BE296EEFD71833DE30B74D,69,malware,28.04.2018 08:38,2,Trojan.JS.Miner.x
80096FB82614DC1E4E6CDB9539A12DC23949123E71C5E8CE9B9F2263D70BAC9C,69,malware,28.04.2018 08:38,2,Trojan.JS.Miner.x
BA2BEB41A9C3F8B3D7FC949B7E18BBB21137BFB16E4E6E7D44C10B695D8B6C92,69,malware,26.11.2017 22:56,2,HEUR:Trojan.Script.Generic
80FCB4FBAE8F8B56AB1AAB6C9606911CAEC0EE01FFCF181F96CCB8FAE629866C,69,malware,16.12.2017 20:02,2,HEUR:Trojan.Script.Generic
2DBE8FA7E33E68BC1F86E722CB6C275296602B780198D355DC7887FA2CBC3CE8,69,malware,16.12.2017 20:02,2,HEUR:Trojan.Script.Generic
73D6AC428AFE2BD5911D6980E2FED86F4021D40E66498C22EC5A4F8AE22E5989,69,malware,16.12.2017 20:02,2,HEUR:Trojan.Script.Miner.gen
1FE9142FB111BC6EEF23BE4A1956DA1C03845C4939123753F0F0BAD200AD5188,69,malware,16.12.2017 20:02,2,HEUR:Trojan.Script.Generic
3290D533B0BA0B191C0CC72DAEC992C0DEE07C79B78780026AC33AFEDB0F8054,68,malware,10.04.2018 16:29,3,HEUR:Trojan.Script.Generic
3BDE88F3939FBD4C8C5D492C2488DF7E293D63108B3CCEF330EA0C639882201A,68,malware,14.04.2018 10:25,2,HEUR:Trojan.Script.Miner.gen
82224872EB871896084374D038032A5D1C158DE483C87E9F6B87F28DFCF9A05A,68,malware,14.04.2018 10:25,2,HEUR:Trojan.Script.Miner.gen
A48C1909F1D08CD7D094B61AF8D5E5DAF5B9A1156BCC7D8779720C0D1927ABCA,68,malware,10.06.2016 12:11,2,HEUR:Trojan.MSOffice.Badur.genw
0E14826AA9218EBC1B09BC69F9616568EB1BE5E0C096262BDB4435AA71512AE6,67,malware,24.02.2018 18:01,2,HEUR:Trojan.Script.Generic
4F4CDFD332771359FE3087856A1106ED7DD8B51B5469C060D4708DDC19D3E98D,67,malware,24.02.2018 18:01,2,HEUR:Trojan.Script.Generic
FCD051CB1FAA7702AB66DEDFF5806D002B6CD69AA8DECB6DBB8FB3A0B77EF87D,67,malware,24.02.2018 18:01,2,HEUR:Trojan.Script.Generic
AC8E390A22B2281CE673F5298E3503FA910C14AA72174A193C482CBDF8F9BE13,67,malware,24.02.2018 18:01,2,HEUR:Trojan.Script.Generic
4F153EE8A12CABE93ECC941A6A9052B84D1A50561D96EE5F7169906DA33B3EA1,67,malware,24.02.2018 18:01,2,HEUR:Trojan.Script.Generic
193CFCBE67FC334CDD2480E7302D6D80D6B342285406541BB04F6FE5EC346456,67,malware,24.02.2018 18:01,2,HEUR:Trojan.Script.Generic
60D72E01AF583EBD1292BF9D66B4A7AC6CE97D270FA6CAD93073074E3E56994F,67,malware,24.02.2018 18:01,2,HEUR:Trojan.Script.Generic
F441A20A1B5AAAEA7162879C48A5F50E635048A09C2201623009A07E6C1206B1,67,malware,24.02.2018 18:01,2,HEUR:Trojan.Script.Generic
F6C0326FB2BE4DC775B1CBC2B5A2C0C514DC805FFA6F3F03C04CB8D3FE23C022,67,malware,24.02.2018 18:01,2,HEUR:Trojan.Script.Generic
55FD3695C96C7193BACBDBA49A99039D965A53E94E030433A5EE93F981B1D23D,67,malware,24.02.2018 18:01,2,HEUR:Trojan.Script.Generic
6BD15592029A6239FBDFFFBE895EBB9E395057A5340C3D6158410D5B99F44178,66,malware,14.08.2017 17:29,4,HEUR:Trojan.Script.Generic
2EDE3E74879695AA3DD23420DA159B1F271D1A91FA5B1E0BE40886C63AA1B19A,66,malware,14.08.2017 17:29,4,HEUR:Trojan.Script.Generic
65976AF492CD3C393149D66AF32C605858271087A2D16F4066DE283CC3F013CF,66,malware,14.08.2017 17:29,4,HEUR:Trojan.Script.Generic
7B1535E0DCE5630CB15BA5774655AE06CDC2BC5BEE54EFD0373BA5FC1431177B,66,malware,14.08.2017 17:29,4,HEUR:Hoax.Win32.DeceptQuickOptimize.gen
29D0BFDD0C5BB36CD90B9E2D5A47D9CC56C4B421E992E6407F2F616AC863F722,65,malware,03.05.2015 00:00,2,HEUR:Trojan.Script.Agent.gen
BDDC10727841DE586A75BC05FBBE5309C24DBE6D96879AB6E67BE522EE17FBE9,65,malware,03.05.2015 00:00,2,HEUR:Trojan.Script.Agent.gen
EB703A25657D70CD85059A1AFD4720DF5273C4775EE05C6A2B1D3FBFD84D767C,65,malware,03.05.2015 00:00,2,HEUR:Trojan.Script.Miner.gen
3DFE21C6962AC4634B7F3240DEBC618602BCBD40059D61DCCA7E47778C69E259,65,malware,03.05.2015 00:00,2,HEUR:Trojan.Script.Generic
1D088306C0225D1A9C605CF7DF2170D27E69C37BFEFB438D37F98CC3D957CD43,65,malware,03.05.2015 00:00,2,HEUR:Trojan.Script.Miner.gen
B9E870A57833756DD392254A6912906E902A8C58DDFB65078D33A648FC0D0AA8,65,malware,03.05.2015 00:00,2,Trojan.JS.AdInject.a
072B43EB15450D5B0A91F94A0BE47E9700EF8C1EC873D0B9CDF6D2DCAE482CAA,65,malware,03.05.2015 00:00,2,HEUR:Trojan.Script.Miner.gen
E93E35C0D8A76E9A5C99C172949E208E561BF2E983E4DC491310D0945A3AB608,65,malware,03.05.2015 00:00,2,Trojan.JS.Miner.m
DB7C55E0FEA077DF632C932465901CFEB7510CF89683C41CB602ACB77FE5A946,65,malware,03.05.2015 00:00,2,HEUR:Trojan.Script.Generic
47B82F1C6765685E29146490F89BCB3416D2E245E5E427707485367C1632C476,65,malware,03.05.2015 00:00,2,HEUR:Trojan.Script.Miner.gen
18CC7D7385AF2CEA245972FBA198091ECE2C2981F9AF65476DE5B3D0FFB90A15,64,malware,04.04.2018 19:09,5,HEUR:Trojan.Script.Generic
18CC7D7385AF2CEA245972FBA198091ECE2C2981F9AF65476DE5B3D0FFB90A15,64,malware,10.04.2018 20:37,4,HEUR:Trojan.Script.Generic
3F88D8F96A07AFC1168588C32D169431452203ED6423DAB6B9B3D6FEA1ED98B8,64,malware,15.08.2017 09:41,3,HEUR:Trojan.Script.Generic
9948EC2E30BD2AB5F8557BB9225EEE6992784B18EF2E678EC223AF5787C8C140,64,malware,15.08.2017 09:41,3,HEUR:Trojan.Script.Generic
29D0BFDD0C5BB36CD90B9E2D5A47D9CC56C4B421E992E6407F2F616AC863F722,64,malware,13.05.2015 00:00,2,HEUR:Trojan.Script.Agent.gen
BDDC10727841DE586A75BC05FBBE5309C24DBE6D96879AB6E67BE522EE17FBE9,64,malware,13.05.2015 00:00,2,HEUR:Trojan.Script.Agent.gen
1B95905F785B04860D44D6E128C3403C0142D017FD1E4B5BBFD1C161604A83FA,64,malware,13.05.2015 00:00,2,HEUR:Trojan.Script.Generic
0AC5545B9E7D8ECB5133FEE5F4B233C05FC442CF43584C179A6E15A47347E497,64,malware,13.05.2015 00:00,2,HEUR:Trojan.Script.Generic
EB703A25657D70CD85059A1AFD4720DF5273C4775EE05C6A2B1D3FBFD84D767C,64,malware,13.05.2015 00:00,2,HEUR:Trojan.Script.Miner.gen
C86B83A264B121EEAA5DB6C2DAC461AD07644CA0F8B06BF8FC9B9C3CA3923DDA,64,malware,13.05.2015 00:00,2,HEUR:Trojan.Script.Generic
DB7C55E0FEA077DF632C932465901CFEB7510CF89683C41CB602ACB77FE5A946,64,malware,13.05.2015 00:00,2,HEUR:Trojan.Script.Generic
76581E4C6513A017E983C1645350B7C4FF23658E587C292B13370DC55CC213A5,64,malware,13.05.2015 00:00,2,Trojan.JS.Miner.m
DA9C2411EC1522EDA6DF2852B770D1F0EB2FFECA3514DE4E9D19E766EAC222F2,64,malware,13.05.2015 00:00,2,HEUR:Trojan.Script.Miner.gen
9ED046DA187EC05F96E071A0724E69C50456C65F2B3951481B3C6B1FF8AA09D2,64,malware,13.05.2015 00:00,2,HEUR:Trojan.Script.Generic
29D0BFDD0C5BB36CD90B9E2D5A47D9CC56C4B421E992E6407F2F616AC863F722,64,malware,01.05.2015 00:00,2,HEUR:Trojan.Script.Agent.gen
BDDC10727841DE586A75BC05FBBE5309C24DBE6D96879AB6E67BE522EE17FBE9,64,malware,01.05.2015 00:00,2,HEUR:Trojan.Script.Agent.gen
EB703A25657D70CD85059A1AFD4720DF5273C4775EE05C6A2B1D3FBFD84D767C,64,malware,01.05.2015 00:00,2,HEUR:Trojan.Script.Miner.gen
1B95905F785B04860D44D6E128C3403C0142D017FD1E4B5BBFD1C161604A83FA,64,malware,01.05.2015 00:00,2,HEUR:Trojan.Script.Generic
DA9C2411EC1522EDA6DF2852B770D1F0EB2FFECA3514DE4E9D19E766EAC222F2,64,malware,01.05.2015 00:00,2,HEUR:Trojan.Script.Miner.gen
072B43EB15450D5B0A91F94A0BE47E9700EF8C1EC873D0B9CDF6D2DCAE482CAA,64,malware,01.05.2015 00:00,2,HEUR:Trojan.Script.Miner.gen
995E39122146FC968D6AFCAD9A948B481293D4C67655C84A42B06A01F35A77A1,64,malware,01.05.2015 00:00,2,HEUR:Trojan.Script.Generic
E17D4854229C1EEDA44FC55133CAE58088C2EE88FA0FBA34721455AE19C1AB4F,64,malware,01.05.2015 00:00,2,HEUR:Trojan.Script.Miner.gen
7B3AFBA9FE8519E709593403EC36A4CD94EA1F0228F23C2379A12741D47F109E,64,malware,01.05.2015 00:00,2,Trojan.JS.Agent.ebo
E93E35C0D8A76E9A5C99C172949E208E561BF2E983E4DC491310D0945A3AB608,64,malware,01.05.2015 00:00,2,Trojan.JS.Miner.m
75EDC78D06E917E6BCA7C12717F042022B8444A578BE296EEFD71833DE30B74D,64,malware,24.01.2018 01:57,2,Trojan.JS.Miner.x
C99BE74CEE47DA9032399FF1C4189037D724DE3CE63641A7A1D5238C0BF6BA31,64,malware,24.01.2018 01:57,2,Trojan.JS.Miner.x
1BA5509373ED47E261AE5CD6E79147E710F0CD177AB1AFAF95ED172CAEFB3035,64,malware,24.01.2018 01:57,2,Trojan.JS.Agent.eak
80096FB82614DC1E4E6CDB9539A12DC23949123E71C5E8CE9B9F2263D70BAC9C,64,malware,24.01.2018 01:57,2,Trojan.JS.Miner.x
B05C63A25E3541FE0773F15F5D5B9EA43A4B1B4773C957BDACFFBAB6BCC84C46,64,malware,24.01.2018 01:57,2,Trojan.JS.Agent.eak
DE2B61489DB5643C885143093B00AC52BEA10BBF70BE6F95CAA9D69501B8DBDF,64,malware,24.01.2018 01:57,2,Trojan.JS.Agent.drk
F02BBAC76897F6448D64CD467BAB6318E2C0BFFF88A50B8E1A01E0BB2E861E50,64,malware,24.01.2018 01:57,2,HEUR:Trojan.Script.Generic
29D0BFDD0C5BB36CD90B9E2D5A47D9CC56C4B421E992E6407F2F616AC863F722,64,malware,11.05.2015 00:00,2,HEUR:Trojan.Script.Agent.gen
BDDC10727841DE586A75BC05FBBE5309C24DBE6D96879AB6E67BE522EE17FBE9,64,malware,11.05.2015 00:00,2,HEUR:Trojan.Script.Agent.gen
30F3C781F81CC6D7058C791E127F7CA11DF9D9F422C3F2D99493B732C7446D01,64,malware,11.05.2015 00:00,2,HEUR:Trojan.Script.Generic
EB703A25657D70CD85059A1AFD4720DF5273C4775EE05C6A2B1D3FBFD84D767C,64,malware,11.05.2015 00:00,2,HEUR:Trojan.Script.Miner.gen
DA9C2411EC1522EDA6DF2852B770D1F0EB2FFECA3514DE4E9D19E766EAC222F2,64,malware,11.05.2015 00:00,2,HEUR:Trojan.Script.Miner.gen
B9E870A57833756DD392254A6912906E902A8C58DDFB65078D33A648FC0D0AA8,64,malware,11.05.2015 00:00,2,Trojan.JS.AdInject.a
072B43EB15450D5B0A91F94A0BE47E9700EF8C1EC873D0B9CDF6D2DCAE482CAA,64,malware,11.05.2015 00:00,2,HEUR:Trojan.Script.Miner.gen
21DE54EF4150F5CD2BE855BB5127CAB6BAB370A71F3E086901137826890B60ED,64,malware,11.05.2015 00:00,2,Trojan.JS.Agent.ebo
995E39122146FC968D6AFCAD9A948B481293D4C67655C84A42B06A01F35A77A1,64,malware,11.05.2015 00:00,2,HEUR:Trojan.Script.Generic
1B95905F785B04860D44D6E128C3403C0142D017FD1E4B5BBFD1C161604A83FA,64,malware,11.05.2015 00:00,2,HEUR:Trojan.Script.Generic
297879E872A0A831F50C11C7364ED304D6990C59E7265D12917D232CACEBE1B8,63,malware,05.02.2018 16:50,5,HEUR:Trojan.Script.Generic
116BEE053810332E2CA4D495F0A288C71A0937099163258448C9567EE8F8B519,63,malware,05.02.2018 16:50,5,HEUR:Trojan.Script.Generic
8FF2F5639B22720BCEA1B93D735DE46DC4F507894B31D22E28F1E128FF8439A8,63,malware,05.02.2018 16:50,5,HEUR:Trojan.Script.Generic
C64DC953BEED8B8F77A2618D9AE0531AA6B0EB424A31DF38AF2EF783C5EFEDBF,63,malware,05.02.2018 16:50,5,HEUR:Trojan.Script.Generic
C718777C1B9D54C09C8377FBC46D31BC0070D19B82380F261086C4C23F533114,63,malware,05.02.2018 16:50,5,HEUR:Trojan.Script.Generic
CFEF6AF2227ED6CA9FE7BEC1DC0328A9F560267A41F4358E3F661D6262BBA221,63,malware,05.02.2018 16:50,5,HEUR:Trojan.Script.Generic
B1ECDB79BD8C599D1A7F6543D74C4DA65D95B15E2A3AB952F7DD5BED509B3C77,63,malware,05.02.2018 16:50,5,HEUR:Trojan.Script.Generic
9B88E9151F89E5C255CCC9DC34858ECA295FBEB94F335739E6B590E7254BA843,63,malware,05.02.2018 16:50,5,HEUR:Trojan.Script.Generic
3AE895C48D4DFF39B8D3BDBC805E490AE383D4E4F2079A3BF43966C02A5C25B0,63,malware,05.02.2018 16:50,5,HEUR:Trojan.Script.Generic
E65E5DEBC96847B11C73CCB1E2E34E36CBC9EFAA2897F75713462137B3D503A7,63,malware,05.02.2018 16:50,5,HEUR:Trojan.Script.Generic
3290D533B0BA0B191C0CC72DAEC992C0DEE07C79B78780026AC33AFEDB0F8054,63,malware,18.04.2018 11:00,5,HEUR:Trojan.Script.Generic
7D95F250F70326E5B70B7DE68949CD7BD1DEC62DB13058BDC9D72F0CCB236EDF,63,malware,11.04.2018 22:38,3,HEUR:Trojan.Script.Generic
9E40306BC86F9EDD667540C147128C528B3B5D3B7F45AA9C347B49895F487CA8,63,malware,11.04.2018 22:38,3,HEUR:Trojan.Script.Generic
FFCE0A92574F89258FA5BAC3460725A08A930131A36D4E779847A647A706C540,63,malware,11.04.2018 22:38,3,HEUR:Trojan.Script.Generic
7F1409B359EFBC8310C152955839BE70B60F4103573AB4C1F6E77E2E2ACDA870,63,malware,11.04.2018 22:38,3,HEUR:Trojan.Script.Generic
ECD510E229E46D59C247285CA19445CA1A0EDB0D5E2672BB515A72A61FB92460,63,malware,11.04.2018 22:38,3,HEUR:Trojan.Script.Generic
49CD1012758F83F81E8B78EFDB4D222240820D4B12611ED256C69C7C659AA5F7,63,malware,11.04.2018 22:38,3,HEUR:Trojan.Script.Generic
3BF6F90393D8A297BF4822C941D4387EF3E5FDFF22BD1BDFF6DE179F3C5A76E5,63,malware,11.04.2018 22:38,3,HEUR:Trojan.Script.Generic
1B3977B3D9E5624FCCA3E89F0FA8AACA7AA5C87EC4B5F5D5603656119BD9FD02,63,malware,11.04.2018 22:38,3,HEUR:Trojan.Script.Generic
CE67193C071109D4D6DB85BE17617D04F1A5A764BCE791F0DF04A548701551BE,63,malware,11.04.2018 22:38,3,HEUR:Trojan.Script.Generic
E58AAA850CC5CF9203008333DEB0F8C3ACCE68412929C484DA25DA460AFB1430,63,malware,11.04.2018 22:38,3,HEUR:Trojan.Script.Generic
BDDC10727841DE586A75BC05FBBE5309C24DBE6D96879AB6E67BE522EE17FBE9,63,malware,06.05.2015 00:00,2,HEUR:Trojan.Script.Agent.gen
29D0BFDD0C5BB36CD90B9E2D5A47D9CC56C4B421E992E6407F2F616AC863F722,63,malware,06.05.2015 00:00,2,HEUR:Trojan.Script.Agent.gen
823A1DC9AA5C3F1081097C162056D8B7195B48684CF1AD012E2BA3E4AB9C5792,63,malware,06.05.2015 00:00,2,HEUR:Trojan.Script.Miner.gen
EB703A25657D70CD85059A1AFD4720DF5273C4775EE05C6A2B1D3FBFD84D767C,63,malware,06.05.2015 00:00,2,HEUR:Trojan.Script.Miner.gen
E93E35C0D8A76E9A5C99C172949E208E561BF2E983E4DC491310D0945A3AB608,63,malware,06.05.2015 00:00,2,Trojan.JS.Miner.m
C86B83A264B121EEAA5DB6C2DAC461AD07644CA0F8B06BF8FC9B9C3CA3923DDA,63,malware,06.05.2015 00:00,2,HEUR:Trojan.Script.Generic
DB7C55E0FEA077DF632C932465901CFEB7510CF89683C41CB602ACB77FE5A946,63,malware,06.05.2015 00:00,2,HEUR:Trojan.Script.Generic
B57AE7007167CC774002C83D3A460181A6412B603B7CCED0C2A75D913BD6E669,63,malware,06.05.2015 00:00,2,HEUR:Trojan.Script.Generic
B9E870A57833756DD392254A6912906E902A8C58DDFB65078D33A648FC0D0AA8,63,malware,06.05.2015 00:00,2,Trojan.JS.AdInject.a
6FF6CCFD4E74155E5BE862C5F6B6D797DAD318DBA9D72F8857FB29A801ADCF38,63,malware,06.05.2015 00:00,2,HEUR:Trojan.Script.Iframer
BDDC10727841DE586A75BC05FBBE5309C24DBE6D96879AB6E67BE522EE17FBE9,63,malware,01.05.2015 00:00,2,HEUR:Trojan.Script.Agent.gen
072B43EB15450D5B0A91F94A0BE47E9700EF8C1EC873D0B9CDF6D2DCAE482CAA,63,malware,01.05.2015 00:00,2,HEUR:Trojan.Script.Miner.gen
C86B83A264B121EEAA5DB6C2DAC461AD07644CA0F8B06BF8FC9B9C3CA3923DDA,63,malware,01.05.2015 00:00,2,HEUR:Trojan.Script.Generic
