"_bkt","_cd","_eventtype_color","_indextime","_kv","_raw","_si","_sourcetype","_time","date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",eventtype,fv,host,ii,iid,im,in,index,ist,it,linecount,punct,source,sourcetype,"splunk_server","splunk_server_group",ssid,tag,"tag::eventtype",timeendpos,timestartpos,udid
"main~73~2E26CC28-1729-4634-9BDD-8D604C14D5D4","73:6492",,1587854169,1,"Dec 19 2019 12:09:43 127.0.0.1 fv=""nvzFlow_v3"" udid=""B593074F332EBF526F5C149858DE675A68D05F65"" iid=""116"" ii=""8"" it=""2"" in=""en0"" ssid=""corp_ssid"" ist=""Untrusted"" im=""78:4f:43:5d:f8:45"" ","SKHADEMD-M-33LM
main","cisco:nvm:ifdata",1576775383,12,19,9,december,43,thursday,2019,local,,"nvzFlow_v3","SKHADEMD-M-33LM",8,116,"78:4f:43:5d:f8:45",en0,main,Untrusted,2,1,"___::_..._=""""_=""""_=""""_=""""_=""""_=""""_=""""_=""""_="":::::""","CESA_ifdata.txt","cisco:nvm:ifdata","SKHADEMD-M-33LM",,"corp_ssid",,,21,0,B593074F332EBF526F5C149858DE675A68D05F65
"main~73~2E26CC28-1729-4634-9BDD-8D604C14D5D4","73:6484",,1587854169,1,"Dec 19 2019 12:11:27 127.0.0.1 fv=""nvzFlow_v3"" udid=""B593074F332EBF526F5C149858DE675A68D05F65"" iid=""94"" ii=""8"" it=""2"" in=""en0"" ssid=""corp_ssid"" ist=""Trusted"" im=""78:4f:43:5d:f8:45"" ","SKHADEMD-M-33LM
main","cisco:nvm:ifdata",1576775487,12,19,11,december,27,thursday,2019,local,,"nvzFlow_v3","SKHADEMD-M-33LM",8,94,"78:4f:43:5d:f8:45",en0,main,Trusted,2,1,"___::_..._=""""_=""""_=""""_=""""_=""""_=""""_=""""_=""""_="":::::""","CESA_ifdata.txt","cisco:nvm:ifdata","SKHADEMD-M-33LM",,"corp_ssid",,,21,0,B593074F332EBF526F5C149858DE675A68D05F65
"main~73~2E26CC28-1729-4634-9BDD-8D604C14D5D4","73:6476",,1587854169,1,"Dec 19 2019 12:12:27 127.0.0.1 fv=""nvzFlow_v3"" udid=""B593074F332EBF526F5C149858DE675A68D05F65"" iid=""116"" ii=""8"" it=""2"" in=""en0"" ssid=""corp_ssid"" ist=""Untrusted"" im=""78:4f:43:5d:f8:45"" ","SKHADEMD-M-33LM
main","cisco:nvm:ifdata",1576775547,12,19,12,december,27,thursday,2019,local,,"nvzFlow_v3","SKHADEMD-M-33LM",8,116,"78:4f:43:5d:f8:45",en0,main,Untrusted,2,1,"___::_..._=""""_=""""_=""""_=""""_=""""_=""""_=""""_=""""_="":::::""","CESA_ifdata.txt","cisco:nvm:ifdata","SKHADEMD-M-33LM",,"corp_ssid",,,21,0,B593074F332EBF526F5C149858DE675A68D05F65
"main~73~2E26CC28-1729-4634-9BDD-8D604C14D5D4","73:6468",,1587854169,1,"Dec 19 2019 12:13:16 127.0.0.1 fv=""nvzFlow_v3"" udid=""B593074F332EBF526F5C149858DE675A68D05F65"" iid=""94"" ii=""8"" it=""2"" in=""en0"" ssid=""corp_ssid"" ist=""Trusted"" im=""78:4f:43:5d:f8:45"" ","SKHADEMD-M-33LM
main","cisco:nvm:ifdata",1576775596,12,19,13,december,16,thursday,2019,local,,"nvzFlow_v3","SKHADEMD-M-33LM",8,94,"78:4f:43:5d:f8:45",en0,main,Trusted,2,1,"___::_..._=""""_=""""_=""""_=""""_=""""_=""""_=""""_=""""_="":::::""","CESA_ifdata.txt","cisco:nvm:ifdata","SKHADEMD-M-33LM",,"corp_ssid",,,21,0,B593074F332EBF526F5C149858DE675A68D05F65
"main~73~2E26CC28-1729-4634-9BDD-8D604C14D5D4","73:6460",,1587854169,1,"Dec 19 2019 12:16:55 127.0.0.1 fv=""nvzFlow_v3"" udid=""B593074F332EBF526F5C149858DE675A68D05F65"" iid=""94"" ii=""8"" it=""2"" in=""en0"" ssid=""corp_ssid"" ist=""Trusted"" im=""78:4f:43:5d:f8:45"" ","SKHADEMD-M-33LM
main","cisco:nvm:ifdata",1576775815,12,19,16,december,55,thursday,2019,local,,"nvzFlow_v3","SKHADEMD-M-33LM",8,94,"78:4f:43:5d:f8:45",en0,main,Trusted,2,1,"___::_..._=""""_=""""_=""""_=""""_=""""_=""""_=""""_=""""_="":::::""","CESA_ifdata.txt","cisco:nvm:ifdata","SKHADEMD-M-33LM",,"corp_ssid",,,21,0,B593074F332EBF526F5C149858DE675A68D05F65
"main~73~2E26CC28-1729-4634-9BDD-8D604C14D5D4","73:6452",,1587854169,1,"Dec 19 2019 12:18:44 127.0.0.1 fv=""nvzFlow_v3"" udid=""B593074F332EBF526F5C149858DE675A68D05F65"" iid=""94"" ii=""8"" it=""2"" in=""en0"" ssid=""corp_ssid"" ist=""Trusted"" im=""78:4f:43:5d:f8:45"" ","SKHADEMD-M-33LM
main","cisco:nvm:ifdata",1576775924,12,19,18,december,44,thursday,2019,local,,"nvzFlow_v3","SKHADEMD-M-33LM",8,94,"78:4f:43:5d:f8:45",en0,main,Trusted,2,1,"___::_..._=""""_=""""_=""""_=""""_=""""_=""""_=""""_=""""_="":::::""","CESA_ifdata.txt","cisco:nvm:ifdata","SKHADEMD-M-33LM",,"corp_ssid",,,21,0,B593074F332EBF526F5C149858DE675A68D05F65
"main~73~2E26CC28-1729-4634-9BDD-8D604C14D5D4","73:6444",,1587854169,1,"Dec 19 2019 12:19:38 127.0.0.1 fv=""nvzFlow_v3"" udid=""B593074F332EBF526F5C149858DE675A68D05F65"" iid=""94"" ii=""8"" it=""2"" in=""en0"" ssid=""corp_ssid"" ist=""Trusted"" im=""78:4f:43:5d:f8:45"" ","SKHADEMD-M-33LM
main","cisco:nvm:ifdata",1576775978,12,19,19,december,38,thursday,2019,local,,"nvzFlow_v3","SKHADEMD-M-33LM",8,94,"78:4f:43:5d:f8:45",en0,main,Trusted,2,1,"___::_..._=""""_=""""_=""""_=""""_=""""_=""""_=""""_=""""_="":::::""","CESA_ifdata.txt","cisco:nvm:ifdata","SKHADEMD-M-33LM",,"corp_ssid",,,21,0,B593074F332EBF526F5C149858DE675A68D05F65
"main~73~2E26CC28-1729-4634-9BDD-8D604C14D5D4","73:6436",,1587854169,1,"Dec 19 2019 12:20:32 127.0.0.1 fv=""nvzFlow_v3"" udid=""B593074F332EBF526F5C149858DE675A68D05F65"" iid=""94"" ii=""8"" it=""2"" in=""en0"" ssid=""corp_ssid"" ist=""Trusted"" im=""78:4f:43:5d:f8:45"" ","SKHADEMD-M-33LM
main","cisco:nvm:ifdata",1576776032,12,19,20,december,32,thursday,2019,local,,"nvzFlow_v3","SKHADEMD-M-33LM",8,94,"78:4f:43:5d:f8:45",en0,main,Trusted,2,1,"___::_..._=""""_=""""_=""""_=""""_=""""_=""""_=""""_=""""_="":::::""","CESA_ifdata.txt","cisco:nvm:ifdata","SKHADEMD-M-33LM",,"corp_ssid",,,21,0,B593074F332EBF526F5C149858DE675A68D05F65
"main~73~2E26CC28-1729-4634-9BDD-8D604C14D5D4","73:6428",,1587854169,1,"Dec 19 2019 12:21:27 127.0.0.1 fv=""nvzFlow_v3"" udid=""B593074F332EBF526F5C149858DE675A68D05F65"" iid=""94"" ii=""8"" it=""2"" in=""en0"" ssid=""corp_ssid"" ist=""Trusted"" im=""78:4f:43:5d:f8:45"" ","SKHADEMD-M-33LM
main","cisco:nvm:ifdata",1576776087,12,19,21,december,27,thursday,2019,local,,"nvzFlow_v3","SKHADEMD-M-33LM",8,94,"78:4f:43:5d:f8:45",en0,main,Trusted,2,1,"___::_..._=""""_=""""_=""""_=""""_=""""_=""""_=""""_=""""_="":::::""","CESA_ifdata.txt","cisco:nvm:ifdata","SKHADEMD-M-33LM",,"corp_ssid",,,21,0,B593074F332EBF526F5C149858DE675A68D05F65
"main~73~2E26CC28-1729-4634-9BDD-8D604C14D5D4","73:6420",,1587854169,1,"Dec 19 2019 12:22:27 127.0.0.1 fv=""nvzFlow_v3"" udid=""B593074F332EBF526F5C149858DE675A68D05F65"" iid=""116"" ii=""8"" it=""2"" in=""en0"" ssid=""corp_ssid"" ist=""Untrusted"" im=""78:4f:43:5d:f8:45"" ","SKHADEMD-M-33LM
main","cisco:nvm:ifdata",1576776147,12,19,22,december,27,thursday,2019,local,,"nvzFlow_v3","SKHADEMD-M-33LM",8,116,"78:4f:43:5d:f8:45",en0,main,Untrusted,2,1,"___::_..._=""""_=""""_=""""_=""""_=""""_=""""_=""""_=""""_="":::::""","CESA_ifdata.txt","cisco:nvm:ifdata","SKHADEMD-M-33LM",,"corp_ssid",,,21,0,B593074F332EBF526F5C149858DE675A68D05F65
"main~73~2E26CC28-1729-4634-9BDD-8D604C14D5D4","73:6412",,1587854169,1,"Dec 19 2019 12:23:22 127.0.0.1 fv=""nvzFlow_v3"" udid=""B593074F332EBF526F5C149858DE675A68D05F65"" iid=""94"" ii=""8"" it=""2"" in=""en0"" ssid=""corp_ssid"" ist=""Trusted"" im=""78:4f:43:5d:f8:45"" ","SKHADEMD-M-33LM
main","cisco:nvm:ifdata",1576776202,12,19,23,december,22,thursday,2019,local,,"nvzFlow_v3","SKHADEMD-M-33LM",8,94,"78:4f:43:5d:f8:45",en0,main,Trusted,2,1,"___::_..._=""""_=""""_=""""_=""""_=""""_=""""_=""""_=""""_="":::::""","CESA_ifdata.txt","cisco:nvm:ifdata","SKHADEMD-M-33LM",,"corp_ssid",,,21,0,B593074F332EBF526F5C149858DE675A68D05F65
"main~73~2E26CC28-1729-4634-9BDD-8D604C14D5D4","73:6404",,1587854169,1,"Dec 19 2019 12:26:06 127.0.0.1 fv=""nvzFlow_v3"" udid=""B593074F332EBF526F5C149858DE675A68D05F65"" iid=""116"" ii=""8"" it=""2"" in=""en0"" ssid=""corp_ssid"" ist=""Untrusted"" im=""78:4f:43:5d:f8:45"" ","SKHADEMD-M-33LM
main","cisco:nvm:ifdata",1576776366,12,19,26,december,6,thursday,2019,local,,"nvzFlow_v3","SKHADEMD-M-33LM",8,116,"78:4f:43:5d:f8:45",en0,main,Untrusted,2,1,"___::_..._=""""_=""""_=""""_=""""_=""""_=""""_=""""_=""""_="":::::""","CESA_ifdata.txt","cisco:nvm:ifdata","SKHADEMD-M-33LM",,"corp_ssid",,,21,0,B593074F332EBF526F5C149858DE675A68D05F65
"main~73~2E26CC28-1729-4634-9BDD-8D604C14D5D4","73:6396",,1587854169,1,"Dec 19 2019 12:26:25 127.0.0.1 fv=""nvzFlow_v3"" udid=""B593074F332EBF526F5C149858DE675A68D05F65"" iid=""94"" ii=""8"" it=""2"" in=""en0"" ssid=""corp_ssid"" ist=""Trusted"" im=""78:4f:43:5d:f8:45"" ","SKHADEMD-M-33LM
main","cisco:nvm:ifdata",1576776385,12,19,26,december,25,thursday,2019,local,,"nvzFlow_v3","SKHADEMD-M-33LM",8,94,"78:4f:43:5d:f8:45",en0,main,Trusted,2,1,"___::_..._=""""_=""""_=""""_=""""_=""""_=""""_=""""_=""""_="":::::""","CESA_ifdata.txt","cisco:nvm:ifdata","SKHADEMD-M-33LM",,"corp_ssid",,,21,0,B593074F332EBF526F5C149858DE675A68D05F65
"main~73~2E26CC28-1729-4634-9BDD-8D604C14D5D4","73:6388",,1587854169,1,"Dec 19 2019 12:28:44 127.0.0.1 fv=""nvzFlow_v3"" udid=""B593074F332EBF526F5C149858DE675A68D05F65"" iid=""94"" ii=""8"" it=""2"" in=""en0"" ssid=""corp_ssid"" ist=""Trusted"" im=""78:4f:43:5d:f8:45"" ","SKHADEMD-M-33LM
main","cisco:nvm:ifdata",1576776524,12,19,28,december,44,thursday,2019,local,,"nvzFlow_v3","SKHADEMD-M-33LM",8,94,"78:4f:43:5d:f8:45",en0,main,Trusted,2,1,"___::_..._=""""_=""""_=""""_=""""_=""""_=""""_=""""_=""""_="":::::""","CESA_ifdata.txt","cisco:nvm:ifdata","SKHADEMD-M-33LM",,"corp_ssid",,,21,0,B593074F332EBF526F5C149858DE675A68D05F65
"main~73~2E26CC28-1729-4634-9BDD-8D604C14D5D4","73:6380",,1587854169,1,"Dec 19 2019 12:30:39 127.0.0.1 fv=""nvzFlow_v3"" udid=""B593074F332EBF526F5C149858DE675A68D05F65"" iid=""116"" ii=""8"" it=""2"" in=""en0"" ssid=""corp_ssid"" ist=""Untrusted"" im=""78:4f:43:5d:f8:45"" ","SKHADEMD-M-33LM
main","cisco:nvm:ifdata",1576776639,12,19,30,december,39,thursday,2019,local,,"nvzFlow_v3","SKHADEMD-M-33LM",8,116,"78:4f:43:5d:f8:45",en0,main,Untrusted,2,1,"___::_..._=""""_=""""_=""""_=""""_=""""_=""""_=""""_=""""_="":::::""","CESA_ifdata.txt","cisco:nvm:ifdata","SKHADEMD-M-33LM",,"corp_ssid",,,21,0,B593074F332EBF526F5C149858DE675A68D05F65
"main~73~2E26CC28-1729-4634-9BDD-8D604C14D5D4","73:6372",,1587854169,1,"Dec 19 2019 12:31:28 127.0.0.1 fv=""nvzFlow_v3"" udid=""B593074F332EBF526F5C149858DE675A68D05F65"" iid=""116"" ii=""8"" it=""2"" in=""en0"" ssid=""corp_ssid"" ist=""Untrusted"" im=""78:4f:43:5d:f8:45"" ","SKHADEMD-M-33LM
main","cisco:nvm:ifdata",1576776688,12,19,31,december,28,thursday,2019,local,,"nvzFlow_v3","SKHADEMD-M-33LM",8,116,"78:4f:43:5d:f8:45",en0,main,Untrusted,2,1,"___::_..._=""""_=""""_=""""_=""""_=""""_=""""_=""""_=""""_="":::::""","CESA_ifdata.txt","cisco:nvm:ifdata","SKHADEMD-M-33LM",,"corp_ssid",,,21,0,B593074F332EBF526F5C149858DE675A68D05F65
"main~73~2E26CC28-1729-4634-9BDD-8D604C14D5D4","73:6364",,1587854169,1,"Dec 19 2019 12:32:28 127.0.0.1 fv=""nvzFlow_v3"" udid=""B593074F332EBF526F5C149858DE675A68D05F65"" iid=""116"" ii=""8"" it=""2"" in=""en0"" ssid=""corp_ssid"" ist=""Untrusted"" im=""78:4f:43:5d:f8:45"" ","SKHADEMD-M-33LM
main","cisco:nvm:ifdata",1576776748,12,19,32,december,28,thursday,2019,local,,"nvzFlow_v3","SKHADEMD-M-33LM",8,116,"78:4f:43:5d:f8:45",en0,main,Untrusted,2,1,"___::_..._=""""_=""""_=""""_=""""_=""""_=""""_=""""_=""""_="":::::""","CESA_ifdata.txt","cisco:nvm:ifdata","SKHADEMD-M-33LM",,"corp_ssid",,,21,0,B593074F332EBF526F5C149858DE675A68D05F65
"main~73~2E26CC28-1729-4634-9BDD-8D604C14D5D4","73:6356",,1587854169,1,"Dec 19 2019 12:33:17 127.0.0.1 fv=""nvzFlow_v3"" udid=""B593074F332EBF526F5C149858DE675A68D05F65"" iid=""94"" ii=""8"" it=""2"" in=""en0"" ssid=""corp_ssid"" ist=""Trusted"" im=""78:4f:43:5d:f8:45"" ","SKHADEMD-M-33LM
main","cisco:nvm:ifdata",1576776797,12,19,33,december,17,thursday,2019,local,,"nvzFlow_v3","SKHADEMD-M-33LM",8,94,"78:4f:43:5d:f8:45",en0,main,Trusted,2,1,"___::_..._=""""_=""""_=""""_=""""_=""""_=""""_=""""_=""""_="":::::""","CESA_ifdata.txt","cisco:nvm:ifdata","SKHADEMD-M-33LM",,"corp_ssid",,,21,0,B593074F332EBF526F5C149858DE675A68D05F65
"main~73~2E26CC28-1729-4634-9BDD-8D604C14D5D4","73:6349",,1587854169,1,"Dec 19 2019 12:33:17 127.0.0.1 fv=""nvzFlow_v3"" udid=""B593074F332EBF526F5C149858DE675A68D05F65"" iid=""110"" ii=""8"" it=""2"" in=""en0"" ist=""Trusted"" im=""78:4f:43:5d:f8:45"" ","SKHADEMD-M-33LM
main","cisco:nvm:ifdata",1576776797,12,19,33,december,17,thursday,2019,local,,"nvzFlow_v3","SKHADEMD-M-33LM",8,110,"78:4f:43:5d:f8:45",en0,main,Trusted,2,1,"___::_..._=""""_=""""_=""""_=""""_=""""_=""""_=""""_="":::::""_","CESA_ifdata.txt","cisco:nvm:ifdata","SKHADEMD-M-33LM",,,,,21,0,B593074F332EBF526F5C149858DE675A68D05F65
"main~73~2E26CC28-1729-4634-9BDD-8D604C14D5D4","73:6341",,1587854169,1,"Dec 19 2019 12:35:06 127.0.0.1 fv=""nvzFlow_v3"" udid=""B593074F332EBF526F5C149858DE675A68D05F65"" iid=""94"" ii=""8"" it=""2"" in=""en0"" ssid=""corp_ssid"" ist=""Trusted"" im=""78:4f:43:5d:f8:45"" ","SKHADEMD-M-33LM
main","cisco:nvm:ifdata",1576776906,12,19,35,december,6,thursday,2019,local,,"nvzFlow_v3","SKHADEMD-M-33LM",8,94,"78:4f:43:5d:f8:45",en0,main,Trusted,2,1,"___::_..._=""""_=""""_=""""_=""""_=""""_=""""_=""""_=""""_="":::::""","CESA_ifdata.txt","cisco:nvm:ifdata","SKHADEMD-M-33LM",,"corp_ssid",,,21,0,B593074F332EBF526F5C149858DE675A68D05F65
"main~73~2E26CC28-1729-4634-9BDD-8D604C14D5D4","73:6333",,1587854169,1,"Dec 19 2019 12:36:01 127.0.0.1 fv=""nvzFlow_v3"" udid=""B593074F332EBF526F5C149858DE675A68D05F65"" iid=""94"" ii=""8"" it=""2"" in=""en0"" ssid=""corp_ssid"" ist=""Trusted"" im=""78:4f:43:5d:f8:45"" ","SKHADEMD-M-33LM
main","cisco:nvm:ifdata",1576776961,12,19,36,december,1,thursday,2019,local,,"nvzFlow_v3","SKHADEMD-M-33LM",8,94,"78:4f:43:5d:f8:45",en0,main,Trusted,2,1,"___::_..._=""""_=""""_=""""_=""""_=""""_=""""_=""""_=""""_="":::::""","CESA_ifdata.txt","cisco:nvm:ifdata","SKHADEMD-M-33LM",,"corp_ssid",,,21,0,B593074F332EBF526F5C149858DE675A68D05F65
"main~73~2E26CC28-1729-4634-9BDD-8D604C14D5D4","73:6325",,1587854169,1,"Dec 19 2019 12:36:56 127.0.0.1 fv=""nvzFlow_v3"" udid=""B593074F332EBF526F5C149858DE675A68D05F65"" iid=""94"" ii=""8"" it=""2"" in=""en0"" ssid=""corp_ssid"" ist=""Trusted"" im=""78:4f:43:5d:f8:45"" ","SKHADEMD-M-33LM
main","cisco:nvm:ifdata",1576777016,12,19,36,december,56,thursday,2019,local,,"nvzFlow_v3","SKHADEMD-M-33LM",8,94,"78:4f:43:5d:f8:45",en0,main,Trusted,2,1,"___::_..._=""""_=""""_=""""_=""""_=""""_=""""_=""""_=""""_="":::::""","CESA_ifdata.txt","cisco:nvm:ifdata","SKHADEMD-M-33LM",,"corp_ssid",,,21,0,B593074F332EBF526F5C149858DE675A68D05F65
"main~73~2E26CC28-1729-4634-9BDD-8D604C14D5D4","73:6317",,1587854169,1,"Dec 19 2019 12:10:40 127.0.0.1 fv=""nvzFlow_v3"" udid=""B593074F332EBF526F5C149858DE675A68D05F65"" iid=""15"" ii=""9"" it=""2"" in=""en0"" ssid=""corp_ssid"" ist=""Trusted"" im=""78:4f:43:5d:f8:45"" ","SKHADEMD-M-33LM
main","cisco:nvm:ifdata",1576775440,12,19,10,december,40,thursday,2019,local,,"nvzFlow_v3","SKHADEMD-M-33LM",9,15,"78:4f:43:5d:f8:45",en0,main,Trusted,2,1,"___::_..._=""""_=""""_=""""_=""""_=""""_=""""_=""""_=""""_="":::::""","CESA_ifdata.txt","cisco:nvm:ifdata","SKHADEMD-M-33LM",,"corp_ssid",,,21,0,B593074F332EBF526F5C149858DE675A68D05F65
"main~73~2E26CC28-1729-4634-9BDD-8D604C14D5D4","73:6309",,1587854169,1,"Dec 19 2019 12:14:20 127.0.0.1 fv=""nvzFlow_v3"" udid=""B593074F332EBF526F5C149858DE675A68D05F65"" iid=""16"" ii=""9"" it=""2"" in=""en0"" ssid=""corp_ssid"" ist=""Untrusted"" im=""78:4f:43:5d:f8:45"" ","SKHADEMD-M-33LM
main","cisco:nvm:ifdata",1576775660,12,19,14,december,20,thursday,2019,local,,"nvzFlow_v3","SKHADEMD-M-33LM",9,16,"78:4f:43:5d:f8:45",en0,main,Untrusted,2,1,"___::_..._=""""_=""""_=""""_=""""_=""""_=""""_=""""_=""""_="":::::""","CESA_ifdata.txt","cisco:nvm:ifdata","SKHADEMD-M-33LM",,"corp_ssid",,,21,0,B593074F332EBF526F5C149858DE675A68D05F65
"main~73~2E26CC28-1729-4634-9BDD-8D604C14D5D4","73:6302",,1587854169,1,"Dec 19 2019 12:14:20 127.0.0.1 fv=""nvzFlow_v3"" udid=""B593074F332EBF526F5C149858DE675A68D05F65"" iid=""15"" ii=""9"" it=""2"" in=""en0"" ssid=""corp_ssid"" ist=""Trusted"" im=""78:4f:43:5d:f8:45"" ","SKHADEMD-M-33LM
main","cisco:nvm:ifdata",1576775660,12,19,14,december,20,thursday,2019,local,,"nvzFlow_v3","SKHADEMD-M-33LM",9,15,"78:4f:43:5d:f8:45",en0,main,Trusted,2,1,"___::_..._=""""_=""""_=""""_=""""_=""""_=""""_=""""_=""""_="":::::""","CESA_ifdata.txt","cisco:nvm:ifdata","SKHADEMD-M-33LM",,"corp_ssid",,,21,0,B593074F332EBF526F5C149858DE675A68D05F65
"main~73~2E26CC28-1729-4634-9BDD-8D604C14D5D4","73:6294",,1587854169,1,"Dec 19 2019 13:43:23 127.0.0.1 fv=""nvzFlow_v3"" udid=""B593074F332EBF526F5C149858DE675A68D05F65"" iid=""16"" ii=""9"" it=""2"" in=""en0"" ssid=""corp_ssid"" ist=""Untrusted"" im=""78:4f:43:5d:f8:45"" ","SKHADEMD-M-33LM
main","cisco:nvm:ifdata",1576781003,13,19,43,december,23,thursday,2019,local,,"nvzFlow_v3","SKHADEMD-M-33LM",9,16,"78:4f:43:5d:f8:45",en0,main,Untrusted,2,1,"___::_..._=""""_=""""_=""""_=""""_=""""_=""""_=""""_=""""_="":::::""","CESA_ifdata.txt","cisco:nvm:ifdata","SKHADEMD-M-33LM",,"corp_ssid",,,21,0,B593074F332EBF526F5C149858DE675A68D05F65
"main~73~2E26CC28-1729-4634-9BDD-8D604C14D5D4","73:6286",,1587854169,1,"Dec 19 2019 16:06:04 127.0.0.1 fv=""nvzFlow_v3"" udid=""B593074F332EBF526F5C149858DE675A68D05F65"" iid=""15"" ii=""9"" it=""2"" in=""en0"" ssid=""corp_ssid"" ist=""Trusted"" im=""78:4f:43:5d:f8:45"" ","SKHADEMD-M-33LM
main","cisco:nvm:ifdata",1576789564,16,19,6,december,4,thursday,2019,local,,"nvzFlow_v3","SKHADEMD-M-33LM",9,15,"78:4f:43:5d:f8:45",en0,main,Trusted,2,1,"___::_..._=""""_=""""_=""""_=""""_=""""_=""""_=""""_=""""_="":::::""","CESA_ifdata.txt","cisco:nvm:ifdata","SKHADEMD-M-33LM",,"corp_ssid",,,21,0,B593074F332EBF526F5C149858DE675A68D05F65
"main~73~2E26CC28-1729-4634-9BDD-8D604C14D5D4","73:6279",,1587854169,1,"Dec 19 2019 16:06:04 127.0.0.1 fv=""nvzFlow_v3"" udid=""B593074F332EBF526F5C149858DE675A68D05F65"" iid=""17"" ii=""9"" it=""2"" in=""en0"" ist=""Untrusted"" im=""78:4f:43:5d:f8:45"" ","SKHADEMD-M-33LM
main","cisco:nvm:ifdata",1576789564,16,19,6,december,4,thursday,2019,local,,"nvzFlow_v3","SKHADEMD-M-33LM",9,17,"78:4f:43:5d:f8:45",en0,main,Untrusted,2,1,"___::_..._=""""_=""""_=""""_=""""_=""""_=""""_=""""_="":::::""_","CESA_ifdata.txt","cisco:nvm:ifdata","SKHADEMD-M-33LM",,,,,21,0,B593074F332EBF526F5C149858DE675A68D05F65
"main~73~2E26CC28-1729-4634-9BDD-8D604C14D5D4","73:6272",,1587854169,1,"Dec 19 2019 16:06:04 127.0.0.1 fv=""nvzFlow_v3"" udid=""B593074F332EBF526F5C149858DE675A68D05F65"" iid=""18"" ii=""9"" it=""2"" in=""en0"" ist=""Trusted"" im=""78:4f:43:5d:f8:45"" ","SKHADEMD-M-33LM
main","cisco:nvm:ifdata",1576789564,16,19,6,december,4,thursday,2019,local,,"nvzFlow_v3","SKHADEMD-M-33LM",9,18,"78:4f:43:5d:f8:45",en0,main,Trusted,2,1,"___::_..._=""""_=""""_=""""_=""""_=""""_=""""_=""""_="":::::""_","CESA_ifdata.txt","cisco:nvm:ifdata","SKHADEMD-M-33LM",,,,,21,0,B593074F332EBF526F5C149858DE675A68D05F65
"main~73~2E26CC28-1729-4634-9BDD-8D604C14D5D4","73:6265",,1587854169,1,"Dec 19 2019 16:06:04 127.0.0.1 fv=""nvzFlow_v3"" udid=""B593074F332EBF526F5C149858DE675A68D05F65"" iid=""15"" ii=""9"" it=""2"" in=""en0"" ssid=""corp_ssid"" ist=""Trusted"" im=""78:4f:43:5d:f8:45"" ","SKHADEMD-M-33LM
main","cisco:nvm:ifdata",1576789564,16,19,6,december,4,thursday,2019,local,,"nvzFlow_v3","SKHADEMD-M-33LM",9,15,"78:4f:43:5d:f8:45",en0,main,Trusted,2,1,"___::_..._=""""_=""""_=""""_=""""_=""""_=""""_=""""_=""""_="":::::""","CESA_ifdata.txt","cisco:nvm:ifdata","SKHADEMD-M-33LM",,"corp_ssid",,,21,0,B593074F332EBF526F5C149858DE675A68D05F65
"main~73~2E26CC28-1729-4634-9BDD-8D604C14D5D4","73:6257",,1587854169,1,"Dec 19 2019 16:25:38 127.0.0.1 fv=""nvzFlow_v3"" udid=""B593074F332EBF526F5C149858DE675A68D05F65"" iid=""15"" ii=""9"" it=""2"" in=""en0"" ssid=""corp_ssid"" ist=""Trusted"" im=""78:4f:43:5d:f8:45"" ","SKHADEMD-M-33LM
main","cisco:nvm:ifdata",1576790738,16,19,25,december,38,thursday,2019,local,,"nvzFlow_v3","SKHADEMD-M-33LM",9,15,"78:4f:43:5d:f8:45",en0,main,Trusted,2,1,"___::_..._=""""_=""""_=""""_=""""_=""""_=""""_=""""_=""""_="":::::""","CESA_ifdata.txt","cisco:nvm:ifdata","SKHADEMD-M-33LM",,"corp_ssid",,,21,0,B593074F332EBF526F5C149858DE675A68D05F65
"main~73~2E26CC28-1729-4634-9BDD-8D604C14D5D4","73:6250",,1587854169,1,"Dec 19 2019 16:25:38 127.0.0.1 fv=""nvzFlow_v3"" udid=""B593074F332EBF526F5C149858DE675A68D05F65"" iid=""15"" ii=""9"" it=""2"" in=""en0"" ssid=""corp_ssid"" ist=""Trusted"" im=""78:4f:43:5d:f8:45"" ","SKHADEMD-M-33LM
main","cisco:nvm:ifdata",1576790738,16,19,25,december,38,thursday,2019,local,,"nvzFlow_v3","SKHADEMD-M-33LM",9,15,"78:4f:43:5d:f8:45",en0,main,Trusted,2,1,"___::_..._=""""_=""""_=""""_=""""_=""""_=""""_=""""_=""""_="":::::""","CESA_ifdata.txt","cisco:nvm:ifdata","SKHADEMD-M-33LM",,"corp_ssid",,,21,0,B593074F332EBF526F5C149858DE675A68D05F65
"main~73~2E26CC28-1729-4634-9BDD-8D604C14D5D4","73:6242",,1587854169,1,"Dec 19 2019 17:45:50 127.0.0.1 fv=""nvzFlow_v3"" udid=""B593074F332EBF526F5C149858DE675A68D05F65"" iid=""19"" ii=""9"" it=""2"" in=""en0"" ssid=""corp_ssid"" ist=""Trusted"" im=""78:4f:43:5d:f8:45"" ","SKHADEMD-M-33LM
main","cisco:nvm:ifdata",1576795550,17,19,45,december,50,thursday,2019,local,,"nvzFlow_v3","SKHADEMD-M-33LM",9,19,"78:4f:43:5d:f8:45",en0,main,Trusted,2,1,"___::_..._=""""_=""""_=""""_=""""_=""""_=""""_=""""_=""""_="":::::""","CESA_ifdata.txt","cisco:nvm:ifdata","SKHADEMD-M-33LM",,"corp_ssid",,,21,0,B593074F332EBF526F5C149858DE675A68D05F65
