type,tier,max_size,region,location,rate,currency
P10,Premium_LRS,N/A,US North Central,N/A,0.004471,GBP
P70,Premium_LRS,16384,ZA North,N/A,1636.296097,GBP
P70,Premium_LRS,N/A,AU Southeast,N/A,114.255869,GBP
P70,Premium_LRS,N/A,US East,N/A,9.79336,GBP
P70,StandardSSD_LRS,N/A,DE North,N/A,8.275165,GBP
P70,Premium_LRS,N/A,IN West Jio,N/A,0.626059,GBP
P70,StandardSSD_LRS,N/A,BR Southeast,N/A,0.093163,GBP
P15,Premium_LRS,256,,N/A,0.0,GBP
P15,Premium_LRS,N/A,BR Southeast,N/A,85.074413,GBP
P15,Premium_LRS,N/A,IN West Jio,N/A,1.252119,GBP
P15,Premium_LRS,N/A,SE South,N/A,0.755743,GBP
P10,Premium_LRS,128,FR South,N/A,23.106367,GBP
S60,Standard_LRS,8192,IN Central Jio,N/A,268.646629,GBP
S60,Premium_LRS,N/A,EU North,N/A,0.053662,GBP
S60,StandardSSD_LRS,N/A,AU Central 2,N/A,118.340163,GBP
S60,Premium_LRS,N/A,US West 2,N/A,9.79336,GBP
S60,Premium_LRS,N/A,IN West Jio,N/A,6.855352,GBP
S60,StandardSSD_LRS,N/A,FR Central,N/A,6.120477,GBP
S60,StandardSSD_LRS,N/A,UK South,uksouth,0.737855,GBP
P50,Premium_LRS,4096,AU Southeast,N/A,369.349576,GBP
S6,Standard_LRS,64,CH North,N/A,2.466078,GBP
S6,StandardSSD_LRS,N/A,IN West,N/A,0.491903,GBP
S6,Standard_LRS,N/A,AE Central,N/A,1523.950603,GBP
E40,StandardSSD_LRS,2048,AP Southeast,N/A,114.479462,GBP
E40,StandardSSD_LRS,N/A,BR Southeast,N/A,0.023328,GBP
E20,StandardSSD_LRS,512,UK South,uksouth,47.222778,GBP
E4,StandardSSD_LRS,32,BR South,N/A,3.338984,GBP
E50,StandardSSD_LRS,4096,AP East,N/A,228.958924,GBP
E15,StandardSSD_LRS,256,US West 2,N/A,21.464899,GBP
E15,StandardSSD_LRS,N/A,IN Central Jio,N/A,3.432893,GBP
E15,StandardSSD_LRS,N/A,AE Central,N/A,0.348804,GBP
E15,Premium_LRS,N/A,AE North,N/A,0.895116,GBP
E15,StandardSSD_LRS,N/A,CA Central,N/A,0.420354,GBP
E15,StandardSSD_LRS,N/A,BR Southeast,N/A,170.161497,GBP
E6,StandardSSD_LRS,64,IN West,N/A,3.935231,GBP
S60,Standard_LRS,8192,ZA West,N/A,328.234083,GBP
S60,StandardSSD_LRS,N/A,DE West Central,N/A,6.365684,GBP
S60,Premium_LRS,N/A,US South Central,N/A,0.536622,GBP
S60,Premium_LRS,N/A,CH West,N/A,35.717443,GBP
E20,StandardSSD_LRS,512,AU Southeast,N/A,38.923017,GBP
E20,StandardSSD_LRS,N/A,US Central,N/A,23.42208,GBP
E20,StandardSSD_LRS,N/A,US Gov,N/A,6.120477,GBP
E20,Premium_LRS,N/A,KR Central,N/A,51.415141,GBP
E20,StandardSSD_LRS,N/A,IN West Jio,N/A,0.271292,GBP
E20,Premium_LRS,N/A,FR South,N/A,132.620283,GBP
E20,Premium_LRS,N/A,CH North,N/A,0.005589,GBP
E20,Premium_LRS,N/A,US West 2,N/A,0.670778,GBP
E20,StandardSSD_LRS,N/A,CH North,N/A,2.045873,GBP
E20,Premium_LRS,N/A,FR South,N/A,3.978459,GBP
E20,StandardSSD_LRS,N/A,IN South,N/A,57.508787,GBP
E20,Premium_LRS,N/A,DE North,N/A,2.861986,GBP
E60,StandardSSD_LRS,8192,JA East,N/A,457.917849,GBP
S15,Standard_LRS,256,US Gov,N/A,9.285998,GBP
S15,StandardSSD_LRS,N/A,US West,N/A,106.094736,GBP
S15,Premium_LRS,N/A,JA East,N/A,0.280981,GBP
E70,StandardSSD_LRS,16384,FR Central,N/A,1511.128903,GBP
E70,Premium_LRS,N/A,AU East,N/A,0.03242,GBP
E80,StandardSSD_LRS,32767,JA East,N/A,1831.671398,GBP
P10,Premium_LRS,128,CH North,N/A,17.774129,GBP
P4,Premium_LRS,32,US Gov,N/A,3.934858,GBP
P4,StandardSSD_LRS,N/A,CH West,N/A,2.659262,GBP
P4,Premium_LRS,N/A,IN Central Jio,N/A,0.626059,GBP
P40,Premium_LRS,2048,EU West,westeurope,212.366185,GBP
S70,Standard_LRS,16384,SE Central,N/A,488.445706,GBP
S70,StandardSSD_LRS,N/A,UK South,uksouth,0.368927,GBP
S70,Premium_LRS,N/A,US Gov,N/A,195.867205,GBP
P4,Premium_LRS,32,IN South,N/A,3.54141,GBP
P4,Premium_LRS,32,US West 3,N/A,3.577557,GBP
E70,StandardSSD_LRS,16384,KR Central,N/A,915.835699,GBP
P80,Premium_LRS,32767,BR South,N/A,4640.509973,GBP
S70,Standard_LRS,16384,KR South,N/A,488.445706,GBP
S70,Premium_LRS,N/A,DE West Central,N/A,2.325364,GBP
E40,StandardSSD_LRS,2048,AP East,N/A,114.479462,GBP
P10,Premium_LRS,128,NO West,N/A,23.106069,GBP
P10,Premium_LRS,N/A,CH North,N/A,0.525442,GBP
P10,Premium_LRS,N/A,AU East,N/A,2.593675,GBP
S10,Standard_LRS,128,IN West Jio,N/A,4.827217,GBP
S10,StandardSSD_LRS,N/A,US South Central,N/A,5.876016,GBP
S10,Premium_LRS,N/A,AP East,N/A,3.795113,GBP
S10,Premium_LRS,N/A,IN West,N/A,52.5577,GBP
P40,Premium_LRS,2048,IN West Jio,N/A,193.069091,GBP
P40,StandardSSD_LRS,N/A,US Gov TX,N/A,12.2417,GBP
P40,StandardSSD_LRS,N/A,SE Central,N/A,0.029067,GBP
P40,Premium_LRS,2048,AU East,N/A,193.069091,GBP
S50,Standard_LRS,4096,US Gov,N/A,134.305977,GBP
S50,StandardSSD_LRS,N/A,BR Southeast,N/A,10.209242,GBP
S50,Premium_LRS,N/A,US South Central,N/A,1.632226,GBP
S4,Standard_LRS,32,IN West Jio,N/A,1.259274,GBP
P40,Premium_LRS,2048,AU Central 2,N/A,193.069091,GBP
P40,Premium_LRS,N/A,KR Central,N/A,0.261603,GBP
P40,StandardSSD_LRS,N/A,IN South,N/A,0.1349,GBP
P40,StandardSSD_LRS,N/A,AU East,N/A,0.129683,GBP
P40,Premium_LRS,N/A,EU West,westeurope,106.094736,GBP
P40,Premium_LRS,N/A,CH West,N/A,2.527774,GBP
S4,Standard_LRS,32,FR South,N/A,1.637443,GBP
E60,StandardSSD_LRS,8192,ZA West,N/A,769.300496,GBP
E60,Premium_LRS,N/A,NO West,N/A,70.800628,GBP
E10,StandardSSD_LRS,128,AU East,N/A,9.730754,GBP
E50,StandardSSD_LRS,4096,US West Central,N/A,228.958924,GBP
S60,Standard_LRS,8192,BR South,N/A,586.133356,GBP
S70,Standard_LRS,16384,US West 3,N/A,366.334279,GBP
E4,StandardSSD_LRS,32,US Gov TX,N/A,1.967615,GBP
E4,StandardSSD_LRS,N/A,IN South,N/A,2.059288,GBP
E4,StandardSSD_LRS,32,DE West Central,N/A,1.788741,GBP
P40,Premium_LRS,2048,NO East,N/A,233.602199,GBP
P50,Premium_LRS,4096,US West 3,N/A,335.806423,GBP
P50,Premium_LRS,N/A,IN West,N/A,13.514688,GBP
P50,StandardSSD_LRS,N/A,NO West,N/A,1.261062,GBP
P50,Premium_LRS,N/A,BR South,N/A,0.089437,GBP
P50,StandardSSD_LRS,N/A,KR South,N/A,23.803678,GBP
P50,StandardSSD_LRS,N/A,BR Southeast,N/A,5.104621,GBP
S70,Standard_LRS,16384,AE Central,N/A,609.580778,GBP
S70,Standard_LRS,16384,BR South,N/A,1172.266713,GBP
S70,StandardSSD_LRS,N/A,AP Southeast,N/A,49.510876,GBP
S70,Premium_LRS,N/A,US West,N/A,1.162682,GBP
P4,Premium_LRS,32,JA West,N/A,4.114552,GBP
S50,Standard_LRS,4096,BR Southeast,N/A,380.991526,GBP
S50,StandardSSD_LRS,N/A,IN South,N/A,246.466233,GBP
S80,Standard_LRS,32767,ZA West,N/A,1312.943787,GBP
E15,StandardSSD_LRS,256,US Central,N/A,14.309932,GBP
P10,Premium_LRS,128,AE Central,N/A,20.835262,GBP
P4,Premium_LRS,32,DE North,N/A,5.626337,GBP
P4,StandardSSD_LRS,N/A,BR Southeast,N/A,39.704101,GBP
P4,StandardSSD_LRS,N/A,US North Central,N/A,0.223592,GBP
S30,Standard_LRS,1024,BR Southeast,N/A,95.246912,GBP
S30,Premium_LRS,N/A,IN Central,N/A,1.904264,GBP
S30,StandardSSD_LRS,N/A,IN Central,N/A,13.710704,GBP
E80,StandardSSD_LRS,32767,EU West,westeurope,1831.671398,GBP
E80,StandardSSD_LRS,N/A,US North Central,N/A,0.232536,GBP
P50,Premium_LRS,4096,US South Central,N/A,335.806423,GBP
P50,StandardSSD_LRS,N/A,NO East,N/A,7.002178,GBP
P10,Premium_LRS,128,US East 2,N/A,13.355937,GBP
P10,Premium_LRS,N/A,BR South,N/A,0.89437,GBP
P10,Premium_LRS,N/A,US North Central,N/A,0.026831,GBP
P10,StandardSSD_LRS,N/A,US West,N/A,6.365684,GBP
P10,StandardSSD_LRS,N/A,IN West,N/A,0.030855,GBP
E70,StandardSSD_LRS,16384,AP East,N/A,915.835699,GBP
E70,Premium_LRS,N/A,CA East,N/A,0.053662,GBP
P6,Premium_LRS,64,KR Central,N/A,7.607368,GBP
S20,Standard_LRS,512,AP East,N/A,16.217923,GBP
S20,Premium_LRS,N/A,AP East,N/A,29.515727,GBP
S20,Premium_LRS,N/A,AP East,N/A,0.069313,GBP
P40,Premium_LRS,2048,US South Central,N/A,175.535175,GBP
P40,StandardSSD_LRS,N/A,US Gov,N/A,204.028338,GBP
P40,StandardSSD_LRS,N/A,US Gov,N/A,0.055898,GBP
P40,Premium_LRS,N/A,CH North,N/A,54.461964,GBP
E40,StandardSSD_LRS,2048,EU North,N/A,171.719193,GBP
E40,Premium_LRS,N/A,AP Southeast,N/A,106.094736,GBP
E40,Premium_LRS,N/A,AU East,N/A,3.549906,GBP
E40,StandardSSD_LRS,N/A,CH West,N/A,0.087201,GBP
S10,Standard_LRS,128,IN Central,N/A,4.827217,GBP
S10,StandardSSD_LRS,N/A,KR Central,N/A,0.915239,GBP
E60,StandardSSD_LRS,8192,KR South,N/A,457.917849,GBP
E60,StandardSSD_LRS,N/A,UK West,N/A,49.891729,GBP
E60,StandardSSD_LRS,N/A,DE West Central,N/A,0.223592,GBP
S50,Standard_LRS,4096,AP Southeast,N/A,122.111426,GBP
S50,StandardSSD_LRS,N/A,DE West Central,N/A,0.455383,GBP
S40,Standard_LRS,2048,US East,N/A,58.002927,GBP
S40,Premium_LRS,N/A,NO West,N/A,1.662784,GBP
S40,Premium_LRS,N/A,US Gov,N/A,22.851173,GBP
P80,Premium_LRS,32767,AE Central,N/A,3809.877999,GBP
P80,StandardSSD_LRS,N/A,US Gov,N/A,1.705266,GBP
E50,StandardSSD_LRS,4096,EU North,N/A,343.438387,GBP
E10,StandardSSD_LRS,128,US Gov,N/A,7.870462,GBP
E10,Premium_LRS,N/A,DE West Central,N/A,106.094736,GBP
E70,StandardSSD_LRS,16384,DE West Central,N/A,1099.002839,GBP
E70,Premium_LRS,N/A,US North Central,N/A,0.232536,GBP
E15,StandardSSD_LRS,256,US West 3,N/A,14.309932,GBP
E15,StandardSSD_LRS,256,,N/A,0.0,GBP
E15,Premium_LRS,N/A,NO East,N/A,233.408419,GBP
E15,Premium_LRS,N/A,US East,N/A,0.003726,GBP
P10,Premium_LRS,128,KR South,N/A,14.69004,GBP
E40,StandardSSD_LRS,2048,JA West,N/A,114.479462,GBP
E6,StandardSSD_LRS,64,FR Central,N/A,3.935231,GBP
E6,StandardSSD_LRS,N/A,DE West Central,N/A,106.094736,GBP
E6,StandardSSD_LRS,N/A,SE South,N/A,1.162682,GBP
E6,Premium_LRS,N/A,BR South,N/A,0.007453,GBP
E6,Premium_LRS,N/A,JA East,N/A,236.672872,GBP
E6,StandardSSD_LRS,N/A,NO East,N/A,14.004356,GBP
P70,Premium_LRS,16384,AU Central 2,N/A,1343.091536,GBP
P70,Premium_LRS,N/A,FR South,N/A,0.569416,GBP
P6,Premium_LRS,64,ZA West,N/A,11.620112,GBP
P6,Premium_LRS,N/A,BR South,N/A,0.044718,GBP
P6,StandardSSD_LRS,N/A,KR South,N/A,0.447185,GBP
P6,Premium_LRS,N/A,US North Central,N/A,0.053662,GBP
P6,StandardSSD_LRS,N/A,US Central,N/A,100.378216,GBP
P4,Premium_LRS,32,US Gov AZ,N/A,3.934858,GBP
P50,Premium_LRS,4096,AE North,N/A,402.967707,GBP
P50,Premium_LRS,N/A,CH West,N/A,0.0436,GBP
P50,StandardSSD_LRS,N/A,IN West Jio,N/A,0.245951,GBP
P50,StandardSSD_LRS,N/A,AE Central,N/A,65.506698,GBP
P50,StandardSSD_LRS,N/A,US Gov TX,N/A,0.027949,GBP
P6,Premium_LRS,64,NO East,N/A,9.204566,GBP
P6,StandardSSD_LRS,N/A,US East,N/A,1.341556,GBP
P6,StandardSSD_LRS,N/A,BR Southeast,N/A,0.201978,GBP
P6,StandardSSD_LRS,N/A,NO East,N/A,0.245951,GBP
S20,Standard_LRS,512,US West 3,N/A,16.217923,GBP
S20,Premium_LRS,N/A,SE South,N/A,0.678231,GBP
S20,StandardSSD_LRS,N/A,US West Central,N/A,0.026831,GBP
S20,StandardSSD_LRS,N/A,US Gov AZ,N/A,47.606612,GBP
S20,StandardSSD_LRS,N/A,IN West Jio,N/A,228.511739,GBP
S20,Premium_LRS,N/A,FR Central,N/A,7.14155,GBP
S20,StandardSSD_LRS,N/A,US West,N/A,0.251914,GBP
S20,StandardSSD_LRS,N/A,CA East,N/A,0.983807,GBP
E10,StandardSSD_LRS,128,IN Central Jio,N/A,7.870463,GBP
E10,Premium_LRS,N/A,AU Southeast,N/A,0.005217,GBP
E10,StandardSSD_LRS,N/A,US North Central,N/A,5.876016,GBP
S15,Standard_LRS,256,FR South,N/A,12.071798,GBP
P60,Premium_LRS,8192,AP East,N/A,775.598357,GBP
P60,Premium_LRS,N/A,US West 2,N/A,163.222671,GBP
P15,Premium_LRS,256,CH North,N/A,34.278677,GBP
S20,Standard_LRS,512,UK West,N/A,17.839716,GBP
S20,StandardSSD_LRS,N/A,US West 3,N/A,4.89668,GBP
S20,StandardSSD_LRS,N/A,JA West,N/A,0.069313,GBP
S20,Premium_LRS,N/A,SE Central,N/A,0.678231,GBP
E6,StandardSSD_LRS,64,US Central,N/A,5.366224,GBP
P30,Premium_LRS,1024,UK South,uksouth,121.893796,GBP
S4,Standard_LRS,32,UK West,N/A,1.259572,GBP
S4,StandardSSD_LRS,N/A,EU West,westeurope,0.058134,GBP
S4,Premium_LRS,N/A,AE Central,N/A,140.043561,GBP
E30,StandardSSD_LRS,1024,US West 2,N/A,57.239731,GBP
E30,Premium_LRS,N/A,SE South,N/A,0.006297,GBP
S60,Standard_LRS,8192,NO West,N/A,349.236891,GBP
P80,Premium_LRS,32767,EU North,N/A,2686.175619,GBP
P80,Premium_LRS,N/A,AU Southeast,N/A,0.031302,GBP
P80,StandardSSD_LRS,N/A,US West Central,N/A,0.107324,GBP
P80,Premium_LRS,N/A,FR South,N/A,2.915648,GBP
S40,Standard_LRS,2048,JA East,N/A,61.055713,GBP
S40,StandardSSD_LRS,N/A,AE Central,N/A,0.153533,GBP
P10,Premium_LRS,128,SE South,N/A,21.005788,GBP
E30,StandardSSD_LRS,1024,UK South,uksouth,62.963704,GBP
S4,Standard_LRS,32,CA East,N/A,1.259572,GBP
P15,Premium_LRS,256,CA East,N/A,28.333666,GBP
E30,StandardSSD_LRS,1024,,N/A,0.0,GBP
E30,StandardSSD_LRS,N/A,SE South,N/A,0.29067,GBP
E30,Premium_LRS,N/A,CH West,N/A,303.430945,GBP
P70,Premium_LRS,16384,IN West Jio,N/A,1343.091536,GBP
P70,Premium_LRS,N/A,BR South,N/A,163.222671,GBP
S40,Standard_LRS,2048,CH North,N/A,67.161284,GBP
S4,Standard_LRS,32,US Gov,N/A,1.252119,GBP
P60,Premium_LRS,8192,UK South,uksouth,853.155212,GBP
P60,StandardSSD_LRS,N/A,US Gov TX,N/A,0.242225,GBP
E20,StandardSSD_LRS,512,CH West,N/A,40.926407,GBP
P30,Premium_LRS,1024,US West Central,N/A,91.583569,GBP
P30,Premium_LRS,N/A,US East,N/A,4.89668,GBP
S6,Standard_LRS,64,DE West Central,N/A,2.241889,GBP
S6,Premium_LRS,N/A,IN Central,N/A,0.490413,GBP
S6,Premium_LRS,N/A,UK West,N/A,12.829003,GBP
S6,StandardSSD_LRS,N/A,IN West,N/A,3.383702,GBP
E6,StandardSSD_LRS,64,US West 2,N/A,5.366224,GBP
E50,StandardSSD_LRS,4096,US South Central,N/A,228.958924,GBP
E50,Premium_LRS,N/A,US Central,N/A,1.100076,GBP
E40,StandardSSD_LRS,2048,SE Central,N/A,171.719193,GBP
P10,Premium_LRS,128,AP East,N/A,16.158299,GBP
P10,StandardSSD_LRS,N/A,US Central,N/A,0.238498,GBP
P10,StandardSSD_LRS,N/A,BR Southeast,N/A,1.255696,GBP
P10,StandardSSD_LRS,N/A,ZA North,N/A,55.604523,GBP
P10,StandardSSD_LRS,N/A,DE West Central,N/A,0.116268,GBP
S20,Standard_LRS,512,EU West,westeurope,16.217923,GBP
S20,StandardSSD_LRS,N/A,CA East,N/A,1.636698,GBP
S15,Standard_LRS,256,IN Central Jio,N/A,9.287146,GBP
E30,StandardSSD_LRS,1024,IN West Jio,N/A,62.963704,GBP
E30,Premium_LRS,N/A,AE North,N/A,0.590284,GBP
E40,StandardSSD_LRS,2048,UK South,uksouth,188.891112,GBP
S20,Standard_LRS,512,JA West,N/A,16.217923,GBP
P80,Premium_LRS,32767,DE North,N/A,4127.366217,GBP
P10,Premium_LRS,128,AP Southeast,N/A,14.69004,GBP
P50,Premium_LRS,4096,US Gov AZ,N/A,369.349576,GBP
P50,StandardSSD_LRS,N/A,US West 3,N/A,19.042644,GBP
P20,Premium_LRS,512,US West 3,N/A,49.607767,GBP
P80,Premium_LRS,32767,JA West,N/A,2808.838575,GBP
P80,Premium_LRS,N/A,AU East,N/A,0.129683,GBP
E6,StandardSSD_LRS,64,SE South,N/A,4.650728,GBP
E6,StandardSSD_LRS,N/A,BR South,N/A,9.79336,GBP
P40,Premium_LRS,2048,UK West,N/A,233.60287,GBP
P40,Premium_LRS,N/A,CH North,N/A,116.704209,GBP
P60,Premium_LRS,8192,US West Central,N/A,641.084989,GBP
P60,StandardSSD_LRS,N/A,AU Central 2,N/A,0.03242,GBP
P60,Premium_LRS,N/A,SE South,N/A,1.511486,GBP
E15,StandardSSD_LRS,256,US East 2,N/A,14.309932,GBP
E15,Premium_LRS,N/A,US East,N/A,81.611335,GBP
E15,Premium_LRS,N/A,FR Central,N/A,4875.177965,GBP
E70,StandardSSD_LRS,16384,US South Central,N/A,1373.753548,GBP
E70,Premium_LRS,N/A,US Central,N/A,200.763885,GBP
S60,Standard_LRS,8192,AP Southeast,N/A,244.222853,GBP
S60,Premium_LRS,N/A,US North Central,N/A,2.146489,GBP
E40,StandardSSD_LRS,2048,DE North,N/A,148.823301,GBP
S50,Standard_LRS,4096,FR Central,N/A,117.517729,GBP
E30,StandardSSD_LRS,1024,AU Central,N/A,77.846034,GBP
E30,StandardSSD_LRS,N/A,DE North,N/A,0.591775,GBP
E30,Premium_LRS,N/A,NO West,N/A,9.103204,GBP
E80,StandardSSD_LRS,32767,JA West,N/A,1831.671398,GBP
E80,Premium_LRS,N/A,US East 2,N/A,0.678231,GBP
E80,StandardSSD_LRS,N/A,AP Southeast,N/A,6.365684,GBP
S4,Standard_LRS,32,IN West,N/A,1.259274,GBP
S4,StandardSSD_LRS,N/A,IN Central,N/A,0.245951,GBP
E4,StandardSSD_LRS,32,SE Central,N/A,2.683112,GBP
E4,StandardSSD_LRS,N/A,SE Central,N/A,106.094736,GBP
E70,StandardSSD_LRS,16384,US East,N/A,1373.753548,GBP
P50,Premium_LRS,4096,AP East,N/A,406.265774,GBP
P6,Premium_LRS,64,NO West,N/A,11.965935,GBP
P6,StandardSSD_LRS,N/A,CH North,N/A,0.536622,GBP
P6,StandardSSD_LRS,N/A,EU North,N/A,2.942479,GBP
P6,Premium_LRS,N/A,US East,N/A,0.89437,GBP
S70,Standard_LRS,16384,US West,N/A,488.445706,GBP
P15,Premium_LRS,256,US Gov TX,N/A,28.330781,GBP
P15,Premium_LRS,N/A,JA West,N/A,2.772549,GBP
P15,Premium_LRS,N/A,EU West,westeurope,1163.375177,GBP
S70,Standard_LRS,16384,US East 2,N/A,488.445706,GBP
S70,StandardSSD_LRS,N/A,BR Southeast,N/A,85.077022,GBP
S70,Premium_LRS,N/A,SE Central,N/A,0.19378,GBP
E40,StandardSSD_LRS,2048,BR Southeast,N/A,321.462206,GBP
P80,Premium_LRS,32767,CA East,N/A,2686.451384,GBP
S10,Standard_LRS,128,US Gov TX,N/A,4.827217,GBP
S10,StandardSSD_LRS,N/A,AE Central,N/A,0.697609,GBP
S10,StandardSSD_LRS,N/A,FR South,N/A,265.240566,GBP
P20,Premium_LRS,512,AP East,N/A,60.027186,GBP
P10,Premium_LRS,128,US West,N/A,14.69004,GBP
P10,Premium_LRS,N/A,US South Central,N/A,21.979907,GBP
E4,StandardSSD_LRS,32,AU Central,N/A,2.432688,GBP
E4,StandardSSD_LRS,32,AU Central 2,N/A,2.432688,GBP
S30,Standard_LRS,1024,ZA West,N/A,51.286948,GBP
S30,StandardSSD_LRS,N/A,JA East,N/A,0.129683,GBP
S30,Premium_LRS,N/A,FR South,N/A,0.036371,GBP
E4,StandardSSD_LRS,32,EU West,westeurope,1.788741,GBP
E15,StandardSSD_LRS,256,US East,N/A,21.464899,GBP
E60,StandardSSD_LRS,8192,JA West,N/A,457.917849,GBP
E60,Premium_LRS,N/A,EU West,westeurope,0.058134,GBP
P4,Premium_LRS,32,SE Central,N/A,4.328158,GBP
P4,StandardSSD_LRS,N/A,US Gov,N/A,0.001863,GBP
P4,Premium_LRS,N/A,CH North,N/A,2.5579,GBP
S6,Standard_LRS,64,DE North,N/A,2.914158,GBP
P10,Premium_LRS,128,UK West,N/A,17.774129,GBP
E70,StandardSSD_LRS,16384,UK West,N/A,1007.419269,GBP
E70,StandardSSD_LRS,N/A,CH West,N/A,0.682703,GBP
E70,StandardSSD_LRS,N/A,CH North,N/A,1.017346,GBP
E70,Premium_LRS,N/A,CH West,N/A,0.174402,GBP
E70,StandardSSD_LRS,N/A,AU East,N/A,0.304086,GBP
S10,Standard_LRS,128,FR Central,N/A,4.826621,GBP
P50,Premium_LRS,4096,US East 2,N/A,335.806423,GBP
E70,StandardSSD_LRS,16384,US West,N/A,915.835699,GBP
S4,Standard_LRS,32,KR Central,N/A,1.144794,GBP
P70,Premium_LRS,16384,US South Central,N/A,1221.114265,GBP
P70,Premium_LRS,N/A,US Gov AZ,N/A,0.055898,GBP
P70,Premium_LRS,N/A,AP Southeast,N/A,1.767872,GBP
P70,StandardSSD_LRS,N/A,BR Southeast,N/A,1.422049,GBP
P70,Premium_LRS,N/A,CA East,N/A,0.107324,GBP
E40,StandardSSD_LRS,2048,JA East,N/A,114.479462,GBP
E40,Premium_LRS,N/A,NO East,N/A,27.230609,GBP
E40,Premium_LRS,N/A,SE South,N/A,64.364139,GBP
E40,Premium_LRS,N/A,US Gov TX,N/A,0.111796,GBP
E40,StandardSSD_LRS,N/A,IN West,N/A,225.247285,GBP
P10,Premium_LRS,128,BR Southeast,N/A,32.991102,GBP
S6,Standard_LRS,64,EU West,westeurope,2.241889,GBP
E80,StandardSSD_LRS,32767,US West 3,N/A,1831.671398,GBP
E80,StandardSSD_LRS,N/A,AE Central,N/A,0.333153,GBP
P4,Premium_LRS,32,AU Central 2,N/A,3.934858,GBP
E20,StandardSSD_LRS,512,CA East,N/A,31.481852,GBP
E20,Premium_LRS,N/A,US West Central,N/A,1.073244,GBP
E20,Premium_LRS,N/A,EU North,N/A,1.609867,GBP
E20,StandardSSD_LRS,N/A,BR Southeast,N/A,0.365201,GBP
P6,Premium_LRS,64,AU East,N/A,7.607368,GBP
E4,StandardSSD_LRS,32,CA Central,N/A,1.967615,GBP
E4,Premium_LRS,N/A,AU Central 2,N/A,1.972087,GBP
E4,StandardSSD_LRS,N/A,AU Central,N/A,0.03242,GBP
E70,StandardSSD_LRS,16384,NO West,N/A,1309.642068,GBP
E70,StandardSSD_LRS,N/A,KR South,N/A,0.438241,GBP
S15,Standard_LRS,256,CH West,N/A,12.073153,GBP
P4,Premium_LRS,32,US East 2,N/A,3.577557,GBP
P4,StandardSSD_LRS,N/A,EU West,westeurope,0.223592,GBP
E40,StandardSSD_LRS,2048,IN West,N/A,125.927408,GBP
E40,StandardSSD_LRS,N/A,CA Central,N/A,2.942479,GBP
E40,Standard_LRS,N/A,BR Southeast,N/A,0.000372,GBP
E40,Premium_LRS,N/A,CA Central,N/A,97.933602,GBP
E40,Premium_LRS,N/A,IN West Jio,N/A,0.062605,GBP
E40,Premium_LRS,N/A,NO West,N/A,151.7151,GBP
E40,StandardSSD_LRS,N/A,IN West,N/A,0.983807,GBP
E40,StandardSSD_LRS,N/A,US East,N/A,81.611335,GBP
E60,StandardSSD_LRS,8192,US West 2,N/A,686.876774,GBP
S30,Standard_LRS,1024,AU Central,N/A,48.84457,GBP
S60,Standard_LRS,8192,IN West,N/A,308.945486,GBP
E80,StandardSSD_LRS,32767,UK South,uksouth,3022.257807,GBP
E80,StandardSSD_LRS,N/A,AU Central 2,N/A,236.672872,GBP
E80,Premium_LRS,N/A,AE North,N/A,0.25564,GBP
E80,StandardSSD_LRS,N/A,AU Central 2,N/A,3.555123,GBP
P40,Premium_LRS,2048,DE North,N/A,276.077359,GBP
S60,Standard_LRS,8192,ZA North,N/A,261.804692,GBP
P4,Premium_LRS,32,CA East,N/A,3.935306,GBP
P50,Premium_LRS,4096,SE Central,N/A,406.265774,GBP
E60,StandardSSD_LRS,8192,FR South,N/A,654.821034,GBP
E60,StandardSSD_LRS,N/A,US West 2,N/A,0.044718,GBP
E60,Premium_LRS,N/A,US Gov TX,N/A,204.028338,GBP
E60,Premium_LRS,N/A,US West,N/A,0.004844,GBP
P40,Premium_LRS,2048,US North Central,N/A,193.069091,GBP
E70,StandardSSD_LRS,16384,US West 2,N/A,915.835699,GBP
E70,StandardSSD_LRS,N/A,FR South,N/A,15.913837,GBP
E40,StandardSSD_LRS,2048,UK South,uksouth,125.927408,GBP
E40,Premium_LRS,N/A,AU East,N/A,0.5083,GBP
E40,StandardSSD_LRS,2048,NO East,N/A,125.927408,GBP
E40,Premium_LRS,N/A,ZA North,N/A,3.574501,GBP
E40,Premium_LRS,N/A,IN Central,N/A,0.626059,GBP
S6,Standard_LRS,64,JA West,N/A,2.241889,GBP
S70,Standard_LRS,16384,FR South,N/A,558.713438,GBP
S70,StandardSSD_LRS,N/A,CA Central,N/A,97.933602,GBP
S70,StandardSSD_LRS,N/A,AU Central,N/A,7.099813,GBP
P60,Premium_LRS,8192,JA East,N/A,811.015441,GBP
P60,Premium_LRS,N/A,EU North,N/A,0.536622,GBP
P60,StandardSSD_LRS,N/A,AU Central,N/A,0.380107,GBP
E50,StandardSSD_LRS,4096,UK South,uksouth,251.854817,GBP
E50,StandardSSD_LRS,4096,IN West,N/A,251.854817,GBP
E50,Premium_LRS,N/A,US South Central,N/A,0.026831,GBP
E50,Premium_LRS,N/A,US Gov,N/A,2.235927,GBP
E50,StandardSSD_LRS,N/A,CH West,N/A,0.319737,GBP
E50,Premium_LRS,N/A,US East,N/A,1.360188,GBP
E50,StandardSSD_LRS,N/A,AE North,N/A,1465.337118,GBP
E50,Premium_LRS,N/A,EU West,westeurope,46.742799,GBP
