host,_time,Event.ID,Event.LocMod.LocModType,Event.LocMod.Location.LocGuid,Event.LocMod.Location.LocUser,Event.LocMod.LocEntry.EntryType,Event.LocMod.LocEntry.EntryName,Event.LocMod.LocEntry.EntryData,Event.LocMod.LocEntry.AutoExecFiles.AutoExecFile.AEFRawString,Event.LocMod.LocEntry.AutoExecFiles.AutoExecFile.AEFAttributes.AEFAttribute.AEFAttrMD5,Event.LocMod.ForensicMod.ForensicSource,Event.LocMod.ForensicMod.ForensicModType,Event.LocMod.ForensicMod.ExactFMTime,Event.LocMod.ForensicMod.EarliestFMTime,Event.LocMod.ForensicMod.LatestFMTime,Event.LocMod.ForensicMod.FirstEvent,Event.LocMod.ForensicMod.ForensicDescription,Event.OriginInfo.LastReportTime,Event.OriginInfo.ComputerName,Event.OriginInfo.DomainName,Event.OriginInfo.HardwareIdentifier,Event.OriginInfo.ContactEmailAddress,Event.OriginInfo.OSArchitecture,Event.OriginInfo.OSInfo.MajorVersion,Event.OriginInfo.OSInfo.MinorVersion,Event.OriginInfo.OSInfo.SPMajorVersion,Event.OriginInfo.OSInfo.SPMinorVersion,Event.OriginInfo.PerseusAgentVersion,Event.OriginInfo.PerseusReporterVersion,Event.OriginInfo.IPV4IpAddress,Event.OriginInfo.PublicIpAddress
redacted-30158,1576992067,8b041f04-bd01-460d-8daa-ef2077646a85,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\System32\consent.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,3d0697f6-c3cc-4afc-a2e9-8c4fed2a5bb1,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\System32\ServerManager.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,f9bb02f6-5e27-4df7-a52d-4ac6961ce16c,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\System32\rdpinput.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,183f8a61-9dcc-43f1-8ad6-cc2bfcb12d93,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\explorer.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,7f6ec474-54a1-423c-b842-15b5656e611e,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\System32\userinit.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,011f00b4-a13c-48bf-9228-4ab3eb8490c2,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\System32\taskhostex.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,1298ec87-edb7-4a19-a815-c9af86634d13,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\System32\rdpclip.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,6da7a092-450a-47dd-b7c5-9dfb92e4276e,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\System32\TSTheme.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,7d440e18-3c51-41be-9734-383a98bf6c7e,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\System32\ServerManagerLauncher.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,1695829b-44b7-48c6-907f-1185a5996b3a,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\System32\taskhost.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,2f79241c-f50a-4a30-b287-3d9f2c5e12fa,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\System32\dwm.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,d0dcbfd1-fd96-48ab-808b-3914ac2bc22d,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\System32\lpremove.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,94603005-df13-421d-9e09-280afc25bb81,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_6.2.9200.22932_none_62e6906e6a05b6c7\TiWorker.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,3e0cf3a0-b040-40b1-809e-665f380ce881,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\servicing\TrustedInstaller.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,735147fc-fe49-4399-b099-f924c69c33a1,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\System32\wbem\WMIADAP.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,554c86f4-9663-4214-8fb3-724549111ebc,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\System32\sppsvc.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,fc5db4c1-159c-45e7-a1be-bafa1583942e,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\System32\msdtc.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,be3d9ec6-a28a-40e6-9edc-6cbf11213378,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\ae29f2e7-cb04-4d89-bd28-5a1528913d82\hapi\hapinst.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,95605eab-1166-4349-9215-78fc32a30d0e,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\ae29f2e7-cb04-4d89-bd28-5a1528913d82\PCISSD\pcissd.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,aad105f1-8eb9-4d58-bf4a-98934e8195d9,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\ae29f2e7-cb04-4d89-bd28-5a1528913d82\PowerSupply\psdup.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,d1425570-737f-491e-b4ab-792458274ba6,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\ae29f2e7-cb04-4d89-bd28-5a1528913d82\MaserApp\MaserIE.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,602fc4de-6766-494b-8a63-60c995db8505,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\System32\sc.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,f5840048-1cf7-48a9-a9d4-a4a228e8f904,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\System32\net1.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,82fba6f3-a240-49b0-91ae-998ebeb02381,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\System32\net.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,bfc8eb78-4bc0-460c-a53b-52b97a1a959b,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\ae29f2e7-cb04-4d89-bd28-5a1528913d82\NIC_Emulex_Firmware\x64\winddcfg.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,701aa877-0bde-4740-a7bc-a772a82a1860,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\ae29f2e7-cb04-4d89-bd28-5a1528913d82\NIC_Emulex_Firmware\x64\MILI2Service.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,ece8b17a-f4a7-4d9d-a43b-c8826804730b,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\System32\find.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,ba3ae33a-cb2e-4ac1-bfe9-6cb8704e4b02,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\System32\cmd.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,3de6d439-f475-4120-a4d0-5fccb6aacfee,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\System32\xcopy.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,6e4f90a2-cd7c-47d1-88af-aee616f59568,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\ae29f2e7-cb04-4d89-bd28-5a1528913d82\SAS\SASDUPIE.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,82f7a1c1-b25f-4e78-9880-69ccbc94168b,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\ae29f2e7-cb04-4d89-bd28-5a1528913d82\NIC_Intel_Firmware\fit64.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,bb367e25-b925-41b2-8548-592d2e70289b,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\ae29f2e7-cb04-4d89-bd28-5a1528913d82\OMSA\OmsaInv.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,272c1af7-be5d-49fd-844d-4d2c1609fae0,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\ae29f2e7-cb04-4d89-bd28-5a1528913d82\NIC_Broadcom\regread64.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,aac6e7b6-71ae-47ed-b473-b890679c6c3f,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\ae29f2e7-cb04-4d89-bd28-5a1528913d82\invcol.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,29e23a28-964c-4b31-bce4-9fe423a59df9,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\ae29f2e7-cb04-4d89-bd28-5a1528913d82\NIC_Broadcom_Firmware\64\fwInvn64.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,50bcf0e1-b97d-410a-a810-ca2e70c99b0e,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\ae29f2e7-cb04-4d89-bd28-5a1528913d82\miniunz.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,9229dc73-f3f5-46d8-8dba-b30310feb1a2,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\ae29f2e7-cb04-4d89-bd28-5a1528913d82\libsmbios\smbiosinfo.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,9a8ac09d-2b3c-488a-9803-b0212ce99bf0,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\ae29f2e7-cb04-4d89-bd28-5a1528913d82\NIC_Emulex\x64\drvinv.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,ef6f0da5-c908-4fc7-a298-a463b8a409bc,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\ae29f2e7-cb04-4d89-bd28-5a1528913d82\NIC_QLogic_Firmware\64\qaucli.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,09f641ef-71aa-4877-96bb-163269fd0d78,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\ae29f2e7-cb04-4d89-bd28-5a1528913d82\OSINV\osinv.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,99098663-a066-4162-b9d0-648f049b4499,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\ae29f2e7-cb04-4d89-bd28-5a1528913d82\driver\driverie.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,da5957a5-0998-4740-99a4-7c93a41adb9d,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\ae29f2e7-cb04-4d89-bd28-5a1528913d82\NIC_QLogic_Firmware\64\qlnic.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,24f9d46e-eb96-4119-b860-fa77d5c3af7f,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\System32\findstr.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,48730a64-95a9-4f81-a272-4ae3d5c91570,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\System32\cscript.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,e5689683-cfa1-4570-8608-163918207127,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Program Files\Dell\SysMgt\oma\bin\dsm_om_connsvc64.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,cca2275e-a0cb-47bd-94dc-f925dd69978b,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\System32\inetsrv\w3wp.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,b6c40341-f614-48ad-a27e-896a66e415cc,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\System32\vmms.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,6c4fb799-7f7b-498e-ac14-33993162f8ad,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Program Files\Dell\SysMgt\cm\invcol\invCol.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,5beb5986-84e7-427f-899f-0a904f5ef6fd,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Program Files\Dell\SysMgt\oma\bin\dsm_om_shrsvc64.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,3b90a79b-6657-440e-81f1-a063ba811693,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\System32\DynCache.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,7871f289-c658-4aa0-8846-0c392ad36589,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Program Files\Dell\SysMgt\dataeng\bin\dsm_sa_datamgr64.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,a649f291-00ee-4057-a8b1-59c4bf5b0cf9,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Program Files\Dell\SysMgt\dataeng\bin\dsm_sa_eventmgr64.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,fdf200ff-3c4a-4b79-a310-afeefc8bf976,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\System32\spoolsv.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,0c4b7120-594b-4732-bab5-8903a94247bf,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\System32\lsass.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,76fd312c-acae-4442-bbed-c018e5cf8f93,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\System32\services.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,930a937b-2f7d-4909-86ad-5ad4ab935d3a,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Program Files\Process Hacker 2\peview.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,e1f3bf99-6c07-4824-b5b1-2f95f9b37ceb,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Program Files\Process Hacker 2\ProcessHacker.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,3ebbf5bd-f58a-44b3-b0e3-2d8ac0acf122,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\SysWOW64\dllhost.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,5422daa1-13ff-4490-a453-62097876773d,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\System32\Taskmgr.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,31b72d0b-de88-40ed-bf96-398017073c00,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\System32\LaunchTM.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,d2197d0c-ddcd-4171-b66d-a415d2fc8a91,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\System32\schtasks.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,5d3fd56b-7529-4f17-9b90-fed398304ede,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\System32\wsqmcons.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,cc7a9f85-446f-48b6-8319-ea81e10d2d32,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\SysWOW64\PING.EXE,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,6af00977-96c8-4e5b-987d-2fd951ca2fd6,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\SysWOW64\cmd.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,38594ba1-bddb-4d7d-9972-1ad632978377,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Users\User1\Desktop\Ricks.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,622d11fc-81f1-4ec6-97a0-120e76949873,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\System32\wevtutil.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,4894d0c0-a892-4c0b-aa10-5bb617546188,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\System32\wbem\WMIC.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,16471420-ef25-4eac-8ba2-f496a1ec266d,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\System32\wbadmin.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,fa4f790f-ab9c-4337-a8d3-92a7f1b538f9,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\System32\bcdedit.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,018ec7d8-4433-4091-a0a4-48ec8331dd07,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\System32\vssadmin.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,c8bbb050-4f41-4b2c-8c63-e51ca425e83e,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\System32\vds.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,4753721a-9193-440a-9661-8a3d0d59142d,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\System32\vdsldr.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,fda62ce3-8082-4352-bc97-9148f94da4cf,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\System32\wbengine.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,3df90154-b49a-4935-974a-a779988aa5eb,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\System32\VSSVC.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,450a4a7e-ab84-4ea1-b801-c7b63aafe0b1,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\System32\WerFault.exe,,,,1,1,0,1576992067,1577460794,0,,,,,,,,,,,,,,,
redacted-30158,1576992067,49bfcac8-a097-469a-980b-f3f39bc9f31d,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Users\User1\AppData\Local\Temp\3\psexec.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,295de848-9d4a-4d63-b18b-feb44b75d5d4,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\System32\mstsc.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,cc49c550-e7db-4206-ab9a-12666a196af6,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\System32\control.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,d64eb834-936c-407d-8f83-f9357d5d7911,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Users\User1\Desktop\Release\bbauto10.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,e2813d09-4ef7-4d0e-b134-717e9d0e20c4,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Users\User1\AppData\Local\Temp\3\mimikatz.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,f103349d-f0dd-4274-b2fe-23ac67950db3,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\System32\timeout.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,8d240338-7bb3-4f04-9772-df41f9b5c639,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\restores\2.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,f7dbb599-b682-4753-adbe-9578aaf53e8c,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Users\User1\AppData\Local\Temp\3\is-7PG8G.tmp\processhacker-2.39-setup.tmp,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,928846c5-c6a0-4789-9283-4d7422627ac0,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Users\User1\Desktop\processhacker-2.39-setup.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,c96c0205-2370-4ad3-8318-70875d1994bf,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,D:\hyperV-share\WDS-wdt-package\drivers\dell dimension 8400\video-R119713.EXE,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,cea17de6-e3f9-4931-9b7d-7ef89df2a258,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,D:\hyperV-share\WDS-wdt-package\drivers\dell dimension 8400\network-R87461.EXE,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,c339e063-ed15-4b44-8efe-81ba21d5b4f9,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,D:\hyperV-share\WDS-wdt-package\drivers\Fax_v8.70_winXP-win7_INF_x64.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,b099632f-7489-423b-8d6c-321e3d145b1f,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,D:\hyperV-share\WDS-wdt-package\drivers\PCL5e-c_v8.90_WinXP-Win7_x64_INF.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,0ff0e266-1a67-41e9-9782-7806ef278d09,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Users\User1\AppData\Local\Temp\3\is-IOD4C.tmp\processhacker-2.39-setup.tmp,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,386f45f0-fb26-4c9c-82e8-fd2391538398,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,D:\bb41ed6c14f0e2101f7fb52c\SETUP.EXE,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,3af9e5a0-a2fd-42c6-8aa8-7de07c9eb354,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Users\User1\AppData\Local\Temp\3\is-S1DM6.tmp\processhacker-2.39-setup.tmp,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,5d7eb563-46c2-46e9-9b34-6477b149c677,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\207e8948-97f0-4514-8fbb-5b672aeb438e\hapi\hapinst.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
redacted-30158,1576992067,5ea8631b-78e9-4953-8d39-fc82634d1a1b,Audit,6b83a98d-ff55-4fd0-8942-6d0f77f7a422,,4,C:\Windows\Temp\207e8948-97f0-4514-8fbb-5b672aeb438e\PCISSD\pcissd.exe,,,,1,1,0,1576992067,1577460794,1,,,,,,,,,,,,,,,
