_key,_user,nHostsWithObjectName,nHostsWithObjectNameAndData,nRep,nSnapshotID,strObjectData,strObjectName,strObjectType,strPath
"5d76cb2e6f292d0f8001802f","nobody","1",,"-1","1",,"{00020000-0000-1011-8004-0000c06b5161}","2","hkey_local_machine\software\classes\folder\shellex\columnhandlers"
"5d76cb2e6f292d0f80018030","nobody","4",,"-1","1",,"{0a479751-02bc-11d3-a855-0004ac2568aa}","2","hkey_local_machine\software\classes\folder\shellex\columnhandlers"
"5d76cb2e6f292d0f80018031","nobody","2",,"-1","1",,"{0d2e74c4-3c34-11d2-a27e-00c04fc30871}","2","hkey_local_machine\software\classes\folder\shellex\columnhandlers"
"5d76cb2e6f292d0f80018032","nobody","3",,"-1","1",,"{16148659-720a-457d-850b-2dbd87bb129d}","2","hkey_local_machine\software\classes\folder\shellex\columnhandlers"
"5d76cb2e6f292d0f80018033","nobody","2",,"-1","1",,"{24f14f01-7b1c-11d1-838f-0000f80461cf}","2","hkey_local_machine\software\classes\folder\shellex\columnhandlers"
"5d76cb2e6f292d0f80018034","nobody","2",,"-1","1",,"{24f14f02-7b1c-11d1-838f-0000f80461cf}","2","hkey_local_machine\software\classes\folder\shellex\columnhandlers"
"5d76cb2e6f292d0f80018035","nobody","2",,"-1","1",,"{66742402-f9b9-11d1-a202-0000f81fedee}","2","hkey_local_machine\software\classes\folder\shellex\columnhandlers"
"5d76cb2e6f292d0f80018036","nobody","1",,"-1","1",,"{7d4d6379-f301-4311-beba-e26eb0561882}","2","hkey_local_machine\software\classes\folder\shellex\columnhandlers"
"5d76cb2e6f292d0f80018037","nobody","2",,"-1","1",,"{8a0bc933-7552-42e2-a228-3be055777227}","2","hkey_local_machine\software\classes\folder\shellex\columnhandlers"
"5d76cb2e6f292d0f80018038","nobody","7",,"-1","1",,"{c52af81d-f7a0-4aab-8e87-f80a60ccd396}","2","hkey_local_machine\software\classes\folder\shellex\columnhandlers"
"5d76cb2e6f292d0f80018039","nobody","83",,"-1","1",,"{f9db5320-233e-11d1-9f84-707f02c10627}","2","hkey_local_machine\software\classes\folder\shellex\columnhandlers"
"5d76cb2e6f292d0f8001803a","nobody","1",,"-1","1",,"{fed7043d-346a-414d-acd7-550d052499a7}","2","hkey_local_machine\software\classes\folder\shellex\columnhandlers"
"5d76cb2e6f292d0f8001803b","nobody","12",,"-1","1",,"7-zip","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f8001803c","nobody","12",,"-1","1",,"accext","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f8001803d","nobody","26",,"-1","1",,"adobe.acrobat.contextmenu","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f8001803e","nobody","1",,"-1","1",,"agentransack","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f8001803f","nobody","1",,"-1","1",,"autorunsdisabled","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f80018040","nobody","4",,"-1","1",,"avast","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f80018041","nobody","12",,"-1","1",,"avg shell extension","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f80018042","nobody","3",,"-1","1",,"avg","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f80018043","nobody","3",,"-1","1",,"briefcasemenu","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f80018044","nobody","7",,"-1","1",,"bucontextmenu","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f80018045","nobody","1",,"-1","1",,"chext","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f80018046","nobody","1",,"-1","1",,"codecompareext","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f80018047","nobody","1",,"-1","1",,"conisiosearch","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f80018048","nobody","1",,"-1","1",,"create iso image from directory","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f80018049","nobody","5",,"-1","1",,"dmrc shell extension v2","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f8001804a","nobody","2",,"-1","1",,"emsisoft shell extension x64","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f8001804b","nobody","2",,"-1","1",,"emsisoft shell extension","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f8001804c","nobody","63",,"-1","1",,"eset smart security - context menu shell extension","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f8001804d","nobody","1",,"-1","1",,"forticlient","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f8001804e","nobody","1",,"-1","1",,"glary utilities","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f8001804f","nobody","4",,"-1","1",,"hardlinkmenu","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f80018050","nobody","1",,"-1","1",,"iconlayout","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f80018051","nobody","1",,"-1","1",,"identity finder","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f80018052","nobody","1",,"-1","1",,"jzip","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f80018053","nobody","1",,"-1","1",,"kaspersky anti-virus 15.0.2","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f80018054","nobody","1",,"-1","1",,"kaspersky anti-virus 16.0.0","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f80018055","nobody","1",,"-1","1",,"kaspersky anti-virus 16.0.1","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f80018056","nobody","1",,"-1","1",,"kaspersky anti-virus 17.0.0","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f80018057","nobody","6",,"-1","1",,"kaspersky anti-virus","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f80018058","nobody","1",,"-1","1",,"library location","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f80018059","nobody","1",,"-1","1",,"magiciso","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f8001805a","nobody","114",,"-1","1",,"mbamshlext","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f8001805b","nobody","2",,"-1","1",,"mcctxmenufrmwrk","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f8001805c","nobody","1",,"-1","1",,"mpcbcontextmenu","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f8001805d","nobody","3",,"-1","1",,"offline files","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f8001805e","nobody","2",,"-1","1",,"onlineprotectmenu","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f8001805f","nobody","1",,"-1","1",,"panda antivirus","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f80018060","nobody","51",,"-1","1",,"pintostartscreen","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f80018061","nobody","1",,"-1","1",,"poweriso","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f80018062","nobody","2",,"-1","1",,"recuvashellext","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f80018063","nobody","4",,"-1","1",,"rushellext","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f80018064","nobody","1",,"-1","1",,"rxdcextsvr","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f80018065","nobody","8",,"-1","1",,"savshellext","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f80018066","nobody","1",,"-1","1",,"sd360","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f80018067","nobody","1",,"-1","1",,"sdecon32","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f80018068","nobody","1",,"-1","1",,"shellext","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f80018069","nobody","2",,"-1","1",,"startmenuext","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f8001806a","nobody","1",,"-1","1",,"sugarsync","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f8001806b","nobody","9",,"-1","1",,"symantec.norton.antivirus.iecontextmenu","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f8001806c","nobody","3",,"-1","1",,"tomabo.mp4converter","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f8001806d","nobody","3",,"-1","1",,"tomabo.mp4player","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f8001806e","nobody","2",,"-1","1",,"tortoisehgcmenu","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f8001806f","nobody","1",,"-1","1",,"unlockermenu","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f80018070","nobody","1",,"-1","1",,"unlockershellextension","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f80018071","nobody","2",,"-1","1",,"verizonctxmenu","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f80018072","nobody","2",,"-1","1",,"versionspageshellext","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f80018073","nobody","6",,"-1","1",,"wdbackupmenuhandler","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f80018074","nobody","23",,"-1","1",,"webdrive","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f80018075","nobody","13",,"-1","1",,"winrar32","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f80018076","nobody","17",,"-1","1",,"winrar","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f80018077","nobody","13",,"-1","1",,"winzip","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f80018078","nobody","59",,"-1","1",,"wrshellext","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f80018079","nobody","42",,"-1","1",,"xxx groove gfs context menu handler xxx","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f8001807a","nobody","1",,"-1","1",,"{48f45200-91e6-11ce-8a4f-0080c81a28d4}","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f8001807b","nobody","1",,"-1","1",,"{4bbaaae9-0002-495c-9aa5-1bbd98c86e9b}","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f8001807c","nobody","66",,"-1","1",,"{a2a9545d-a0c2-42b4-9708-a0b2badd77c8}","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f8001807d","nobody","2",,"-1","1",,"{c539a15a-3af9-4c92-b771-50cb78f5c751}","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f8001807e","nobody","26",,"-1","1",,"{d653647d-d607-4df6-a5b8-48d2ba195f7b}","2","hkey_local_machine\software\classes\folder\shellex\contextmenuhandlers"
"5d76cb2e6f292d0f8001807f","nobody","1",,"-1","1",,"chext","2","hkey_local_machine\software\classes\folder\shellex\dragdrophandlers"
"5d76cb2e6f292d0f80018080","nobody","1",,"-1","1",,"classiccopyext","2","hkey_local_machine\software\classes\folder\shellex\dragdrophandlers"
"5d76cb2e6f292d0f80018081","nobody","1",,"-1","1",,"tosbtext","2","hkey_local_machine\software\classes\folder\shellex\dragdrophandlers"
"5d76cb2e6f292d0f80018082","nobody","13",,"-1","1",,"winrar32","2","hkey_local_machine\software\classes\folder\shellex\dragdrophandlers"
"5d76cb2e6f292d0f80018083","nobody","17",,"-1","1",,"winrar","2","hkey_local_machine\software\classes\folder\shellex\dragdrophandlers"
"5d76cb2e6f292d0f80018084","nobody","13",,"-1","1",,"winzip","2","hkey_local_machine\software\classes\folder\shellex\dragdrophandlers"
"5d76cb2e6f292d0f80018085","nobody","9",,"-1","1",,"{bd472f60-27fa-11cf-b8b4-444553540000}","2","hkey_local_machine\software\classes\folder\shellex\dragdrophandlers"
"5d76cb2e6f292d0f80018086","nobody","3",,"-1","1",,"briefcasepage","2","hkey_local_machine\software\classes\folder\shellex\propertysheethandlers"
"5d76cb2e6f292d0f80018087","nobody","4",,"-1","1",,"carbonite","2","hkey_local_machine\software\classes\folder\shellex\propertysheethandlers"
"5d76cb2e6f292d0f80018088","nobody","35",,"-1","1",,"fci properties","2","hkey_local_machine\software\classes\folder\shellex\propertysheethandlers"
"5d76cb2e6f292d0f80018089","nobody","4",,"-1","1",,"hardlinkmenu","2","hkey_local_machine\software\classes\folder\shellex\propertysheethandlers"
"5d76cb2e6f292d0f8001808a","nobody","3",,"-1","1",,"offline files","2","hkey_local_machine\software\classes\folder\shellex\propertysheethandlers"
"5d76cb2e6f292d0f8001808b","nobody","6",,"-1","1",,"wdbackuppropsheethandler","2","hkey_local_machine\software\classes\folder\shellex\propertysheethandlers"
"5d76cb2e6f292d0f8001808c","nobody","23",,"-1","1",,"webdrivepage","2","hkey_local_machine\software\classes\folder\shellex\propertysheethandlers"
"5d76cb2e6f292d0f8001808d","nobody","1",,"-1","1",,"{4bbaaae9-0003-495c-9aa5-1bbd98c86e9b}","2","hkey_local_machine\software\classes\folder\shellex\propertysheethandlers"
"5d76cb2e6f292d0f8001808e","nobody","2",,"-1","1",,"{9e42900a-85f9-4e67-9778-575fbba0a81c}","2","hkey_local_machine\software\classes\folder\shellex\propertysheethandlers"
"5d76cb2e6f292d0f8001808f","nobody","66",,"-1","1",,"command","2","hkey_local_machine\software\classes\htafile\shell\open"
"5d76cb2e6f292d0f80018090","nobody","1",,"-1","1",,"command","2","hkey_local_machine\software\classes\lnkfile\shell\open"
"5d76cb2e6f292d0f80018091","nobody","12",,"-1","1",,"command","2","hkey_local_machine\software\classes\piffile\shell\open"
"5d76cb2e6f292d0f80018092","nobody","18",,"-1","1",,"command","2","hkey_local_machine\software\classes\regedit\shell\open"
"5d76cb2e6f292d0f80018093","nobody","15",,"-1","1",,"command","2","hkey_local_machine\software\classes\regfile\shell\open"
"5d76cb2e6f292d0f80018094","nobody","86",,"-1","1",,"command","2","hkey_local_machine\software\classes\rnkfile\shell\connect"
"5d76cb2e6f292d0f80018095","nobody","84",,"-1","1",,"command","2","hkey_local_machine\software\classes\rnkfile\shell\disconnect"
"5d76cb2e6f292d0f80018096","nobody","11",,"-1","1",,"command","2","hkey_local_machine\software\classes\scrfile\shell\open"
"5d76cb2e6f292d0f80018097","nobody","2",,"-1","1",,"edit with adobe dreamweaver cs5","2","hkey_local_machine\software\classes\txtfile\shell"
"5d76cb2e6f292d0f80018098","nobody","1",,"-1","1",,"edit with adobe dreamweaver cs6","2","hkey_local_machine\software\classes\txtfile\shell"
"5d76cb2e6f292d0f80018099","nobody","1",,"-1","1",,"editgl7","2","hkey_local_machine\software\classes\txtfile\shell"
"5d76cb2e6f292d0f8001809a","nobody","22",,"-1","1",,"command","2","hkey_local_machine\software\classes\txtfile\shell\open"
"5d76cb2e6f292d0f8001809b","nobody","6",,"-1","1",,"{0001b4fd-9ea3-4d90-a79e-fd14ba3ab01d}","2","hkey_local_machine\software\classes\txtfile\shell"
"5d76cb2e6f292d0f8001809c","nobody","176",,"-1","1",,"autorun","1","hkey_local_machine\software\microsoft\command processor"
"5d76cb2e6f292d0f8001809d","nobody","1",,"-1","1",,"new value #1","1","hkey_local_machine\software\microsoft\internet explorer\explorer bars"
"5d76cb2e6f292d0f8001809e","nobody","2",,"-1","1",,"{182ec0be-5110-49c8-a062-beb1d02a220b}","2","hkey_local_machine\software\microsoft\internet explorer\explorer bars"
"5d76cb2e6f292d0f8001809f","nobody","1",,"-1","1",,"{555d4d79-4bd2-4094-a395-cfc534424a05}","2","hkey_local_machine\software\microsoft\internet explorer\explorer bars"
"5d76cb2e6f292d0f800180a0","nobody","2",,"-1","1",,"{a60c1dc7-64b3-4ad9-8e67-035d11b8b2b0}","2","hkey_local_machine\software\microsoft\internet explorer\explorer bars"
"5d76cb2e6f292d0f800180a1","nobody","1",,"-1","1",,"{fe54fa40-d68c-11d2-98fa-00c0f0318afe}","2","hkey_local_machine\software\microsoft\internet explorer\explorer bars"
"5d76cb2e6f292d0f800180a2","nobody","3",,"-1","1",,"{0000036b-c524-4050-81a0-243669a86b9f}","2","hkey_local_machine\software\microsoft\internet explorer\extensions"
"5d76cb2e6f292d0f800180a3","nobody","1",,"-1","1",,"{01a13e40-2f55-4397-b39b-7851bcfb8008}","2","hkey_local_machine\software\microsoft\internet explorer\extensions"
"5d76cb2e6f292d0f800180a4","nobody","39",,"-1","1",,"{08b0e5c0-4fcb-11cf-aaa5-00401c608501}","2","hkey_local_machine\software\microsoft\internet explorer\extensions"
"5d76cb2e6f292d0f800180a5","nobody","2",,"-1","1",,"{0c4cc089-d306-440d-9772-464e226f6539}","2","hkey_local_machine\software\microsoft\internet explorer\extensions"
"5d76cb2e6f292d0f800180a6","nobody","1",,"-1","1",,"{17a27031-71fc-11d4-815c-005004d0f1fa}","2","hkey_local_machine\software\microsoft\internet explorer\extensions"
"5d76cb2e6f292d0f800180a7","nobody","4",,"-1","1",,"{219c3416-8cb2-491a-a3c7-d9fcddc9d600}","2","hkey_local_machine\software\microsoft\internet explorer\extensions"
"5d76cb2e6f292d0f800180a8","nobody","19",,"-1","1",,"{22cc3ebd-c286-43aa-b8e6-06b115f74162}","2","hkey_local_machine\software\microsoft\internet explorer\extensions"
"5d76cb2e6f292d0f800180a9","nobody","20",,"-1","1",,"{25510184-5a38-4a99-b273-dca8eef6cd08}","2","hkey_local_machine\software\microsoft\internet explorer\extensions"
"5d76cb2e6f292d0f800180aa","nobody","116",,"-1","1",,"{2670000a-7350-4f3c-8081-5663ee0c6c49}","2","hkey_local_machine\software\microsoft\internet explorer\extensions"
"5d76cb2e6f292d0f800180ab","nobody","2",,"-1","1",,"{2eaf5bb1-070f-11d3-9307-00c04fae2d4f}","2","hkey_local_machine\software\microsoft\internet explorer\extensions"
"5d76cb2e6f292d0f800180ac","nobody","2",,"-1","1",,"{2eaf5bb2-070f-11d3-9307-00c04fae2d4f}","2","hkey_local_machine\software\microsoft\internet explorer\extensions"
"5d76cb2e6f292d0f800180ad","nobody","2",,"-1","1",,"{2f72393d-2472-4f82-b600-ed77f354b7ff}","2","hkey_local_machine\software\microsoft\internet explorer\extensions"
"5d76cb2e6f292d0f800180ae","nobody","109",,"-1","1",,"{31d09ba0-12f5-4cce-be8a-2923e76605da}","2","hkey_local_machine\software\microsoft\internet explorer\extensions"
"5d76cb2e6f292d0f800180af","nobody","3",,"-1","1",,"{320af880-6646-11d3-abee-c5dbf3571f46}","2","hkey_local_machine\software\microsoft\internet explorer\extensions"
"5d76cb2e6f292d0f800180b0","nobody","3",,"-1","1",,"{320af880-6646-11d3-abee-c5dbf3571f49}","2","hkey_local_machine\software\microsoft\internet explorer\extensions"
"5d76cb2e6f292d0f800180b1","nobody","8",,"-1","1",,"{43699cd0-e34f-11de-8a39-0800200c9a66}","2","hkey_local_machine\software\microsoft\internet explorer\extensions"
"5d76cb2e6f292d0f800180b2","nobody","4",,"-1","1",,"{48a61126-9a19-4c50-a214-ff08cb94995c}","2","hkey_local_machine\software\microsoft\internet explorer\extensions"
"5d76cb2e6f292d0f800180b3","nobody","2",,"-1","1",,"{5547ce1f-74e9-41e5-9cbf-5211ecc37341}","2","hkey_local_machine\software\microsoft\internet explorer\extensions"
"5d76cb2e6f292d0f800180b4","nobody","2",,"-1","1",,"{56753e59-af1d-4fba-9e15-31557124ada2}","2","hkey_local_machine\software\microsoft\internet explorer\extensions"
"5d76cb2e6f292d0f800180b5","nobody","1",,"-1","1",,"{68bcffe1-a2da-4b40-9068-87ecbfc19d16}","2","hkey_local_machine\software\microsoft\internet explorer\extensions"
"5d76cb2e6f292d0f800180b6","nobody","1",,"-1","1",,"{6938e15c-5598-4df8-8bf0-d9fa23d4a3cb}","2","hkey_local_machine\software\microsoft\internet explorer\extensions"
"5d76cb2e6f292d0f800180b7","nobody","2",,"-1","1",,"{6e45f3e8-2683-4824-a6be-08108022fb36}","2","hkey_local_machine\software\microsoft\internet explorer\extensions"
"5d76cb2e6f292d0f800180b8","nobody","1",,"-1","1",,"{6f431ac3-364a-478b-bbdb-89c7ce1b18f6}","2","hkey_local_machine\software\microsoft\internet explorer\extensions"
"5d76cb2e6f292d0f800180b9","nobody","3",,"-1","1",,"{724d43aa-0d85-11d4-9908-00400523e39a}","2","hkey_local_machine\software\microsoft\internet explorer\extensions"
"5d76cb2e6f292d0f800180ba","nobody","127",,"-1","1",,"{789fe86f-6fc4-46a1-9849-ede0db0c95ca}","2","hkey_local_machine\software\microsoft\internet explorer\extensions"
"5d76cb2e6f292d0f800180bb","nobody","3",,"-1","1",,"{7eb7296c-bea5-444a-aaaa-1df97ca6cb6e}","2","hkey_local_machine\software\microsoft\internet explorer\extensions"
"5d76cb2e6f292d0f800180bc","nobody","2",,"-1","1",,"{88cfa58b-a63f-4a94-9c54-0c7a58e3333e}","2","hkey_local_machine\software\microsoft\internet explorer\extensions"
"5d76cb2e6f292d0f800180bd","nobody","36",,"-1","1",,"{898ea8c8-e7ff-479b-8935-aec46303b9e5}","2","hkey_local_machine\software\microsoft\internet explorer\extensions"
"5d76cb2e6f292d0f800180be","nobody","4",,"-1","1",,"{92780b25-18cc-41c8-b9be-3c9c571a8263}","2","hkey_local_machine\software\microsoft\internet explorer\extensions"
"5d76cb2e6f292d0f800180bf","nobody","2",,"-1","1",,"{a95fe080-8f5d-11d2-a20b-00aa003c157a}","2","hkey_local_machine\software\microsoft\internet explorer\extensions"
"5d76cb2e6f292d0f800180c0","nobody","1",,"-1","1",,"{aaa38851-3cff-475f-b5e0-720d3645e4a5}","2","hkey_local_machine\software\microsoft\internet explorer\extensions"
"5d76cb2e6f292d0f800180c1","nobody","1",,"-1","1",,"{cd67f990-d8e9-11d2-98fe-00c0f0318afe}","2","hkey_local_machine\software\microsoft\internet explorer\extensions"
"5d76cb2e6f292d0f800180c2","nobody","2",,"-1","1",,"{cf819da3-9882-4944-adf5-6ef17ecf3c6e}","2","hkey_local_machine\software\microsoft\internet explorer\extensions"
"5d76cb2e6f292d0f800180c3","nobody","1",,"-1","1",,"{d103e85b-5d67-42c1-8c83-f01079dbab26}","2","hkey_local_machine\software\microsoft\internet explorer\extensions"
"5d76cb2e6f292d0f800180c4","nobody","1",,"-1","1",,"{dde87865-83c5-48c4-8357-2f5b1aa84522}","2","hkey_local_machine\software\microsoft\internet explorer\extensions"
"5d76cb2e6f292d0f800180c5","nobody","19",,"-1","1",,"{dfb852a3-47f8-48c4-a200-58cab36fd2a2}","2","hkey_local_machine\software\microsoft\internet explorer\extensions"
"5d76cb2e6f292d0f800180c6","nobody","1",,"-1","1",,"{e2e2dd38-d088-4134-82b7-f2ba38496583}","2","hkey_local_machine\software\microsoft\internet explorer\extensions"
"5d76cb2e6f292d0f800180c7","nobody","1",,"-1","1",,"{fa9b9510-9fcb-4ca0-818c-5d0987b47c4d}","2","hkey_local_machine\software\microsoft\internet explorer\extensions"
"5d76cb2e6f292d0f800180c8","nobody","10",,"-1","1",,"pluginspage","2","hkey_local_machine\software\microsoft\internet explorer\plugins"
"5d76cb2e6f292d0f800180c9","nobody","10",,"-1","1",,"pluginspagefriendlyname","2","hkey_local_machine\software\microsoft\internet explorer\plugins"
"5d76cb2e6f292d0f800180ca","nobody","7",,"-1","1",,"10","1","hkey_local_machine\software\microsoft\internet explorer\toolbar"
"5d76cb2e6f292d0f800180cb","nobody","23",,"-1","1",,"locked","1","hkey_local_machine\software\microsoft\internet explorer\toolbar"
"5d76cb2e6f292d0f800180cc","nobody","26",,"-1","1",,"quickcomplete","2","hkey_local_machine\software\microsoft\internet explorer\toolbar"
"5d76cb2e6f292d0f800180cd","nobody","1",,"-1","1",,"{001032cb-b0ac-4f2c-a650-ad4b2b26e5da}","1","hkey_local_machine\software\microsoft\internet explorer\toolbar"
"5d76cb2e6f292d0f800180ce","nobody","1",,"-1","1",,"{0134af61-7a0c-4649-aeca-90d776060cb3}","1","hkey_local_machine\software\microsoft\internet explorer\toolbar"
"5d76cb2e6f292d0f800180cf","nobody","3",,"-1","1",,"{05478a66-edb6-4a22-a870-a5987f80a7da}","1","hkey_local_machine\software\microsoft\internet explorer\toolbar"
"5d76cb2e6f292d0f800180d0","nobody","1",,"-1","1",,"{075bbe29-fec0-404a-a459-ff58713616fa}","1","hkey_local_machine\software\microsoft\internet explorer\toolbar"
"5d76cb2e6f292d0f800180d1","nobody","1",,"-1","1",,"{093f479d-712e-46cd-9e06-62e734a05f68}","1","hkey_local_machine\software\microsoft\internet explorer\toolbar"
"5d76cb2e6f292d0f800180d2","nobody","1",,"-1","1",,"{0b84b4b4-8af8-4f1f-91fe-074a666f6425}","1","hkey_local_machine\software\microsoft\internet explorer\toolbar"
"5d76cb2e6f292d0f800180d3","nobody","2",,"-1","1",,"{0ebbbe48-bad4-4b4c-8e5a-516abecae064}","1","hkey_local_machine\software\microsoft\internet explorer\toolbar"
"5d76cb2e6f292d0f800180d4","nobody","1",,"-1","1",,"{1017a80c-6f09-4548-a84d-edd6ac9525f0}","1","hkey_local_machine\software\microsoft\internet explorer\toolbar"
"5d76cb2e6f292d0f800180d5","nobody","2",,"-1","1",,"{201cf130-e29c-4e5c-a73f-cd197defa6ae}","1","hkey_local_machine\software\microsoft\internet explorer\toolbar"
"5d76cb2e6f292d0f800180d6","nobody","2",,"-1","1",,"{210f1b36-3b7f-41a4-b5da-3eb87f5a56c2}","1","hkey_local_machine\software\microsoft\internet explorer\toolbar"
"5d76cb2e6f292d0f800180d7","nobody","1",,"-1","1",,"{215ba832-75a3-426e-a4fc-7c5b58ce6a10}","1","hkey_local_machine\software\microsoft\internet explorer\toolbar"
"5d76cb2e6f292d0f800180d8","nobody","61",,"-1","1",,"{2318c2b1-4965-11d4-9b18-009027a5cd4f}","1","hkey_local_machine\software\microsoft\internet explorer\toolbar"
