City,Product Type,Trip or Order Status,Request Time,Begin Trip Time,Begin Trip Lat,Begin Trip Lng,Begin Trip Address,Dropoff Time,Dropoff Lat,Dropoff Lng,Dropoff Address,Distance (miles),Fare Amount,Fare Currency
San Diego,UberX,CANCELED,2015-10-27 21:25:37 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,USD
Palm Springs,uberX - Riverside & Temecula,COMPLETED,2015-10-25 04:28:59 +0000 UTC,2015-10-25 04:35:49 +0000 UTC,33.5691831541,-117.137075365,,2015-10-25 04:39:11 +0000 UTC,33.5735422047,-117.149863048,,1.15,5.45,USD
San Diego,UberX,COMPLETED,2015-10-24 04:04:01 +0000 UTC,2015-10-24 04:05:48 +0000 UTC,32.8375336,-117.2782316,,2015-10-24 04:11:06 +0000 UTC,32.8114325,-117.267319,,2.00,6.86,USD
San Diego,SELECT,COMPLETED,2015-10-24 02:47:45 +0000 UTC,2015-10-24 02:56:12 +0000 UTC,32.8105532332,-117.266098252,,2015-10-24 03:01:21 +0000 UTC,32.8377384274,-117.278247485,,2.10,12.23,USD
New Jersey,uberX,COMPLETED,2015-10-21 21:39:27 +0000 UTC,2015-10-21 21:46:53 +0000 UTC,40.715506333,-74.0332133231,,2015-10-21 22:24:15 +0000 UTC,40.6951173954,-74.1774343607,,12.84,26.15,USD
New Jersey,uberX EWR,COMPLETED,2015-10-21 09:46:42 +0000 UTC,2015-10-21 09:53:24 +0000 UTC,40.6957370695,-74.179487424,,2015-10-21 10:12:27 +0000 UTC,40.7211487368,-74.0319469013,,11.55,39.51,USD
San Diego,UberX,COMPLETED,2015-10-21 01:31:08 +0000 UTC,2015-10-21 01:37:00 +0000 UTC,32.8122455394,-117.267853087,,2015-10-21 02:03:08 +0000 UTC,32.7311238461,-117.20114395,,11.66,21.65,USD
San Diego,UberX,COMPLETED,2015-10-19 05:52:33 +0000 UTC,2015-10-19 05:59:52 +0000 UTC,32.810434755,-117.265977971,,2015-10-19 06:28:32 +0000 UTC,32.7983882418,-117.02521543,,19.88,31.2,USD
San Diego,UberX,COMPLETED,2015-10-18 05:29:34 +0000 UTC,2015-10-18 05:31:24 +0000 UTC,32.8106075898,-117.266145945,,2015-10-18 05:42:03 +0000 UTC,32.7972235345,-117.248269441,,1.81,10.7,USD
San Diego,UberX,CANCELED,2015-10-18 05:11:51 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,32.8045266029,-117.253954299,,1970-01-01 00:00:00 +0000 UTC,32.8052391066,-117.257273449,,0.00,0,USD
San Diego,UberX,COMPLETED,2015-10-17 02:31:11 +0000 UTC,2015-10-17 02:39:25 +0000 UTC,32.8105844558,-117.266094396,,2015-10-17 02:48:54 +0000 UTC,32.848988534,-117.272227351,,3.06,8.86,USD
San Diego,UberX,COMPLETED,2015-10-15 14:47:18 +0000 UTC,2015-10-15 14:51:41 +0000 UTC,32.7972823754,-117.248308919,,2015-10-15 14:57:08 +0000 UTC,32.8106931271,-117.266281145,,1.83,6.7,USD
San Diego,UberX,COMPLETED,2015-10-15 00:43:50 +0000 UTC,2015-10-15 00:46:43 +0000 UTC,32.8107088013,-117.266327413,,2015-10-15 00:52:28 +0000 UTC,32.7972999355,-117.256937251,,1.24,6.12,USD
San Diego,UberX,COMPLETED,2015-10-14 04:32:29 +0000 UTC,2015-10-14 04:34:18 +0000 UTC,32.7983786445,-117.256278852,,2015-10-14 04:37:38 +0000 UTC,32.8107678518,-117.266409723,,1.21,5.59,USD
San Diego,UberX,COMPLETED,2015-10-14 03:07:36 +0000 UTC,2015-10-14 03:12:34 +0000 UTC,32.8107346,-117.2663206,,2015-10-14 03:15:17 +0000 UTC,32.7985474,-117.2561863,,1.07,5.32,USD
San Diego,UberX,CANCELED,2015-10-11 13:44:09 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,USD
San Diego,UberX,COMPLETED,2015-10-11 06:20:33 +0000 UTC,2015-10-11 06:28:59 +0000 UTC,32.8033309,-117.2383131,,2015-10-11 06:35:13 +0000 UTC,32.8110266,-117.2666268,,2.33,7.41,USD
San Diego,UberX,COMPLETED,2015-10-10 06:44:19 +0000 UTC,2015-10-10 06:51:34 +0000 UTC,32.8043968,-117.238291,,2015-10-10 06:58:04 +0000 UTC,32.8090881,-117.2642323,,1.42,5.71,USD
San Diego,UberX,COMPLETED,2015-10-10 04:13:16 +0000 UTC,2015-10-10 04:18:45 +0000 UTC,32.8103834,-117.2656675,,2015-10-10 04:25:49 +0000 UTC,32.8042415,-117.2380367,,1.94,6.39,USD
San Diego,UberX,COMPLETED,2015-10-09 06:15:18 +0000 UTC,2015-10-09 06:17:42 +0000 UTC,32.8311724635,-117.276495164,,2015-10-09 06:21:53 +0000 UTC,32.8113962012,-117.267066864,,1.55,5.39,USD
San Diego,UberX,COMPLETED,2015-10-09 04:51:12 +0000 UTC,2015-10-09 04:55:17 +0000 UTC,32.8106866312,-117.266280558,,2015-10-09 04:59:24 +0000 UTC,32.8307649354,-117.276488291,,1.59,5.42,USD
San Diego,SELECT,CANCELED,2015-10-09 02:11:32 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,32.7279579174,-117.218135325,,1970-01-01 00:00:00 +0000 UTC,32.7279579174,-117.218135325,,0.00,0,USD
San Diego,SUV,COMPLETED,2015-10-05 11:07:17 +0000 UTC,2015-10-05 11:12:41 +0000 UTC,32.81067607,-117.266304949,,2015-10-05 11:32:32 +0000 UTC,32.7311560745,-117.202876574,,11.53,72.53,USD
San Diego,uberXL,COMPLETED,2015-09-27 17:04:58 +0000 UTC,2015-09-27 17:09:58 +0000 UTC,32.8116432,-117.2674393,,2015-09-27 17:37:26 +0000 UTC,32.7311752,-117.2036482,,11.86,37.39,USD
Washington D.C.,uberX,COMPLETED,2015-09-21 08:22:01 +0000 UTC,2015-09-21 08:35:46 +0000 UTC,38.8134781,-77.3125382,,2015-09-21 09:04:41 +0000 UTC,38.8526667,-77.0430457,,20.92,30.13,USD
Hampton Roads,All,COMPLETED,2015-09-19 21:22:20 +0000 UTC,2015-09-19 21:27:38 +0000 UTC,36.8640080374,-75.9793474898,,2015-09-19 21:30:21 +0000 UTC,36.8588335114,-75.978026921,,0.36,11.8,USD
Hampton Roads,All,COMPLETED,2015-09-19 02:55:33 +0000 UTC,2015-09-19 02:59:21 +0000 UTC,36.8589766743,-75.9780100734,,2015-09-19 03:02:18 +0000 UTC,36.8642396713,-75.9794049897,,0.36,5,USD
Hampton Roads,All,COMPLETED,2015-09-18 23:08:42 +0000 UTC,2015-09-18 23:11:37 +0000 UTC,36.8588017,-75.9780259,,2015-09-18 23:14:38 +0000 UTC,36.8640023,-75.9793088,,0.35,5,USD
Hampton Roads,All,COMPLETED,2015-09-18 19:58:04 +0000 UTC,2015-09-18 20:02:55 +0000 UTC,36.8986218,-76.2063136,,2015-09-18 20:37:44 +0000 UTC,36.8589319,-75.9780169,,18.60,24.81,USD
Minneapolis - St. Paul,uberX,COMPLETED,2015-09-18 13:11:23 +0000 UTC,2015-09-18 13:13:31 +0000 UTC,44.8777052248,-93.3224438411,,2015-09-18 13:28:05 +0000 UTC,44.8827086343,-93.2110570651,,9.18,16.01,USD
Minneapolis - St. Paul,All,COMPLETED,2015-09-17 04:08:52 +0000 UTC,2015-09-17 04:17:58 +0000 UTC,44.9864622206,-93.2796844003,,2015-09-17 04:21:25 +0000 UTC,44.981702515,-93.2697064989,,0.94,14,USD
Minneapolis - St. Paul,All,COMPLETED,2015-09-17 00:35:30 +0000 UTC,2015-09-17 00:41:22 +0000 UTC,44.9736095779,-93.2473560703,,2015-09-17 00:48:55 +0000 UTC,44.9886099995,-93.278152356,,1.90,15,USD
San Diego,UberX,COMPLETED,2015-09-14 12:05:04 +0000 UTC,2015-09-14 12:10:42 +0000 UTC,32.8107027,-117.266319,,2015-09-14 12:31:36 +0000 UTC,32.7312057,-117.2037418,,11.66,29.27,USD
San Diego,UberX,COMPLETED,2015-09-12 03:01:49 +0000 UTC,2015-09-12 03:08:21 +0000 UTC,32.8108171793,-117.266368652,,2015-09-12 03:13:01 +0000 UTC,32.8309200425,-117.276644698,,1.61,5.55,USD
San Diego,UberX,COMPLETED,2015-09-12 02:37:57 +0000 UTC,2015-09-12 02:43:16 +0000 UTC,32.7697017682,-117.252395595,,2015-09-12 02:57:18 +0000 UTC,32.8106199789,-117.266204743,,3.17,9.29,USD
San Diego,UberX,COMPLETED,2015-09-08 03:22:21 +0000 UTC,2015-09-08 03:26:22 +0000 UTC,32.7971931082,-117.248194171,,2015-09-08 03:32:43 +0000 UTC,32.8106415784,-117.266279636,,2.00,12.17,USD
San Diego,SUV,CANCELED,2015-09-08 03:21:36 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,32.8003934864,-117.239827104,,1970-01-01 00:00:00 +0000 UTC,32.8003934864,-117.239827104,,0.00,0,USD
San Diego,SUV,COMPLETED,2015-09-06 23:12:19 +0000 UTC,2015-09-06 23:16:36 +0000 UTC,32.7096118173,-117.155746976,,2015-09-07 00:00:11 +0000 UTC,32.8107367968,-117.266346943,,12.04,84,USD
San Diego,SUV,COMPLETED,2015-09-06 19:45:30 +0000 UTC,2015-09-06 19:50:49 +0000 UTC,32.8106753575,-117.266348954,,2015-09-06 20:32:44 +0000 UTC,32.7093171995,-117.15830112,,11.95,83,USD
San Diego,UberX,COMPLETED,2015-09-06 08:45:43 +0000 UTC,2015-09-06 08:49:29 +0000 UTC,32.8079192,-117.253745,,2015-09-06 08:52:16 +0000 UTC,32.8109207,-117.2664948,,0.93,6.83,USD
San Diego,UberX,COMPLETED,2015-09-06 06:52:38 +0000 UTC,2015-09-06 06:54:53 +0000 UTC,32.8107796,-117.2663447,,2015-09-06 06:57:26 +0000 UTC,32.8078738,-117.2542366,,0.77,4.21,USD
San Diego,UberX,COMPLETED,2015-09-05 08:19:59 +0000 UTC,2015-09-05 08:22:10 +0000 UTC,32.7972228,-117.255641,,2015-09-05 08:25:14 +0000 UTC,32.8109186,-117.2663286,,1.21,4.79,USD
San Diego,UberX,COMPLETED,2015-09-05 06:43:22 +0000 UTC,2015-09-05 06:48:52 +0000 UTC,32.7978110221,-117.24768363,,2015-09-05 06:52:53 +0000 UTC,32.7923024772,-117.241521422,,0.72,4.44,USD
San Diego,UberX,COMPLETED,2015-09-05 06:34:21 +0000 UTC,2015-09-05 06:36:00 +0000 UTC,32.8106946,-117.2662921,,2015-09-05 06:42:32 +0000 UTC,32.7978148,-117.2477054,,1.96,6.32,USD
San Diego,UberX,COMPLETED,2015-09-05 05:39:01 +0000 UTC,2015-09-05 05:45:25 +0000 UTC,32.8106476972,-117.266272092,,2015-09-05 05:49:00 +0000 UTC,32.804371831,-117.254075334,,1.07,4.75,USD
San Diego,UberX,COMPLETED,2015-09-04 08:08:17 +0000 UTC,2015-09-04 08:11:23 +0000 UTC,32.8078811243,-117.254190082,,2015-09-04 08:14:17 +0000 UTC,32.810960426,-117.266333364,,0.89,4.41,USD
San Diego,UberX,COMPLETED,2015-09-04 07:05:17 +0000 UTC,2015-09-04 07:09:37 +0000 UTC,32.8107569,-117.2662771,,2015-09-04 07:13:16 +0000 UTC,32.8078892,-117.2540218,,1.08,4.77,USD
San Diego,Black Car,COMPLETED,2015-08-31 14:04:48 +0000 UTC,2015-08-31 14:18:56 +0000 UTC,32.8107556561,-117.26635918,,2015-08-31 14:42:21 +0000 UTC,32.7311737184,-117.203665562,,11.60,57.38,USD
San Diego,UberX,COMPLETED,2015-08-30 18:09:42 +0000 UTC,2015-08-30 18:13:17 +0000 UTC,32.8107213322,-117.266332694,,2015-08-30 18:16:18 +0000 UTC,32.8076872509,-117.254790478,,0.86,4.41,USD
San Diego,UberX,COMPLETED,2015-08-30 04:47:23 +0000 UTC,2015-08-30 04:53:58 +0000 UTC,32.8107425,-117.26637,,2015-08-30 05:00:58 +0000 UTC,32.7972099,-117.2482789,,1.98,6.42,USD
San Diego,UberX,COMPLETED,2015-08-30 01:39:44 +0000 UTC,2015-08-30 01:48:40 +0000 UTC,32.7846409986,-117.249726467,,2015-08-30 01:59:32 +0000 UTC,32.810733025,-117.266348032,,2.61,7.9,USD
San Diego,UberX,COMPLETED,2015-08-29 20:07:43 +0000 UTC,2015-08-29 20:12:57 +0000 UTC,32.8107133,-117.26631,,2015-08-29 20:36:49 +0000 UTC,32.7847333,-117.2494583,,2.91,10.83,USD
San Diego,UberX,COMPLETED,2015-08-23 06:40:40 +0000 UTC,2015-08-23 06:44:10 +0000 UTC,32.807883597,-117.254200894,,2015-08-23 06:46:42 +0000 UTC,32.810701048,-117.266272931,,0.97,4.43,USD
San Diego,UberX,COMPLETED,2015-08-22 23:13:57 +0000 UTC,2015-08-22 23:15:30 +0000 UTC,32.8309054999,-117.276613433,,2015-08-22 23:20:42 +0000 UTC,32.8108525509,-117.266450375,,1.58,5.63,USD
San Diego,UberX,COMPLETED,2015-08-20 06:00:58 +0000 UTC,2015-08-20 06:04:34 +0000 UTC,32.7972560562,-117.248192411,,2015-08-20 06:09:24 +0000 UTC,32.8106475296,-117.266315846,,1.84,5.84,USD
San Diego,UberX,COMPLETED,2015-08-20 04:39:35 +0000 UTC,2015-08-20 04:42:37 +0000 UTC,32.8001011,-117.2348746,,2015-08-20 04:47:11 +0000 UTC,32.7971757,-117.2482824,,0.81,4.65,USD
San Diego,UberX,COMPLETED,2015-08-20 03:26:56 +0000 UTC,2015-08-20 03:30:42 +0000 UTC,32.7884258,-117.2375049,,2015-08-20 03:35:13 +0000 UTC,32.7999719,-117.2349887,,1.20,5.08,USD
San Diego,UberX,COMPLETED,2015-08-20 01:48:04 +0000 UTC,2015-08-20 01:52:25 +0000 UTC,32.8107590508,-117.266135132,,2015-08-20 02:06:07 +0000 UTC,32.7883050219,-117.237455612,,2.95,8.84,USD
San Diego,UberX,COMPLETED,2015-08-17 05:26:48 +0000 UTC,2015-08-17 05:29:48 +0000 UTC,32.7970085806,-117.249721103,,2015-08-17 05:34:44 +0000 UTC,32.8107209131,-117.26634468,,1.73,5.74,USD
San Diego,UberX,COMPLETED,2015-08-17 02:37:21 +0000 UTC,2015-08-17 02:40:27 +0000 UTC,32.8107563,-117.2663314,,2015-08-17 02:46:50 +0000 UTC,32.798486,-117.2468693,,1.78,6.08,USD
San Diego,UberX,COMPLETED,2015-08-16 23:52:12 +0000 UTC,2015-08-16 23:58:08 +0000 UTC,32.7973008994,-117.256797021,,2015-08-17 00:02:31 +0000 UTC,32.8108983999,-117.26631484,,1.24,5.08,USD
San Diego,UberX,COMPLETED,2015-08-16 17:27:02 +0000 UTC,2015-08-16 17:33:41 +0000 UTC,32.8107028,-117.2663737,,2015-08-16 17:36:43 +0000 UTC,32.8079683,-117.2542199,,0.83,4.37,USD
San Diego,UberX,COMPLETED,2015-08-16 05:58:10 +0000 UTC,2015-08-16 05:58:30 +0000 UTC,32.8300356991,-117.280258698,,2015-08-16 06:04:10 +0000 UTC,32.8121537937,-117.267814101,,1.74,6.89,USD
San Diego,UberX,CANCELED,2015-08-16 05:53:38 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,32.8097363,-117.2592298,,1970-01-01 00:00:00 +0000 UTC,32.8140129,-117.2696192,,0.00,0,USD
San Diego,UberX,CANCELED,2015-08-16 05:53:17 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,USD
San Diego,UberX,COMPLETED,2015-08-16 04:28:36 +0000 UTC,2015-08-16 04:31:46 +0000 UTC,32.8121264,-117.2678972,,2015-08-16 04:36:21 +0000 UTC,32.8309099,-117.276656,,1.69,5.62,USD
San Diego,UberX,COMPLETED,2015-08-14 05:38:18 +0000 UTC,2015-08-14 05:40:14 +0000 UTC,32.831080514,-117.276457949,,2015-08-14 05:44:00 +0000 UTC,32.811311502,-117.26692454,,1.52,5.28,USD
San Diego,UberX,COMPLETED,2015-08-14 04:32:36 +0000 UTC,2015-08-14 04:36:02 +0000 UTC,32.8106892,-117.2663475,,2015-08-14 04:40:17 +0000 UTC,32.8308378,-117.276856,,1.62,5.48,USD
Minneapolis - St. Paul,All,COMPLETED,2015-08-13 05:13:17 +0000 UTC,2015-08-13 05:19:44 +0000 UTC,44.9730831525,-93.2757630107,,2015-08-13 05:25:49 +0000 UTC,44.977521271,-93.2707585668,,0.63,14,USD
Minneapolis - St. Paul,All,COMPLETED,2015-08-12 23:38:24 +0000 UTC,2015-08-12 23:43:48 +0000 UTC,44.9773369264,-93.2701462974,,2015-08-12 23:50:46 +0000 UTC,44.9794404908,-93.2721095067,,0.85,14,USD
Minneapolis - St. Paul,All,COMPLETED,2015-08-12 04:59:39 +0000 UTC,2015-08-12 05:00:36 +0000 UTC,44.9492535694,-93.2970497758,,2015-08-12 05:12:06 +0000 UTC,44.9774166802,-93.2706481219,,3.19,21,USD
Minneapolis - St. Paul,All,COMPLETED,2015-08-12 03:33:02 +0000 UTC,2015-08-12 03:36:16 +0000 UTC,44.9713405548,-93.285578806,,2015-08-12 03:45:16 +0000 UTC,44.9491704628,-93.2973411308,,2.33,17,USD
Minneapolis - St. Paul,All,COMPLETED,2015-08-12 00:24:08 +0000 UTC,2015-08-12 00:32:09 +0000 UTC,44.9749115389,-93.2723245864,,2015-08-12 00:37:30 +0000 UTC,44.9713581987,-93.2854188793,,1.08,14,USD
San Diego,UberX,COMPLETED,2015-08-10 11:47:58 +0000 UTC,2015-08-10 11:56:29 +0000 UTC,32.8107039,-117.26639,,2015-08-10 12:16:47 +0000 UTC,32.7312517,-117.203475,,11.66,27.24,USD
San Diego,UberX,COMPLETED,2015-08-08 06:24:24 +0000 UTC,2015-08-08 06:29:41 +0000 UTC,32.810791363,-117.266180981,,2015-08-08 06:34:53 +0000 UTC,32.7936528437,-117.254439443,,1.46,5.5,USD
Minneapolis - St. Paul,All,COMPLETED,2015-07-29 23:27:04 +0000 UTC,2015-07-29 23:29:21 +0000 UTC,44.9746386661,-93.2717935928,,2015-07-29 23:30:48 +0000 UTC,44.974763,-93.279823,,0.29,14,USD
San Diego,PLUS,COMPLETED,2015-07-26 19:56:18 +0000 UTC,2015-07-26 20:02:26 +0000 UTC,32.81074379,-117.266417183,,2015-07-26 20:25:54 +0000 UTC,32.73116,-117.203471,,11.42,38,USD
Minneapolis - St. Paul,All,COMPLETED,2015-07-23 03:18:53 +0000 UTC,2015-07-23 03:23:31 +0000 UTC,44.9483794207,-93.2973937691,,2015-07-23 03:51:58 +0000 UTC,44.9731282471,-93.273140397,,2.71,25,USD
Minneapolis - St. Paul,All,COMPLETED,2015-07-23 00:32:38 +0000 UTC,2015-07-23 00:39:23 +0000 UTC,44.9748995947,-93.2720336505,,2015-07-23 00:53:07 +0000 UTC,44.9486239208,-93.2983234898,,3.08,21,USD
San Diego,Black Car,COMPLETED,2015-07-20 12:24:55 +0000 UTC,2015-07-20 12:32:28 +0000 UTC,32.8107582126,-117.266346188,,2015-07-20 12:47:59 +0000 UTC,32.731141951,-117.203320228,,11.62,54.69,USD
San Diego,,UNFULFILLED,2015-07-20 12:20:42 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,
San Diego,UberX,DRIVER_CANCELED,2015-07-20 12:06:24 +0000 UTC,2015-07-20 12:13:02 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,5,USD
San Diego,UberX,CANCELED,2015-07-20 12:04:21 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,USD
San Diego,UberX,COMPLETED,2015-07-19 03:25:44 +0000 UTC,2015-07-19 03:32:16 +0000 UTC,32.7342902372,-117.172677787,,2015-07-19 03:48:54 +0000 UTC,32.810719155,-117.266322388,,9.54,16.67,USD
San Diego,UberX,COMPLETED,2015-07-19 02:59:44 +0000 UTC,2015-07-19 03:07:16 +0000 UTC,32.7222954808,-117.169070346,,2015-07-19 03:13:08 +0000 UTC,32.7341267886,-117.172179362,,1.40,5.57,USD
San Diego,UberX,COMPLETED,2015-07-19 01:12:13 +0000 UTC,2015-07-19 01:15:18 +0000 UTC,32.7452199,-117.1615209,,2015-07-19 01:25:08 +0000 UTC,32.7228616,-117.1692684,,3.19,8.32,USD
San Diego,UberX,COMPLETED,2015-07-18 20:54:56 +0000 UTC,2015-07-18 21:03:24 +0000 UTC,32.8107475,-117.2663666,,2015-07-18 21:38:11 +0000 UTC,32.7469103,-117.1637557,,9.98,20.79,USD
San Diego,UberX,COMPLETED,2015-07-18 09:00:46 +0000 UTC,2015-07-18 09:05:30 +0000 UTC,32.7209782228,-117.161126984,,2015-07-18 09:24:54 +0000 UTC,32.81072238,-117.266327916,,11.31,62.74,USD
San Diego,UberX,COMPLETED,2015-07-18 06:12:45 +0000 UTC,2015-07-18 06:20:52 +0000 UTC,32.7224468161,-117.173346626,,2015-07-18 06:31:52 +0000 UTC,32.7125271689,-117.161193034,,1.64,6.85,USD
San Diego,UberX,COMPLETED,2015-07-18 01:56:04 +0000 UTC,2015-07-18 02:07:07 +0000 UTC,32.8106974,-117.2662902,,2015-07-18 02:33:35 +0000 UTC,32.7233024,-117.1733978,,10.13,19.28,USD
San Diego,UberX,COMPLETED,2015-07-17 08:25:03 +0000 UTC,2015-07-17 08:26:42 +0000 UTC,32.7968135756,-117.255021148,,2015-07-17 08:30:20 +0000 UTC,32.8110527946,-117.266663611,,1.30,5.01,USD
San Diego,UberX,COMPLETED,2015-07-17 04:20:12 +0000 UTC,2015-07-17 04:27:38 +0000 UTC,32.8103036201,-117.265797425,,2015-07-17 04:31:17 +0000 UTC,32.794637885,-117.255391041,,1.34,5.06,USD
San Diego,UberX,COMPLETED,2015-07-16 06:28:32 +0000 UTC,2015-07-16 06:32:23 +0000 UTC,32.8078808,-117.254137,,2015-07-16 06:35:18 +0000 UTC,32.8106884,-117.266281,,0.92,4.45,USD
San Diego,UberX,COMPLETED,2015-07-16 00:11:36 +0000 UTC,2015-07-16 00:16:57 +0000 UTC,32.7948443313,-117.254960882,,2015-07-16 00:55:07 +0000 UTC,32.9075193219,-117.17780672,,14.45,26.38,USD
San Diego,UberX,COMPLETED,2015-07-12 09:30:52 +0000 UTC,2015-07-12 09:43:14 +0000 UTC,32.81126,-117.2665592,,2015-07-12 09:59:44 +0000 UTC,32.7421104,-117.1756594,,9.69,16.81,USD
Minneapolis - St. Paul,uberX,COMPLETED,2015-07-02 04:27:07 +0000 UTC,2015-07-02 04:38:34 +0000 UTC,44.976676055,-93.255778961,,2015-07-02 05:01:49 +0000 UTC,44.81100908,-93.357147686,,16.04,26.4,USD
Boston,uberX,COMPLETED,2015-06-27 12:41:08 +0000 UTC,2015-06-27 13:01:31 +0000 UTC,41.661835816,-70.096954918,,2015-06-27 13:19:31 +0000 UTC,41.684296718,-69.960595602,,8.10,23.38,USD
Boston,uberX,COMPLETED,2015-06-27 05:11:20 +0000 UTC,2015-06-27 05:16:20 +0000 UTC,41.6843135,-69.9603756,,2015-06-27 05:33:57 +0000 UTC,41.6634306,-70.0983055,,8.12,45.68,USD
Houston,Black Car,COMPLETED,2015-06-26 11:39:04 +0000 UTC,2015-06-26 11:43:03 +0000 UTC,29.73826943,-95.470284904,,2015-06-26 12:09:43 +0000 UTC,29.654479777,-95.276893778,,18.69,80,USD
Houston,uberX,COMPLETED,2015-06-25 18:14:45 +0000 UTC,2015-06-25 18:20:04 +0000 UTC,29.7446047,-95.5210207,,2015-06-25 18:36:01 +0000 UTC,29.7383968,-95.4709267,,4.06,9.04,USD
Houston,SUV,COMPLETED,2015-06-25 12:41:05 +0000 UTC,2015-06-25 12:45:48 +0000 UTC,29.73854148,-95.470711969,,2015-06-25 12:59:16 +0000 UTC,29.744568346,-95.520931464,,4.12,36,USD
Houston,uberX,COMPLETED,2015-06-25 02:01:30 +0000 UTC,2015-06-25 02:23:59 +0000 UTC,29.98631333,-95.349605531,,2015-06-25 02:58:03 +0000 UTC,29.738506009,-95.470739538,,27.53,40.9,USD
San Diego,UberX,COMPLETED,2015-06-21 20:43:33 +0000 UTC,2015-06-21 20:48:09 +0000 UTC,32.8105676,-117.2661406,,2015-06-21 21:10:01 +0000 UTC,32.7312159,-117.203479,,11.44,19.81,USD
San Diego,UberX,COMPLETED,2015-06-21 15:39:18 +0000 UTC,2015-06-21 15:45:14 +0000 UTC,32.8103889,-117.2657852,,2015-06-21 15:48:02 +0000 UTC,32.8078936,-117.2537513,,0.84,4.34,USD
San Diego,Black Car,COMPLETED,2015-06-21 06:42:51 +0000 UTC,2015-06-21 06:49:05 +0000 UTC,32.799362554,-117.243090095,,2015-06-21 06:57:03 +0000 UTC,32.811408271,-117.267056638,,2.28,18.88,USD
San Diego,UberX,COMPLETED,2015-06-21 04:43:42 +0000 UTC,2015-06-21 04:48:18 +0000 UTC,32.810622342,-117.266355241,,2015-06-21 05:01:00 +0000 UTC,32.7994338,-117.243061178,,2.27,7.89,USD
San Diego,UberX,COMPLETED,2015-06-20 07:11:46 +0000 UTC,2015-06-20 07:16:22 +0000 UTC,32.734304653,-117.172706667,,2015-06-20 07:32:05 +0000 UTC,32.811796479,-117.267695759,,9.52,16.47,USD
San Diego,UberX,COMPLETED,2015-06-20 04:16:41 +0000 UTC,2015-06-20 04:19:59 +0000 UTC,32.8106379,-117.2662181,,2015-06-20 04:43:31 +0000 UTC,32.734178,-117.1728434,,9.72,18.25,USD
San Diego,UberX,COMPLETED,2015-06-14 03:02:07 +0000 UTC,2015-06-14 03:04:27 +0000 UTC,32.812566021,-117.267930284,,2015-06-14 03:06:38 +0000 UTC,32.807046371,-117.260779934,,0.62,4,USD
San Diego,UberX,DRIVER_CANCELED,2015-06-12 21:03:14 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,USD
San Diego,UberX,CANCELED,2015-06-12 17:41:01 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,USD
San Diego,UberX,COMPLETED,2015-05-29 06:51:53 +0000 UTC,2015-05-29 06:56:33 +0000 UTC,32.832753332,-117.27681661,,2015-05-29 07:01:18 +0000 UTC,32.811309197,-117.266932419,,1.54,5.48,USD
San Diego,UberX,COMPLETED,2015-05-29 06:28:51 +0000 UTC,2015-05-29 06:31:19 +0000 UTC,32.848861,-117.2728528,,2015-05-29 06:35:32 +0000 UTC,32.8325697,-117.2770868,,1.31,5.11,USD
San Diego,Black Car,COMPLETED,2015-05-29 04:41:12 +0000 UTC,2015-05-29 04:55:41 +0000 UTC,32.8109238,-117.2665007,,2015-05-29 05:05:52 +0000 UTC,32.8462762,-117.272905,,3.22,22.98,USD
Minneapolis - St. Paul,All,COMPLETED,2015-05-28 05:35:35 +0000 UTC,2015-05-28 05:39:59 +0000 UTC,44.949319451,-93.297047932,,2015-05-28 05:48:51 +0000 UTC,44.973689541,-93.24710168,,3.67,22,USD
Minneapolis - St. Paul,uberX,COMPLETED,2015-05-28 02:44:25 +0000 UTC,2015-05-28 02:47:52 +0000 UTC,44.973664731,-93.247328159,,2015-05-28 02:58:27 +0000 UTC,44.949248247,-93.296925724,,3.86,8.41,USD
San Diego,PLUS,COMPLETED,2015-05-25 09:13:32 +0000 UTC,2015-05-25 09:17:49 +0000 UTC,32.710810136,-117.160128281,,2015-05-25 09:40:07 +0000 UTC,32.810764834,-117.266367898,,12.26,99,USD
