url,version,category,resolveddate,spl,description
https://docs.splunk.com/Documentation/Splunk/7.2.1/ReleaseNotes/Fixedissues,7.2.1, Universal forwarder issues,2018-10-31,"SPL-160531, SPL-156698","splunk-netmon consumes additional 2GB memory every day on Universal Forwarder
"
https://docs.splunk.com/Documentation/Splunk/7.2.1/ReleaseNotes/Fixedissues,7.2.1, Monitoring Console issues,2018-10-12,"SPL-160867, SPL-158166","Monitoring Console does not allow user to select 'All Queues' in  Queues to Measure dropdown
"
https://docs.splunk.com/Documentation/Splunk/7.2.1/ReleaseNotes/Fixedissues,7.2.1, Splunk Web and interface issues,2018-11-21,"SPL-161174, SPL-160881","eventstats on an event search creates inconsistent resultCount
"
https://docs.splunk.com/Documentation/Splunk/7.2.1/ReleaseNotes/Fixedissues,7.2.1, Splunk Web and interface issues,2018-10-31,"SPL-161629, SPL-145546","When assigning indexes to roles, indexes defined on the indexer tier are not displayed
"
https://docs.splunk.com/Documentation/Splunk/7.2.1/ReleaseNotes/Fixedissues,7.2.1, Splunk Web and interface issues,2018-10-26,"SPL-162298, SPL-144752","Token values are not extracted all the time with sendemail command
"
https://docs.splunk.com/Documentation/Splunk/7.2.1/ReleaseNotes/Fixedissues,7.2.1, Splunk Web and interface issues,2018-10-24,"SPL-160294, SPL-159400","Assertion in PortableIovecCursor::bytesLeftToWrite() during search job export
"
https://docs.splunk.com/Documentation/Splunk/7.2.1/ReleaseNotes/Fixedissues,7.2.1, Splunk Web and interface issues,2018-10-24,"SPL-162183, SPL-159006","Memmapping Errors when using geospatial lookups
"
https://docs.splunk.com/Documentation/Splunk/7.2.1/ReleaseNotes/Fixedissues,7.2.1, Splunk Web and interface issues,2018-10-24,"SPL-161874, SPL-156123","Realtime search causes memory usage constant grow.
"
https://docs.splunk.com/Documentation/Splunk/7.2.1/ReleaseNotes/Fixedissues,7.2.1, Splunk Web and interface issues,2018-10-23,"SPL-161869, SPL-153621","Search shows ""No results found"" intermittently due to difference in minutes part between timezones of splunk instance and user preference
"
https://docs.splunk.com/Documentation/Splunk/7.2.1/ReleaseNotes/Fixedissues,7.2.1, Splunk Web and interface issues,2018-10-23,"SPL-160876, SPL-158196","Users page doesn't show default pagination correctly
"
https://docs.splunk.com/Documentation/Splunk/7.2.1/ReleaseNotes/Fixedissues,7.2.1, Splunk Web and interface issues,2018-10-11,"SPL-159249, SPL-154920","Search Removal With Case Insensitive Capability
"
https://docs.splunk.com/Documentation/Splunk/7.2.1/ReleaseNotes/Fixedissues,7.2.1, Splunk Web and interface issues,2018-10-11,"SPL-153486, SPL-149404","Search.log error message asks user to consider increasing match limit for a Regex without a reason
"
https://docs.splunk.com/Documentation/Splunk/7.2.1/ReleaseNotes/Fixedissues,7.2.1, Splunk Web and interface issues,2018-10-08,"SPL-160106, SPL-158486","tstats return less/no events if there is a cycle lookup field with NOT filter
"
https://docs.splunk.com/Documentation/Splunk/7.2.1/ReleaseNotes/Fixedissues,7.2.1, Splunk Web and interface issues,2018-10-05,"SPL-160523, SPL-159318","search process crash in AST due to subsearch in a saved search
"
https://docs.splunk.com/Documentation/Splunk/7.2.1/ReleaseNotes/Fixedissues,7.2.1, Windows-specific issues,2018-10-31,"SPL-162354, SPL-158197","splunk-regmon - failed to start the driver due to permission issue
"
https://docs.splunk.com/Documentation/Splunk/7.2.1/ReleaseNotes/Fixedissues,7.2.1, Windows-specific issues,2018-10-31,"SPL-160531, SPL-156698","splunk-netmon consumes additional 2GB memory every day on Universal Forwarder
"
https://docs.splunk.com/Documentation/Splunk/7.2.1/ReleaseNotes/Fixedissues,7.2.1, Windows-specific issues,2018-10-31,"SPL-162148, SPL-145841","MonitorNoHandle do not respect _TCP_ROUTING in inputs.conf
"
https://docs.splunk.com/Documentation/Splunk/7.2.1/ReleaseNotes/Fixedissues,7.2.1, Admin and CLI issues,2018-10-15,"SPL-159931, SPL-158762","Sorting on ""type"" column in lookup definitions does not work
"
https://docs.splunk.com/Documentation/Splunk/7.2.1/ReleaseNotes/Fixedissues,7.2.1, Admin and CLI issues,2018-09-29,"SPL-160807, SPL-161626","In server.conf.spec, the unit type for the 'eviction_padding' setting has been documented incorrectly, stating that the units are in bytes when they are actually in megabytes. Only the specification file has the error; the software operates as designed.
"
https://docs.splunk.com/Documentation/Splunk/7.2.1/ReleaseNotes/Fixedissues,7.2.1, Uncategorized issues,2018-11-01,"SPL-162107, SPL-159966","ADP: ""Failed to localize"" after startup because bucket is not registered with the CacheManager until repair finishes
"
https://docs.splunk.com/Documentation/Splunk/7.2.1/ReleaseNotes/Fixedissues,7.2.1, Uncategorized issues,2018-10-28,"SPL-162108, SPL-161462","Splunk is crashing with CacheManager FATAL error
"
https://docs.splunk.com/Documentation/Splunk/7.2.1/ReleaseNotes/Fixedissues,7.2.1, Uncategorized issues,2018-10-28,"SPL-160865, SPL-159547","Automatic Timestamp recognition fails for formats that use single-digit zero for hours
"
https://docs.splunk.com/Documentation/Splunk/7.2.1/ReleaseNotes/Fixedissues,7.2.1, Uncategorized issues,2018-10-26,"SPL-160400, SPL-158148","SmartStore Migration - Remove-excess-buckets triggering summary reaping from S3 inadvertently - Customer seeing slow searches when using tstats / dma
"
https://docs.splunk.com/Documentation/Splunk/7.2.1/ReleaseNotes/Fixedissues,7.2.1, Uncategorized issues,2018-10-25,"SPL-159848, SPL-155513","Mstats not honoring time picker range for windowed real time search
"
https://docs.splunk.com/Documentation/Splunk/7.2.1/ReleaseNotes/Fixedissues,7.2.1, Uncategorized issues,2018-10-25,"SPL-161224, SPL-153371","S2 - Search of a frozen bucket returns with a ""failed to localize"" error.
"
https://docs.splunk.com/Documentation/Splunk/7.2.1/ReleaseNotes/Fixedissues,7.2.1, Uncategorized issues,2018-10-25,"SPL-161940, SPL-161090","The Windows version of Splunk Enterprise does not prompt for creation of Splunk administrator user
"
https://docs.splunk.com/Documentation/Splunk/7.2.1/ReleaseNotes/Fixedissues,7.2.1, Uncategorized issues,2018-10-24,"SPL-161771, SPL-159234","Splunk WebUI always defaults to http://localhost:8000/en-US local even if browser is configured to use other language
"
https://docs.splunk.com/Documentation/Splunk/7.2.1/ReleaseNotes/Fixedissues,7.2.1, Uncategorized issues,2018-10-24,"SPL-159644, SPL-158875","splunk shipped python in *nix doesn't work with iso2022_jp
"
https://docs.splunk.com/Documentation/Splunk/7.2.1/ReleaseNotes/Fixedissues,7.2.1, Uncategorized issues,2018-10-24,"SPL-158942, SPL-157993","S2 / Indexes UI - When maxTotalDataSizeMB != maxGlobalDataSizeMB only maxTotalDataSizeMB shown in UI on S2
"
https://docs.splunk.com/Documentation/Splunk/7.2.1/ReleaseNotes/Fixedissues,7.2.1, Uncategorized issues,2018-10-23,"SPL-161123, SPL-154451","Only 100 indexes are listed when creating or modifying a HEC on SH
"
https://docs.splunk.com/Documentation/Splunk/7.2.1/ReleaseNotes/Fixedissues,7.2.1, Uncategorized issues,2018-10-19,"SPL-160870, SPL-142546","System message emanating from a search peer prompts to restart the search-head instead of the search peer it originates from
"
https://docs.splunk.com/Documentation/Splunk/7.2.1/ReleaseNotes/Fixedissues,7.2.1, Uncategorized issues,2018-10-18,"SPL-161121, SPL-158708","Localization of dashboard content broken for tokenized strings
"
https://docs.splunk.com/Documentation/Splunk/7.2.1/ReleaseNotes/Fixedissues,7.2.1, Uncategorized issues,2018-10-10,"SPL-160866, SPL-159061","local values for browser tab header text not being respected
"
https://docs.splunk.com/Documentation/Splunk/7.2.1/ReleaseNotes/Fixedissues,7.2.1, Uncategorized issues,2018-10-08,"SPL-159703, SPL-158771","Splunk Enterprise Login page is not localized
"
https://docs.splunk.com/Documentation/Splunk/7.2.2/ReleaseNotes/Fixedissues,7.2.2, Search issues,2018-12-05,"SPL-163564, SPL-162448","|metadata search error - Failed to apply deletes to some metadata
"
https://docs.splunk.com/Documentation/Splunk/7.2.2/ReleaseNotes/Fixedissues,7.2.2, Authentication and Authorization issues,2018-12-05,"SPL-163568, SPL-159552","SAML - ""role"" not parsing comma separated list
"
https://docs.splunk.com/Documentation/Splunk/7.2.2/ReleaseNotes/Fixedissues,7.2.2, Admin and CLI issues,2018-10-23,"SPL-161134, SPL-142345","SHOULD_LINEMERGE always shows true on UI when there is a LINE_BREAKER setting in sourcetype
"
https://docs.splunk.com/Documentation/Splunk/7.2.2/ReleaseNotes/Fixedissues,7.2.2, Uncategorized issues,2018-12-06,"SPL-163566, SPL-159413","""Failed to localize"" due to ""ERROR CacheManagerHandler""...""not an owner""...""and the bucket is draining""
"
https://docs.splunk.com/Documentation/Splunk/7.2.2/ReleaseNotes/Fixedissues,7.2.2, Uncategorized issues,2018-12-05,"SPL-163577, SPL-162469","After upgrade to 7.2 Splunk is unable to start - KVStoreConfigurationThread crash
"
https://docs.splunk.com/Documentation/Splunk/7.2.2/ReleaseNotes/Fixedissues,7.2.2, Uncategorized issues,2018-12-04,"SPL-163104, SPL-162781","KV store is unavailable after SHC instance upgrade to Version  7.1 or 7.2
"
https://docs.splunk.com/Documentation/Splunk/7.2.2/ReleaseNotes/Fixedissues,7.2.2, Uncategorized issues,2018-08-15,"SPL-156258, SPL-158810","Deleted workload pool is displayed in the bound workload rule.
"
https://docs.splunk.com/Documentation/Splunk/7.2.3/ReleaseNotes/Fixedissues,7.2.3," Saved search, alerting, scheduling, and job management issues",2018-12-21,"SPL-164242, SPL-164210","A search scheduled to run monthly or weekly may run daily. ""Next Scheduled Time"" is incorrect due to cron parsing issue
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Authentication and authorization issues,2019-01-17,"SPL-164999, SPL-163411","LookupAccountName No mapping between account names and security IDs was done
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Authentication and authorization issues,2019-01-17,"SPL-165089, SPL-154655","On a search-head, the messaging framework does not filter BBM based on the roles & capabilities settings for messages emitted by search peers
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Authentication and authorization issues,2019-01-16,"SPL-162604, SPL-160537","saml -  ""Did not find a saml session index for this session, maybe a local user"" should be WARN
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Authentication and authorization issues,2019-01-16,"SPL-164795, SPL-161438","Splunk Enterprise Windows 64 bit installer for 7.1.2 contains data in \etc\system\local\authentication.conf
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Authentication and authorization issues,2018-11-29,"SPL-161628, SPL-145067","Exclude user ""nobody"" from LDAP searches to prevent skipped searches.
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Authentication and authorization issues,2018-11-09,"SPL-162484, SPL-159552","SAML - ""role"" not parsing comma separated list
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Data input issues,2019-01-15,"SPL-162868, SPL-153132","Creating every process as a Daemon by process-runner causing D state for process runner.
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Data input issues,2018-12-04,"SPL-163298, SPL-162714","HEC: Source is not logged when invalid token is used
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Search issues,2019-01-29,"SPL-162846, SPL-164977","When Setting Language Via URL Some Fields Are Getting Renamed
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Search issues,2019-01-24,"SPL-165363, SPL-164718","""phased_execution_mode = singlethreaded""  causes issue with field ordering
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Search issues,2019-01-17,"SPL-162567, SPL-162308","Severe performance degradation with batch mode searches over large numbers of buckets
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Search issues,2019-01-16,"SPL-162166, SPL-162548","splunkd: /opt/splunk/src/search/processors/lookup/IndexedCsvDataProvider.cpp:165: virtual void IndexedCsvDataProvider::lookupBatch(UnpackedResults&, const SearchResultsInfo&, const LookupDefinition&): Assertion `!_parse_only' failed.
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Search issues,2019-01-16,"SPL-163624, SPL-162341","Artifacts are not being reaped in a timely manner causing searches to be queued
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Search issues,2019-01-04,"SPL-164146, SPL-163825","Search process management may fail on race conditions resulting in spurious status as in SPL-152541.
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Search issues,2019-01-03,"SPL-164427, SPL-162377","220 crashes over 12 days Thread: searchOrchestrator
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Search issues,2018-12-19,"SPL-163425, SPL-152541","/search/jobs/*/control endpoint is responding 404 Unknown sid for executing search jobs
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Search issues,2018-12-18,"SPL-163888, SPL-162433","Precision may be truncated in accum, addtotals, addcoltotals commands based on event ordering
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Search issues,2018-12-14,SPL-163831,"Duplicate field defined in |table or |fields command causes incorrect data to be assigned to a field in the Statistics tab
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Search issues,2018-12-06,"SPL-163454, SPL-163319","forceCsvResults parameter is improperly added to summary indexed data
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Search issues,2018-12-04,"SPL-161649, SPL-138177","Workflow action menu stops rendering when using invalid special parameter tokens
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Search issues,2018-12-03,"SPL-163063, SPL-159979","Crashing Thread: TcpChannelThread - Post process search using stats fields with null crashes Splunk
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Search issues,2018-12-03,"SPL-162448, SPL-154678, SPL-163564","|metadata search error - Failed to apply deletes to some metadata
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Search issues,2018-11-07,"SPL-160506, SPL-158401","Search with a FullFilePath containing \\ produce less events than with * and less over a longer period
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Search issues,2018-11-07,"SPL-162599, SPL-159002","Search process crashing - thread: phase_1 - Segmentation fault in LookupTable::applyLookup
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4," Saved search, alerting, scheduling, and job management issues",2019-01-15,"SPL-164182, SPL-164480","per_result_alert mode and disable suppress cause missing results.srs.gz in 7.2+
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4," Saved search, alerting, scheduling, and job management issues",2019-01-15,"SPL-164489, SPL-157118","invisible datamodels /data/models/._*.json files are causing the manager to fail finding the datamodel definition
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4," Saved search, alerting, scheduling, and job management issues",2019-01-09,"SPL-163315, SPL-163882","Alert action not being fired with permission denied on reading search results after upgrade to 7.2.1
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4," Saved search, alerting, scheduling, and job management issues",2018-12-06,"SPL-163454, SPL-163319","forceCsvResults parameter is improperly added to summary indexed data
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4," Charting, reporting, and visualization issues",2019-01-17,"SPL-162567, SPL-162308","Severe performance degradation with batch mode searches over large numbers of buckets
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4," Charting, reporting, and visualization issues",2019-01-15,"SPL-164721, SPL-154054","Dashboard Editor in de-DE locale CSS error in Format visualization modal for Stats Table/Line/Bar Charts
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4," Charting, reporting, and visualization issues",2018-12-06,"SPL-163622, SPL-157994","HTML content inside dashboard XML can't be localized
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4," Charting, reporting, and visualization issues",2018-12-04,"SPL-161649, SPL-138177","Workflow action menu stops rendering when using invalid special parameter tokens
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Data model and pivot issues,2019-01-15,"SPL-164489, SPL-157118","invisible datamodels /data/models/._*.json files are causing the manager to fail finding the datamodel definition
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Indexer and indexer clustering issues,2019-01-14,"SPL-162802, SPL-161301","For a multisite cluster, splunk is not reaping prior search-buckets manifests after new generation
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Indexer and indexer clustering issues,2019-01-07,"SPL-164157, SPL-162733","Rolling-restart fails on some search heads or indexers
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Indexer and indexer clustering issues,2018-12-19,"SPL-162309, SPL-156164","Shutdown sequence does not begin after master has instructed peer to restart during rolling restart phase of a bundle push
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Distributed search and search head clustering issues,2019-01-17,"SPL-164732, SPL-164011","SHC: when captain node is in AutomaticDetention status, all alerts (scheduled searches) appear to have stopped as well.
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Distributed search and search head clustering issues,2019-01-10,"SPL-164476, SPL-141869","App bundle push issued from SHC app deployer extremely slow
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Distributed search and search head clustering issues,2019-01-07,"SPL-164157, SPL-162733","Rolling-restart fails on some search heads or indexers
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Distributed search and search head clustering issues,2019-01-04,"SPL-163883, SPL-163216","Bundle replication from search head not using SNI with https connection
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Distributed search and search head clustering issues,2019-01-03,"SPL-164272, SPL-164134","Search performance degrading over time
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Distributed search and search head clustering issues,2018-12-05,"SPL-163487, SPL-162318","DispatchReaper fails to reap artifacts from fill_summary_index.py in SH Cluster
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Universal forwarder issues,2019-01-02,"SPL-164282, SPL-156799","Forwarder fails to restart when disableDefaultPort=true but port is being used
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Universal forwarder issues,2018-12-19,"SPL-163080, SPL-161891","RPM dependencies (/bin/mv, uname, which, hostname)
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4," Distributed deployment, forwarder, deployment server issues",2019-01-17,"SPL-163320, SPL-162350","Ingest-time log-to-metrics conversion of structured log data is broken for 7.2.x Universal Forwarders
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4," Distributed deployment, forwarder, deployment server issues",2019-01-17,"SPL-161045, SPL-141772","App deployment fails sporadically on Windows
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Monitoring Console issues,2018-12-11,"SPL-163189, SPL-161714","Saving edit to server roles in DMC configure view results in 409 Conflict error response code
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Splunk Web and interface issues,2019-01-29,"SPL-162846, SPL-164977","When Setting Language Via URL Some Fields Are Getting Renamed
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Windows-specific issues,2018-12-19,"SPL-164104, SPL-155540","Windows Inputs events are not being created when certain inputs are enabled (perfmon://Process)
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Admin and CLI issues,2019-02-05,SPL-163669,"In cloud indexes manager page, ""Max size column"" and ""Max Size of Entire Index"" input fields need to be removed
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Admin and CLI issues,2019-01-17,"SPL-163320, SPL-162350","Ingest-time log-to-metrics conversion of structured log data is broken for 7.2.x Universal Forwarders
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Admin and CLI issues,2019-01-15,"SPL-164561, SPL-160864","Excessive logging of external scheme definitions by SpecFiles
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Admin and CLI issues,2018-11-21,"SPL-163100, SPL-154372","Shared embedded report is not loading when admin is logged in
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Uncategorized issues,2019-01-28,"SPL-162969, SPL-165614, SPL-164661","Splunk upgrade failures from pre 7.2 to 7.2.X due to kv store migration issues
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Uncategorized issues,2019-01-17,"SPL-164976, SPL-164862","After migration, Splunk Cloud customer seeing unexpected large increase in outbound network bandwidth from forwarders
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Uncategorized issues,2019-01-17,"SPL-165011, SPL-165008","MaxMind GeoIP DB needs to be updated for Jan 2019
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Uncategorized issues,2019-01-16,"SPL-164531, SPL-160841","Received fatal signal 11 (SEGV) on TailWatcher on Heavy Forwarders RegexExtractionProcessor race condition
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Uncategorized issues,2019-01-15,"SPL-164266, SPL-158199","when merging tsidx files, splunk optimize failed to open temporary manifest file due to file name collision cause by race condition
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Uncategorized issues,2019-01-14,"SPL-164725, SPL-159813","Post 6.6 / 7.0 upgrade, power user role cannot edit alert.expires from UI
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Uncategorized issues,2019-01-14,"SPL-164842, SPL-162335","IdataDO_Collector.cpp void collect__summaries(): Assertion `paths.size() == 2' failed.
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Uncategorized issues,2019-01-09,"SPL-164524, SPL-163224","Duplicated license error (72 hour grace period) shutting down search before 72 hours has passed.
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Uncategorized issues,2019-01-08,"SPL-164252, SPL-163808","CIM Setup page is showing single line because of syntax error in underlying search
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Uncategorized issues,2019-01-04,"SPL-163272, SPL-159337","Splunk UF crashing due to invalid EVENT_BREAKER
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Uncategorized issues,2019-01-03,"SPL-163032, SPL-157014","Search results on a dashboard are given with system timezone instead of user timezone
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Uncategorized issues,2018-12-20,"SPL-163552, SPL-157146","Diag with SPLUNK_DB set to drive name and \ results in improper format on Windows
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Uncategorized issues,2018-12-18,"SPL-163474, SPL-158779","Indexer crash with thread: BatchSearch
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Uncategorized issues,2018-12-17,"SPL-163953, SPL-160833","Seeing 500 internal server error when opening many manager pages
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Uncategorized issues,2018-12-14,"SPL-163530, SPL-162247","After adding Tags Whitelist for Data Models, the newly added tags disappears when there is a change in the acceleration setting for the respective datamodel from the UI.
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Uncategorized issues,2018-12-14,"SPL-163974, SPL-157230","conf-mutator.pid cleanup error during GUI initiated restart
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Uncategorized issues,2018-12-10,"SPL-162971, SPL-154925","KVstore restore failure sometimes when having >1000 rows in the collection
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Uncategorized issues,2018-12-06,"SPL-163475, SPL-161299","ES Search Head Captain Crash: 'it != _summary_inprogress.end()'
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Uncategorized issues,2018-12-06,"SPL-163621, SPL-158665","Token inside HTML element is not localized
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Uncategorized issues,2018-12-04,"SPL-163279, SPL-159553","Despite no-enforcement license is in placed, the customer is still getting license violation errors for some of the indexers in a cluster
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Uncategorized issues,2018-12-03,"SPL-162282, SPL-157891, SPL-163562","Unable to open bucket as bucket is stuck in stale state
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Uncategorized issues,2018-11-20,"SPL-162980, SPL-152828","Splunk does not start as specified user on boot on MacOS
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Uncategorized issues,2018-11-13,"SPL-162469, SPL-163577, SPL-162764","After upgrade to 7.2 Splunk is unable to start - KVStoreConfigurationThread crash
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Uncategorized issues,2018-11-08,"SPL-159413, SPL-162105, SPL-162723, SPL-163566, SPL-162670, SPL-162676, SPL-162724","""Failed to localize"" due to ""ERROR CacheManagerHandler""...""not an owner""...""and the bucket is draining""
"
https://docs.splunk.com/Documentation/Splunk/7.2.4/ReleaseNotes/Fixedissues,7.2.4, Uncategorized issues,2018-11-02,"SPL-159203, SPL-159254, SPL-163561","splunk_archiver app is included in the Splunk Cloud package in error, needs to be excluded at packaging time
"
https://docs.splunk.com/Documentation/Splunk/7.2.5/ReleaseNotes/Fixedissues,7.2.5, Search issues,2019-02-27,"SPL-164894, SPL-163932","disabling case_sensitive_match in transforms.conf not working as documented for lookups
"
https://docs.splunk.com/Documentation/Splunk/7.2.5/ReleaseNotes/Fixedissues,7.2.5, Search issues,2019-02-27,"SPL-165046, SPL-165326","Search crashes due to missing name in EVAL- in props.conf
"
