bulletinNumber,bulletinProductId,hwEoxId,replacementProductId,replacementProductEoSaleDate,wasUpdated,resolutionStatus,resolutionHops
EOL11990,MS220-48LP-HW,362346,MS130-48P-HW,,True,ok_null_eos,2
EOL11990,MS220-48FP-HW,362345,MS130-48P-HW,,True,ok_null_eos,2
EOL11990,MS220-48-HW,362344,MS130-48P-HW,,True,ok_null_eos,2
EOL11990,MS220-24P-HW,362343,MS130-48P-HW,,True,ok_null_eos,2
EOL11990,MS220-24-HW,362342,MS130-48P-HW,,True,ok_null_eos,2
EOL12447,AIR-CAP3702P-Q-K9,402360,AIR-AP3802E-N-K9,2022-10-31,False,no_mapping,1
EOL12447,AIR-CAP3702P-N-K9,402357,AIR-AP3802E-N-K9,2022-10-31,False,no_mapping,1
EOL12447,AIR-CAP3702P-K-K9,402355,AIR-AP3802E-N-K9,2022-10-31,False,no_mapping,1
2041,PA-FE-TX=,41480,PA-2FE-FX=,2012-09-29,False,no_mapping,1
2042,PA-5EFL=,41408,PA-2FE-FX=,2012-09-29,False,no_mapping,1
EOL6242,MCS-7835H2-VP-K9,180386,MCS-7825H3-DMS1=,2011-11-25,False,no_mapping,1
EOL6242,MCS-7835H2-DMM-K9,180385,MCS-7825H3-DMS1=,2011-11-25,False,no_mapping,1
EOL7073,CISCO1811W-AG-C/K9,237104,C1127-8PLTEP,,True,ok_null_eos,3
EOL4009,PA-A3-OC3MM,166809,PA-A6-OC3SML=,2012-09-29,False,no_mapping,1
1712,PA-A1-OC3MM,41425,PA-A3-OC3SML=,2006-12-31,False,no_mapping,2
EOL6184,WIC-1ADSL-I-DG=,180668,HWIC-1ADSL=,2012-06-22,False,no_mapping,2
EOL6822,MCS7828I3-K9-BE7,232784,MCS7828I4-K9-BE7,2010-10-06,False,no_mapping,3
EOL6822,MCS7828H3-K9-BE7,232781,MCS7828I4-K9-BE7,2010-10-06,False,no_mapping,3
EOL6784,CISCO1812W-AG-E/K9,231731,CISCO888W-GN-E-K9,2014-08-22,False,no_mapping,1
EOL9958,A9K-2T20GE-E,303310,A99-4HG-FLEX-TR,,True,ok_null_eos,3
EOL9958,A9K-2T20GE-B,303306,A99-4HG-FLEX-TR,,True,ok_null_eos,3
EOL9958,A9K-4T-E,303333,A99-4HG-FLEX-TR,,True,ok_null_eos,3
EOL9958,A9K-4T-B,303329,A99-4HG-FLEX-TR,,True,ok_null_eos,3
EOL9958,A9K-40GE-L=,303328,A99-4HG-FLEX-TR,,True,ok_null_eos,3
EOL9958,A9K-40GE-L,303325,A99-4HG-FLEX-TR,,True,ok_null_eos,3
EOL9958,A9K-40GE-E=,303324,A99-4HG-FLEX-TR,,True,ok_null_eos,3
EOL9958,A9K-40GE-E,303322,A99-4HG-FLEX-TR,,True,ok_null_eos,3
EOL9958,A9K-40GE-B=,303321,A99-4HG-FLEX-TR,,True,ok_null_eos,3
EOL9958,A9K-40GE-B,303318,A99-4HG-FLEX-TR,,True,ok_null_eos,3
EOL4081,AS54-DFC-60NP,173688,AS5X-PVDM2-64,2014-03-15,False,no_mapping,1
EOL4082,AS535-DFC-60NP,173677,AS5X-PVDM2-64,2014-03-15,False,no_mapping,1
EOL7014,WAE-612-K9,236036,WAE-674-K9,2012-08-17,False,no_mapping,2
EOL4077,WAE-511-K9=,76825,WAE-612-K9=,2010-08-02,False,no_mapping,1
EOL4077,WAE-511-K9,76824,WAE-612-K9=,2010-08-02,False,no_mapping,1
EOL7305,EVM-IPVS-16A=,241568,CPS-MSP-1RU-K9,2014-06-23,False,no_mapping,1
EOL7305,EVM-IPVS-16A,241567,CPS-MSP-1RU-K9,2014-06-23,False,no_mapping,1
EOL13745,IR829GW-LTE-GA-EK9,487486,IR1835-K9,,True,ok_null_eos,2
EOL13298,IR829GW-LTE-VZ-AK9,465838,IR1835-K9,,True,ok_null_eos,3
EOL9156,ASA-180W-PWR-AC=,281379,ASA-PWR-AC=,2020-09-04,False,no_mapping,1
EOL9156,ASA-180W-PWR-AC,281378,ASA-PWR-AC=,2020-09-04,False,no_mapping,1
EOL7707,AIR-AP1252G-E-K9,258058,AIR-LAP1261N-A-K9,2013-10-07,False,no_mapping,3
EOL7707,AIR-AP1252G-A-K9,258057,AIR-LAP1261N-A-K9,2013-10-07,False,no_mapping,3
EOL12447,AIR-CAP3702E-H-K9,402213,AIR-AP3802E-N-K9,2022-10-31,False,no_mapping,1
EOL11051,AIR-CAP3602E-H-K9,320482,AIR-AP3802E-N-K9,2022-10-31,False,no_mapping,1
EOL14911,C891FJ-K9,542442,C1127-8PLTEP,,False,ok_null_eos,1
EOL14911,C891F-K9,542439,C1127-8PLTEP,,False,ok_null_eos,1
EOL14911,C841M-4X/K9,542409,C1127-8PLTEP,,False,ok_null_eos,1
EOL14911,C841M-4X-JSEC/K9,542408,C1127-8PLTEP,,False,ok_null_eos,1
EOL14911,C841M-4X-JAIS/K9,542407,C1127-8PLTEP,,False,ok_null_eos,1
EOL12447,AIR-CAP3702E-F-K9,402210,AIR-AP3802E-N-K9,2022-10-31,False,no_mapping,1
EOL13295,SF550X-48-K9-UK,466669,C1300-16XTS,,True,ok_null_eos,3
EOL12082,SG500X-48-K9-G5,383387,C1300-16XTS,,True,ok_null_eos,4
EOL12082,SG500-52-K9-G5,383345,C1300-16XTS,,True,ok_null_eos,4
EOL13295,SF550X-48-K9-NA,466666,C1300-16XTS,,True,ok_null_eos,3
EOL12082,SG500X-48-K9-NA,383390,C1300-16XTS,,True,ok_null_eos,4
EOL12082,SG500-52-K9-NA,383348,C1300-16XTS,,True,ok_null_eos,4
EOL6591,AIR-LAP1231G-A-K9,230109,AIR-LAP1252G-P-K9,2012-01-30,False,no_mapping,4
EOL6185,AIR-AP1030-R-K9,177002,AIR-LAP1131G-A-K9,2013-07-26,False,no_mapping,3
EOL6185,AIR-AP1020-R-K9,176991,AIR-LAP1131G-A-K9,2013-07-26,False,no_mapping,3
EOL6593,AIR-LAP1232AG-I-K9,230046,AIR-LAP1252AG-A-K9,2012-01-30,False,no_mapping,4
EOL6185,AIR-AP1010-N-K9,176978,AIR-LAP1131G-A-K9,2013-07-26,False,no_mapping,3
EOL7097,MWR-1941-DC-A,236940,MWR-2941-DC-A,2014-07-31,False,no_mapping,1
EOL6884,NM-CEM-4TE1=,233993,MWR-2941-DC,2014-07-31,False,no_mapping,1
EOL6884,NM-CEM-4TE1,233992,MWR-2941-DC,2014-07-31,False,no_mapping,1
EOL7469,AIM2-CUE-K9=,253279,UCS-E1100D-M6=,2026-08-01,True,ok_future_eos,5
EOL4002,MCS-7825-H1-UC1=,39000,MCS-7825-H4-CCX1,2010-02-19,False,no_mapping,3
EOL4002,MCS-7825-H1-UC1,38999,MCS-7825-H4-CCX1,2010-02-19,False,no_mapping,3
EOL4002,MCS-7825-H1-IPC1,38997,MCS-7825-H4-CCX1,2010-02-19,False,no_mapping,3
EOL4002,MCS-7825-H1-ECS1,38996,MCS-7825-H4-CCX1,2010-02-19,False,no_mapping,3
EOL4001,MCS-7815-I1-UC1=,38977,MCS-7815-I2-ECS1,2007-06-04,False,no_mapping,2
EOL4001,MCS-7815-I1-UC1,38976,MCS-7815-I2-ECS1,2007-06-04,False,no_mapping,2
EOL11047,AIR-CAP1602E-B-K9,320216,AIR-AP1852I-E-K9C,2022-05-01,False,no_mapping,1
EOL11047,AIR-SAP1602E-A-K9,320588,AIR-AP1852I-E-K9C,2022-05-01,False,no_mapping,1
EOL11047,AIR-CAP1602E-A-K9,320213,AIR-AP1852I-E-K9C,2022-05-01,False,no_mapping,1
EOL9194,C3K-FAN-16CFM=,282034,C4KX-FAN-R=,2020-10-30,False,no_mapping,1
EOL9194,C3K-FAN-16CFM,282033,C4KX-FAN-R=,2020-10-30,False,no_mapping,1
EOL9798,ATA187-I1-A=,296179,ATA191-K9,,True,ok_null_eos,2
EOL12985,PI-UCS-APL-K9,454509,PI-UCSM5-APL-K9=,2023-09-29,False,no_mapping,1
EOL5830,15454E-S4.1-4=,176469,15454E-MRC-I-12=,2014-04-26,False,no_mapping,1
EOL5830,15454E-S4.1-1=,176467,15454E-MRC-I-12=,2014-04-26,False,no_mapping,1
EOL5830,15454E-S1.1-8=,176465,15454E-MRC-I-12=,2014-04-26,False,no_mapping,1
EOL5830,15454E-S1.1-4=,176463,15454E-MRC-I-12=,2014-04-26,False,no_mapping,1
EOL5830,15454E-L4.2-1=,176459,15454E-MRC-I-12=,2014-04-26,False,no_mapping,1
EOL5830,15454E-L4.1-1=,176457,15454E-MRC-I-12=,2014-04-26,False,no_mapping,1
EOL8639,CISCO861-K9,272467,C1127-8PLTEP,,True,ok_null_eos,3
EOL7687,SR520-FE-K9,263722,C1127-8PLTEP,,True,ok_null_eos,3
EOL7687,SR520-ADSL-K9,263720,C1127-8PLTEP,,True,ok_null_eos,3
EOL7271,CISCO867-K9,241241,C1127-8PLTEP,,True,ok_null_eos,3
EOL7687,SR520-ADSLI-K9,263721,C1127-8PLTEP,,True,ok_null_eos,3
1438,CHAS-UBR7246=,173017,UBR-MC28U,2012-03-23,False,no_mapping,2
EOL8529,WS-C4948,271893,WS-C4948E-F,2017-10-31,False,no_mapping,1
EOL8212,WS-C4948-10GE,266020,WS-C4500X-F-32SFP+,2020-10-30,False,no_mapping,1
EOL8529,WS-C4948,271893,WS-C4948E-F,2017-10-31,False,no_mapping,1
EOL8212,WS-C4948-10GE,266020,WS-C4500X-F-32SFP+,2020-10-30,False,no_mapping,1
EOL4002,MCS-7825-H1-RC1,38998,MCS-7825-H4-CCX1,2010-02-19,False,no_mapping,3
EOL6817,NME-TPO=,232793,UCS-E1100D-M6=,2026-08-01,True,ok_future_eos,5
EOL6817,AIM-TPO-2=,232791,UCS-E1100D-M6=,2026-08-01,True,ok_future_eos,5
EOL6817,AIM-TPO-1=,232789,UCS-E1100D-M6=,2026-08-01,True,ok_future_eos,5
EOL6817,NME-TPO,232792,UCS-E1100D-M6=,2026-08-01,True,ok_future_eos,5
EOL6817,AIM-TPO-2=,232791,UCS-E1100D-M6=,2026-08-01,True,ok_future_eos,5
EOL6817,AIM-TPO-2,232790,UCS-E1100D-M6=,2026-08-01,True,ok_future_eos,5
EOL6817,AIM-TPO-1=,232789,UCS-E1100D-M6=,2026-08-01,True,ok_future_eos,5
EOL6817,AIM-TPO-1,232788,UCS-E1100D-M6=,2026-08-01,True,ok_future_eos,5
EOL9378,CP-7937G=,285493,CP-8832-EU-K9,,True,ok_null_eos,2
EOL9378,CP-7937G,285492,CP-8832-EU-K9,,True,ok_null_eos,2
EOL11047,AIR-SAP1602I-Z-K9,320681,AIR-AP1852I-E-K9C,2022-05-01,False,no_mapping,1
EOL11047,AIR-CAP1602I-Z-K9,320320,AIR-AP1852I-E-K9C,2022-05-01,False,no_mapping,1
EOL8711,AIR-MSE-3310-K9,275253,AIR-MSE-3355-K9,2015-06-15,False,no_mapping,1
EOL14460,CBR-SUP-8X10G-PIC=,524607,CBR-SUP-250G=,2026-04-11,False,ok_future_eos,1
EOL14460,CBR-SUP-8X10G-PIC,524606,CBR-SUP-250G=,2026-04-11,False,ok_future_eos,1
EOL12830,VG350/K9,447461,SM-X-72FXS,,False,ok_null_eos,1
EOL8568,MCS-7845-I3-IPC1,271696,MCS-7845-I3-CXC1,2014-06-23,False,no_mapping,1
EOL8568,MCS-7845-I3-CCE1,271694,MCS-7845-I3-CXC1,2014-06-23,False,no_mapping,1
EOL8568,MCS-7835-I3-IPC1,271692,MCS-7845-I3-CXC1,2014-06-23,False,no_mapping,1
EOL8568,MCS-7835-I3-CCX1,271691,MCS-7845-I3-CXC1,2014-06-23,False,no_mapping,1
EOL8568,MCS-7835-I3-CCE1,271690,MCS-7845-I3-CXC1,2014-06-23,False,no_mapping,1
EOL8994,MCS7825I5-K9-UCC3,279353,MCS-7825-I5-IPC1,2013-10-29,False,no_mapping,1
EOL8828,MCS-7825-I5-CCX1,275377,MCS-7825-I5-IPC1,2013-10-29,False,no_mapping,1
EOL8828,MCS-7825-I5-CCE1,275376,MCS-7825-I5-IPC1,2013-10-29,False,no_mapping,1
EOL8492,MCS-7825-I4-ECS1,270450,MCS-7825-I5-IPC1,2013-10-29,False,no_mapping,1
EOL8285,MCS7825I5-K9-UCC2,267103,MCS-7825-I5-IPC1,2013-10-29,False,no_mapping,1
EOL7629,MCS7825I4-K9-CUP7,253924,MCS7825I5-K9-UCC2,2012-10-13,False,no_mapping,2
EOL7629,MCS-7825-I4-RC1,253917,MCS7825I5-K9-UCC2,2012-10-13,False,no_mapping,2
EOL7629,MCS-7825-I4-MOB1,253916,MCS7825I5-K9-UCC2,2012-10-13,False,no_mapping,2
EOL7629,MCS-7825-I4-IPC1,253915,MCS7825I5-K9-UCC2,2012-10-13,False,no_mapping,2
EOL7407,MCS-7825-800,241648,MCS-7825-I5-IPC1,2013-10-29,False,no_mapping,1
EOL6840,MCS-7825-H4-IPC1,233149,MCS-7825-I5-CCE1,2013-03-29,False,no_mapping,2
EOL6677,MCS-7825-I3-RC1,230768,MCS-7825-I5-CCE1,2013-03-29,False,no_mapping,2
EOL6677,MCS-7825-I3-IPC1,230767,MCS-7825-I5-CCE1,2013-03-29,False,no_mapping,2
EOL8828,MCS-7816-I5-CCX1,275375,MCS-7825-I5-IPC1,2013-10-29,False,no_mapping,1
EOL7629,MCS-7816-I4-IPC1,253914,MCS7825I5-K9-UCC2,2012-10-13,False,no_mapping,2
EOL7407,MCS7816I4-K9-CMC1,241651,MCS-7825-I5-IPC1,2013-10-29,False,no_mapping,1
EOL7407,MCS-7815I-3.0-IPC2,241647,MCS-7825-I5-IPC1,2013-10-29,False,no_mapping,1
EOL6671,MCS-7816-I3-IPC1,231988,MCS-7816-I5-CCX1,2013-03-29,False,no_mapping,2
EOL6670,MCS-7816-H3-IPC1,230383,MCS-7816-I5-CCX1,2013-03-29,False,no_mapping,2
EOL6360,GSR6-SFC,206659,12006E-SFC=,2014-02-15,False,no_mapping,1
EOL6360,12006-SFC,206631,12006E-SFC=,2014-02-15,False,no_mapping,1
EOL6360,GSR6-CSC=,206658,12006E-SFC=,2014-02-15,False,no_mapping,1
EOL6360,12006-CSC=,206630,12006E-SFC=,2014-02-15,False,no_mapping,1
EOL6360,GSR6-CSC,206655,12006E-SFC=,2014-02-15,False,no_mapping,1
EOL6360,12006-CSC,206629,12006E-SFC=,2014-02-15,False,no_mapping,1
EOL7085,SPA525G=,240355,CP-6851-3PCC-K9=,,True,ok_null_eos,2
EOL7085,SPA525G,240352,CP-6851-3PCC-K9=,,True,ok_null_eos,2
EOL6673,PRP-1,230726,PRP-2=,2013-07-31,False,no_mapping,1
EOL5426,RSP8=,164177,XR-12000/10,2015-02-15,False,no_mapping,1
EOL5426,RSP8,164176,XR-12000/10,2015-02-15,False,no_mapping,1
EOL5426,RSP4+=,164175,XR-12000/10,2015-02-15,False,no_mapping,1
EOL5426,RSP16=,164173,XR-12000/10,2015-02-15,False,no_mapping,1
EOL5426,RSP16,164172,XR-12000/10,2015-02-15,False,no_mapping,1
615,RP,86156,CISCO7513,2004-01-19,False,no_mapping,1
1322,RSP7000=,42502,PRP-2,2013-07-31,False,no_mapping,1
1322,RSP7000,42501,PRP-2,2013-07-31,False,no_mapping,1
1231,RSP4,42498,PRP-2,2013-07-31,False,no_mapping,1
1866,RSP2=,42497,PRP-2,2013-07-31,False,no_mapping,1
980,RSP1=,42493,PRP-2,2013-07-31,False,no_mapping,1
980,RSP1,42491,PRP-2,2013-07-31,False,no_mapping,1
2227,GRP-B,33365,PRP-2=,2013-07-31,False,no_mapping,1
EOL7307,VWIC-2T1/E1-RAN=,241010,PA-MCX-8TE1-M=,2013-07-31,False,no_mapping,1
EOL7307,VWIC-2T1/E1-RAN,241009,PA-MCX-8TE1-M=,2013-07-31,False,no_mapping,1
EOL8147,WS-SUP720-3BXL,265233,C9600-SUP-1,,True,ok_null_eos,4
1931,WS-X5550=,218452,SPA-2XOC3-ATM,2011-12-20,False,no_mapping,2
1931,WS-X5550,174731,SPA-2XOC3-ATM,2011-12-20,False,no_mapping,2
968,WS-X5534-E1-GESX,167850,WS-G5486,2014-02-01,False,no_mapping,1
1034,WS-X5530-E3,167847,WS-X5530-E2A=,2001-03-07,False,cycle_detected,3
1181,WS-X5530-E2A=,167846,WS-X5530-E2A,2001-03-07,False,cycle_detected,2
EOL7769,WS-SUP32-GE-3B=,265405,RSP720-3C-GE,2016-07-24,False,no_mapping,1
EOL7769,WS-SUP32-10GE-3B=,265401,RSP720-3C-GE,2016-07-24,False,no_mapping,1
EOL8147,WS-SUP720-3B=,265232,C9600-SUP-1,,True,ok_null_eos,4
EOL7057,WS-S32-GE-PISA=,236765,C9600-SUP-1,,True,ok_null_eos,4
EOL7057,WS-S32-10GE-PISA=,236762,C9600-SUP-1,,True,ok_null_eos,4
EOL11558,FS4000-K9,338054,FMC2700-K9,,True,ok_null_eos,3
EOL12170,SG200-10FP-CN,385854,CBS220-24P-4G-EU,,True,ok_null_eos,2
EOL12170,SG200-10FP-AU,385851,CBS220-24P-4G-EU,,True,ok_null_eos,2
EOL11604,SLM248PT-AU,338272,SF250-48HP-K9-AU,2021-10-30,False,no_mapping,2
EOL11603,SF220-48P-K9-AU,338248,SF250-48HP-K9-AU,2021-10-30,False,no_mapping,2
EOL11973,SLM248GT-AR,366635,CBS220-24P-4G-EU,,True,ok_null_eos,2
EOL12420,SLM224PT-AU,399706,CBS220-24P-4G-EU,,True,ok_null_eos,2
EOL12420,SF200-24FP-AU,399476,CBS220-24P-4G-EU,,True,ok_null_eos,2
EOL9356,WS-F6K-PFC3B,284634,VS-F6K-PFC4XL,2020-10-30,False,no_mapping,1
EOL12419,SG300-10SFP-K9-CN,399572,C1300-16XTS,,True,ok_null_eos,3
EOL9893,DS-X9708-K9=,302665,DS-X9848H480K9=,2023-04-12,False,no_mapping,1
EOL9893,DS-X9708-K9,302664,DS-X9848H480K9=,2023-04-12,False,no_mapping,1
EOL7436,ME-C3750-24TE-M=,242579,ASR-920-24SZ-M,,True,ok_null_eos,2
EOL7436,ME-C3750-24TE-M,242578,ASR-920-24SZ-M,,True,ok_null_eos,2
EOL8212,WS-C4928-10GE,266018,WS-C4500X-F-32SFP+,2020-10-30,False,no_mapping,1
EOL8212,ME-4924-10GE,266017,WS-C4500X-F-32SFP+,2020-10-30,False,no_mapping,1
EOL11400,CTS-EX90-K9=,332941,CS-DESK-K9,,True,ok_null_eos,2
EOL11400,CTS-EX90-K9,332939,CS-DESK-K9,,True,ok_null_eos,2
EOL10588,UCS-E160D-M1/K9=,313233,UCS-E1100D-M6=,2026-08-01,True,ok_future_eos,3
EOL4048,MGX8830,39723,MGX8830/B-DC=,2011-07-30,False,no_mapping,1
EOL9902,DS-X9304-18K9,302661,DS-X9316-SSNK9=,2017-05-01,False,no_mapping,1
EOL6893,DS-X9032-SSM,234466,DS-X9316-SSNK9=,2017-05-01,False,no_mapping,1
EOL8787,DS-X9248-96K9=,276627,DS-X9232-256K9,2017-05-01,False,no_mapping,1
EOL11942,RV042-CN,358048,RV320-K9-CN,2018-07-19,False,no_mapping,2
EOL4028,CISCOSOHO97-K9,86508,C1127-8PLTEP,,True,ok_null_eos,5
EOL4028,CISCOSOHO97-K9,86508,C1127-8PLTEP,,True,ok_null_eos,5
EOL6537,CISCO815-VPN/K9,229082,CISCO1805-D/K9,2011-06-20,False,no_mapping,1
EOL6537,CISCO815,229081,CISCO1805-D/K9,2011-06-20,False,no_mapping,1
EOL6784,CISCO1802W-AG-E/K9,231727,CISCO888W-GN-E-K9,2014-08-22,False,no_mapping,1
EOL6784,CISCO1801W-AG-E/K9,231724,CISCO888W-GN-E-K9,2014-08-22,False,no_mapping,1
EOL6784,CISCO1801WM-AGE/K9,231726,CISCO888W-GN-E-K9,2014-08-22,False,no_mapping,1
1094,CISCO1417,167274,CISCO1801,2013-02-10,False,no_mapping,1
1411,CISCO1401,167273,CISCO1801,2013-02-10,False,no_mapping,1
EOL7147,EM2-HDA-4FXO=,237722,EM-HDA-3FXS/4FXO=,2017-12-09,False,no_mapping,1
EOL7147,EM-HDA-4FXO=,237717,EM-HDA-3FXS/4FXO=,2017-12-09,False,no_mapping,1
EOL7147,EM2-HDA-4FXO,237721,EM-HDA-3FXS/4FXO=,2017-12-09,False,no_mapping,1
EOL7147,EM-HDA-4FXO,237715,EM-HDA-3FXS/4FXO=,2017-12-09,False,no_mapping,1
EOL5831,15454E-64L-38.9=,176409,15454E-10G-XR=,2014-04-26,False,no_mapping,1
EOL5831,15454E-64L-38.9,176408,15454E-10G-XR=,2014-04-26,False,no_mapping,1
EOL5826,15454-192L-1-38.9=,175797,ONS-XC-10G-I2,,False,ok_null_eos,1
EOL5826,15454-192L-1-38.9,175796,ONS-XC-10G-I2,,False,ok_null_eos,1
EOL5831,15454E-64L-38.1=,176407,15454E-10G-XR=,2014-04-26,False,no_mapping,1
EOL5831,15454E-64L-38.1,176406,15454E-10G-XR=,2014-04-26,False,no_mapping,1
EOL5826,15454-192L-1-38.1=,175795,ONS-XC-10G-I2,,False,ok_null_eos,1
EOL5826,15454-192L-1-38.1,175794,ONS-XC-10G-I2,,False,ok_null_eos,1
EOL5831,15454E-64L-36.6=,176405,15454E-10G-XR=,2014-04-26,False,no_mapping,1
EOL5831,15454E-64L-36.6,176404,15454E-10G-XR=,2014-04-26,False,no_mapping,1
EOL5826,15454-192L-1-36.6=,175793,ONS-XC-10G-I2,,False,ok_null_eos,1
EOL5826,15454-192L-1-36.6,175792,ONS-XC-10G-I2,,False,ok_null_eos,1
EOL5831,15454E-64L-35.8=,176403,15454E-10G-XR=,2014-04-26,False,no_mapping,1
EOL5831,15454E-64L-35.8,176402,15454E-10G-XR=,2014-04-26,False,no_mapping,1
EOL5826,15454-192L-1-35.8=,175791,ONS-XC-10G-I2,,False,ok_null_eos,1
EOL5826,15454-192L-1-35.8,175790,ONS-XC-10G-I2,,False,ok_null_eos,1
EOL8610,AS535-DFC-8CT1=,272846,AS54-DFC-2CE1=,2014-03-15,False,no_mapping,1
EOL6365,AS58-24CT1=,218207,AS5X-PVDM2-64,2014-03-15,False,no_mapping,1
EOL8610,AS535-DFC-2CT1=,272838,AS54-DFC-2CE1=,2014-03-15,False,no_mapping,1
EOL12447,AIR-CAP3702I-E-K9,402274,AIR-AP3802E-N-K9,2022-10-31,False,no_mapping,1
EOL11347,AIR-RM3000AC-E-K9=,327053,AIR-AP3802I-R-K9,2022-10-31,False,no_mapping,1
EOL11347,AIR-RM3000AC-E-K9,327052,AIR-AP3802I-R-K9,2022-10-31,False,no_mapping,1
EOL11051,AIR-CAP3602I-E-K9,320532,AIR-AP3802E-N-K9,2022-10-31,False,no_mapping,1
2133,MCS-7815-1000-HW,38965,MCS-7815I-2.0-EVV1,2004-09-15,False,no_mapping,1
EOL8723,WAP200-KR,272834,WAP121-E-K9-AR,,False,ok_null_eos,1
EOL8723,WAP200-EU,272833,WAP121-E-K9-AR,,False,ok_null_eos,1
EOL8644,WET200-G5,272762,CBW240AC-Q,,True,ok_null_eos,3
EOL8642,WAP2000-G5,272758,CBW240AC-Q,,True,ok_null_eos,3
EOL8723,WAP200-CN,272832,WAP121-E-K9-AR,,False,ok_null_eos,1
EOL8723,WAP200-BR,272831,WAP121-E-K9-AR,,False,ok_null_eos,1
EOL8723,WAP200,272828,WAP121-E-K9-AR,,False,ok_null_eos,1
EOL8644,WET200,272760,CBW240AC-Q,,True,ok_null_eos,3
EOL8642,WAP2000,272757,CBW240AC-Q,,True,ok_null_eos,3
EOL8723,WAP200-AU,272830,WAP121-E-K9-AR,,False,ok_null_eos,1
EOL8644,WET200-AU,272761,CBW240AC-Q,,True,ok_null_eos,3
EOL8985,AIR-AP1131AG-N-K9,279888,AIR-CAP2602I-Q-K9,2016-12-29,False,no_mapping,2
EOL9176,AIR-AP1142N-T-K9,281929,AIR-CAP2602I-Q-K9,2016-12-29,False,no_mapping,2
EOL8985,AIR-AP1131AG-T-K9,279893,AIR-CAP2602I-Q-K9,2016-12-29,False,no_mapping,2
EOL9176,AIR-AP1142N-S-K9,281928,AIR-CAP2602I-Q-K9,2016-12-29,False,no_mapping,2
EOL8985,AIR-AP1131AG-S-K9,279892,AIR-CAP2602I-Q-K9,2016-12-29,False,no_mapping,2
EOL9176,AIR-AP1142N-R-K9,281927,AIR-CAP2602I-Q-K9,2016-12-29,False,no_mapping,2
EOL8985,AIR-AP1131AG-R-K9,279891,AIR-CAP2602I-Q-K9,2016-12-29,False,no_mapping,2
EOL9176,AIR-AP1142N-P-K9,281926,AIR-CAP2602I-Q-K9,2016-12-29,False,no_mapping,2
EOL9176,AIR-AP1141N-P-K9,281911,AIR-CAP2602I-Q-K9,2016-12-29,False,no_mapping,2
EOL8985,AIR-AP1131G-P-K9,279896,AIR-CAP2602I-Q-K9,2016-12-29,False,no_mapping,2
EOL8985,AIR-AP1131AG-Q-K9,279890,AIR-CAP2602I-Q-K9,2016-12-29,False,no_mapping,2
EOL8985,AIR-AP1131AG-P-K9,279889,AIR-CAP2602I-Q-K9,2016-12-29,False,no_mapping,2
EOL8985,AIR-AP1131AG-J-K9,279886,AIR-CAP2602I-Q-K9,2016-12-29,False,no_mapping,2
EOL9176,AIR-AP1142N-N-K9,281925,AIR-CAP2602I-Q-K9,2016-12-29,False,no_mapping,2
EOL8985,AIR-AP1131AG-N-K9,279888,AIR-CAP2602I-Q-K9,2016-12-29,False,no_mapping,2
EOL11158,CISCO2951/K9,322403,C8300-2N2S-4T2X,,True,ok_null_eos,2
1657,DS58-12CE1,175468,AS58-ERSC-2GE,2008-12-30,False,no_mapping,2
EOL4024,AXSM-4-622/B=,86815,SFP-8-155=,2011-07-30,False,no_mapping,1
EOL4024,AXSM-4-622/B,86814,SFP-8-155=,2011-07-30,False,no_mapping,1
EOL6657,AXSM-1-2488/B=,230682,AXSM-4-2488-XG=,2011-07-30,False,no_mapping,1
EOL6657,AXSM-1-2488/B,230681,AXSM-4-2488-XG=,2011-07-30,False,no_mapping,1
EOL4024,AXSM-8-155-E=,86817,SFP-8-155=,2011-07-30,False,no_mapping,1
EOL4024,AXSM-16-155/B=,86813,SFP-8-155=,2011-07-30,False,no_mapping,1
EOL4024,AXSM-8-155-E,86816,SFP-8-155=,2011-07-30,False,no_mapping,1
EOL4024,AXSM-16-155/B,86812,SFP-8-155=,2011-07-30,False,no_mapping,1
EOL6674,MCS-7845-H2-S31,230782,MCS-7845-H2-PSBU,2010-11-12,False,no_mapping,1
EOL5436,MCS-7845-H1-S31,163830,MCS-7845-H2-PSBU,2010-11-12,False,no_mapping,1
EOL9588,CISCO887VA-K9,287642,C888EA-K9,2023-11-21,False,no_mapping,1
EOL9501,CISCO887VA-SEC-K9,286927,C1117-4P,,True,ok_null_eos,2
EOL9588,CISCO881-K9,287635,C888EA-K9,2023-11-21,False,no_mapping,1
EOL9501,CISCO881-SEC-K9,286925,C1117-4P,,True,ok_null_eos,2
EOL7942,AIR-WLC2125-K9,261553,AIR-CT2504-5-K9,2018-04-18,False,no_mapping,1
EOL7942,AIR-WLC2112-K9,261552,AIR-CT2504-5-K9,2018-04-18,False,no_mapping,1
EOL12170,SLM2024T-AU,385879,CBS220-24P-4G-EU,,True,ok_null_eos,2
EOL12420,SLM2016T-UK,399665,CBS220-24P-4G-EU,,True,ok_null_eos,2
EOL12420,SLM2016T-NA,399663,CBS220-24P-4G-EU,,True,ok_null_eos,2
EOL12420,SLM2016T-JP,399662,CBS220-24P-4G-EU,,True,ok_null_eos,2
EOL12420,SLM2016T-EU,399659,CBS220-24P-4G-EU,,True,ok_null_eos,2
EOL12420,SLM2016T-AU,399656,CBS220-24P-4G-EU,,True,ok_null_eos,2
EOL12170,SG200-10FP-UK,385862,CBS220-24P-4G-EU,,True,ok_null_eos,2
