"_raw",host,index,source,sourcetype,time
"{""notifications"": [{""geoCoordinate"": {""unit"": ""DEGREES"", ""longitude"": -101.95973364525649, ""latitude"": 36.42247847958114}, ""entity"": ""WIRELESS_CLIENTS"", ""floorId"": 727035700041482283, ""timestamp"": 1469579994352, ""apMacAddress"": ""b8:38:61:b4:53:60"", ""locationMapHierarchy"": ""ABC Campus>A-1>1st Floor>Conf. Room A"", ""lastSeen"": ""2016-07-26T17:39:54.352-0700"", ""band"": null, ""locationCoordinate"": {""unit"": ""FEET"", ""x"": 31.291382, ""y"": 32.76467, ""z"": 0.0}, ""ipAddress"": [""fe80:0000:0000:0000:7a4b:87ff:fe11:f839""], ""notificationType"": ""locationupdate"", ""deviceId"": ""78:4b:87:11:f8:39"", ""confidenceFactor"": 16.0, ""batteryInfo"": null, ""ssid"": ""cmx"", ""associated"": true, ""subscriptionName"": ""SplunkTesting"", ""eventId"": 13942841, ""vendorData"": null}]}","hadoop-master",cmx,cmxhttp,cmxhttp,"27-07-2016 06:30:26"
"{""notifications"": [{""geoCoordinate"": {""unit"": ""DEGREES"", ""longitude"": -101.9597203485092, ""latitude"": 36.42248340045973}, ""entity"": ""WIRELESS_CLIENTS"", ""floorId"": 727035700041482283, ""timestamp"": 1469579998226, ""apMacAddress"": ""b8:38:61:b4:53:60"", ""locationMapHierarchy"": ""ABC Campus>A-1>1st Floor>Lounge"", ""lastSeen"": ""2016-07-26T17:39:58.226-0700"", ""band"": null, ""locationCoordinate"": {""unit"": ""FEET"", ""x"": 27.491577, ""y"": 34.84562, ""z"": 0.0}, ""ipAddress"": [""fe80:0000:0000:0000:7a4b:87ff:fe11:f839""], ""notificationType"": ""locationupdate"", ""deviceId"": ""78:4b:87:11:f8:39"", ""confidenceFactor"": 16.0, ""batteryInfo"": null, ""ssid"": ""cmx"", ""associated"": true, ""subscriptionName"": ""SplunkTesting"", ""eventId"": 13942882, ""vendorData"": null}]}","hadoop-master",cmx,cmxhttp,cmxhttp,"27-07-2016 06:30:30"
"{""notifications"": [{""geoCoordinate"": {""unit"": ""DEGREES"", ""longitude"": -101.95970815130079, ""latitude"": 36.422481244921}, ""entity"": ""WIRELESS_CLIENTS"", ""floorId"": 727035700041482283, ""timestamp"": 1469580002275, ""apMacAddress"": ""b8:38:61:b4:53:60"", ""locationMapHierarchy"": ""ABC Campus>A-1>1st Floor>Lounge"", ""lastSeen"": ""2016-07-26T17:40:02.275-0700"", ""band"": null, ""locationCoordinate"": {""unit"": ""FEET"", ""x"": 24.032005, ""y"": 33.934082, ""z"": 0.0}, ""ipAddress"": [""fe80:0000:0000:0000:7a4b:87ff:fe11:f839""], ""notificationType"": ""locationupdate"", ""deviceId"": ""78:4b:87:11:f8:39"", ""confidenceFactor"": 16.0, ""batteryInfo"": null, ""ssid"": ""cmx"", ""associated"": true, ""subscriptionName"": ""SplunkTesting"", ""eventId"": 13942978, ""vendorData"": null}]}","hadoop-master",cmx,cmxhttp,cmxhttp,"27-07-2016 06:30:34"
"{""notifications"": [{""geoCoordinate"": {""unit"": ""DEGREES"", ""longitude"": -101.95970815130079, ""latitude"": 36.422481244921}, ""entity"": ""WIRELESS_CLIENTS"", ""floorId"": 727035700041482283, ""timestamp"": 1469580004351, ""apMacAddress"": ""b8:38:61:b4:53:60"", ""locationMapHierarchy"": ""ABC Campus>A-1>1st Floor>Lounge"", ""lastSeen"": ""2016-07-26T17:40:04.351-0700"", ""band"": null, ""locationCoordinate"": {""unit"": ""FEET"", ""x"": 24.032005, ""y"": 33.934082, ""z"": 0.0}, ""ipAddress"": [""fe80:0000:0000:0000:7a4b:87ff:fe11:f839""], ""notificationType"": ""locationupdate"", ""deviceId"": ""78:4b:87:11:f8:39"", ""confidenceFactor"": 16.0, ""batteryInfo"": null, ""ssid"": ""cmx"", ""associated"": true, ""subscriptionName"": ""SplunkTesting"", ""eventId"": 13943019, ""vendorData"": null}]}","hadoop-master",cmx,cmxhttp,cmxhttp,"27-07-2016 06:30:36"
"{""notifications"": [{""geoCoordinate"": {""unit"": ""DEGREES"", ""longitude"": -101.95972635493222, ""latitude"": 36.42248645695257}, ""entity"": ""WIRELESS_CLIENTS"", ""floorId"": 727035700041482283, ""timestamp"": 1469580008254, ""apMacAddress"": ""b8:38:61:b4:53:60"", ""locationMapHierarchy"": ""ABC Campus>A-1>1st Floor>Lounge"", ""lastSeen"": ""2016-07-26T17:40:08.254-0700"", ""band"": null, ""locationCoordinate"": {""unit"": ""FEET"", ""x"": 29.195217, ""y"": 36.138153, ""z"": 0.0}, ""ipAddress"": [""fe80:0000:0000:0000:7a4b:87ff:fe11:f839""], ""notificationType"": ""locationupdate"", ""deviceId"": ""78:4b:87:11:f8:39"", ""confidenceFactor"": 16.0, ""batteryInfo"": null, ""ssid"": ""cmx"", ""associated"": true, ""subscriptionName"": ""SplunkTesting"", ""eventId"": 13943124, ""vendorData"": null}]}","hadoop-master",cmx,cmxhttp,cmxhttp,"27-07-2016 06:30:40"
"{""notifications"": [{""geoCoordinate"": {""unit"": ""DEGREES"", ""longitude"": -101.95972274955729, ""latitude"": 36.42248763922706}, ""entity"": ""WIRELESS_CLIENTS"", ""floorId"": 727035700041482283, ""timestamp"": 1469580010283, ""apMacAddress"": ""b8:38:61:b4:53:60"", ""locationMapHierarchy"": ""ABC Campus>A-1>1st Floor>Lounge"", ""lastSeen"": ""2016-07-26T17:40:10.283-0700"", ""band"": null, ""locationCoordinate"": {""unit"": ""FEET"", ""x"": 28.172602, ""y"": 36.638115, ""z"": 0.0}, ""ipAddress"": [""fe80:0000:0000:0000:7a4b:87ff:fe11:f839""], ""notificationType"": ""locationupdate"", ""deviceId"": ""78:4b:87:11:f8:39"", ""confidenceFactor"": 16.0, ""batteryInfo"": null, ""ssid"": ""cmx"", ""associated"": true, ""subscriptionName"": ""SplunkTesting"", ""eventId"": 13943190, ""vendorData"": null}]}","hadoop-master",cmx,cmxhttp,cmxhttp,"27-07-2016 06:30:42"
"{""notifications"": [{""geoCoordinate"": {""unit"": ""DEGREES"", ""longitude"": -101.95971555693604, ""latitude"": 36.42248773343051}, ""entity"": ""WIRELESS_CLIENTS"", ""floorId"": 727035700041482283, ""timestamp"": 1469580012352, ""apMacAddress"": ""b8:38:61:b4:53:60"", ""locationMapHierarchy"": ""ABC Campus>A-1>1st Floor>Lounge"", ""lastSeen"": ""2016-07-26T17:40:12.352-0700"", ""band"": null, ""locationCoordinate"": {""unit"": ""FEET"", ""x"": 26.132513, ""y"": 36.67795, ""z"": 0.0}, ""ipAddress"": [""fe80:0000:0000:0000:7a4b:87ff:fe11:f839""], ""notificationType"": ""locationupdate"", ""deviceId"": ""78:4b:87:11:f8:39"", ""confidenceFactor"": 16.0, ""batteryInfo"": null, ""ssid"": ""cmx"", ""associated"": true, ""subscriptionName"": ""SplunkTesting"", ""eventId"": 13943253, ""vendorData"": null}]}","hadoop-master",cmx,cmxhttp,cmxhttp,"27-07-2016 06:30:44"
"{""notifications"": [{""geoCoordinate"": {""unit"": ""DEGREES"", ""longitude"": -101.95971555693604, ""latitude"": 36.42248773343051}, ""entity"": ""WIRELESS_CLIENTS"", ""floorId"": 727035700041482283, ""timestamp"": 1469580016261, ""apMacAddress"": ""b8:38:61:b4:53:60"", ""locationMapHierarchy"": ""ABC Campus>A-1>1st Floor>Lounge"", ""lastSeen"": ""2016-07-26T17:40:16.261-0700"", ""band"": null, ""locationCoordinate"": {""unit"": ""FEET"", ""x"": 26.132513, ""y"": 36.67795, ""z"": 0.0}, ""ipAddress"": [""fe80:0000:0000:0000:7a4b:87ff:fe11:f839""], ""notificationType"": ""locationupdate"", ""deviceId"": ""78:4b:87:11:f8:39"", ""confidenceFactor"": 16.0, ""batteryInfo"": null, ""ssid"": ""cmx"", ""associated"": true, ""subscriptionName"": ""SplunkTesting"", ""eventId"": 13943318, ""vendorData"": null}]}","hadoop-master",cmx,cmxhttp,cmxhttp,"27-07-2016 06:30:48"
"{""notifications"": [{""geoCoordinate"": {""unit"": ""DEGREES"", ""longitude"": -101.95971757346426, ""latitude"": 36.42248057352635}, ""entity"": ""WIRELESS_CLIENTS"", ""floorId"": 727035700041482283, ""timestamp"": 1469580018292, ""apMacAddress"": ""b8:38:61:b4:53:60"", ""locationMapHierarchy"": ""ABC Campus>A-1>1st Floor>Lounge"", ""lastSeen"": ""2016-07-26T17:40:18.292-0700"", ""band"": null, ""locationCoordinate"": {""unit"": ""FEET"", ""x"": 26.704473, ""y"": 33.65016, ""z"": 0.0}, ""ipAddress"": [""fe80:0000:0000:0000:7a4b:87ff:fe11:f839""], ""notificationType"": ""locationupdate"", ""deviceId"": ""78:4b:87:11:f8:39"", ""confidenceFactor"": 16.0, ""batteryInfo"": null, ""ssid"": ""cmx"", ""associated"": true, ""subscriptionName"": ""SplunkTesting"", ""eventId"": 13943423, ""vendorData"": null}]}","hadoop-master",cmx,cmxhttp,cmxhttp,"27-07-2016 06:30:50"
"{""notifications"": [{""geoCoordinate"": {""unit"": ""DEGREES"", ""longitude"": -101.95972073935101, ""latitude"": 36.42248157629739}, ""entity"": ""WIRELESS_CLIENTS"", ""floorId"": 727035700041482283, ""timestamp"": 1469580020351, ""apMacAddress"": ""b8:38:61:b4:53:60"", ""locationMapHierarchy"": ""ABC Campus>A-1>1st Floor>Lounge"", ""lastSeen"": ""2016-07-26T17:40:20.351-0700"", ""band"": null, ""locationCoordinate"": {""unit"": ""FEET"", ""x"": 27.602434, ""y"": 34.074215, ""z"": 0.0}, ""ipAddress"": [""fe80:0000:0000:0000:7a4b:87ff:fe11:f839""], ""notificationType"": ""locationupdate"", ""deviceId"": ""78:4b:87:11:f8:39"", ""confidenceFactor"": 16.0, ""batteryInfo"": null, ""ssid"": ""cmx"", ""associated"": true, ""subscriptionName"": ""SplunkTesting"", ""eventId"": 13943492, ""vendorData"": null}]}","hadoop-master",cmx,cmxhttp,cmxhttp,"27-07-2016 06:30:52"
"{""notifications"": [{""geoCoordinate"": {""unit"": ""DEGREES"", ""longitude"": -101.95971435690052, ""latitude"": 36.42248477464116}, ""entity"": ""WIRELESS_CLIENTS"", ""floorId"": 727035700041482283, ""timestamp"": 1469580024217, ""apMacAddress"": ""b8:38:61:b4:53:60"", ""locationMapHierarchy"": ""ABC Campus>A-1>1st Floor>Lounge"", ""lastSeen"": ""2016-07-26T17:40:24.217-0700"", ""band"": null, ""locationCoordinate"": {""unit"": ""FEET"", ""x"": 25.79214, ""y"": 35.426735, ""z"": 0.0}, ""ipAddress"": [""fe80:0000:0000:0000:7a4b:87ff:fe11:f839""], ""notificationType"": ""locationupdate"", ""deviceId"": ""78:4b:87:11:f8:39"", ""confidenceFactor"": 16.0, ""batteryInfo"": null, ""ssid"": ""cmx"", ""associated"": true, ""subscriptionName"": ""SplunkTesting"", ""eventId"": 13943549, ""vendorData"": null}]}","hadoop-master",cmx,cmxhttp,cmxhttp,"27-07-2016 06:30:56"
"{""notifications"": [{""geoCoordinate"": {""unit"": ""DEGREES"", ""longitude"": -101.95971436356463, ""latitude"": 36.422484781045874}, ""entity"": ""WIRELESS_CLIENTS"", ""floorId"": 727035700041482283, ""timestamp"": 1469580028278, ""apMacAddress"": ""b8:38:61:b4:53:60"", ""locationMapHierarchy"": ""ABC Campus>A-1>1st Floor>Lounge"", ""lastSeen"": ""2016-07-26T17:40:28.278-0700"", ""band"": null, ""locationCoordinate"": {""unit"": ""FEET"", ""x"": 25.79403, ""y"": 35.429443, ""z"": 0.0}, ""ipAddress"": [""fe80:0000:0000:0000:7a4b:87ff:fe11:f839""], ""notificationType"": ""locationupdate"", ""deviceId"": ""78:4b:87:11:f8:39"", ""confidenceFactor"": 16.0, ""batteryInfo"": null, ""ssid"": ""cmx"", ""associated"": true, ""subscriptionName"": ""SplunkTesting"", ""eventId"": 13943607, ""vendorData"": null}]}","hadoop-master",cmx,cmxhttp,cmxhttp,"27-07-2016 06:31:00"
"{""notifications"": [{""geoCoordinate"": {""unit"": ""DEGREES"", ""longitude"": -101.9597140513873, ""latitude"": 36.42248360288862}, ""entity"": ""WIRELESS_CLIENTS"", ""floorId"": 727035700041482283, ""timestamp"": 1469580030351, ""apMacAddress"": ""b8:38:61:b4:53:60"", ""locationMapHierarchy"": ""ABC Campus>A-1>1st Floor>Lounge"", ""lastSeen"": ""2016-07-26T17:40:30.351-0700"", ""band"": null, ""locationCoordinate"": {""unit"": ""FEET"", ""x"": 25.705484, ""y"": 34.97351, ""z"": 0.0}, ""ipAddress"": [""fe80:0000:0000:0000:7a4b:87ff:fe11:f839""], ""notificationType"": ""locationupdate"", ""deviceId"": ""78:4b:87:11:f8:39"", ""confidenceFactor"": 16.0, ""batteryInfo"": null, ""ssid"": ""cmx"", ""associated"": true, ""subscriptionName"": ""SplunkTesting"", ""eventId"": 13943663, ""vendorData"": null}]}","hadoop-master",cmx,cmxhttp,cmxhttp,"27-07-2016 06:31:02"
"{""notifications"": [{""geoCoordinate"": {""unit"": ""DEGREES"", ""longitude"": -101.95971855101152, ""latitude"": 36.42248063172808}, ""entity"": ""WIRELESS_CLIENTS"", ""floorId"": 727035700041482283, ""timestamp"": 1469580034254, ""apMacAddress"": ""b8:38:61:b4:53:60"", ""locationMapHierarchy"": ""ABC Campus>A-1>1st Floor>Lounge"", ""lastSeen"": ""2016-07-26T17:40:34.254-0700"", ""band"": null, ""locationCoordinate"": {""unit"": ""FEET"", ""x"": 26.981798, ""y"": 33.674774, ""z"": 0.0}, ""ipAddress"": [""fe80:0000:0000:0000:7a4b:87ff:fe11:f839""], ""notificationType"": ""locationupdate"", ""deviceId"": ""78:4b:87:11:f8:39"", ""confidenceFactor"": 16.0, ""batteryInfo"": null, ""ssid"": ""cmx"", ""associated"": true, ""subscriptionName"": ""SplunkTesting"", ""eventId"": 13943653, ""vendorData"": null}]}","hadoop-master",cmx,cmxhttp,cmxhttp,"27-07-2016 06:31:06"
"{""notifications"": [{""geoCoordinate"": {""unit"": ""DEGREES"", ""longitude"": -101.95971874239936, ""latitude"": 36.42248260021302}, ""entity"": ""WIRELESS_CLIENTS"", ""floorId"": 727035700041482283, ""timestamp"": 1469580036280, ""apMacAddress"": ""b8:38:61:b4:53:60"", ""locationMapHierarchy"": ""ABC Campus>A-1>1st Floor>Lounge"", ""lastSeen"": ""2016-07-26T17:40:36.280-0700"", ""band"": null, ""locationCoordinate"": {""unit"": ""FEET"", ""x"": 27.036026, ""y"": 34.50721, ""z"": 0.0}, ""ipAddress"": [""fe80:0000:0000:0000:7a4b:87ff:fe11:f839""], ""notificationType"": ""locationupdate"", ""deviceId"": ""78:4b:87:11:f8:39"", ""confidenceFactor"": 16.0, ""batteryInfo"": null, ""ssid"": ""cmx"", ""associated"": true, ""subscriptionName"": ""SplunkTesting"", ""eventId"": 13943815, ""vendorData"": null}]}","hadoop-master",cmx,cmxhttp,cmxhttp,"27-07-2016 06:31:08"
"{""notifications"": [{""geoCoordinate"": {""unit"": ""DEGREES"", ""longitude"": -101.95977856013167, ""latitude"": 36.42246485517614}, ""entity"": ""WIRELESS_CLIENTS"", ""floorId"": 727035700041482283, ""timestamp"": 1469580036279, ""apMacAddress"": ""b8:38:61:b4:53:70"", ""locationMapHierarchy"": ""ABC Campus>A-1>1st Floor>Conf. Room A"", ""lastSeen"": ""2016-07-26T17:40:36.279-0700"", ""band"": null, ""locationCoordinate"": {""unit"": ""FEET"", ""x"": 44.00251, ""y"": 27.003164, ""z"": 0.0}, ""ipAddress"": [""10.22.243.210"", ""fe80:0000:0000:0000:001f:ff5d:5d86:461d""], ""notificationType"": ""locationupdate"", ""deviceId"": ""54:9f:13:de:74:3a"", ""confidenceFactor"": 32.0, ""batteryInfo"": null, ""ssid"": ""cmx"", ""associated"": true, ""subscriptionName"": ""SplunkTesting"", ""eventId"": 13943684, ""vendorData"": null}]}","hadoop-master",cmx,cmxhttp,cmxhttp,"27-07-2016 06:31:08"
"{""notifications"": [{""geoCoordinate"": {""unit"": ""DEGREES"", ""longitude"": -101.9597140394847, ""latitude"": 36.42248471010046}, ""entity"": ""WIRELESS_CLIENTS"", ""floorId"": 727035700041482283, ""timestamp"": 1469580038352, ""apMacAddress"": ""b8:38:61:b4:53:60"", ""locationMapHierarchy"": ""ABC Campus>A-1>1st Floor>Lounge"", ""lastSeen"": ""2016-07-26T17:40:38.352-0700"", ""band"": null, ""locationCoordinate"": {""unit"": ""FEET"", ""x"": 25.702108, ""y"": 35.400288, ""z"": 0.0}, ""ipAddress"": [""fe80:0000:0000:0000:7a4b:87ff:fe11:f839""], ""notificationType"": ""locationupdate"", ""deviceId"": ""78:4b:87:11:f8:39"", ""confidenceFactor"": 16.0, ""batteryInfo"": null, ""ssid"": ""cmx"", ""associated"": true, ""subscriptionName"": ""SplunkTesting"", ""eventId"": 13943853, ""vendorData"": null}]}","hadoop-master",cmx,cmxhttp,cmxhttp,"27-07-2016 06:31:10"
"{""notifications"": [{""geoCoordinate"": {""unit"": ""DEGREES"", ""longitude"": -101.9597140394847, ""latitude"": 36.42248471010046}, ""entity"": ""WIRELESS_CLIENTS"", ""floorId"": 727035700041482283, ""timestamp"": 1469580042257, ""apMacAddress"": ""b8:38:61:b4:53:60"", ""locationMapHierarchy"": ""ABC Campus>A-1>1st Floor>Lounge"", ""lastSeen"": ""2016-07-26T17:40:42.257-0700"", ""band"": null, ""locationCoordinate"": {""unit"": ""FEET"", ""x"": 25.702108, ""y"": 35.400288, ""z"": 0.0}, ""ipAddress"": [""fe80:0000:0000:0000:7a4b:87ff:fe11:f839""], ""notificationType"": ""locationupdate"", ""deviceId"": ""78:4b:87:11:f8:39"", ""confidenceFactor"": 16.0, ""batteryInfo"": null, ""ssid"": ""cmx"", ""associated"": true, ""subscriptionName"": ""SplunkTesting"", ""eventId"": 13943924, ""vendorData"": null}]}","hadoop-master",cmx,cmxhttp,cmxhttp,"27-07-2016 06:31:14"
