ID,AussID,Source,Category,EventLog,EventID,Operation,
25,3,Windows,Logon,Security,5002,Interactive Logon,
26,3,Windows,Logoff,Security,5002,Interactive Logoff,
27,3,Windows,Logon,Security,5003,Network Logon,
28,3,Windows,Logoff,Security,5003,Network Logoff,
29,3,Windows,Logon,Security,5004,Batch Logon,
30,3,Windows,Logoff,Security,5004,Batch Logoff,
31,3,Windows,Logon,Security,5005,Service Logon,
32,3,Windows,Logoff,Security,5005,Service Logoff,
33,3,Windows,Logon,Security,5007,Unlock Logon,
34,3,Windows,Logoff,Security,5007,Unlock Logoff,
35,3,Windows,Logon,Security,5008,Network Clear Text Logon,
36,3,Windows,Logoff,Security,5008,Network Clear Text Logoff,
37,3,Windows,Logon,Security,5009,New Credentials Logon,
38,3,Windows,Logoff,Security,5009,New Credentials Logoff,
39,3,Windows,Logon,Security,5010,Remote Interactive Logon,
40,3,Windows,Logoff,Security,5010,Remote Interactive Logoff,
41,3,Windows,Logon,Security,5011,Cached Interactive Logon,
42,3,Windows,Logoff,Security,5011,Cached Interactive Logoff,
43,3,Windows,Authentication,Security,5050,Authentication Ticket Granted,
44,3,Windows,Authentication,Security,5051,Service Ticket Granted,
45,3,Windows,Authentication,Security,5052,Ticket Granted Renewed,
46,3,Windows,Authentication,Security,5053,NTLM Authentication,
935,1,Windows,Object,Security,9001,Create Object,
936,1,Windows,Object,Security,9003,Delete Object,
937,1,Windows,Object,Security,9005,Modify Object,
938,1,Windows,Account Modification,Security,9007,Enable Account,
939,1,Windows,Account Modification,Security,9009,Disable Account,
940,1,Windows,Account Modification,Security,9011,Set Password,
941,1,Windows,Group Membership,Security,9013,Add Member to Group,
942,1,Windows,Group Membership,Security,9015,Remove Member from Group,
1000,8,Windows,File,LT Auditor+ Processed Log,501,File Delete,
1001,8,Windows,File,LT Auditor+ Processed Log,502,File Execute,
1002,8,Windows,Administration,LT Auditor+ Processed Log,505,Create Object,
1003,8,Windows,Administration,LT Auditor+ Processed Log,506,Delete Object,
1004,8,Windows,Administration,LT Auditor+ Processed Log,507,Assign Rights,
1005,8,Windows,Administration,LT Auditor+ Processed Log,508,Remove Rights,
1006,8,Windows,Administration,LT Auditor+ Processed Log,509,Account Changed,
1007,8,Windows,Administration,LT Auditor+ Processed Log,510,Password Changed,
1008,8,Windows,Login,LT Auditor+ Processed Log,511,Login,
1009,8,Windows,Login,LT Auditor+ Processed Log,512,Logout,
1010,8,Windows,Administration,LT Auditor+ Processed Log,513,Member Added,
1011,8,Windows,Administration,LT Auditor+ Processed Log,514,Member Removed,
1012,8,Windows,Administration,LT Auditor+ Processed Log,515,New Logon Rights,
1013,8,Windows,Administration,LT Auditor+ Processed Log,517,Privileged Operation,
1014,8,Windows,Administration,LT Auditor+ Processed Log,518,Add Trusted Domain,
1015,8,Windows,Administration,LT Auditor+ Processed Log,519,Remove Trusted Domain,
1016,8,Windows,Administration,LT Auditor+ Processed Log,520,Audit Policy Change,
1017,8,Windows,Administration,LT Auditor+ Processed Log,521,Domain Policy Change,
1018,8,Windows,System,LT Auditor+ Processed Log,522,Audit Log Cleared,
1019,8,Windows,System,LT Auditor+ Processed Log,523,System Shutdown,
1020,8,Windows,System,LT Auditor+ Processed Log,524,System Startup,
1021,8,Windows,File,LT Auditor+ Processed Log,527,Take Ownership,
1022,8,Windows,File,LT Auditor+ Processed Log,528,Set Permissions,
1023,8,Windows,File,LT Auditor+ Processed Log,529,File Modify,
1024,8,Windows,Administration,LT Auditor+ Processed Log,530,Account Enabled,
1025,8,Windows,Administration,LT Auditor+ Processed Log,531,Account Disabled,
1026,6,Windows,File,Security,12001,Create File,
1027,6,Windows,Directory,Security,12011,Make Directory,
1028,6,Windows,File,Security,12005,Write File,
1029,6,Windows,File,Security,12009,Rename File,
1030,6,Windows,File,Security,12003,Delete File,
1031,6,Windows,Directory,Security,12013,Remove Directory,
1032,6,Windows,File,Security,12017,Access File,
1033,6,Windows,File/Directory,Security,12007,Write Security DACL,
1034,6,Windows,Directory,Security,12015,Rename Directory,
1035,6,Windows,File/Directory,Security,12019,Write Attribute,
1036,2,Windows,Machine,Security,11000,Legacy GPA Operation: Change Password Policy,
1037,2,Windows,Machine,Security,11002,Legacy GPA Operation: Change Account Lockout Policy,
1038,2,Windows,Machine,Security,11004,GPO Link Created,
1039,2,Windows,Machine,Security,11006,GPO Link Modified,
1040,2,Windows,Machine,Security,11008,GPO Link Deleted,
1041,2,Windows,Machine,Security,11010,GPO Security Filtering Added,
1042,2,Windows,Machine,Security,11012,GPO Security Filtering Removed,
1043,2,Windows,Machine,Security,11014,GPO WMI Filtering Modified,
1044,2,Windows,Machine,Security,11016,GPO Delegation Added,
1045,2,Windows,Machine,Security,11018,GPO Delegation Modified,
1046,2,Windows,Machine,Security,11020,GPO Delegation Removed,
1049,1,Windows,Object,Security,9006,Modify Security DACL,
1061,2,Windows,User,Security,11021,Legacy GPA Operation: Change Administrative Templates,
1074,6,Windows,Directory,Security,12021,Access Directory,
1093,7,*,*,Application,-1,All Application Log Events,
1094,7,*,*,Security,-1,All Security Log Events,
1095,33,NetWare,File,LT Auditor+ Processed Log,1,File Open,
1096,33,NetWare,File,LT Auditor+ Processed Log,2,File Close,
1097,33,NetWare,File,LT Auditor+ Processed Log,3,File Delete,
1098,33,NetWare,File,LT Auditor+ Processed Log,4,File Rename,
1099,33,NetWare,File,LT Auditor+ Processed Log,5,File Create,
1100,33,NetWare,File,LT Auditor+ Processed Log,6,File Modified,
1101,33,NetWare,File,LT Auditor+ Processed Log,7,Make Directory,
1102,33,NetWare,File,LT Auditor+ Processed Log,8,Remove Directory,
1103,33,NetWare,File,LT Auditor+ Processed Log,9,Purge,
1104,33,NetWare,File,LT Auditor+ Processed Log,10,Salvage,
1105,33,NetWare,File,LT Auditor+ Processed Log,11,Trustee Change,
1106,33,NetWare,File,LT Auditor+ Processed Log,12,Change Rights,
1107,33,NetWare,Login,LT Auditor+ Processed Log,100,Login,
1108,33,NetWare,Login,LT Auditor+ Processed Log,101,Logout,
1109,33,NetWare,NDS,LT Auditor+ Processed Log,400,Create Object,
1110,33,NetWare,NDS,LT Auditor+ Processed Log,401,Delete Object,
1111,33,NetWare,NDS,LT Auditor+ Processed Log,402,Rename Object,
1112,33,NetWare,NDS,LT Auditor+ Processed Log,403,Move Object,
1113,33,NetWare,NDS,LT Auditor+ Processed Log,404,Add NDS Value,
1114,33,NetWare,NDS,LT Auditor+ Processed Log,405,Delete NDS Value,
1115,33,NetWare,NDS,LT Auditor+ Processed Log,406,Delete NDS Attribute,
1116,33,NetWare,NDS,LT Auditor+ Processed Log,407,Add Security Equivalence,
1117,33,NetWare,NDS,LT Auditor+ Processed Log,408,Remove Security Equivalence,
1118,33,NetWare,NDS,LT Auditor+ Processed Log,409,Change Password,
1119,33,NetWare,NDS,LT Auditor+ Processed Log,410,Add NDS Replica,
1120,33,NetWare,NDS,LT Auditor+ Processed Log,411,Delete NDS Replica,
1121,33,NetWare,NDS,LT Auditor+ Processed Log,412,Change NDS Replica,
1122,33,NetWare,NDS,LT Auditor+ Processed Log,413,Create Partition,
1123,33,NetWare,NDS,LT Auditor+ Processed Log,414,Remove Partition,
1124,33,NetWare,NDS,LT Auditor+ Processed Log,415,Add Attribute Definition,
1125,33,NetWare,NDS,LT Auditor+ Processed Log,416,Delete Attribute Definition,
1126,33,NetWare,NDS,LT Auditor+ Processed Log,417,Add Class Definition,
1127,33,NetWare,NDS,LT Auditor+ Processed Log,418,Delete Class Definition,
1128,33,NetWare,NDS,LT Auditor+ Processed Log,419,Modify Class Definition,
1129,33,NetWare,Server,LT Auditor+ Processed Log,300,Volume Mount,
1130,33,NetWare,Server,LT Auditor+ Processed Log,301,Volume Dismount,
1131,33,NetWare,Server,LT Auditor+ Processed Log,302,Module Unload,
1132,33,NetWare,Server,LT Auditor+ Processed Log,303,Module Load,
1133,33,NetWare,Server,LT Auditor+ Processed Log,304,Volume Dismount Attempt,
1134,33,NetWare,Server,LT Auditor+ Processed Log,305,Module Unload Attempt,
1135,33,NetWare,Server,LT Auditor+ Processed Log,306,Down Server,
1136,33,NetWare,Server,LT Auditor+ Processed Log,307,Rconsole Access,
1137,40,LT Auditor+,Workspace,Audit The Auditor,6000,Sign in,
1139,40,LT Auditor+,Workspace,Audit The Auditor,6024,Filter Statement Added,
1140,40,LT Auditor+,Workspace,Audit The Auditor,6025,Filter Statement Deleted,
1141,40,LT Auditor+,Workspace,Audit The Auditor,6026,Filter Statement Modified,
1142,40,LT Auditor+,Workspace,Audit The Auditor,6006,Job Added,
1143,40,LT Auditor+,Workspace,Audit The Auditor,6007,Job Deleted,
1144,40,LT Auditor+,Workspace,Audit The Auditor,6008,Job Modified,
1145,40,LT Auditor+,Workspace,Audit The Auditor,6010,Authorized User Added,
1146,40,LT Auditor+,Workspace,Audit The Auditor,6011,Authorized User Deleted,
1147,40,LT Auditor+,Workspace,Audit The Auditor,6013,Group Settings Changed,
1149,40,LT Auditor+,Workspace,Audit The Auditor,6016,Group Added,
1150,40,LT Auditor+,Workspace,Audit The Auditor,6017,Agent Added,
1151,40,LT Auditor+,Workspace,Audit The Auditor,6018,Group Deleted,
1152,40,LT Auditor+,Workspace,Audit The Auditor,6019,Agent Deleted,
1164,20,LT Auditor+,Management Console,Auditor,6000,Sign in to LT Auditor+,
1165,20,LT Auditor+,Management Console,Auditor,6001,Sign out of LT Auditor+,
1166,20,LT Auditor+,Management Console,Auditor,6024,Filter Statement Added,
1167,20,LT Auditor+,Management Console,Auditor,6025,Filter Statement Deleted,
1168,20,LT Auditor+,Management Console,Auditor,6026,Filter Statement Modified,
1169,20,LT Auditor+,Management Console,Auditor,6005,Filter Policy Saved,
1170,20,LT Auditor+,Management Console,Auditor,6006,Job Added,
1171,20,LT Auditor+,Management Console,Auditor,6007,Job Deleted,
1172,20,LT Auditor+,Management Console,Auditor,6008,Job Modified,
1173,20,LT Auditor+,Management Console,Auditor,6009,Job Policy Saved,
1174,20,LT Auditor+,Management Console,Auditor,6010,Authorized User Added,
1175,20,LT Auditor+,Management Console,Auditor,6011,Authorized User Deleted,
1176,20,LT Auditor+,Management Console,Auditor,6012,Security Policy Saved,
1177,20,LT Auditor+,Management Console,Auditor,6013,Agent Setting Policy Modified,
1178,20,LT Auditor+,Management Console,Auditor,6014,Agent Settings Policy Saved,
1179,20,LT Auditor+,Management Console,Auditor,6015,Manager Settings Policy Modified,
1180,20,LT Auditor+,Management Console,Auditor,6016,Group Added,
1181,20,LT Auditor+,Management Console,Auditor,6017,Agent Added,
1182,20,LT Auditor+,Management Console,Auditor,6018,Group Deleted,
1183,20,LT Auditor+,Management Console,Auditor,6019,Agent Deleted,
1184,20,LT Auditor+,Management Console,Auditor,6020,Manager Settings Policy Saved,
1185,20,LT Auditor+,Management Console,Auditor,6021,Made Agent A Free Agent,
1186,20,LT Auditor+,Management Console,Auditor,6022,Changed Server,
1187,20,LT Auditor+,Management Console,Auditor,6023,Audit the Auditor Policy Saved,
1188,20,LT Auditor+,Management Console,Auditor,9000,General Error,
1189,20,LT Auditor+,Management Console,Auditor,7003,General Warning,
1190,20,LT Auditor+,Management Console,Auditor,7005,Policy Not Saved,
1191,20,LT Auditor+,Management Console,Auditor,7006,Manager Settings Not Saved,
1192,20,LT Auditor+,Auditor Service,Auditor,4000,LT Auditor+ Service Started,
1193,20,LT Auditor+,Auditor Service,Auditor,4001,LT Auditor+ Service Stopping,
1194,20,LT Auditor+,Auditor Service,Auditor,4002,LT Auditor+ Service Stopped,
1195,20,LT Auditor+,Auditor Service,Auditor,4027,Performing Patch on machine,
1196,20,LT Auditor+,Auditor Service,Auditor,9000,General Error,
1197,20,LT Auditor+,Auditor Service,Auditor,7003,General Warning,
1198,20,LT Auditor+,Auditor Service,Auditor,4006,Policy Updated By Service,
1199,20,LT Auditor+,Auditor Service,Auditor,4026,Emergency Job Run,
1200,20,LT Auditor+,Component,Auditor,4003,Started Auditing Event Log,
1201,20,LT Auditor+,Component,Auditor,4004,Stopping Auditing Event Log,
1202,20,LT Auditor+,Component,Auditor,4005,Stopped Auditing Event Log,
1203,20,LT Auditor+,Component,Auditor,4007,Job Added To Queue,
1204,20,LT Auditor+,Component,Auditor,4008,Transfer Job Started,
1205,20,LT Auditor+,Component,Auditor,4009,Deletion Job Started,
1206,20,LT Auditor+,Component,Auditor,4010,Creating Archive Of Event Log,
1207,20,LT Auditor+,Component,Auditor,4011,Created Archive of Event Log,
1208,20,LT Auditor+,Component,Auditor,4012,Transfer Job Completed,
1209,20,LT Auditor+,Component,Auditor,4013,Rollup Job Started,
1210,20,LT Auditor+,Component,Auditor,4014,Rollup Job Completed,
1211,20,LT Auditor+,Component,Auditor,4015,Consolidation Job Started,
1212,20,LT Auditor+,Component,Auditor,4016,File Rolled up,
1213,20,LT Auditor+,Component,Auditor,4017,File Consolidated,
1214,20,LT Auditor+,Component,Auditor,4018,Consolidation Job Completed,
1215,20,LT Auditor+,Component,Auditor,4019,Custom Job Executed,
1216,20,LT Auditor+,Component,Auditor,4020,Patch Job Started,
1217,20,LT Auditor+,Component,Auditor,4021,Patch Updated On Machine,
1218,20,LT Auditor+,Component,Auditor,4022,Patch Job Completed,
1219,20,LT Auditor+,Component,Auditor,4023,Deployment Job Started,
1220,20,LT Auditor+,Component,Auditor,4024,Deployed Policy On Machine,
1221,20,LT Auditor+,Component,Auditor,4025,Deployment Job Completed,
1222,20,LT Auditor+,Component,Auditor,4028,Agent Assigned To Manager,
1223,20,LT Auditor+,Component,Auditor,4029,Agent Freed From Manager,
1224,20,LT Auditor+,Component,Auditor,9000,General Error,
1225,20,LT Auditor+,Component,Auditor,7003,General Warning,
1226,20,LT Auditor+,NetWare Console,Auditor,710,File Filter Changed,
1227,20,LT Auditor+,NetWare Console,Auditor,711,Login Filter Changed,
1228,20,LT Auditor+,NetWare Console,Auditor,712,Server Filter Changed,
1229,20,LT Auditor+,NetWare Console,Auditor,714,Non Audited Users Filter Changed,
1230,20,LT Auditor+,NetWare Console,Auditor,715,Non Audited Attributes Filter Changed,
1231,20,LT Auditor+,NetWare Console,Auditor,716,Non Audited Nodes Filter Changed,
1232,20,LT Auditor+,NetWare Console,Auditor,717,Archive Settings Changed,
1233,20,LT Auditor+,NetWare Console,Auditor,718,SNMP Settings Changed,
1234,20,LT Auditor+,NetWare Console,Auditor,719,Transfer Job Changed,
1235,20,LT Auditor+,NetWare Console,Auditor,720,Consolidation Job Changed,
1236,20,LT Auditor+,NetWare Console,Auditor,721,Deletion Job Changed,
1237,20,LT Auditor+,NetWare Console,Auditor,722,Audit The Auditor Settings Changed,
1238,20,LT Auditor+,NetWare Console,Auditor,723,Authorized User Changed,
1239,20,LT Auditor+,NetWare Console,Auditor,724,Sign in to LT Auditor+ NetWare,
1240,20,LT Auditor+,NetWare Console,Auditor,725,Sign out of LT Auditor+ NetWare,
1256,7,*,*,System,-1,All System Log Events,
1257,7,*,*,Directory Service,-1,All Directory Service Log Events,
1258,7,*,*,File Replication Service,-1,All File Replication Service Log Events,
1259,7,*,*,DNS Server,-1,All DNS Server Log Events,
1260,7,LT Auditor+,*,Application,4000,LT Auditor+ Service Started,
1262,7,LT Auditor+,*,Application,4002,LT Auditor+ Service Stopped,
1263,7,LT Auditor+,*,Application,4004,Started Audit Sub System,
1264,7,LT Auditor+,*,Application,4006,Stopped Audit Sub System,
1265,7,LT Auditor+,*,Application,4008,New Policy Applied,
1266,7,LT Auditor+,*,Application,4010,Transfer Job Completed,
1267,7,LT Auditor+,*,Application,4012,Rollup Job Completed,
1268,7,LT Auditor+,*,Application,4014,Agent Assigned To Manager,
1269,7,LT Auditor+,*,Application,4016,Agent Freed From Manager,
1270,7,LT Auditor+,*,Application,4018,Emergency Job Completed,
1271,7,LT Auditor+,*,Application,4020,LT Auditor+ Upgrade Completed,
1272,7,Security,*,Security,528,Interactive Logon,
1273,7,Security,*,Security,540,Network Logon,
1274,7,Security,*,Security,538,Logoff,
1275,7,Security,*,Security,672,Kerberos Ticket Granted,
1276,7,Security,*,Security,673,Service Ticket Granted,
1277,7,Security,*,Security,674,Ticket Granted Renewed,
1278,7,Security,*,Security,675,Pre-Authentication Failed,
1279,7,Security,*,Security,676,Authentication Ticket Request Failed,
1280,7,Security,*,Security,677,Service Ticket Request Failed,
1281,7,Security,*,Security,678,Account Mapped For Logon By,
1282,7,Security,*,Security,679,Account Mapped For Logon Failed,
1283,7,Security,*,Security,680,NTLM Authentication,
1284,7,Security,*,Security,681,NTLM Authentication Failed,
1285,7,Security,*,Security,624,Account Created,
1286,7,Security,*,Security,625,Account Type Changed,
1287,7,Security,*,Security,626,Account Enabled,
1288,7,Security,*,Security,627,Password Changed,
1289,7,Security,*,Security,628,Password Set,
1290,7,Security,*,Security,630,Account Deleted,
1291,7,Security,*,Security,631,Global Security Group Created,
1292,7,Security,*,Security,632,Add Member To Global Security Group,
1293,7,Security,*,Security,633,Remove Member From Global Security Group,
1294,7,Security,*,Security,634,Global Security Group Deleted,
1295,7,Security,*,Security,635,Local Security Group Created,
1296,7,Security,*,Security,636,Add Member To Local Security Group,
1297,7,Security,*,Security,637,Remove Member From Local Security Group,
1298,7,Security,*,Security,638,Local Security Group Deleted,
1299,7,Security,*,Security,639,Local Security Group Modified,
1300,7,Security,*,Security,640,General Account Database Changed,
1301,7,Security,*,Security,641,Global Security Group Modified,
1302,7,Security,*,Security,642,Account Modified,
1303,7,Security,*,Security,643,Domain Policy Changed,
1304,7,Security,*,Security,644,Account Locked Out,
1305,7,Security,*,Security,645,Computer Account Created,
1306,7,Security,*,Security,646,Computer Account Changed,
1307,7,Security,*,Security,647,Computer Account Deleted,
1308,7,Security,*,Security,648,Local Distribution Group Created,
1309,7,Security,*,Security,649,Local Distribution Group Modified,
1310,7,Security,*,Security,650,Add Member To Local Distribution Group,
1311,7,Security,*,Security,651,Removed Member From Local Distribution Group,
1312,7,Security,*,Security,652,Local Distribution Group Deleted,
1313,7,Security,*,Security,653,Global Distribution Group Created,
1314,7,Security,*,Security,654,Global Distribution Group Modified,
1315,7,Security,*,Security,655,Member Added To Global Distribution Group,
1316,7,Security,*,Security,656,Member Removed From Global Distribution Group,
1317,7,Security,*,Security,657,Global Distribution Group Deleted,
1318,7,Security,*,Security,658,Universal Security Group Created,
1319,7,Security,*,Security,659,Universal Security Group Modified,
1320,7,Security,*,Security,660,Member Added To Universal Security Group,
1321,7,Security,*,Security,661,Member Removed From Universal Security Group,
1322,7,Security,*,Security,662,Universal Security Group Deleted,
1323,7,Security,*,Security,663,Universal Distribution Group Created,
1324,7,Security,*,Security,664,Universal Distribution Group Modified,
1325,7,Security,*,Security,665,Added Member To Universal Distribution Group,
1326,7,Security,*,Security,666,Removed Member From Universal Distribution Group,
1327,7,Security,*,Security,667,Universal Distribution Group Deleted,
1328,7,Security,*,Security,668,Group Type Changed,
1329,7,Security,*,Security,671,User Account Unlocked,
1330,7,Security,*,Security,592,Process Executed,
1331,7,Security,*,Security,593,Process Exited,
1332,7,Security,*,Security,565,Active Directory Object Access,
1333,7,Security,*,Security,566,Active Directory Object Access,
1334,7,Security,*,Security,529,Logon Failure - Bad User Name / Password,
1335,7,Security,*,Security,530,Logon Failure - Account logon time restriction,
1336,7,Security,*,Security,531,Logon Failure - Account Disabled,
1337,7,Security,*,Security,532,Logon Failure - Account Expired,
1338,7,Security,*,Security,533,Logon Failure - Not Allowed,
1339,7,Security,*,Security,534,Logon Failure - Logon Type Not Granted,
1340,7,Security,*,Security,535,Logon Failure - Account Expired,
1341,7,Security,*,Security,536,Logon Failure - NetLogon Component Not Active,
1342,7,Security,*,Security,537,Logon Failure - Other Reasons,
1343,7,Security,*,Security,539,Logon Failure - Account Locked Out,
1344,7,Security,*,Security,560,File Object Access,
1345,7,Security,*,Security,564,File Object Deleted,
1346,18,Extended File System,Extended File System,Extended File System,1,Create File,
1347,18,Extended File System,Extended File System,Extended File System,2,Delete File,
1348,18,Extended File System,Extended File System,Extended File System,3,Make Directory,
1349,18,Extended File System,Extended File System,Extended File System,4,Remove Directory,
1350,18,Extended File System,Extended File System,Extended File System,5,Rename File,
1351,18,Extended File System,Extended File System,Extended File System,6,Rename Directory,
1352,18,Extended File System,Extended File System,Extended File System,7,Write File,
1353,18,Extended File System,Extended File System,Extended File System,8,File/Directory Attribute Change,
1354,18,Extended File System,Extended File System,Extended File System,9,File/Directory Security Change,
1355,18,Extended File System,Extended File System,Extended File System,10,File Accessed,
1356,40,LT Auditor+,Workspace,Audit The Auditor,6020,Group Modified,
1357,40,LT Auditor+,Workspace,Audit The Auditor,6021,Manager Added,
1358,40,LT Auditor+,Workspace,Audit The Auditor,6022,Manager Deleted,
1359,11,*,*,Application,-1,All Application Log Events,
1360,11,*,*,Security,-1,All Security Log Events,
1361,3,Windows,System,Security,5075,Time Changed,
1362,3,Windows,System,Security,5076,Event Log Cleared,
1363,3,Windows,Application,Security,5077,Application Load,
1364,3,Windows,Application,Security,5078,Application Unload,
1365,1,Windows,Administration,Security,9017,Trusted Domain Added,
1366,1,Windows,Administration,Security,9019,Audit Policy Changed,
1367,1,Windows,Account Modification,Security,9012,Change Password,
1371,24,Windows,File,Security,15001,Create File,
1372,24,Windows,Directory,Security,15011,Create Directory,
1373,24,Windows,File,Security,15005,Write File,
1374,24,Windows,File,Security,15009,Rename File,
1375,24,Windows,File,Security,15003,Delete File,
1376,24,Windows,Directory,Security,15013,Remove Directory,
1377,24,Windows,Directory,Security,15015,Rename Directory,
1378,24,Windows,File/Directory,Security,15019,Write Attribute,
