"_raw",host,source,sourcetype,"_indextime","_serial","_sourcetype","_time"
"Sep  3 21:49:28 a.a.a.b : 2014 Sep  4 10:11:36 UTC: %AAA-6-AAA_ACCOUNTING_MESSAGE: stop:vsh.12889:root:","a.a.a.b","udp:514","syslog",1409795368,183,"syslog",1409795368
"Sep  3 21:49:28 a.a.a.b : 2014 Sep  4 10:11:36 UTC: %AAA-6-AAA_ACCOUNTING_MESSAGE: start:vsh.12895:root:","a.a.a.b","udp:514","syslog",1409795368,182,"syslog",1409795368
"Sep  3 21:49:29 a.a.a.b : 2014 Sep  4 10:11:37 UTC: %AAA-6-AAA_ACCOUNTING_MESSAGE: stop:vsh.12895:root:","a.a.a.b","udp:514","syslog",1409795369,181,"syslog",1409795369
"Sep  3 21:49:29 a.a.a.b : 2014 Sep  4 10:11:37 UTC: %AAA-6-AAA_ACCOUNTING_MESSAGE: update:e.e.e.e@pts/0:admin:configure terminal ; interface Ethernet1/1 (SUCCESS)","a.a.a.b","udp:514","syslog",1409795369,180,"syslog",1409795369
"Sep  3 21:49:32 a.a.a.b : 2014 Sep  4 10:11:40 UTC: %AAA-6-AAA_ACCOUNTING_MESSAGE: update:e.e.e.e@pts/0:admin:configure terminal ; interface Ethernet1/1 ; shutdown (REDIRECT)","a.a.a.b","udp:514","syslog",1409795372,179,"syslog",1409795372
"Sep  3 21:49:32 a.a.a.b : 2014 Sep  4 10:11:40 UTC: %ETHPORT-5-IF_DOWN_CFG_CHANGE: Interface Ethernet1/1 is down(Config change)","a.a.a.b","udp:514","syslog",1409795372,178,"syslog",1409795372
"Sep  3 21:49:32 a.a.a.b : 2014 Sep  4 10:11:40 UTC: %ETHPORT-5-IF_DOWN_ADMIN_DOWN: Interface Ethernet1/1 is down (Administratively down)","a.a.a.b","udp:514","syslog",1409795372,177,"syslog",1409795372
"Sep  3 21:49:32 a.a.a.b : 2014 Sep  4 10:11:40 UTC: %AAA-6-AAA_ACCOUNTING_MESSAGE: update:e.e.e.e@pts/0:admin:configure terminal ; interface Ethernet1/1 ; shutdown (SUCCESS)","a.a.a.b","udp:514","syslog",1409795372,176,"syslog",1409795372
"Sep  3 21:49:35 a.a.a.b : 2014 Sep  4 10:11:43 UTC: %AAA-6-AAA_ACCOUNTING_MESSAGE: update:e.e.e.e@pts/0:admin:configure terminal ; interface Ethernet1/1 ; no shutdown (REDIRECT)","a.a.a.b","udp:514","syslog",1409795375,175,"syslog",1409795375
"Sep  3 21:49:35 a.a.a.b : 2014 Sep  4 10:11:43 UTC: %ETHPORT-5-IF_ADMIN_UP: Interface Ethernet1/1 is admin up .","a.a.a.b","udp:514","syslog",1409795375,174,"syslog",1409795375
"Sep  3 21:49:35 a.a.a.b : 2014 Sep  4 10:11:43 UTC: %AAA-6-AAA_ACCOUNTING_MESSAGE: update:e.e.e.e@pts/0:admin:configure terminal ; interface Ethernet1/1 ; no shutdown (SUCCESS)","a.a.a.b","udp:514","syslog",1409795375,173,"syslog",1409795375
"Sep  3 21:49:37 a.a.a.b : 2014 Sep  4 10:11:45 UTC: %ETHPORT-5-SPEED: Interface Ethernet1/1, operational speed changed to 10 Gbps","a.a.a.b","udp:514","syslog",1409795377,172,"syslog",1409795377
"Sep  3 21:49:37 a.a.a.b : 2014 Sep  4 10:11:45 UTC: %ETHPORT-5-IF_DUPLEX: Interface Ethernet1/1, operational duplex mode changed to Full","a.a.a.b","udp:514","syslog",1409795377,171,"syslog",1409795377
"Sep  3 21:49:37 a.a.a.b : 2014 Sep  4 10:11:45 UTC: %ETHPORT-5-IF_RX_FLOW_CONTROL: Interface Ethernet1/1, operational Receive Flow Control state changed to off","a.a.a.b","udp:514","syslog",1409795377,170,"syslog",1409795377
"Sep  3 21:49:37 a.a.a.b : 2014 Sep  4 10:11:45 UTC: %ETHPORT-5-IF_TX_FLOW_CONTROL: Interface Ethernet1/1, operational Transmit Flow Control state changed to off","a.a.a.b","udp:514","syslog",1409795377,169,"syslog",1409795377
"Sep  3 21:49:37 a.a.a.b : 2014 Sep  4 10:11:45 UTC: %ETHPORT-5-IF_UP: Interface Ethernet1/1 is up in mode trunk","a.a.a.b","udp:514","syslog",1409795377,168,"syslog",1409795377
"Sep  3 21:49:40 a.a.a.b : 2014 Sep  4 10:11:48 UTC: %VSHD-5-VSHD_SYSLOG_CONFIG_I: Configured from vty by admin on e.e.e.e@pts/0","a.a.a.b","udp:514","syslog",1409795380,167,"syslog",1409795380
"Sep  3 21:50:01 a.a.a.c : 2014 Sep  4 10:26:15 UTC: %AAA-6-AAA_ACCOUNTING_MESSAGE: start:e.e.e.e@pts/2:admin:","a.a.a.c","udp:514","syslog",1409795401,166,"syslog",1409795401
"Sep  3 21:50:13 a.a.a.d : 2014 Sep  4 10:13:40 UTC: %AAA-6-AAA_ACCOUNTING_MESSAGE: start:f.f.f.f@pts/0:admin:","a.a.a.d","udp:514","syslog",1409795413,165,"syslog",1409795413
"Sep  3 21:50:13 a.a.a.d : 2014 Sep  4 10:13:40 UTC: %AAA-6-AAA_ACCOUNTING_MESSAGE: stop:f.f.f.f@pts/0:admin:","a.a.a.d","udp:514","syslog",1409795413,164,"syslog",1409795413
"Sep  3 21:50:16 a.a.a.c : 2014 Sep  4 10:26:30 UTC: %AAA-6-AAA_ACCOUNTING_MESSAGE: update:e.e.e.e@pts/2:admin:configure terminal ; interface Ethernet1/1 (SUCCESS)","a.a.a.c","udp:514","syslog",1409795416,163,"syslog",1409795416
"Sep  3 21:50:20 a.a.a.c : 2014 Sep  4 10:26:34 UTC: %AAA-6-AAA_ACCOUNTING_MESSAGE: update:e.e.e.e@pts/2:admin:configure terminal ; interface Ethernet1/1 ; shutdown (REDIRECT)","a.a.a.c","udp:514","syslog",1409795420,162,"syslog",1409795420
"Sep  3 21:50:20 a.a.a.c : 2014 Sep  4 10:26:34 UTC: %ETHPORT-5-IF_DOWN_CFG_CHANGE: Interface Ethernet1/1 is down(Config change)","a.a.a.c","udp:514","syslog",1409795420,161,"syslog",1409795420
"Sep  3 21:50:20 a.a.a.c : 2014 Sep  4 10:26:34 UTC: %OSPF-5-ADJCHANGE:  ospf-1 [5808]  Nbr b.b.b.b on Ethernet1/1 went DOWN","a.a.a.c","udp:514","syslog",1409795420,160,"syslog",1409795420
"Sep  3 21:50:20 a.a.a.c : 2014 Sep  4 10:26:34 UTC: %BFD-5-SESSION_REMOVED: BFD session to neighbor b.b.b.b on interface Eth1/1 has been removed","a.a.a.c","udp:514","syslog",1409795420,159,"syslog",1409795420
"Sep  3 21:50:20 a.a.a.c : 2014 Sep  4 10:26:34 UTC: %ETHPORT-5-IF_DOWN_ADMIN_DOWN: Interface Ethernet1/1 is down (Administratively down)","a.a.a.c","udp:514","syslog",1409795420,158,"syslog",1409795420
"Sep  3 21:50:20 a.a.a.c : 2014 Sep  4 10:26:34 UTC: %AAA-6-AAA_ACCOUNTING_MESSAGE: update:e.e.e.e@pts/2:admin:configure terminal ; interface Ethernet1/1 ; shutdown (SUCCESS)","a.a.a.c","udp:514","syslog",1409795420,157,"syslog",1409795420
"Sep  3 21:50:21 a.a.a.b : 2014 Sep  4 10:12:29 UTC: %OSPF-5-ADJCHANGE:  ospf-1 [6084]  Nbr b.b.b.a on Ethernet2/2 went DOWN","a.a.a.b","udp:514","syslog",1409795421,156,"syslog",1409795421
"Sep  3 21:50:21 a.a.a.b : 2014 Sep  4 10:12:29 UTC: %BFD-5-SESSION_STATE_DOWN: BFD session 1090519060 to neighbor b.b.b.a on interface Eth2/2 has gone down. Reason: 0x3.","a.a.a.b","udp:514","syslog",1409795421,155,"syslog",1409795421
"Sep  3 21:50:21 a.a.a.b : 2014 Sep  4 10:12:29 UTC: %BFD-5-SESSION_REMOVED: BFD session to neighbor b.b.b.a on interface Eth2/2 has been removed","a.a.a.b","udp:514","syslog",1409795421,154,"syslog",1409795421
"Sep  3 21:50:21 a.a.a.b : 2014 Sep  4 10:12:29 UTC: %ETHPORT-5-IF_DOWN_LINK_FAILURE: Interface Ethernet2/2 is down (Link failure)","a.a.a.b","udp:514","syslog",1409795421,153,"syslog",1409795421
"Sep  3 21:50:22 a.a.a.c : 2014 Sep  4 10:26:36 UTC: %AAA-6-AAA_ACCOUNTING_MESSAGE: update:e.e.e.e@pts/2:admin:configure terminal ; interface Ethernet1/1 ; no shutdown (REDIRECT)","a.a.a.c","udp:514","syslog",1409795422,152,"syslog",1409795422
"Sep  3 21:50:22 a.a.a.c : 2014 Sep  4 10:26:36 UTC: %ETHPORT-5-IF_ADMIN_UP: Interface Ethernet1/1 is admin up .","a.a.a.c","udp:514","syslog",1409795422,151,"syslog",1409795422
"Sep  3 21:50:22 a.a.a.c : 2014 Sep  4 10:26:36 UTC: %AAA-6-AAA_ACCOUNTING_MESSAGE: update:e.e.e.e@pts/2:admin:configure terminal ; interface Ethernet1/1 ; no shutdown (SUCCESS)","a.a.a.c","udp:514","syslog",1409795422,150,"syslog",1409795422
"Sep  3 21:50:31 a.a.a.b : 2014 Sep  4 10:12:39 UTC: %ETHPORT-5-SPEED: Interface Ethernet2/2, operational speed changed to 40 Gbps","a.a.a.b","udp:514","syslog",1409795431,149,"syslog",1409795431
"Sep  3 21:50:31 a.a.a.b : 2014 Sep  4 10:12:39 UTC: %ETHPORT-5-IF_DUPLEX: Interface Ethernet2/2, operational duplex mode changed to Full","a.a.a.b","udp:514","syslog",1409795431,148,"syslog",1409795431
"Sep  3 21:50:31 a.a.a.b : 2014 Sep  4 10:12:39 UTC: %ETHPORT-5-IF_RX_FLOW_CONTROL: Interface Ethernet2/2, operational Receive Flow Control state changed to off","a.a.a.b","udp:514","syslog",1409795431,147,"syslog",1409795431
"Sep  3 21:50:31 a.a.a.b : 2014 Sep  4 10:12:39 UTC: %ETHPORT-5-IF_TX_FLOW_CONTROL: Interface Ethernet2/2, operational Transmit Flow Control state changed to off","a.a.a.b","udp:514","syslog",1409795431,146,"syslog",1409795431
"Sep  3 21:50:31 a.a.a.b : 2014 Sep  4 10:12:39 UTC: %ETHPORT-5-IF_UP: Interface Ethernet2/2 is up in Layer3","a.a.a.b","udp:514","syslog",1409795431,145,"syslog",1409795431
"Sep  3 21:50:31 a.a.a.c : 2014 Sep  4 10:26:45 UTC: %ETHPORT-5-SPEED: Interface Ethernet1/1, operational speed changed to 40 Gbps","a.a.a.c","udp:514","syslog",1409795431,144,"syslog",1409795431
"Sep  3 21:50:31 a.a.a.c : 2014 Sep  4 10:26:45 UTC: %ETHPORT-5-IF_DUPLEX: Interface Ethernet1/1, operational duplex mode changed to Full","a.a.a.c","udp:514","syslog",1409795431,143,"syslog",1409795431
"Sep  3 21:50:31 a.a.a.c : 2014 Sep  4 10:26:45 UTC: %ETHPORT-5-IF_RX_FLOW_CONTROL: Interface Ethernet1/1, operational Receive Flow Control state changed to off","a.a.a.c","udp:514","syslog",1409795431,142,"syslog",1409795431
"Sep  3 21:50:31 a.a.a.c : 2014 Sep  4 10:26:45 UTC: %ETHPORT-5-IF_TX_FLOW_CONTROL: Interface Ethernet1/1, operational Transmit Flow Control state changed to off","a.a.a.c","udp:514","syslog",1409795431,141,"syslog",1409795431
"Sep  3 21:50:31 a.a.a.c : 2014 Sep  4 10:26:45 UTC: %ETHPORT-5-IF_UP: Interface Ethernet1/1 is up in Layer3","a.a.a.c","udp:514","syslog",1409795431,140,"syslog",1409795431
"Sep  3 21:50:32 a.a.a.c : 2014 Sep  4 10:26:46 UTC: %VSHD-5-VSHD_SYSLOG_CONFIG_I: Configured from vty by admin on e.e.e.e@pts/2","a.a.a.c","udp:514","syslog",1409795432,139,"syslog",1409795432
"Sep  3 21:50:34 a.a.a.b : 2014 Sep  4 10:12:42 UTC: %PIM-5-DR_CHANGE:  pim [6110]  DR change from 0.0.0.0 to b.b.b.b on interface Ethernet2/2","a.a.a.b","udp:514","syslog",1409795434,138,"syslog",1409795434
"Sep  3 21:50:34 a.a.a.c : 2014 Sep  4 10:26:48 UTC: %PIM-5-DR_CHANGE:  pim [8133]  DR change from 0.0.0.0 to b.b.b.b on interface Ethernet1/1","a.a.a.c","udp:514","syslog",1409795434,137,"syslog",1409795434
"Sep  3 21:50:40 a.a.a.c : 2014 Sep  4 10:26:54 UTC: %OSPF-5-ADJCHANGE:  ospf-1 [5808]  Nbr b.b.b.b on Ethernet1/1 went EXSTART","a.a.a.c","udp:514","syslog",1409795440,136,"syslog",1409795440
"Sep  3 21:50:45 a.a.a.c : 2014 Sep  4 10:26:59 UTC: %OSPF-5-ADJCHANGE:  ospf-1 [5808]  Nbr b.b.b.b on Ethernet1/1 went FULL","a.a.a.c","udp:514","syslog",1409795445,135,"syslog",1409795445
"Sep  3 21:50:45 a.a.a.c : 2014 Sep  4 10:26:59 UTC: %BFD-5-SESSION_MOVED: BFD session 0x4100000c: Installed on LC 1","a.a.a.c","udp:514","syslog",1409795445,134,"syslog",1409795445
"Sep  3 21:50:45 a.a.a.c : 2014 Sep  4 10:26:59 UTC: %BFD-5-SESSION_CREATED: BFD session to neighbor b.b.b.b on interface Eth1/1 has been created","a.a.a.c","udp:514","syslog",1409795445,133,"syslog",1409795445
"Sep  3 21:50:46 a.a.a.b : 2014 Sep  4 10:12:54 UTC: %OSPF-5-ADJCHANGE:  ospf-1 [6084]  Nbr b.b.b.a on Ethernet2/2 went EXSTART","a.a.a.b","udp:514","syslog",1409795446,132,"syslog",1409795446
"Sep  3 21:50:46 a.a.a.b : 2014 Sep  4 10:12:54 UTC: %OSPF-5-ADJCHANGE:  ospf-1 [6084]  Nbr b.b.b.a on Ethernet2/2 went FULL","a.a.a.b","udp:514","syslog",1409795446,131,"syslog",1409795446
"Sep  3 21:50:46 a.a.a.b : 2014 Sep  4 10:12:54 UTC: %BFD-5-SESSION_MOVED: BFD session 0x41000016: Installed on LC 1","a.a.a.b","udp:514","syslog",1409795446,130,"syslog",1409795446
"Sep  3 21:50:46 a.a.a.b : 2014 Sep  4 10:12:54 UTC: %BFD-5-SESSION_CREATED: BFD session to neighbor b.b.b.a on interface Eth2/2 has been created","a.a.a.b","udp:514","syslog",1409795446,129,"syslog",1409795446
"Sep  3 21:50:46 a.a.a.b : 2014 Sep  4 10:12:54 UTC: %BFD-5-SESSION_STATE_UP: BFD session 1090519062 to neighbor b.b.b.a on interface Eth2/2 is up.","a.a.a.b","udp:514","syslog",1409795446,128,"syslog",1409795446
"Sep  3 21:50:47 a.a.a.b : 2014 Sep  4 10:12:55 UTC: %BFD-5-SESSION_ACTIVE_PARAMS_CHANGE: Local parameter of BFD session 0x41000016 has changed Disc 0x41000016 [[1 if Eth2/2 0x1a006200 iod 0x3a 202a8c0:0:0:0=b.b.b.b -> 102a8c0:0:0:0=b.b.b.a]] TX(2000000): RX(2000000): ST(2000000), Mult(3), Ver(1)","a.a.a.b","udp:514","syslog",1409795447,127,"syslog",1409795447
"Sep  3 21:50:47 a.a.a.c : 2014 Sep  4 10:27:01 UTC: %BFD-5-SESSION_ACTIVE_PARAMS_CHANGE: Local parameter of BFD session 0x4100000c has changed Disc 0x4100000c [[1 if Eth1/1 0x1a000000 iod 0xaa 102a8c0:0:0:0=b.b.b.a -> 202a8c0:0:0:0=b.b.b.b]] TX(2000000): RX(2000000): ST(2000000), Mult(3), Ver(1)","a.a.a.c","udp:514","syslog",1409795447,126,"syslog",1409795447
"Sep  3 21:50:47 a.a.a.c : 2014 Sep  4 10:27:01 UTC: %BFD-5-SESSION_STATE_UP: BFD session 1090519052 to neighbor b.b.b.b on interface Eth1/1 is up.","a.a.a.c","udp:514","syslog",1409795447,125,"syslog",1409795447
"Sep  3 21:50:48 a.a.a.b : 2014 Sep  4 10:12:56 UTC: %BFD-5-SESSION_ACTIVE_PARAMS_CHANGE: Local parameter of BFD session 0x41000016 has changed Disc 0x41000016 [[1 if Eth2/2 0x1a006200 iod 0x3a 202a8c0:0:0:0=b.b.b.b -> 102a8c0:0:0:0=b.b.b.a]] TX(2000000): RX(2000000): ST(2000000), Mult(3), Ver(1)","a.a.a.b","udp:514","syslog",1409795448,124,"syslog",1409795448
"Sep  3 21:50:48 a.a.a.c : 2014 Sep  4 10:27:02 UTC: %BFD-5-SESSION_ACTIVE_PARAMS_CHANGE: Local parameter of BFD session 0x4100000c has changed Disc 0x4100000c [[1 if Eth1/1 0x1a000000 iod 0xaa 102a8c0:0:0:0=b.b.b.a -> 202a8c0:0:0:0=b.b.b.b]] TX(2000000): RX(2000000): ST(2000000), Mult(3), Ver(1)","a.a.a.c","udp:514","syslog",1409795448,123,"syslog",1409795448
"Sep  3 21:50:51 a.a.a.d : 2014 Sep  4 10:14:18 UTC: %AUTHPRIV-3-SYSTEM_MSG: pam_aaa:Authentication failed for user admin from e.e.e.e - sshd[16856]","a.a.a.d","udp:514","syslog",1409795451,122,"syslog",1409795451
"Sep  3 21:50:51 a.a.a.d : 2014 Sep  4 10:14:18 UTC: %DAEMON-3-SYSTEM_MSG: error: PAM: Authentication failure for admin from e.e.e.e - sshd[16855]","a.a.a.d","udp:514","syslog",1409795451,121,"syslog",1409795451
"Sep  3 21:50:57 a.a.a.d : 2014 Sep  4 10:14:23 UTC: %AAA-6-AAA_ACCOUNTING_MESSAGE: start:e.e.e.e@pts/1:admin:","a.a.a.d","udp:514","syslog",1409795457,120,"syslog",1409795457
"Sep  3 21:51:05 a.a.a.d : 2014 Sep  4 10:14:31 UTC: %AAA-6-AAA_ACCOUNTING_MESSAGE: update:e.e.e.e@pts/1:admin:configure terminal ; interface Ethernet1/1 (SUCCESS)","a.a.a.d","udp:514","syslog",1409795465,119,"syslog",1409795465
"Sep  3 21:51:11 a.a.a.d : 2014 Sep  4 10:14:37 UTC: %AAA-6-AAA_ACCOUNTING_MESSAGE: update:e.e.e.e@pts/1:admin:configure terminal ; interface Ethernet1/1 ; shutdown (REDIRECT)","a.a.a.d","udp:514","syslog",1409795471,118,"syslog",1409795471
"Sep  3 21:51:11 a.a.a.d : 2014 Sep  4 10:14:37 UTC: %ETH_PORT_CHANNEL-5-PORT_DOWN: port-channel1: Ethernet1/1 is down","a.a.a.d","udp:514","syslog",1409795471,117,"syslog",1409795471
"Sep  3 21:51:11 a.a.a.d : 2014 Sep  4 10:14:37 UTC: %ETHPORT-5-IF_DOWN_CFG_CHANGE: Interface Ethernet1/1 is down(Config change)","a.a.a.d","udp:514","syslog",1409795471,116,"syslog",1409795471
"Sep  3 21:51:11 a.a.a.d : 2014 Sep  4 10:14:37 UTC: %ETHPORT-5-IF_DOWN_ADMIN_DOWN: Interface Ethernet1/1 is down (Administratively down)","a.a.a.d","udp:514","syslog",1409795471,115,"syslog",1409795471
"Sep  3 21:51:11 a.a.a.d : 2014 Sep  4 10:14:37 UTC: %AAA-6-AAA_ACCOUNTING_MESSAGE: update:e.e.e.e@pts/1:admin:configure terminal ; interface Ethernet1/1 ; shutdown (SUCCESS)","a.a.a.d","udp:514","syslog",1409795471,114,"syslog",1409795471
"Sep  3 21:51:13 a.a.a.d : 2014 Sep  4 10:14:39 UTC: %AAA-6-AAA_ACCOUNTING_MESSAGE: update:e.e.e.e@pts/1:admin:configure terminal ; interface Ethernet1/1 ; no shutdown (REDIRECT)","a.a.a.d","udp:514","syslog",1409795473,113,"syslog",1409795473
"Sep  3 21:51:13 a.a.a.d : 2014 Sep  4 10:14:39 UTC: %ETHPORT-5-IF_ADMIN_UP: Interface Ethernet1/1 is admin up .","a.a.a.d","udp:514","syslog",1409795473,112,"syslog",1409795473
"Sep  3 21:51:14 a.a.a.d : 2014 Sep  4 10:14:40 UTC: %AAA-6-AAA_ACCOUNTING_MESSAGE: update:e.e.e.e@pts/1:admin:configure terminal ; interface Ethernet1/1 ; no shutdown (SUCCESS)","a.a.a.d","udp:514","syslog",1409795474,111,"syslog",1409795474
"Sep  3 21:51:17 a.a.a.d : 2014 Sep  4 10:14:43 UTC: %ETHPORT-5-SPEED: Interface Ethernet1/1, operational speed changed to 10 Gbps","a.a.a.d","udp:514","syslog",1409795477,110,"syslog",1409795477
"Sep  3 21:51:17 a.a.a.d : 2014 Sep  4 10:14:43 UTC: %ETHPORT-5-IF_DUPLEX: Interface Ethernet1/1, operational duplex mode changed to Full","a.a.a.d","udp:514","syslog",1409795477,109,"syslog",1409795477
"Sep  3 21:51:17 a.a.a.d : 2014 Sep  4 10:14:43 UTC: %ETHPORT-5-IF_RX_FLOW_CONTROL: Interface Ethernet1/1, operational Receive Flow Control state changed to off","a.a.a.d","udp:514","syslog",1409795477,108,"syslog",1409795477
"Sep  3 21:51:17 a.a.a.d : 2014 Sep  4 10:14:43 UTC: %ETHPORT-5-IF_TX_FLOW_CONTROL: Interface Ethernet1/1, operational Transmit Flow Control state changed to off","a.a.a.d","udp:514","syslog",1409795477,107,"syslog",1409795477
"Sep  3 21:51:18 a.a.a.d : 2014 Sep  4 10:14:44 UTC: %VSHD-5-VSHD_SYSLOG_CONFIG_I: Configured from vty by admin on e.e.e.e@pts/1","a.a.a.d","udp:514","syslog",1409795478,106,"syslog",1409795478
"Sep  3 21:51:20 a.a.a.d : 2014 Sep  4 10:14:46 UTC: %ETH_PORT_CHANNEL-5-PORT_UP: port-channel1: Ethernet1/1 is up","a.a.a.d","udp:514","syslog",1409795480,105,"syslog",1409795480
