index,host,source,sourcetype,"_raw","_time"
pgsql,db.example.com,"pg_stat_all_tables","pg_stat","src_time=""2014-02-25 11:16:35.387911+01:00"" datname=""splunk"" relid=""2609"" schemaname=""pg_catalog"" relname=""pg_description"" seq_scan=""0"" seq_tup_read=""0"" idx_scan=""0"" idx_tup_fetch=""0"" n_tup_ins=""0"" n_tup_upd=""0"" n_tup_del=""0"" n_tup_hot_upd=""0"" n_live_tup=""0"" n_dead_tup=""0"" last_vacuum="""" last_autovacuum="""" last_analyze="""" last_autoanalyze=""""","2014-02-25T11:16:35.387+0100"
pgsql,db.example.com,"pg_stat_all_tables","pg_stat","src_time=""2014-02-25 11:16:35.387911+01:00"" datname=""splunk"" relid=""2612"" schemaname=""pg_catalog"" relname=""pg_language"" seq_scan=""0"" seq_tup_read=""0"" idx_scan=""0"" idx_tup_fetch=""0"" n_tup_ins=""0"" n_tup_upd=""0"" n_tup_del=""0"" n_tup_hot_upd=""0"" n_live_tup=""0"" n_dead_tup=""0"" last_vacuum="""" last_autovacuum="""" last_analyze="""" last_autoanalyze=""""","2014-02-25T11:16:35.387+0100"
pgsql,db.example.com,"pg_stat_all_tables","pg_stat","src_time=""2014-02-25 11:16:35.387911+01:00"" datname=""splunk"" relid=""2603"" schemaname=""pg_catalog"" relname=""pg_amproc"" seq_scan=""10"" seq_tup_read=""10"" idx_scan=""1660"" idx_tup_fetch=""1660"" n_tup_ins=""0"" n_tup_upd=""0"" n_tup_del=""0"" n_tup_hot_upd=""0"" n_live_tup=""0"" n_dead_tup=""0"" last_vacuum="""" last_autovacuum="""" last_analyze="""" last_autoanalyze=""""","2014-02-25T11:16:35.387+0100"
pgsql,db.example.com,"pg_stat_all_tables","pg_stat","src_time=""2014-02-25 11:16:35.387911+01:00"" datname=""splunk"" relid=""11472"" schemaname=""information_schema"" relname=""sql_sizing"" seq_scan=""0"" seq_tup_read=""0"" idx_scan="""" idx_tup_fetch="""" n_tup_ins=""0"" n_tup_upd=""0"" n_tup_del=""0"" n_tup_hot_upd=""0"" n_live_tup=""0"" n_dead_tup=""0"" last_vacuum="""" last_autovacuum="""" last_analyze="""" last_autoanalyze=""""","2014-02-25T11:16:35.387+0100"
pgsql,db.example.com,"pg_stat_all_tables","pg_stat","src_time=""2014-02-25 11:16:35.387911+01:00"" datname=""splunk"" relid=""2606"" schemaname=""pg_catalog"" relname=""pg_constraint"" seq_scan=""0"" seq_tup_read=""0"" idx_scan=""0"" idx_tup_fetch=""0"" n_tup_ins=""0"" n_tup_upd=""0"" n_tup_del=""0"" n_tup_hot_upd=""0"" n_live_tup=""0"" n_dead_tup=""0"" last_vacuum="""" last_autovacuum="""" last_analyze="""" last_autoanalyze=""""","2014-02-25T11:16:35.387+0100"
pgsql,db.example.com,"pg_stat_all_tables","pg_stat","src_time=""2014-02-25 11:16:35.387911+01:00"" datname=""splunk"" relid=""11462"" schemaname=""information_schema"" relname=""sql_packages"" seq_scan=""0"" seq_tup_read=""0"" idx_scan="""" idx_tup_fetch="""" n_tup_ins=""0"" n_tup_upd=""0"" n_tup_del=""0"" n_tup_hot_upd=""0"" n_live_tup=""0"" n_dead_tup=""0"" last_vacuum="""" last_autovacuum="""" last_analyze="""" last_autoanalyze=""""","2014-02-25T11:16:35.387+0100"
pgsql,db.example.com,"pg_stat_all_tables","pg_stat","src_time=""2014-02-25 11:16:35.387911+01:00"" datname=""splunk"" relid=""3601"" schemaname=""pg_catalog"" relname=""pg_ts_parser"" seq_scan=""0"" seq_tup_read=""0"" idx_scan=""0"" idx_tup_fetch=""0"" n_tup_ins=""0"" n_tup_upd=""0"" n_tup_del=""0"" n_tup_hot_upd=""0"" n_live_tup=""0"" n_dead_tup=""0"" last_vacuum="""" last_autovacuum="""" last_analyze="""" last_autoanalyze=""""","2014-02-25T11:16:35.387+0100"
pgsql,db.example.com,"pg_stat_all_tables","pg_stat","src_time=""2014-02-25 11:16:35.387911+01:00"" datname=""splunk"" relid=""11452"" schemaname=""information_schema"" relname=""sql_implementation_info"" seq_scan=""0"" seq_tup_read=""0"" idx_scan="""" idx_tup_fetch="""" n_tup_ins=""0"" n_tup_upd=""0"" n_tup_del=""0"" n_tup_hot_upd=""0"" n_live_tup=""0"" n_dead_tup=""0"" last_vacuum="""" last_autovacuum="""" last_analyze="""" last_autoanalyze=""""","2014-02-25T11:16:35.387+0100"
pgsql,db.example.com,"pg_stat_all_tables","pg_stat","src_time=""2014-02-25 11:16:35.387911+01:00"" datname=""splunk"" relid=""11457"" schemaname=""information_schema"" relname=""sql_languages"" seq_scan=""0"" seq_tup_read=""0"" idx_scan="""" idx_tup_fetch="""" n_tup_ins=""0"" n_tup_upd=""0"" n_tup_del=""0"" n_tup_hot_upd=""0"" n_live_tup=""0"" n_dead_tup=""0"" last_vacuum="""" last_autovacuum="""" last_analyze="""" last_autoanalyze=""""","2014-02-25T11:16:35.387+0100"
pgsql,db.example.com,"pg_stat_all_tables","pg_stat","src_time=""2014-02-25 11:16:35.387911+01:00"" datname=""splunk"" relid=""1418"" schemaname=""pg_catalog"" relname=""pg_user_mapping"" seq_scan=""0"" seq_tup_read=""0"" idx_scan=""0"" idx_tup_fetch=""0"" n_tup_ins=""0"" n_tup_upd=""0"" n_tup_del=""0"" n_tup_hot_upd=""0"" n_live_tup=""0"" n_dead_tup=""0"" last_vacuum="""" last_autovacuum="""" last_analyze="""" last_autoanalyze=""""","2014-02-25T11:16:35.387+0100"
pgsql,db.example.com,"pg_stat_all_tables","pg_stat","src_time=""2014-02-25 11:16:35.387911+01:00"" datname=""splunk"" relid=""2604"" schemaname=""pg_catalog"" relname=""pg_attrdef"" seq_scan=""0"" seq_tup_read=""0"" idx_scan=""0"" idx_tup_fetch=""0"" n_tup_ins=""0"" n_tup_upd=""0"" n_tup_del=""0"" n_tup_hot_upd=""0"" n_live_tup=""0"" n_dead_tup=""0"" last_vacuum="""" last_autovacuum="""" last_analyze="""" last_autoanalyze=""""","2014-02-25T11:16:35.387+0100"
pgsql,db.example.com,"pg_stat_all_tables","pg_stat","src_time=""2014-02-25 11:16:35.387911+01:00"" datname=""splunk"" relid=""2613"" schemaname=""pg_catalog"" relname=""pg_largeobject"" seq_scan=""0"" seq_tup_read=""0"" idx_scan=""0"" idx_tup_fetch=""0"" n_tup_ins=""0"" n_tup_upd=""0"" n_tup_del=""0"" n_tup_hot_upd=""0"" n_live_tup=""0"" n_dead_tup=""0"" last_vacuum="""" last_autovacuum="""" last_analyze="""" last_autoanalyze=""""","2014-02-25T11:16:35.387+0100"
pgsql,db.example.com,"pg_stat_all_tables","pg_stat","src_time=""2014-02-25 11:16:35.387911+01:00"" datname=""splunk"" relid=""11454"" schemaname=""pg_toast"" relname=""pg_toast_11452"" seq_scan=""0"" seq_tup_read=""0"" idx_scan=""0"" idx_tup_fetch=""0"" n_tup_ins=""0"" n_tup_upd=""0"" n_tup_del=""0"" n_tup_hot_upd=""0"" n_live_tup=""0"" n_dead_tup=""0"" last_vacuum="""" last_autovacuum="""" last_analyze="""" last_autoanalyze=""""","2014-02-25T11:16:35.387+0100"
pgsql,db.example.com,"pg_stat_all_tables","pg_stat","src_time=""2014-02-25 11:16:35.387911+01:00"" datname=""splunk"" relid=""2842"" schemaname=""pg_toast"" relname=""pg_toast_1260"" seq_scan=""0"" seq_tup_read=""0"" idx_scan=""0"" idx_tup_fetch=""0"" n_tup_ins=""0"" n_tup_upd=""0"" n_tup_del=""0"" n_tup_hot_upd=""0"" n_live_tup=""0"" n_dead_tup=""0"" last_vacuum="""" last_autovacuum="""" last_analyze="""" last_autoanalyze=""""","2014-02-25T11:16:35.387+0100"
pgsql,db.example.com,"pg_stat_all_tables","pg_stat","src_time=""2014-02-25 11:16:35.387911+01:00"" datname=""splunk"" relid=""2615"" schemaname=""pg_catalog"" relname=""pg_namespace"" seq_scan=""547"" seq_tup_read=""2646"" idx_scan=""1641"" idx_tup_fetch=""1094"" n_tup_ins=""0"" n_tup_upd=""0"" n_tup_del=""0"" n_tup_hot_upd=""0"" n_live_tup=""0"" n_dead_tup=""0"" last_vacuum="""" last_autovacuum="""" last_analyze="""" last_autoanalyze=""""","2014-02-25T11:16:35.387+0100"
pgsql,db.example.com,"pg_stat_all_tables","pg_stat","src_time=""2014-02-25 11:16:35.387911+01:00"" datname=""splunk"" relid=""3764"" schemaname=""pg_catalog"" relname=""pg_ts_template"" seq_scan=""0"" seq_tup_read=""0"" idx_scan=""0"" idx_tup_fetch=""0"" n_tup_ins=""0"" n_tup_upd=""0"" n_tup_del=""0"" n_tup_hot_upd=""0"" n_live_tup=""0"" n_dead_tup=""0"" last_vacuum="""" last_autovacuum="""" last_analyze="""" last_autoanalyze=""""","2014-02-25T11:16:35.387+0100"
pgsql,db.example.com,"pg_stat_all_tables","pg_stat","src_time=""2014-02-25 11:16:35.387911+01:00"" datname=""splunk"" relid=""1417"" schemaname=""pg_catalog"" relname=""pg_foreign_server"" seq_scan=""0"" seq_tup_read=""0"" idx_scan=""0"" idx_tup_fetch=""0"" n_tup_ins=""0"" n_tup_upd=""0"" n_tup_del=""0"" n_tup_hot_upd=""0"" n_live_tup=""0"" n_dead_tup=""0"" last_vacuum="""" last_autovacuum="""" last_analyze="""" last_autoanalyze=""""","2014-02-25T11:16:35.387+0100"
pgsql,db.example.com,"pg_stat_all_tables","pg_stat","src_time=""2014-02-25 11:16:35.387911+01:00"" datname=""splunk"" relid=""1260"" schemaname=""pg_catalog"" relname=""pg_authid"" seq_scan=""111"" seq_tup_read=""222"" idx_scan=""11101"" idx_tup_fetch=""11099"" n_tup_ins=""1"" n_tup_upd=""0"" n_tup_del=""0"" n_tup_hot_upd=""0"" n_live_tup=""1"" n_dead_tup=""0"" last_vacuum="""" last_autovacuum="""" last_analyze="""" last_autoanalyze=""""","2014-02-25T11:16:35.387+0100"
pgsql,db.example.com,"pg_stat_all_tables","pg_stat","src_time=""2014-02-25 11:16:35.387911+01:00"" datname=""splunk"" relid=""11474"" schemaname=""pg_toast"" relname=""pg_toast_11472"" seq_scan=""0"" seq_tup_read=""0"" idx_scan=""0"" idx_tup_fetch=""0"" n_tup_ins=""0"" n_tup_upd=""0"" n_tup_del=""0"" n_tup_hot_upd=""0"" n_live_tup=""0"" n_dead_tup=""0"" last_vacuum="""" last_autovacuum="""" last_analyze="""" last_autoanalyze=""""","2014-02-25T11:16:35.387+0100"
pgsql,db.example.com,"pg_stat_all_tables","pg_stat","src_time=""2014-02-25 11:16:35.387911+01:00"" datname=""splunk"" relid=""2844"" schemaname=""pg_toast"" relname=""pg_toast_1262"" seq_scan=""0"" seq_tup_read=""0"" idx_scan=""0"" idx_tup_fetch=""0"" n_tup_ins=""0"" n_tup_upd=""0"" n_tup_del=""0"" n_tup_hot_upd=""0"" n_live_tup=""0"" n_dead_tup=""0"" last_vacuum="""" last_autovacuum="""" last_analyze="""" last_autoanalyze=""""","2014-02-25T11:16:35.387+0100"
pgsql,db.example.com,"pg_stat_all_tables","pg_stat","src_time=""2014-02-25 11:16:35.387911+01:00"" datname=""splunk"" relid=""2610"" schemaname=""pg_catalog"" relname=""pg_index"" seq_scan=""486"" seq_tup_read=""41940"" idx_scan=""2743"" idx_tup_fetch=""4278"" n_tup_ins=""0"" n_tup_upd=""0"" n_tup_del=""0"" n_tup_hot_upd=""0"" n_live_tup=""0"" n_dead_tup=""0"" last_vacuum="""" last_autovacuum="""" last_analyze="""" last_autoanalyze=""""","2014-02-25T11:16:35.387+0100"
pgsql,db.example.com,"pg_stat_all_tables","pg_stat","src_time=""2014-02-25 11:16:35.387911+01:00"" datname=""splunk"" relid=""3600"" schemaname=""pg_catalog"" relname=""pg_ts_dict"" seq_scan=""0"" seq_tup_read=""0"" idx_scan=""0"" idx_tup_fetch=""0"" n_tup_ins=""0"" n_tup_upd=""0"" n_tup_del=""0"" n_tup_hot_upd=""0"" n_live_tup=""0"" n_dead_tup=""0"" last_vacuum="""" last_autovacuum="""" last_analyze="""" last_autoanalyze=""""","2014-02-25T11:16:35.387+0100"
pgsql,db.example.com,"pg_stat_all_tables","pg_stat","src_time=""2014-02-25 11:16:35.387911+01:00"" datname=""splunk"" relid=""11447"" schemaname=""information_schema"" relname=""sql_features"" seq_scan=""0"" seq_tup_read=""0"" idx_scan="""" idx_tup_fetch="""" n_tup_ins=""0"" n_tup_upd=""0"" n_tup_del=""0"" n_tup_hot_upd=""0"" n_live_tup=""0"" n_dead_tup=""0"" last_vacuum="""" last_autovacuum="""" last_analyze="""" last_autoanalyze=""""","2014-02-25T11:16:35.387+0100"
pgsql,db.example.com,"pg_stat_all_tables","pg_stat","src_time=""2014-02-25 11:16:35.387911+01:00"" datname=""splunk"" relid=""1259"" schemaname=""pg_catalog"" relname=""pg_class"" seq_scan=""1533"" seq_tup_read=""307551"" idx_scan=""4957"" idx_tup_fetch=""4957"" n_tup_ins=""0"" n_tup_upd=""0"" n_tup_del=""0"" n_tup_hot_upd=""0"" n_live_tup=""0"" n_dead_tup=""0"" last_vacuum="""" last_autovacuum="""" last_analyze="""" last_autoanalyze=""""","2014-02-25T11:16:35.387+0100"
pgsql,db.example.com,"pg_stat_all_tables","pg_stat","src_time=""2014-02-25 11:16:35.387911+01:00"" datname=""splunk"" relid=""11464"" schemaname=""pg_toast"" relname=""pg_toast_11462"" seq_scan=""0"" seq_tup_read=""0"" idx_scan=""0"" idx_tup_fetch=""0"" n_tup_ins=""0"" n_tup_upd=""0"" n_tup_del=""0"" n_tup_hot_upd=""0"" n_live_tup=""0"" n_dead_tup=""0"" last_vacuum="""" last_autovacuum="""" last_analyze="""" last_autoanalyze=""""","2014-02-25T11:16:35.387+0100"
pgsql,db.example.com,"pg_stat_all_tables","pg_stat","src_time=""2014-02-25 11:16:35.387911+01:00"" datname=""splunk"" relid=""1249"" schemaname=""pg_catalog"" relname=""pg_attribute"" seq_scan=""70"" seq_tup_read=""385"" idx_scan=""23801"" idx_tup_fetch=""30748"" n_tup_ins=""0"" n_tup_upd=""0"" n_tup_del=""0"" n_tup_hot_upd=""0"" n_live_tup=""0"" n_dead_tup=""0"" last_vacuum="""" last_autovacuum="""" last_analyze="""" last_autoanalyze=""""","2014-02-25T11:16:35.387+0100"
pgsql,db.example.com,"pg_stat_all_tables","pg_stat","src_time=""2014-02-25 11:16:35.387911+01:00"" datname=""splunk"" relid=""2619"" schemaname=""pg_catalog"" relname=""pg_statistic"" seq_scan=""0"" seq_tup_read=""0"" idx_scan=""4392"" idx_tup_fetch=""3298"" n_tup_ins=""0"" n_tup_upd=""0"" n_tup_del=""0"" n_tup_hot_upd=""0"" n_live_tup=""0"" n_dead_tup=""0"" last_vacuum="""" last_autovacuum="""" last_analyze="""" last_autoanalyze=""""","2014-02-25T11:16:35.387+0100"
pgsql,db.example.com,"pg_stat_all_tables","pg_stat","src_time=""2014-02-25 11:16:35.387911+01:00"" datname=""splunk"" relid=""2846"" schemaname=""pg_toast"" relname=""pg_toast_2396"" seq_scan=""0"" seq_tup_read=""0"" idx_scan=""0"" idx_tup_fetch=""0"" n_tup_ins=""0"" n_tup_upd=""0"" n_tup_del=""0"" n_tup_hot_upd=""0"" n_live_tup=""0"" n_dead_tup=""0"" last_vacuum="""" last_autovacuum="""" last_analyze="""" last_autoanalyze=""""","2014-02-25T11:16:35.387+0100"
pgsql,db.example.com,"pg_stat_all_tables","pg_stat","src_time=""2014-02-25 11:16:35.387911+01:00"" datname=""splunk"" relid=""3501"" schemaname=""pg_catalog"" relname=""pg_enum"" seq_scan=""0"" seq_tup_read=""0"" idx_scan=""0"" idx_tup_fetch=""0"" n_tup_ins=""0"" n_tup_upd=""0"" n_tup_del=""0"" n_tup_hot_upd=""0"" n_live_tup=""0"" n_dead_tup=""0"" last_vacuum="""" last_autovacuum="""" last_analyze="""" last_autoanalyze=""""","2014-02-25T11:16:35.387+0100"
pgsql,db.example.com,"pg_stat_all_tables","pg_stat","src_time=""2014-02-25 11:16:35.387911+01:00"" datname=""splunk"" relid=""2838"" schemaname=""pg_toast"" relname=""pg_toast_2618"" seq_scan=""0"" seq_tup_read=""0"" idx_scan=""441"" idx_tup_fetch=""1330"" n_tup_ins=""0"" n_tup_upd=""0"" n_tup_del=""0"" n_tup_hot_upd=""0"" n_live_tup=""0"" n_dead_tup=""0"" last_vacuum="""" last_autovacuum="""" last_analyze="""" last_autoanalyze=""""","2014-02-25T11:16:35.387+0100"
pgsql,db.example.com,"pg_stat_all_tables","pg_stat","src_time=""2014-02-25 11:16:35.387911+01:00"" datname=""splunk"" relid=""11459"" schemaname=""pg_toast"" relname=""pg_toast_11457"" seq_scan=""0"" seq_tup_read=""0"" idx_scan=""0"" idx_tup_fetch=""0"" n_tup_ins=""0"" n_tup_upd=""0"" n_tup_del=""0"" n_tup_hot_upd=""0"" n_live_tup=""0"" n_dead_tup=""0"" last_vacuum="""" last_autovacuum="""" last_analyze="""" last_autoanalyze=""""","2014-02-25T11:16:35.387+0100"
pgsql,db.example.com,"pg_stat_all_tables","pg_stat","src_time=""2014-02-25 11:16:35.387911+01:00"" datname=""splunk"" relid=""2608"" schemaname=""pg_catalog"" relname=""pg_depend"" seq_scan=""0"" seq_tup_read=""0"" idx_scan=""0"" idx_tup_fetch=""0"" n_tup_ins=""0"" n_tup_upd=""0"" n_tup_del=""0"" n_tup_hot_upd=""0"" n_live_tup=""0"" n_dead_tup=""0"" last_vacuum="""" last_autovacuum="""" last_analyze="""" last_autoanalyze=""""","2014-02-25T11:16:35.387+0100"
pgsql,db.example.com,"pg_stat_all_tables","pg_stat","src_time=""2014-02-25 11:16:35.387911+01:00"" datname=""splunk"" relid=""2834"" schemaname=""pg_toast"" relname=""pg_toast_2609"" seq_scan=""0"" seq_tup_read=""0"" idx_scan=""0"" idx_tup_fetch=""0"" n_tup_ins=""0"" n_tup_upd=""0"" n_tup_del=""0"" n_tup_hot_upd=""0"" n_live_tup=""0"" n_dead_tup=""0"" last_vacuum="""" last_autovacuum="""" last_analyze="""" last_autoanalyze=""""","2014-02-25T11:16:35.387+0100"
pgsql,db.example.com,"pg_stat_all_tables","pg_stat","src_time=""2014-02-25 11:16:35.387911+01:00"" datname=""splunk"" relid=""2616"" schemaname=""pg_catalog"" relname=""pg_opclass"" seq_scan=""10"" seq_tup_read=""10"" idx_scan=""998"" idx_tup_fetch=""998"" n_tup_ins=""0"" n_tup_upd=""0"" n_tup_del=""0"" n_tup_hot_upd=""0"" n_live_tup=""0"" n_dead_tup=""0"" last_vacuum="""" last_autovacuum="""" last_analyze="""" last_autoanalyze=""""","2014-02-25T11:16:35.387+0100"
pgsql,db.example.com,"pg_stat_all_tables","pg_stat","src_time=""2014-02-25 11:16:35.387911+01:00"" datname=""splunk"" relid=""2836"" schemaname=""pg_toast"" relname=""pg_toast_1255"" seq_scan=""0"" seq_tup_read=""0"" idx_scan=""0"" idx_tup_fetch=""0"" n_tup_ins=""0"" n_tup_upd=""0"" n_tup_del=""0"" n_tup_hot_upd=""0"" n_live_tup=""0"" n_dead_tup=""0"" last_vacuum="""" last_autovacuum="""" last_analyze="""" last_autoanalyze=""""","2014-02-25T11:16:35.387+0100"
pgsql,db.example.com,"pg_stat_all_tables","pg_stat","src_time=""2014-02-25 11:16:35.387911+01:00"" datname=""splunk"" relid=""1255"" schemaname=""pg_catalog"" relname=""pg_proc"" seq_scan=""0"" seq_tup_read=""0"" idx_scan=""5448"" idx_tup_fetch=""5448"" n_tup_ins=""0"" n_tup_upd=""0"" n_tup_del=""0"" n_tup_hot_upd=""0"" n_live_tup=""0"" n_dead_tup=""0"" last_vacuum="""" last_autovacuum="""" last_analyze="""" last_autoanalyze=""""","2014-02-25T11:16:35.387+0100"
pgsql,db.example.com,"pg_stat_all_tables","pg_stat","src_time=""2014-02-25 11:16:35.387911+01:00"" datname=""splunk"" relid=""11477"" schemaname=""information_schema"" relname=""sql_sizing_profiles"" seq_scan=""0"" seq_tup_read=""0"" idx_scan="""" idx_tup_fetch="""" n_tup_ins=""0"" n_tup_upd=""0"" n_tup_del=""0"" n_tup_hot_upd=""0"" n_live_tup=""0"" n_dead_tup=""0"" last_vacuum="""" last_autovacuum="""" last_analyze="""" last_autoanalyze=""""","2014-02-25T11:16:35.387+0100"
pgsql,db.example.com,"pg_stat_all_tables","pg_stat","src_time=""2014-02-25 11:16:35.387911+01:00"" datname=""splunk"" relid=""2618"" schemaname=""pg_catalog"" relname=""pg_rewrite"" seq_scan=""0"" seq_tup_read=""0"" idx_scan=""547"" idx_tup_fetch=""547"" n_tup_ins=""0"" n_tup_upd=""0"" n_tup_del=""0"" n_tup_hot_upd=""0"" n_live_tup=""0"" n_dead_tup=""0"" last_vacuum="""" last_autovacuum="""" last_analyze="""" last_autoanalyze=""""","2014-02-25T11:16:35.387+0100"
pgsql,db.example.com,"pg_stat_all_tables","pg_stat","src_time=""2014-02-25 11:16:35.387911+01:00"" datname=""splunk"" relid=""2620"" schemaname=""pg_catalog"" relname=""pg_trigger"" seq_scan=""0"" seq_tup_read=""0"" idx_scan=""1992"" idx_tup_fetch=""1992"" n_tup_ins=""0"" n_tup_upd=""0"" n_tup_del=""0"" n_tup_hot_upd=""0"" n_live_tup=""0"" n_dead_tup=""0"" last_vacuum="""" last_autovacuum="""" last_analyze="""" last_autoanalyze=""""","2014-02-25T11:16:35.387+0100"
pgsql,db.example.com,"pg_stat_all_tables","pg_stat","src_time=""2014-02-25 11:16:35.387911+01:00"" datname=""splunk"" relid=""3602"" schemaname=""pg_catalog"" relname=""pg_ts_config"" seq_scan=""0"" seq_tup_read=""0"" idx_scan=""0"" idx_tup_fetch=""0"" n_tup_ins=""0"" n_tup_upd=""0"" n_tup_del=""0"" n_tup_hot_upd=""0"" n_live_tup=""0"" n_dead_tup=""0"" last_vacuum="""" last_autovacuum="""" last_analyze="""" last_autoanalyze=""""","2014-02-25T11:16:35.387+0100"
pgsql,db.example.com,"pg_stat_all_tables","pg_stat","src_time=""2014-02-25 11:16:35.387911+01:00"" datname=""splunk"" relid=""2605"" schemaname=""pg_catalog"" relname=""pg_cast"" seq_scan=""0"" seq_tup_read=""0"" idx_scan=""0"" idx_tup_fetch=""0"" n_tup_ins=""0"" n_tup_upd=""0"" n_tup_del=""0"" n_tup_hot_upd=""0"" n_live_tup=""0"" n_dead_tup=""0"" last_vacuum="""" last_autovacuum="""" last_analyze="""" last_autoanalyze=""""","2014-02-25T11:16:35.387+0100"
pgsql,db.example.com,"pg_stat_all_tables","pg_stat","src_time=""2014-02-25 11:16:35.387911+01:00"" datname=""splunk"" relid=""2602"" schemaname=""pg_catalog"" relname=""pg_amop"" seq_scan=""10"" seq_tup_read=""50"" idx_scan=""6574"" idx_tup_fetch=""11766"" n_tup_ins=""0"" n_tup_upd=""0"" n_tup_del=""0"" n_tup_hot_upd=""0"" n_live_tup=""0"" n_dead_tup=""0"" last_vacuum="""" last_autovacuum="""" last_analyze="""" last_autoanalyze=""""","2014-02-25T11:16:35.387+0100"
pgsql,db.example.com,"pg_stat_all_tables","pg_stat","src_time=""2014-02-25 11:16:35.387911+01:00"" datname=""splunk"" relid=""11479"" schemaname=""pg_toast"" relname=""pg_toast_11477"" seq_scan=""0"" seq_tup_read=""0"" idx_scan=""0"" idx_tup_fetch=""0"" n_tup_ins=""0"" n_tup_upd=""0"" n_tup_del=""0"" n_tup_hot_upd=""0"" n_live_tup=""0"" n_dead_tup=""0"" last_vacuum="""" last_autovacuum="""" last_analyze="""" last_autoanalyze=""""","2014-02-25T11:16:35.387+0100"
pgsql,db.example.com,"pg_stat_all_tables","pg_stat","src_time=""2014-02-25 11:16:35.387911+01:00"" datname=""splunk"" relid=""1247"" schemaname=""pg_catalog"" relname=""pg_type"" seq_scan=""0"" seq_tup_read=""0"" idx_scan=""5371"" idx_tup_fetch=""5371"" n_tup_ins=""0"" n_tup_upd=""0"" n_tup_del=""0"" n_tup_hot_upd=""0"" n_live_tup=""0"" n_dead_tup=""0"" last_vacuum="""" last_autovacuum="""" last_analyze="""" last_autoanalyze=""""","2014-02-25T11:16:35.387+0100"
pgsql,db.example.com,"pg_stat_all_tables","pg_stat","src_time=""2014-02-25 11:16:35.387911+01:00"" datname=""splunk"" relid=""2601"" schemaname=""pg_catalog"" relname=""pg_am"" seq_scan=""549"" seq_tup_read=""549"" idx_scan=""0"" idx_tup_fetch=""0"" n_tup_ins=""0"" n_tup_upd=""0"" n_tup_del=""0"" n_tup_hot_upd=""0"" n_live_tup=""0"" n_dead_tup=""0"" last_vacuum="""" last_autovacuum="""" last_analyze="""" last_autoanalyze=""""","2014-02-25T11:16:35.387+0100"
pgsql,db.example.com,"pg_stat_all_tables","pg_stat","src_time=""2014-02-25 11:16:35.387911+01:00"" datname=""splunk"" relid=""3603"" schemaname=""pg_catalog"" relname=""pg_ts_config_map"" seq_scan=""0"" seq_tup_read=""0"" idx_scan=""0"" idx_tup_fetch=""0"" n_tup_ins=""0"" n_tup_upd=""0"" n_tup_del=""0"" n_tup_hot_upd=""0"" n_live_tup=""0"" n_dead_tup=""0"" last_vacuum="""" last_autovacuum="""" last_analyze="""" last_autoanalyze=""""","2014-02-25T11:16:35.387+0100"
pgsql,db.example.com,"pg_stat_all_tables","pg_stat","src_time=""2014-02-25 11:16:35.387911+01:00"" datname=""splunk"" relid=""2840"" schemaname=""pg_toast"" relname=""pg_toast_2619"" seq_scan=""0"" seq_tup_read=""0"" idx_scan=""0"" idx_tup_fetch=""0"" n_tup_ins=""0"" n_tup_upd=""0"" n_tup_del=""0"" n_tup_hot_upd=""0"" n_live_tup=""0"" n_dead_tup=""0"" last_vacuum="""" last_autovacuum="""" last_analyze="""" last_autoanalyze=""""","2014-02-25T11:16:35.387+0100"
pgsql,db.example.com,"pg_stat_all_tables","pg_stat","src_time=""2014-02-25 11:16:35.387911+01:00"" datname=""splunk"" relid=""1214"" schemaname=""pg_catalog"" relname=""pg_shdepend"" seq_scan=""0"" seq_tup_read=""0"" idx_scan=""29"" idx_tup_fetch=""9"" n_tup_ins=""1"" n_tup_upd=""0"" n_tup_del=""0"" n_tup_hot_upd=""0"" n_live_tup=""1"" n_dead_tup=""0"" last_vacuum="""" last_autovacuum="""" last_analyze="""" last_autoanalyze=""""","2014-02-25T11:16:35.387+0100"
pgsql,db.example.com,"pg_stat_all_tables","pg_stat","src_time=""2014-02-25 11:16:35.387911+01:00"" datname=""splunk"" relid=""2830"" schemaname=""pg_toast"" relname=""pg_toast_2604"" seq_scan=""0"" seq_tup_read=""0"" idx_scan=""0"" idx_tup_fetch=""0"" n_tup_ins=""0"" n_tup_upd=""0"" n_tup_del=""0"" n_tup_hot_upd=""0"" n_live_tup=""0"" n_dead_tup=""0"" last_vacuum="""" last_autovacuum="""" last_analyze="""" last_autoanalyze=""""","2014-02-25T11:16:35.387+0100"
pgsql,db.example.com,"pg_stat_all_tables","pg_stat","src_time=""2014-02-25 11:16:35.387911+01:00"" datname=""splunk"" relid=""11467"" schemaname=""information_schema"" relname=""sql_parts"" seq_scan=""0"" seq_tup_read=""0"" idx_scan="""" idx_tup_fetch="""" n_tup_ins=""0"" n_tup_upd=""0"" n_tup_del=""0"" n_tup_hot_upd=""0"" n_live_tup=""0"" n_dead_tup=""0"" last_vacuum="""" last_autovacuum="""" last_analyze="""" last_autoanalyze=""""","2014-02-25T11:16:35.387+0100"
