Scope,Category Level 1,Category Level 2,Category Level 3,Category Level 4,Column Text,UOM (simple),UOM,GHG,Lookup,GHG Conversion Factor
Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Plug-in Hybrid Electric Vehicle,km,km,kg CO2e,Lower medium km Cars (by market segment),0.10104
Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Plug-in Hybrid Electric Vehicle,km,km,kg CH4,Lower medium km Cars (by market segment),0.00029
Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Plug-in Hybrid Electric Vehicle,km,km,kg CO2,Lower medium km Cars (by market segment),0.10037
Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Plug-in Hybrid Electric Vehicle,km,km,kg N2O,Lower medium km Cars (by market segment),0.00038
Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Plug-in Hybrid Electric Vehicle,miles,miles,kg CO2e,Lower medium miles Cars (by market segment),0.16260
Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Plug-in Hybrid Electric Vehicle,miles,miles,kg CH4,Lower medium miles Cars (by market segment),0.00047
Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Plug-in Hybrid Electric Vehicle,miles,miles,kg CO2,Lower medium miles Cars (by market segment),0.16152
Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Plug-in Hybrid Electric Vehicle,miles,miles,kg N2O,Lower medium miles Cars (by market segment),0.00061
Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Battery Electric Vehicle,km,km,kg CO2e,Lower medium km Cars (by market segment),0.05772
Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Battery Electric Vehicle,km,km,kg CH4,Lower medium km Cars (by market segment),0.00015
Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Battery Electric Vehicle,km,km,kg CO2,Lower medium km Cars (by market segment),0.05726
Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Battery Electric Vehicle,km,km,kg N2O,Lower medium km Cars (by market segment),0.00031
Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Battery Electric Vehicle,miles,miles,kg CO2e,Lower medium miles Cars (by market segment),0.09288
Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Battery Electric Vehicle,miles,miles,kg CH4,Lower medium miles Cars (by market segment),0.00023
Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Battery Electric Vehicle,miles,miles,kg CO2,Lower medium miles Cars (by market segment),0.09215
Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Battery Electric Vehicle,miles,miles,kg N2O,Lower medium miles Cars (by market segment),0.00050
Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Diesel,km,km,kg CO2e,Upper medium km Cars (by market segment),0.16533
Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Diesel,km,km,kg CH4,Upper medium km Cars (by market segment),0.000004
Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Diesel,km,km,kg CO2,Upper medium km Cars (by market segment),0.16349
Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Diesel,km,km,kg N2O,Upper medium km Cars (by market segment),0.00184
Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Diesel,miles,miles,kg CO2e,Upper medium miles Cars (by market segment),0.26610
Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Diesel,miles,miles,kg CH4,Upper medium miles Cars (by market segment),0.00001
Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Diesel,miles,miles,kg CO2,Upper medium miles Cars (by market segment),0.26312
Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Diesel,miles,miles,kg N2O,Upper medium miles Cars (by market segment),0.00297
Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Petrol,km,km,kg CO2e,Upper medium km Cars (by market segment),0.20792
Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Petrol,km,km,kg CH4,Upper medium km Cars (by market segment),0.00032
Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Petrol,km,km,kg CO2,Upper medium km Cars (by market segment),0.20722
Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Petrol,km,km,kg N2O,Upper medium km Cars (by market segment),0.00038
Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Petrol,miles,miles,kg CO2e,Upper medium miles Cars (by market segment),0.33461
Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Petrol,miles,miles,kg CH4,Upper medium miles Cars (by market segment),0.00051
Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Petrol,miles,miles,kg CO2,Upper medium miles Cars (by market segment),0.33349
Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Petrol,miles,miles,kg N2O,Upper medium miles Cars (by market segment),0.00061
Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Unknown,km,km,kg CO2e,Upper medium km Cars (by market segment),0.17537
Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Unknown,km,km,kg CH4,Upper medium km Cars (by market segment),0.00008
Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Unknown,km,km,kg CO2,Upper medium km Cars (by market segment),0.17379
Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Unknown,km,km,kg N2O,Upper medium km Cars (by market segment),0.00150
Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Unknown,miles,miles,kg CO2e,Upper medium miles Cars (by market segment),0.28223
Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Unknown,miles,miles,kg CH4,Upper medium miles Cars (by market segment),0.00013
Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Unknown,miles,miles,kg CO2,Upper medium miles Cars (by market segment),0.27969
Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Unknown,miles,miles,kg N2O,Upper medium miles Cars (by market segment),0.00241
Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Plug-in Hybrid Electric Vehicle,km,km,kg CO2e,Upper medium km Cars (by market segment),0.11448
Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Plug-in Hybrid Electric Vehicle,km,km,kg CH4,Upper medium km Cars (by market segment),0.00032
Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Plug-in Hybrid Electric Vehicle,km,km,kg CO2,Upper medium km Cars (by market segment),0.11371
Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Plug-in Hybrid Electric Vehicle,km,km,kg N2O,Upper medium km Cars (by market segment),0.00045
Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Plug-in Hybrid Electric Vehicle,miles,miles,kg CO2e,Upper medium miles Cars (by market segment),0.18426
Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Plug-in Hybrid Electric Vehicle,miles,miles,kg CH4,Upper medium miles Cars (by market segment),0.00052
Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Plug-in Hybrid Electric Vehicle,miles,miles,kg CO2,Upper medium miles Cars (by market segment),0.18301
Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Plug-in Hybrid Electric Vehicle,miles,miles,kg N2O,Upper medium miles Cars (by market segment),0.00073
Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Battery Electric Vehicle,km,km,kg CO2e,Upper medium km Cars (by market segment),0.04659
Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Battery Electric Vehicle,km,km,kg CH4,Upper medium km Cars (by market segment),0.00012
Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Battery Electric Vehicle,km,km,kg CO2,Upper medium km Cars (by market segment),0.04622
Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Battery Electric Vehicle,km,km,kg N2O,Upper medium km Cars (by market segment),0.00025
Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Battery Electric Vehicle,miles,miles,kg CO2e,Upper medium miles Cars (by market segment),0.07497
Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Battery Electric Vehicle,miles,miles,kg CH4,Upper medium miles Cars (by market segment),0.00019
Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Battery Electric Vehicle,miles,miles,kg CO2,Upper medium miles Cars (by market segment),0.07438
Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Battery Electric Vehicle,miles,miles,kg N2O,Upper medium miles Cars (by market segment),0.00040
Scope 3,Business travel- land,Cars (by market segment),Executive,,Diesel,km,km,kg CO2e,Executive km Cars (by market segment),0.17525
Scope 3,Business travel- land,Cars (by market segment),Executive,,Diesel,km,km,kg CH4,Executive km Cars (by market segment),0.000004
Scope 3,Business travel- land,Cars (by market segment),Executive,,Diesel,km,km,kg CO2,Executive km Cars (by market segment),0.17341
Scope 3,Business travel- land,Cars (by market segment),Executive,,Diesel,km,km,kg N2O,Executive km Cars (by market segment),0.00184
Scope 3,Business travel- land,Cars (by market segment),Executive,,Diesel,miles,miles,kg CO2e,Executive miles Cars (by market segment),0.28206
Scope 3,Business travel- land,Cars (by market segment),Executive,,Diesel,miles,miles,kg CH4,Executive miles Cars (by market segment),0.00001
Scope 3,Business travel- land,Cars (by market segment),Executive,,Diesel,miles,miles,kg CO2,Executive miles Cars (by market segment),0.27908
Scope 3,Business travel- land,Cars (by market segment),Executive,,Diesel,miles,miles,kg N2O,Executive miles Cars (by market segment),0.00297
Scope 3,Business travel- land,Cars (by market segment),Executive,,Petrol,km,km,kg CO2e,Executive km Cars (by market segment),0.23659
Scope 3,Business travel- land,Cars (by market segment),Executive,,Petrol,km,km,kg CH4,Executive km Cars (by market segment),0.00032
Scope 3,Business travel- land,Cars (by market segment),Executive,,Petrol,km,km,kg CO2,Executive km Cars (by market segment),0.23589
Scope 3,Business travel- land,Cars (by market segment),Executive,,Petrol,km,km,kg N2O,Executive km Cars (by market segment),0.00038
Scope 3,Business travel- land,Cars (by market segment),Executive,,Petrol,miles,miles,kg CO2e,Executive miles Cars (by market segment),0.38075
Scope 3,Business travel- land,Cars (by market segment),Executive,,Petrol,miles,miles,kg CH4,Executive miles Cars (by market segment),0.00051
Scope 3,Business travel- land,Cars (by market segment),Executive,,Petrol,miles,miles,kg CO2,Executive miles Cars (by market segment),0.37963
Scope 3,Business travel- land,Cars (by market segment),Executive,,Petrol,miles,miles,kg N2O,Executive miles Cars (by market segment),0.00061
Scope 3,Business travel- land,Cars (by market segment),Executive,,Unknown,km,km,kg CO2e,Executive km Cars (by market segment),0.18909
Scope 3,Business travel- land,Cars (by market segment),Executive,,Unknown,km,km,kg CH4,Executive km Cars (by market segment),0.00008
Scope 3,Business travel- land,Cars (by market segment),Executive,,Unknown,km,km,kg CO2,Executive km Cars (by market segment),0.18750
Scope 3,Business travel- land,Cars (by market segment),Executive,,Unknown,km,km,kg N2O,Executive km Cars (by market segment),0.00151
Scope 3,Business travel- land,Cars (by market segment),Executive,,Unknown,miles,miles,kg CO2e,Executive miles Cars (by market segment),0.30432
Scope 3,Business travel- land,Cars (by market segment),Executive,,Unknown,miles,miles,kg CH4,Executive miles Cars (by market segment),0.00012
Scope 3,Business travel- land,Cars (by market segment),Executive,,Unknown,miles,miles,kg CO2,Executive miles Cars (by market segment),0.30176
Scope 3,Business travel- land,Cars (by market segment),Executive,,Unknown,miles,miles,kg N2O,Executive miles Cars (by market segment),0.00244
Scope 3,Business travel- land,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,km,km,kg CO2e,Executive km Cars (by market segment),0.12417
Scope 3,Business travel- land,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,km,km,kg CH4,Executive km Cars (by market segment),0.00035
Scope 3,Business travel- land,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,km,km,kg CO2,Executive km Cars (by market segment),0.12335
Scope 3,Business travel- land,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,km,km,kg N2O,Executive km Cars (by market segment),0.00047
Scope 3,Business travel- land,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,miles,miles,kg CO2e,Executive miles Cars (by market segment),0.19984
Scope 3,Business travel- land,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,miles,miles,kg CH4,Executive miles Cars (by market segment),0.00057
Scope 3,Business travel- land,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,miles,miles,kg CO2,Executive miles Cars (by market segment),0.19851
Scope 3,Business travel- land,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,miles,miles,kg N2O,Executive miles Cars (by market segment),0.00076
Scope 3,Business travel- land,Cars (by market segment),Executive,,Battery Electric Vehicle,km,km,kg CO2e,Executive km Cars (by market segment),
Scope 3,Business travel- land,Cars (by market segment),Executive,,Battery Electric Vehicle,km,km,kg CH4,Executive km Cars (by market segment),
Scope 3,Business travel- land,Cars (by market segment),Executive,,Battery Electric Vehicle,km,km,kg CO2,Executive km Cars (by market segment),
Scope 3,Business travel- land,Cars (by market segment),Executive,,Battery Electric Vehicle,km,km,kg N2O,Executive km Cars (by market segment),
Scope 3,Business travel- land,Cars (by market segment),Executive,,Battery Electric Vehicle,miles,miles,kg CO2e,Executive miles Cars (by market segment),
Scope 3,Business travel- land,Cars (by market segment),Executive,,Battery Electric Vehicle,miles,miles,kg CH4,Executive miles Cars (by market segment),
Scope 3,Business travel- land,Cars (by market segment),Executive,,Battery Electric Vehicle,miles,miles,kg CO2,Executive miles Cars (by market segment),
Scope 3,Business travel- land,Cars (by market segment),Executive,,Battery Electric Vehicle,miles,miles,kg N2O,Executive miles Cars (by market segment),
Scope 3,Business travel- land,Cars (by market segment),Luxury,,Diesel,km,km,kg CO2e,Luxury km Cars (by market segment),0.21286
Scope 3,Business travel- land,Cars (by market segment),Luxury,,Diesel,km,km,kg CH4,Luxury km Cars (by market segment),0.000004
Scope 3,Business travel- land,Cars (by market segment),Luxury,,Diesel,km,km,kg CO2,Luxury km Cars (by market segment),0.21102
Scope 3,Business travel- land,Cars (by market segment),Luxury,,Diesel,km,km,kg N2O,Luxury km Cars (by market segment),0.00184
Scope 3,Business travel- land,Cars (by market segment),Luxury,,Diesel,miles,miles,kg CO2e,Luxury miles Cars (by market segment),0.34258
Scope 3,Business travel- land,Cars (by market segment),Luxury,,Diesel,miles,miles,kg CH4,Luxury miles Cars (by market segment),0.00001
Scope 3,Business travel- land,Cars (by market segment),Luxury,,Diesel,miles,miles,kg CO2,Luxury miles Cars (by market segment),0.33960
Scope 3,Business travel- land,Cars (by market segment),Luxury,,Diesel,miles,miles,kg N2O,Luxury miles Cars (by market segment),0.00297
Scope 3,Business travel- land,Cars (by market segment),Luxury,,Petrol,km,km,kg CO2e,Luxury km Cars (by market segment),0.33566
Scope 3,Business travel- land,Cars (by market segment),Luxury,,Petrol,km,km,kg CH4,Luxury km Cars (by market segment),0.00032
Scope 3,Business travel- land,Cars (by market segment),Luxury,,Petrol,km,km,kg CO2,Luxury km Cars (by market segment),0.33496
Scope 3,Business travel- land,Cars (by market segment),Luxury,,Petrol,km,km,kg N2O,Luxury km Cars (by market segment),0.00038
Scope 3,Business travel- land,Cars (by market segment),Luxury,,Petrol,miles,miles,kg CO2e,Luxury miles Cars (by market segment),0.54019
Scope 3,Business travel- land,Cars (by market segment),Luxury,,Petrol,miles,miles,kg CH4,Luxury miles Cars (by market segment),0.00051
Scope 3,Business travel- land,Cars (by market segment),Luxury,,Petrol,miles,miles,kg CO2,Luxury miles Cars (by market segment),0.53907
Scope 3,Business travel- land,Cars (by market segment),Luxury,,Petrol,miles,miles,kg N2O,Luxury miles Cars (by market segment),0.00061
Scope 3,Business travel- land,Cars (by market segment),Luxury,,Unknown,km,km,kg CO2e,Luxury km Cars (by market segment),0.26919
Scope 3,Business travel- land,Cars (by market segment),Luxury,,Unknown,km,km,kg CH4,Luxury km Cars (by market segment),0.00015
Scope 3,Business travel- land,Cars (by market segment),Luxury,,Unknown,km,km,kg CO2,Luxury km Cars (by market segment),0.26787
Scope 3,Business travel- land,Cars (by market segment),Luxury,,Unknown,km,km,kg N2O,Luxury km Cars (by market segment),0.00117
Scope 3,Business travel- land,Cars (by market segment),Luxury,,Unknown,miles,miles,kg CO2e,Luxury miles Cars (by market segment),0.43322
Scope 3,Business travel- land,Cars (by market segment),Luxury,,Unknown,miles,miles,kg CH4,Luxury miles Cars (by market segment),0.00024
Scope 3,Business travel- land,Cars (by market segment),Luxury,,Unknown,miles,miles,kg CO2,Luxury miles Cars (by market segment),0.43109
Scope 3,Business travel- land,Cars (by market segment),Luxury,,Unknown,miles,miles,kg N2O,Luxury miles Cars (by market segment),0.00189
Scope 3,Business travel- land,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,km,km,kg CO2e,Luxury km Cars (by market segment),0.14588
Scope 3,Business travel- land,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,km,km,kg CH4,Luxury km Cars (by market segment),0.00042
Scope 3,Business travel- land,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,km,km,kg CO2,Luxury km Cars (by market segment),0.14492
Scope 3,Business travel- land,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,km,km,kg N2O,Luxury km Cars (by market segment),0.00054
Scope 3,Business travel- land,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,miles,miles,kg CO2e,Luxury miles Cars (by market segment),0.23477
Scope 3,Business travel- land,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,miles,miles,kg CH4,Luxury miles Cars (by market segment),0.00068
Scope 3,Business travel- land,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,miles,miles,kg CO2,Luxury miles Cars (by market segment),0.23323
Scope 3,Business travel- land,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,miles,miles,kg N2O,Luxury miles Cars (by market segment),0.00086
Scope 3,Business travel- land,Cars (by market segment),Luxury,,Battery Electric Vehicle,km,km,kg CO2e,Luxury km Cars (by market segment),0.07027
Scope 3,Business travel- land,Cars (by market segment),Luxury,,Battery Electric Vehicle,km,km,kg CH4,Luxury km Cars (by market segment),0.00018
Scope 3,Business travel- land,Cars (by market segment),Luxury,,Battery Electric Vehicle,km,km,kg CO2,Luxury km Cars (by market segment),0.06971
Scope 3,Business travel- land,Cars (by market segment),Luxury,,Battery Electric Vehicle,km,km,kg N2O,Luxury km Cars (by market segment),0.00038
Scope 3,Business travel- land,Cars (by market segment),Luxury,,Battery Electric Vehicle,miles,miles,kg CO2e,Luxury miles Cars (by market segment),0.11309
Scope 3,Business travel- land,Cars (by market segment),Luxury,,Battery Electric Vehicle,miles,miles,kg CH4,Luxury miles Cars (by market segment),0.00029
Scope 3,Business travel- land,Cars (by market segment),Luxury,,Battery Electric Vehicle,miles,miles,kg CO2,Luxury miles Cars (by market segment),0.11219
Scope 3,Business travel- land,Cars (by market segment),Luxury,,Battery Electric Vehicle,miles,miles,kg N2O,Luxury miles Cars (by market segment),0.00061
Scope 3,Business travel- land,Cars (by market segment),Sports,,Diesel,km,km,kg CO2e,Sports km Cars (by market segment),0.17332
Scope 3,Business travel- land,Cars (by market segment),Sports,,Diesel,km,km,kg CH4,Sports km Cars (by market segment),0.000004
Scope 3,Business travel- land,Cars (by market segment),Sports,,Diesel,km,km,kg CO2,Sports km Cars (by market segment),0.17148
Scope 3,Business travel- land,Cars (by market segment),Sports,,Diesel,km,km,kg N2O,Sports km Cars (by market segment),0.00184
Scope 3,Business travel- land,Cars (by market segment),Sports,,Diesel,miles,miles,kg CO2e,Sports miles Cars (by market segment),0.27895
Scope 3,Business travel- land,Cars (by market segment),Sports,,Diesel,miles,miles,kg CH4,Sports miles Cars (by market segment),0.00001
Scope 3,Business travel- land,Cars (by market segment),Sports,,Diesel,miles,miles,kg CO2,Sports miles Cars (by market segment),0.27597
Scope 3,Business travel- land,Cars (by market segment),Sports,,Diesel,miles,miles,kg N2O,Sports miles Cars (by market segment),0.00297
Scope 3,Business travel- land,Cars (by market segment),Sports,,Petrol,km,km,kg CO2e,Sports km Cars (by market segment),0.24600
Scope 3,Business travel- land,Cars (by market segment),Sports,,Petrol,km,km,kg CH4,Sports km Cars (by market segment),0.00032
Scope 3,Business travel- land,Cars (by market segment),Sports,,Petrol,km,km,kg CO2,Sports km Cars (by market segment),0.24530
Scope 3,Business travel- land,Cars (by market segment),Sports,,Petrol,km,km,kg N2O,Sports km Cars (by market segment),0.00038
Scope 3,Business travel- land,Cars (by market segment),Sports,,Petrol,miles,miles,kg CO2e,Sports miles Cars (by market segment),0.39590
Scope 3,Business travel- land,Cars (by market segment),Sports,,Petrol,miles,miles,kg CH4,Sports miles Cars (by market segment),0.00051
Scope 3,Business travel- land,Cars (by market segment),Sports,,Petrol,miles,miles,kg CO2,Sports miles Cars (by market segment),0.39478
Scope 3,Business travel- land,Cars (by market segment),Sports,,Petrol,miles,miles,kg N2O,Sports miles Cars (by market segment),0.00061
Scope 3,Business travel- land,Cars (by market segment),Sports,,Unknown,km,km,kg CO2e,Sports km Cars (by market segment),0.23441
Scope 3,Business travel- land,Cars (by market segment),Sports,,Unknown,km,km,kg CH4,Sports km Cars (by market segment),0.00027
Scope 3,Business travel- land,Cars (by market segment),Sports,,Unknown,km,km,kg CO2,Sports km Cars (by market segment),0.23353
Scope 3,Business travel- land,Cars (by market segment),Sports,,Unknown,km,km,kg N2O,Sports km Cars (by market segment),0.00061
Scope 3,Business travel- land,Cars (by market segment),Sports,,Unknown,miles,miles,kg CO2e,Sports miles Cars (by market segment),0.37724
Scope 3,Business travel- land,Cars (by market segment),Sports,,Unknown,miles,miles,kg CH4,Sports miles Cars (by market segment),0.00043
Scope 3,Business travel- land,Cars (by market segment),Sports,,Unknown,miles,miles,kg CO2,Sports miles Cars (by market segment),0.37582
Scope 3,Business travel- land,Cars (by market segment),Sports,,Unknown,miles,miles,kg N2O,Sports miles Cars (by market segment),0.00099
Scope 3,Business travel- land,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,km,km,kg CO2e,Sports km Cars (by market segment),0.11895
Scope 3,Business travel- land,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,km,km,kg CH4,Sports km Cars (by market segment),0.00034
Scope 3,Business travel- land,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,km,km,kg CO2,Sports km Cars (by market segment),0.11818
Scope 3,Business travel- land,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,km,km,kg N2O,Sports km Cars (by market segment),0.00043
Scope 3,Business travel- land,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,miles,miles,kg CO2e,Sports miles Cars (by market segment),0.19144
Scope 3,Business travel- land,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,miles,miles,kg CH4,Sports miles Cars (by market segment),0.00055
Scope 3,Business travel- land,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,miles,miles,kg CO2,Sports miles Cars (by market segment),0.19019
Scope 3,Business travel- land,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,miles,miles,kg N2O,Sports miles Cars (by market segment),0.00070
Scope 3,Business travel- land,Cars (by market segment),Sports,,Battery Electric Vehicle,km,km,kg CO2e,Sports km Cars (by market segment),0.08968
Scope 3,Business travel- land,Cars (by market segment),Sports,,Battery Electric Vehicle,km,km,kg CH4,Sports km Cars (by market segment),0.00023
Scope 3,Business travel- land,Cars (by market segment),Sports,,Battery Electric Vehicle,km,km,kg CO2,Sports km Cars (by market segment),0.08897
Scope 3,Business travel- land,Cars (by market segment),Sports,,Battery Electric Vehicle,km,km,kg N2O,Sports km Cars (by market segment),0.00048
Scope 3,Business travel- land,Cars (by market segment),Sports,,Battery Electric Vehicle,miles,miles,kg CO2e,Sports miles Cars (by market segment),0.14432
Scope 3,Business travel- land,Cars (by market segment),Sports,,Battery Electric Vehicle,miles,miles,kg CH4,Sports miles Cars (by market segment),0.00036
Scope 3,Business travel- land,Cars (by market segment),Sports,,Battery Electric Vehicle,miles,miles,kg CO2,Sports miles Cars (by market segment),0.14318
Scope 3,Business travel- land,Cars (by market segment),Sports,,Battery Electric Vehicle,miles,miles,kg N2O,Sports miles Cars (by market segment),0.00078
Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Diesel,km,km,kg CO2e,Dual purpose 4X4 km Cars (by market segment),0.20257
Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Diesel,km,km,kg CH4,Dual purpose 4X4 km Cars (by market segment),0.000004
Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Diesel,km,km,kg CO2,Dual purpose 4X4 km Cars (by market segment),0.20073
Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Diesel,km,km,kg N2O,Dual purpose 4X4 km Cars (by market segment),0.00184
Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Diesel,miles,miles,kg CO2e,Dual purpose 4X4 miles Cars (by market segment),0.32602
Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Diesel,miles,miles,kg CH4,Dual purpose 4X4 miles Cars (by market segment),0.00001
Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Diesel,miles,miles,kg CO2,Dual purpose 4X4 miles Cars (by market segment),0.32304
Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Diesel,miles,miles,kg N2O,Dual purpose 4X4 miles Cars (by market segment),0.00297
Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Petrol,km,km,kg CO2e,Dual purpose 4X4 km Cars (by market segment),0.23663
Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Petrol,km,km,kg CH4,Dual purpose 4X4 km Cars (by market segment),0.00032
Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Petrol,km,km,kg CO2,Dual purpose 4X4 km Cars (by market segment),0.23593
Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Petrol,km,km,kg N2O,Dual purpose 4X4 km Cars (by market segment),0.00038
Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Petrol,miles,miles,kg CO2e,Dual purpose 4X4 miles Cars (by market segment),0.38081
Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Petrol,miles,miles,kg CH4,Dual purpose 4X4 miles Cars (by market segment),0.00051
Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Petrol,miles,miles,kg CO2,Dual purpose 4X4 miles Cars (by market segment),0.37969
Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Petrol,miles,miles,kg N2O,Dual purpose 4X4 miles Cars (by market segment),0.00061
Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Unknown,km,km,kg CO2e,Dual purpose 4X4 km Cars (by market segment),0.20925
Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Unknown,km,km,kg CH4,Dual purpose 4X4 km Cars (by market segment),0.00007
Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Unknown,km,km,kg CO2,Dual purpose 4X4 km Cars (by market segment),0.20762
Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Unknown,km,km,kg N2O,Dual purpose 4X4 km Cars (by market segment),0.00156
Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Unknown,miles,miles,kg CO2e,Dual purpose 4X4 miles Cars (by market segment),0.33675
Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Unknown,miles,miles,kg CH4,Dual purpose 4X4 miles Cars (by market segment),0.00011
Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Unknown,miles,miles,kg CO2,Dual purpose 4X4 miles Cars (by market segment),0.33413
Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Unknown,miles,miles,kg N2O,Dual purpose 4X4 miles Cars (by market segment),0.00251
Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Plug-in Hybrid Electric Vehicle,km,km,kg CO2e,Dual purpose 4X4 km Cars (by market segment),0.12502
