Scope,Category Level 1,Category Level 2,Category Level 3,Category Level 4,Column Text,UOM (simple),UOM,GHG,Lookup,GHG Conversion Factor
Scope 3,Business travel- land,Motorbike,Small,,,miles,miles,kg CO2,Small miles Motorbike,0.13027
Scope 3,Business travel- land,Motorbike,Small,,,miles,miles,kg N2O,Small miles Motorbike,0.00090
Scope 3,Business travel- land,Motorbike,Medium,,,km,km,kg CO2e,Medium km Motorbike,0.10090
Scope 3,Business travel- land,Motorbike,Medium,,,km,km,kg CH4,Medium km Motorbike,0.00204
Scope 3,Business travel- land,Motorbike,Medium,,,km,km,kg CO2,Medium km Motorbike,0.09826
Scope 3,Business travel- land,Motorbike,Medium,,,km,km,kg N2O,Medium km Motorbike,0.00060
Scope 3,Business travel- land,Motorbike,Medium,,,miles,miles,kg CO2e,Medium miles Motorbike,0.16237
Scope 3,Business travel- land,Motorbike,Medium,,,miles,miles,kg CH4,Medium miles Motorbike,0.00328
Scope 3,Business travel- land,Motorbike,Medium,,,miles,miles,kg CO2,Medium miles Motorbike,0.15813
Scope 3,Business travel- land,Motorbike,Medium,,,miles,miles,kg N2O,Medium miles Motorbike,0.00096
Scope 3,Business travel- land,Motorbike,Large,,,km,km,kg CO2e,Large km Motorbike,0.13245
Scope 3,Business travel- land,Motorbike,Large,,,km,km,kg CH4,Large km Motorbike,0.00113
Scope 3,Business travel- land,Motorbike,Large,,,km,km,kg CO2,Large km Motorbike,0.13072
Scope 3,Business travel- land,Motorbike,Large,,,km,km,kg N2O,Large km Motorbike,0.00060
Scope 3,Business travel- land,Motorbike,Large,,,miles,miles,kg CO2e,Large miles Motorbike,0.21315
Scope 3,Business travel- land,Motorbike,Large,,,miles,miles,kg CH4,Large miles Motorbike,0.00182
Scope 3,Business travel- land,Motorbike,Large,,,miles,miles,kg CO2,Large miles Motorbike,0.21037
Scope 3,Business travel- land,Motorbike,Large,,,miles,miles,kg N2O,Large miles Motorbike,0.00096
Scope 3,Business travel- land,Motorbike,Average,,,km,km,kg CO2e,Average km Motorbike,0.11355
Scope 3,Business travel- land,Motorbike,Average,,,km,km,kg CH4,Average km Motorbike,0.00158
Scope 3,Business travel- land,Motorbike,Average,,,km,km,kg CO2,Average km Motorbike,0.11138
Scope 3,Business travel- land,Motorbike,Average,,,km,km,kg N2O,Average km Motorbike,0.00059
Scope 3,Business travel- land,Motorbike,Average,,,miles,miles,kg CO2e,Average miles Motorbike,0.18274
Scope 3,Business travel- land,Motorbike,Average,,,miles,miles,kg CH4,Average miles Motorbike,0.00254
Scope 3,Business travel- land,Motorbike,Average,,,miles,miles,kg CO2,Average miles Motorbike,0.17925
Scope 3,Business travel- land,Motorbike,Average,,,miles,miles,kg N2O,Average miles Motorbike,0.00095
Scope 3,Business travel- land,Taxis,Regular taxi,,,km,km,kg CO2e,Regular taxi km,0.20826
Scope 3,Business travel- land,Taxis,Regular taxi,,,km,km,kg CH4,Regular taxi km,0.00000
Scope 3,Business travel- land,Taxis,Regular taxi,,,km,km,kg CO2,Regular taxi km,0.20638
Scope 3,Business travel- land,Taxis,Regular taxi,,,km,km,kg N2O,Regular taxi km,0.00188
Scope 3,Business travel- land,Taxis,Regular taxi,,,passenger.km,passenger.km,kg CO2e,Regular taxi passenger.km,0.14876
Scope 3,Business travel- land,Taxis,Regular taxi,,,passenger.km,passenger.km,kg CH4,Regular taxi passenger.km,0.00000
Scope 3,Business travel- land,Taxis,Regular taxi,,,passenger.km,passenger.km,kg CO2,Regular taxi passenger.km,0.14742
Scope 3,Business travel- land,Taxis,Regular taxi,,,passenger.km,passenger.km,kg N2O,Regular taxi passenger.km,0.00134
Scope 3,Business travel- land,Taxis,Black cab,,,km,km,kg CO2e,Black cab km,0.30624
Scope 3,Business travel- land,Taxis,Black cab,,,km,km,kg CH4,Black cab km,0.00000
Scope 3,Business travel- land,Taxis,Black cab,,,km,km,kg CO2,Black cab km,0.30436
Scope 3,Business travel- land,Taxis,Black cab,,,km,km,kg N2O,Black cab km,0.00188
Scope 3,Business travel- land,Taxis,Black cab,,,passenger.km,passenger.km,kg CO2e,Black cab passenger.km,0.20416
Scope 3,Business travel- land,Taxis,Black cab,,,passenger.km,passenger.km,kg CH4,Black cab passenger.km,0.00000
Scope 3,Business travel- land,Taxis,Black cab,,,passenger.km,passenger.km,kg CO2,Black cab passenger.km,0.20291
Scope 3,Business travel- land,Taxis,Black cab,,,passenger.km,passenger.km,kg N2O,Black cab passenger.km,0.00125
Scope 3,Business travel- land,Bus,Local bus (not London),,,passenger.km,passenger.km,kg CO2e,Local bus (not London) passenger.km,0.11774
Scope 3,Business travel- land,Bus,Local bus (not London),,,passenger.km,passenger.km,kg CH4,Local bus (not London) passenger.km,0.00002
Scope 3,Business travel- land,Bus,Local bus (not London),,,passenger.km,passenger.km,kg CO2,Local bus (not London) passenger.km,0.11673
Scope 3,Business travel- land,Bus,Local bus (not London),,,passenger.km,passenger.km,kg N2O,Local bus (not London) passenger.km,0.00099
Scope 3,Business travel- land,Bus,Local London bus,,,passenger.km,passenger.km,kg CO2e,Local London bus passenger.km,0.07718
Scope 3,Business travel- land,Bus,Local London bus,,,passenger.km,passenger.km,kg CH4,Local London bus passenger.km,0.00001
Scope 3,Business travel- land,Bus,Local London bus,,,passenger.km,passenger.km,kg CO2,Local London bus passenger.km,0.07664
Scope 3,Business travel- land,Bus,Local London bus,,,passenger.km,passenger.km,kg N2O,Local London bus passenger.km,0.00053
Scope 3,Business travel- land,Bus,Average local bus,,,passenger.km,passenger.km,kg CO2e,Average local bus passenger.km,0.10227
Scope 3,Business travel- land,Bus,Average local bus,,,passenger.km,passenger.km,kg CH4,Average local bus passenger.km,0.00001
Scope 3,Business travel- land,Bus,Average local bus,,,passenger.km,passenger.km,kg CO2,Average local bus passenger.km,0.10144
Scope 3,Business travel- land,Bus,Average local bus,,,passenger.km,passenger.km,kg N2O,Average local bus passenger.km,0.00082
Scope 3,Business travel- land,Bus,Coach,,,passenger.km,passenger.km,kg CO2e,Coach passenger.km,0.02684
Scope 3,Business travel- land,Bus,Coach,,,passenger.km,passenger.km,kg CH4,Coach passenger.km,0.00001
Scope 3,Business travel- land,Bus,Coach,,,passenger.km,passenger.km,kg CO2,Coach passenger.km,0.02629
Scope 3,Business travel- land,Bus,Coach,,,passenger.km,passenger.km,kg N2O,Coach passenger.km,0.00054
Scope 3,Business travel- land,Rail,National rail,,,passenger.km,passenger.km,kg CO2e,National rail passenger.km,0.03549
Scope 3,Business travel- land,Rail,National rail,,,passenger.km,passenger.km,kg CH4,National rail passenger.km,0.00007
Scope 3,Business travel- land,Rail,National rail,,,passenger.km,passenger.km,kg CO2,National rail passenger.km,0.03510
Scope 3,Business travel- land,Rail,National rail,,,passenger.km,passenger.km,kg N2O,National rail passenger.km,0.00032
Scope 3,Business travel- land,Rail,International rail,,,passenger.km,passenger.km,kg CO2e,International rail passenger.km,0.00446
Scope 3,Business travel- land,Rail,International rail,,,passenger.km,passenger.km,kg CH4,International rail passenger.km,0.00002
Scope 3,Business travel- land,Rail,International rail,,,passenger.km,passenger.km,kg CO2,International rail passenger.km,0.00441
Scope 3,Business travel- land,Rail,International rail,,,passenger.km,passenger.km,kg N2O,International rail passenger.km,0.00003
Scope 3,Business travel- land,Rail,Light rail and tram,,,passenger.km,passenger.km,kg CO2e,Light rail and tram passenger.km,0.02861
Scope 3,Business travel- land,Rail,Light rail and tram,,,passenger.km,passenger.km,kg CH4,Light rail and tram passenger.km,0.00011
Scope 3,Business travel- land,Rail,Light rail and tram,,,passenger.km,passenger.km,kg CO2,Light rail and tram passenger.km,0.02832
Scope 3,Business travel- land,Rail,Light rail and tram,,,passenger.km,passenger.km,kg N2O,Light rail and tram passenger.km,0.00018
Scope 3,Business travel- land,Rail,London Underground,,,passenger.km,passenger.km,kg CO2e,London Underground passenger.km,0.02781
Scope 3,Business travel- land,Rail,London Underground,,,passenger.km,passenger.km,kg CH4,London Underground passenger.km,0.00010
Scope 3,Business travel- land,Rail,London Underground,,,passenger.km,passenger.km,kg CO2,London Underground passenger.km,0.02753
Scope 3,Business travel- land,Rail,London Underground,,,passenger.km,passenger.km,kg N2O,London Underground passenger.km,0.00018
Scope 3,Managed assets- electricity,UK electricity generated (managed assets),Electricity: UK,,,kWh,kWh,kg CO2e,Electricity: UK kWh,0.21233
Scope 3,Managed assets- electricity,UK electricity generated (managed assets),Electricity: UK,,,kWh,kWh,kg CH4,Electricity: UK kWh,0.00080
Scope 3,Managed assets- electricity,UK electricity generated (managed assets),Electricity: UK,,,kWh,kWh,kg CO2,Electricity: UK kWh,0.21016
Scope 3,Managed assets- electricity,UK electricity generated (managed assets),Electricity: UK,,,kWh,kWh,kg N2O,Electricity: UK kWh,0.00137
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Diesel,km,km,kg CO2e,Mini km Managed cars (by market segment),0.10630
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Diesel,km,km,kg CH4,Mini km Managed cars (by market segment),0.000004
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Diesel,km,km,kg CO2,Mini km Managed cars (by market segment),0.10442
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Diesel,km,km,kg N2O,Mini km Managed cars (by market segment),0.00188
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Diesel,miles,miles,kg CO2e,Mini miles Managed cars (by market segment),0.17108
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Diesel,miles,miles,kg CH4,Mini miles Managed cars (by market segment),0.00001
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Diesel,miles,miles,kg CO2,Mini miles Managed cars (by market segment),0.16804
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Diesel,miles,miles,kg N2O,Mini miles Managed cars (by market segment),0.00303
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Petrol,km,km,kg CO2e,Mini km Managed cars (by market segment),0.13610
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Petrol,km,km,kg CH4,Mini km Managed cars (by market segment),0.00032
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Petrol,km,km,kg CO2,Mini km Managed cars (by market segment),0.13542
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Petrol,km,km,kg N2O,Mini km Managed cars (by market segment),0.00036
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Petrol,miles,miles,kg CO2e,Mini miles Managed cars (by market segment),0.21903
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Petrol,miles,miles,kg CH4,Mini miles Managed cars (by market segment),0.00051
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Petrol,miles,miles,kg CO2,Mini miles Managed cars (by market segment),0.21794
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Petrol,miles,miles,kg N2O,Mini miles Managed cars (by market segment),0.00058
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Unknown,km,km,kg CO2e,Mini km Managed cars (by market segment),0.13579
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Unknown,km,km,kg CH4,Mini km Managed cars (by market segment),0.00031
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Unknown,km,km,kg CO2,Mini km Managed cars (by market segment),0.13510
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Unknown,km,km,kg N2O,Mini km Managed cars (by market segment),0.00038
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Unknown,miles,miles,kg CO2e,Mini miles Managed cars (by market segment),0.21854
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Unknown,miles,miles,kg CH4,Mini miles Managed cars (by market segment),0.00050
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Unknown,miles,miles,kg CO2,Mini miles Managed cars (by market segment),0.21743
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Unknown,miles,miles,kg N2O,Mini miles Managed cars (by market segment),0.00061
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Plug-in Hybrid Electric Vehicle,km,km,kg CO2e,Mini km Managed cars (by market segment),
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Plug-in Hybrid Electric Vehicle,km,km,kg CH4,Mini km Managed cars (by market segment),
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Plug-in Hybrid Electric Vehicle,km,km,kg CO2,Mini km Managed cars (by market segment),
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Plug-in Hybrid Electric Vehicle,km,km,kg N2O,Mini km Managed cars (by market segment),
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Plug-in Hybrid Electric Vehicle,miles,miles,kg CO2e,Mini miles Managed cars (by market segment),
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Plug-in Hybrid Electric Vehicle,miles,miles,kg CH4,Mini miles Managed cars (by market segment),
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Plug-in Hybrid Electric Vehicle,miles,miles,kg CO2,Mini miles Managed cars (by market segment),
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Plug-in Hybrid Electric Vehicle,miles,miles,kg N2O,Mini miles Managed cars (by market segment),
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Battery Electric Vehicle,km,km,kg CO2e,Mini km Managed cars (by market segment),0.04391
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Battery Electric Vehicle,km,km,kg CH4,Mini km Managed cars (by market segment),0.00016
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Battery Electric Vehicle,km,km,kg CO2,Mini km Managed cars (by market segment),0.04347
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Battery Electric Vehicle,km,km,kg N2O,Mini km Managed cars (by market segment),0.00028
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Battery Electric Vehicle,miles,miles,kg CO2e,Mini miles Managed cars (by market segment),0.07068
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Battery Electric Vehicle,miles,miles,kg CH4,Mini miles Managed cars (by market segment),0.00026
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Battery Electric Vehicle,miles,miles,kg CO2,Mini miles Managed cars (by market segment),0.06996
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Battery Electric Vehicle,miles,miles,kg N2O,Mini miles Managed cars (by market segment),0.00046
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Diesel,km,km,kg CO2e,Supermini km Managed cars (by market segment),0.13078
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Diesel,km,km,kg CH4,Supermini km Managed cars (by market segment),0.000004
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Diesel,km,km,kg CO2,Supermini km Managed cars (by market segment),0.12890
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Diesel,km,km,kg N2O,Supermini km Managed cars (by market segment),0.00188
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Diesel,miles,miles,kg CO2e,Supermini miles Managed cars (by market segment),0.21049
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Diesel,miles,miles,kg CH4,Supermini miles Managed cars (by market segment),0.00001
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Diesel,miles,miles,kg CO2,Supermini miles Managed cars (by market segment),0.20745
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Diesel,miles,miles,kg N2O,Supermini miles Managed cars (by market segment),0.00303
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Petrol,km,km,kg CO2e,Supermini km Managed cars (by market segment),0.15130
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Petrol,km,km,kg CH4,Supermini km Managed cars (by market segment),0.00032
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Petrol,km,km,kg CO2,Supermini km Managed cars (by market segment),0.15062
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Petrol,km,km,kg N2O,Supermini km Managed cars (by market segment),0.00036
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Petrol,miles,miles,kg CO2e,Supermini miles Managed cars (by market segment),0.24350
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Petrol,miles,miles,kg CH4,Supermini miles Managed cars (by market segment),0.00051
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Petrol,miles,miles,kg CO2,Supermini miles Managed cars (by market segment),0.24241
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Petrol,miles,miles,kg N2O,Supermini miles Managed cars (by market segment),0.00058
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Unknown,km,km,kg CO2e,Supermini km Managed cars (by market segment),0.14822
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Unknown,km,km,kg CH4,Supermini km Managed cars (by market segment),0.00027
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Unknown,km,km,kg CO2,Supermini km Managed cars (by market segment),0.14736
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Unknown,km,km,kg N2O,Supermini km Managed cars (by market segment),0.00059
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Unknown,miles,miles,kg CO2e,Supermini miles Managed cars (by market segment),0.23854
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Unknown,miles,miles,kg CH4,Supermini miles Managed cars (by market segment),0.00043
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Unknown,miles,miles,kg CO2,Supermini miles Managed cars (by market segment),0.23716
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Unknown,miles,miles,kg N2O,Supermini miles Managed cars (by market segment),0.00095
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Plug-in Hybrid Electric Vehicle,km,km,kg CO2e,Supermini km Managed cars (by market segment),0.05568
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Plug-in Hybrid Electric Vehicle,km,km,kg CH4,Supermini km Managed cars (by market segment),0.00020
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Plug-in Hybrid Electric Vehicle,km,km,kg CO2,Supermini km Managed cars (by market segment),0.05520
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Plug-in Hybrid Electric Vehicle,km,km,kg N2O,Supermini km Managed cars (by market segment),0.00028
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Plug-in Hybrid Electric Vehicle,miles,miles,kg CO2e,Supermini miles Managed cars (by market segment),0.08961
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Plug-in Hybrid Electric Vehicle,miles,miles,kg CH4,Supermini miles Managed cars (by market segment),0.00032
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Plug-in Hybrid Electric Vehicle,miles,miles,kg CO2,Supermini miles Managed cars (by market segment),0.08884
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Plug-in Hybrid Electric Vehicle,miles,miles,kg N2O,Supermini miles Managed cars (by market segment),0.00045
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Battery Electric Vehicle,km,km,kg CO2e,Supermini km Managed cars (by market segment),0.04616
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Battery Electric Vehicle,km,km,kg CH4,Supermini km Managed cars (by market segment),0.00017
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Battery Electric Vehicle,km,km,kg CO2,Supermini km Managed cars (by market segment),0.04569
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Battery Electric Vehicle,km,km,kg N2O,Supermini km Managed cars (by market segment),0.00030
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Battery Electric Vehicle,miles,miles,kg CO2e,Supermini miles Managed cars (by market segment),0.07428
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Battery Electric Vehicle,miles,miles,kg CH4,Supermini miles Managed cars (by market segment),0.00028
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Battery Electric Vehicle,miles,miles,kg CO2,Supermini miles Managed cars (by market segment),0.07352
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Battery Electric Vehicle,miles,miles,kg N2O,Supermini miles Managed cars (by market segment),0.00048
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Diesel,km,km,kg CO2e,Lower medium km Managed cars (by market segment),0.14307
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Diesel,km,km,kg CH4,Lower medium km Managed cars (by market segment),0.000004
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Diesel,km,km,kg CO2,Lower medium km Managed cars (by market segment),0.14119
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Diesel,km,km,kg N2O,Lower medium km Managed cars (by market segment),0.00188
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Diesel,miles,miles,kg CO2e,Lower medium miles Managed cars (by market segment),0.23026
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Diesel,miles,miles,kg CH4,Lower medium miles Managed cars (by market segment),0.00001
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Diesel,miles,miles,kg CO2,Lower medium miles Managed cars (by market segment),0.22722
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Diesel,miles,miles,kg N2O,Lower medium miles Managed cars (by market segment),0.00303
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Petrol,km,km,kg CO2e,Lower medium km Managed cars (by market segment),0.17497
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Petrol,km,km,kg CH4,Lower medium km Managed cars (by market segment),0.00032
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Petrol,km,km,kg CO2,Lower medium km Managed cars (by market segment),0.17429
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Petrol,km,km,kg N2O,Lower medium km Managed cars (by market segment),0.00036
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Petrol,miles,miles,kg CO2e,Lower medium miles Managed cars (by market segment),0.28159
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Petrol,miles,miles,kg CH4,Lower medium miles Managed cars (by market segment),0.00051
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Petrol,miles,miles,kg CO2,Lower medium miles Managed cars (by market segment),0.28050
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Petrol,miles,miles,kg N2O,Lower medium miles Managed cars (by market segment),0.00058
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Unknown,km,km,kg CO2e,Lower medium km Managed cars (by market segment),0.15903
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Unknown,km,km,kg CH4,Lower medium km Managed cars (by market segment),0.00016
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Unknown,km,km,kg CO2,Lower medium km Managed cars (by market segment),0.15775
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Unknown,km,km,kg N2O,Lower medium km Managed cars (by market segment),0.00112
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Unknown,miles,miles,kg CO2e,Lower medium miles Managed cars (by market segment),0.25593
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Unknown,miles,miles,kg CH4,Lower medium miles Managed cars (by market segment),0.00026
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Unknown,miles,miles,kg CO2,Lower medium miles Managed cars (by market segment),0.25387
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Unknown,miles,miles,kg N2O,Lower medium miles Managed cars (by market segment),0.00180
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Plug-in Hybrid Electric Vehicle,km,km,kg CO2e,Lower medium km Managed cars (by market segment),0.08876
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Plug-in Hybrid Electric Vehicle,km,km,kg CH4,Lower medium km Managed cars (by market segment),0.00030
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Plug-in Hybrid Electric Vehicle,km,km,kg CO2,Lower medium km Managed cars (by market segment),0.08812
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Plug-in Hybrid Electric Vehicle,km,km,kg N2O,Lower medium km Managed cars (by market segment),0.00034
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Plug-in Hybrid Electric Vehicle,miles,miles,kg CO2e,Lower medium miles Managed cars (by market segment),0.14284
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Plug-in Hybrid Electric Vehicle,miles,miles,kg CH4,Lower medium miles Managed cars (by market segment),0.00048
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Plug-in Hybrid Electric Vehicle,miles,miles,kg CO2,Lower medium miles Managed cars (by market segment),0.14181
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Plug-in Hybrid Electric Vehicle,miles,miles,kg N2O,Lower medium miles Managed cars (by market segment),0.00055
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Battery Electric Vehicle,km,km,kg CO2e,Lower medium km Managed cars (by market segment),0.05256
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Battery Electric Vehicle,km,km,kg CH4,Lower medium km Managed cars (by market segment),0.00020
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Battery Electric Vehicle,km,km,kg CO2,Lower medium km Managed cars (by market segment),0.05202
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Battery Electric Vehicle,km,km,kg N2O,Lower medium km Managed cars (by market segment),0.00034
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Battery Electric Vehicle,miles,miles,kg CO2e,Lower medium miles Managed cars (by market segment),0.08458
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Battery Electric Vehicle,miles,miles,kg CH4,Lower medium miles Managed cars (by market segment),0.00032
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Battery Electric Vehicle,miles,miles,kg CO2,Lower medium miles Managed cars (by market segment),0.08372
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Battery Electric Vehicle,miles,miles,kg N2O,Lower medium miles Managed cars (by market segment),0.00054
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Diesel,km,km,kg CO2e,Upper medium km Managed cars (by market segment),0.15955
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Diesel,km,km,kg CH4,Upper medium km Managed cars (by market segment),0.000004
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Diesel,km,km,kg CO2,Upper medium km Managed cars (by market segment),0.15767
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Diesel,km,km,kg N2O,Upper medium km Managed cars (by market segment),0.00188
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Diesel,miles,miles,kg CO2e,Upper medium miles Managed cars (by market segment),0.25678
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Diesel,miles,miles,kg CH4,Upper medium miles Managed cars (by market segment),0.00001
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Diesel,miles,miles,kg CO2,Upper medium miles Managed cars (by market segment),0.25374
