Scope,Category Level 1,Category Level 2,Category Level 3,Category Level 4,Column Text,UOM,GHG,GHG Conversion Factor,Comments
Scope 3,Business travel- land,Cars (by market segment),Sports,,Petrol,miles,CH4,0.000225308,
Scope 3,Business travel- land,Cars (by market segment),Sports,,Petrol,miles,CO2,0.40027604,
Scope 3,Business travel- land,Cars (by market segment),Sports,,Petrol,miles,N2O,0.000901233,
Scope 3,Business travel- land,Cars (by market segment),Sports,,Unknown,km,All Gases (CO2e),0.24208,
Scope 3,Business travel- land,Cars (by market segment),Sports,,Unknown,km,CH4,0.00008,
Scope 3,Business travel- land,Cars (by market segment),Sports,,Unknown,km,CO2,0.24066,
Scope 3,Business travel- land,Cars (by market segment),Sports,,Unknown,km,N2O,0.00134,
Scope 3,Business travel- land,Cars (by market segment),Sports,,Unknown,miles,All Gases (CO2e),0.389589996,
Scope 3,Business travel- land,Cars (by market segment),Sports,,Unknown,miles,CH4,0.000128748,
Scope 3,Business travel- land,Cars (by market segment),Sports,,Unknown,miles,CO2,0.387304727,
Scope 3,Business travel- land,Cars (by market segment),Sports,,Unknown,miles,N2O,0.002156521,
Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Diesel,km,All Gases (CO2e),0.2411,
Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Diesel,km,CH4,0.00005,
Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Diesel,km,CO2,0.23928,
Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Diesel,km,N2O,0.00177,
Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Diesel,miles,All Gases (CO2e),0.388012838,
Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Diesel,miles,CH4,8.05E-05,
Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Diesel,miles,CO2,0.385083832,
Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Diesel,miles,N2O,0.002848539,
Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Petrol,km,All Gases (CO2e),0.26555,
Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Petrol,km,CH4,0.00014,
Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Petrol,km,CO2,0.26485,
Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Petrol,km,N2O,0.00056,
Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Petrol,miles,All Gases (CO2e),0.427361299,
Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Petrol,miles,CH4,0.000225308,
Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Petrol,miles,CO2,0.426234758,
Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Petrol,miles,N2O,0.000901233,
Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Unknown,km,All Gases (CO2e),0.24708,
Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Unknown,km,CH4,0.00008,
Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Unknown,km,CO2,0.24566,
Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Unknown,km,N2O,0.00134,
Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Unknown,miles,All Gases (CO2e),0.397636716,
Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Unknown,miles,CH4,0.000128748,
Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Unknown,miles,CO2,0.395351447,
Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Unknown,miles,N2O,0.002156521,
Scope 3,Business travel- land,Cars (by market segment),MPV,,Diesel,km,All Gases (CO2e),0.1945,
Scope 3,Business travel- land,Cars (by market segment),MPV,,Diesel,km,CH4,0.00005,
Scope 3,Business travel- land,Cars (by market segment),MPV,,Diesel,km,CO2,0.19268,
Scope 3,Business travel- land,Cars (by market segment),MPV,,Diesel,km,N2O,0.00177,
Scope 3,Business travel- land,Cars (by market segment),MPV,,Diesel,miles,All Gases (CO2e),0.313017408,
Scope 3,Business travel- land,Cars (by market segment),MPV,,Diesel,miles,CH4,8.05E-05,
Scope 3,Business travel- land,Cars (by market segment),MPV,,Diesel,miles,CO2,0.310088402,
Scope 3,Business travel- land,Cars (by market segment),MPV,,Diesel,miles,N2O,0.002848539,
Scope 3,Business travel- land,Cars (by market segment),MPV,,Petrol,km,All Gases (CO2e),0.21101,
Scope 3,Business travel- land,Cars (by market segment),MPV,,Petrol,km,CH4,0.00014,
Scope 3,Business travel- land,Cars (by market segment),MPV,,Petrol,km,CO2,0.21031,
Scope 3,Business travel- land,Cars (by market segment),MPV,,Petrol,km,N2O,0.00056,
Scope 3,Business travel- land,Cars (by market segment),MPV,,Petrol,miles,All Gases (CO2e),0.339587677,
Scope 3,Business travel- land,Cars (by market segment),MPV,,Petrol,miles,CH4,0.000225308,
Scope 3,Business travel- land,Cars (by market segment),MPV,,Petrol,miles,CO2,0.338461137,
Scope 3,Business travel- land,Cars (by market segment),MPV,,Petrol,miles,N2O,0.000901233,
Scope 3,Business travel- land,Cars (by market segment),MPV,,Unknown,km,All Gases (CO2e),0.20113,
Scope 3,Business travel- land,Cars (by market segment),MPV,,Unknown,km,CH4,0.00009,
Scope 3,Business travel- land,Cars (by market segment),MPV,,Unknown,km,CO2,0.19983,
Scope 3,Business travel- land,Cars (by market segment),MPV,,Unknown,km,N2O,0.00121,
Scope 3,Business travel- land,Cars (by market segment),MPV,,Unknown,miles,All Gases (CO2e),0.323687359,
Scope 3,Business travel- land,Cars (by market segment),MPV,,Unknown,miles,CH4,0.000144841,
Scope 3,Business travel- land,Cars (by market segment),MPV,,Unknown,miles,CO2,0.321595212,
Scope 3,Business travel- land,Cars (by market segment),MPV,,Unknown,miles,N2O,0.001947306,
Scope 3,Business travel- land,Cars (by size),Small car,,Diesel,km,All Gases (CO2e),0.14701,
Scope 3,Business travel- land,Cars (by size),Small car,,Diesel,km,CH4,0.00005,
Scope 3,Business travel- land,Cars (by size),Small car,,Diesel,km,CO2,0.14519,
Scope 3,Business travel- land,Cars (by size),Small car,,Diesel,km,N2O,0.00177,
Scope 3,Business travel- land,Cars (by size),Small car,,Diesel,miles,All Gases (CO2e),0.236589661,
Scope 3,Business travel- land,Cars (by size),Small car,,Diesel,miles,CH4,8.05E-05,
Scope 3,Business travel- land,Cars (by size),Small car,,Diesel,miles,CO2,0.233660655,
Scope 3,Business travel- land,Cars (by size),Small car,,Diesel,miles,N2O,0.002848539,
Scope 3,Business travel- land,Cars (by size),Small car,,Petrol,km,All Gases (CO2e),0.16061,
Scope 3,Business travel- land,Cars (by size),Small car,,Petrol,km,CH4,0.00014,
Scope 3,Business travel- land,Cars (by size),Small car,,Petrol,km,CO2,0.15991,
Scope 3,Business travel- land,Cars (by size),Small car,,Petrol,km,N2O,0.00056,
Scope 3,Business travel- land,Cars (by size),Small car,,Petrol,miles,All Gases (CO2e),0.25847674,
Scope 3,Business travel- land,Cars (by size),Small car,,Petrol,miles,CH4,0.000225308,
Scope 3,Business travel- land,Cars (by size),Small car,,Petrol,miles,CO2,0.257350199,
Scope 3,Business travel- land,Cars (by size),Small car,,Petrol,miles,N2O,0.000901233,
Scope 3,Business travel- land,Cars (by size),Small car,,Hybrid,km,All Gases (CO2e),0.11222,
Scope 3,Business travel- land,Cars (by size),Small car,,Hybrid,km,CH4,9.77E-05,
Scope 3,Business travel- land,Cars (by size),Small car,,Hybrid,km,CO2,0.11156,
Scope 3,Business travel- land,Cars (by size),Small car,,Hybrid,km,N2O,0.00056,
Scope 3,Business travel- land,Cars (by size),Small car,,Hybrid,miles,All Gases (CO2e),0.180600584,
Scope 3,Business travel- land,Cars (by size),Small car,,Hybrid,miles,CH4,0.000157185,
Scope 3,Business travel- land,Cars (by size),Small car,,Hybrid,miles,CO2,0.179538417,
Scope 3,Business travel- land,Cars (by size),Small car,,Hybrid,miles,N2O,0.000901233,
Scope 3,Business travel- land,Cars (by size),Small car,,CNG,km,All Gases (CO2e),N/A,
Scope 3,Business travel- land,Cars (by size),Small car,,CNG,km,CH4,N/A,
Scope 3,Business travel- land,Cars (by size),Small car,,CNG,km,CO2,N/A,
Scope 3,Business travel- land,Cars (by size),Small car,,CNG,km,N2O,N/A,
Scope 3,Business travel- land,Cars (by size),Small car,,CNG,miles,All Gases (CO2e),N/A,
Scope 3,Business travel- land,Cars (by size),Small car,,CNG,miles,CH4,N/A,
Scope 3,Business travel- land,Cars (by size),Small car,,CNG,miles,CO2,N/A,
Scope 3,Business travel- land,Cars (by size),Small car,,CNG,miles,N2O,N/A,
Scope 3,Business travel- land,Cars (by size),Small car,,LPG,km,All Gases (CO2e),N/A,
Scope 3,Business travel- land,Cars (by size),Small car,,LPG,km,CH4,N/A,
Scope 3,Business travel- land,Cars (by size),Small car,,LPG,km,CO2,N/A,
Scope 3,Business travel- land,Cars (by size),Small car,,LPG,km,N2O,N/A,
Scope 3,Business travel- land,Cars (by size),Small car,,LPG,miles,All Gases (CO2e),N/A,
Scope 3,Business travel- land,Cars (by size),Small car,,LPG,miles,CH4,N/A,
Scope 3,Business travel- land,Cars (by size),Small car,,LPG,miles,CO2,N/A,
Scope 3,Business travel- land,Cars (by size),Small car,,LPG,miles,N2O,N/A,
Scope 3,Business travel- land,Cars (by size),Small car,,Unknown,km,All Gases (CO2e),0.1566,
Scope 3,Business travel- land,Cars (by size),Small car,,Unknown,km,CH4,0.00011,
Scope 3,Business travel- land,Cars (by size),Small car,,Unknown,km,CO2,0.15558,
Scope 3,Business travel- land,Cars (by size),Small car,,Unknown,km,N2O,0.00091,
Scope 3,Business travel- land,Cars (by size),Small car,,Unknown,miles,All Gases (CO2e),0.25202327,
Scope 3,Business travel- land,Cars (by size),Small car,,Unknown,miles,CH4,0.000177028,
Scope 3,Business travel- land,Cars (by size),Small car,,Unknown,miles,CO2,0.25038174,
Scope 3,Business travel- land,Cars (by size),Small car,,Unknown,miles,N2O,0.001464503,
Scope 3,Business travel- land,Cars (by size),Medium car,,Diesel,km,All Gases (CO2e),0.1772,
Scope 3,Business travel- land,Cars (by size),Medium car,,Diesel,km,CH4,0.00005,
Scope 3,Business travel- land,Cars (by size),Medium car,,Diesel,km,CO2,0.17538,
Scope 3,Business travel- land,Cars (by size),Medium car,,Diesel,km,N2O,0.00177,
Scope 3,Business travel- land,Cars (by size),Medium car,,Diesel,miles,All Gases (CO2e),0.285175757,
Scope 3,Business travel- land,Cars (by size),Medium car,,Diesel,miles,CH4,8.05E-05,
Scope 3,Business travel- land,Cars (by size),Medium car,,Diesel,miles,CO2,0.282246751,
Scope 3,Business travel- land,Cars (by size),Medium car,,Diesel,miles,N2O,0.002848539,
Scope 3,Business travel- land,Cars (by size),Medium car,,Petrol,km,All Gases (CO2e),0.20088,
Scope 3,Business travel- land,Cars (by size),Medium car,,Petrol,km,CH4,0.00014,
Scope 3,Business travel- land,Cars (by size),Medium car,,Petrol,km,CO2,0.20018,
Scope 3,Business travel- land,Cars (by size),Medium car,,Petrol,km,N2O,0.00056,
Scope 3,Business travel- land,Cars (by size),Medium car,,Petrol,miles,All Gases (CO2e),0.323285023,
Scope 3,Business travel- land,Cars (by size),Medium car,,Petrol,miles,CH4,0.000225308,
Scope 3,Business travel- land,Cars (by size),Medium car,,Petrol,miles,CO2,0.322158482,
Scope 3,Business travel- land,Cars (by size),Medium car,,Petrol,miles,N2O,0.000901233,
Scope 3,Business travel- land,Cars (by size),Medium car,,Hybrid,km,All Gases (CO2e),0.11965,
Scope 3,Business travel- land,Cars (by size),Medium car,,Hybrid,km,CH4,8.32E-05,
Scope 3,Business travel- land,Cars (by size),Medium car,,Hybrid,km,CO2,0.11901,
Scope 3,Business travel- land,Cars (by size),Medium car,,Hybrid,km,N2O,0.00056,
Scope 3,Business travel- land,Cars (by size),Medium car,,Hybrid,miles,All Gases (CO2e),0.19255801,
Scope 3,Business travel- land,Cars (by size),Medium car,,Hybrid,miles,CH4,0.000133949,
Scope 3,Business travel- land,Cars (by size),Medium car,,Hybrid,miles,CO2,0.191528029,
Scope 3,Business travel- land,Cars (by size),Medium car,,Hybrid,miles,N2O,0.000901233,
Scope 3,Business travel- land,Cars (by size),Medium car,,CNG,km,All Gases (CO2e),0.16484,
Scope 3,Business travel- land,Cars (by size),Medium car,,CNG,km,CH4,0.0007,
Scope 3,Business travel- land,Cars (by size),Medium car,,CNG,km,CO2,0.1629,
Scope 3,Business travel- land,Cars (by size),Medium car,,CNG,km,N2O,0.00124,
Scope 3,Business travel- land,Cars (by size),Medium car,,CNG,miles,All Gases (CO2e),0.265284265,
Scope 3,Business travel- land,Cars (by size),Medium car,,CNG,miles,CH4,0.001126541,
Scope 3,Business travel- land,Cars (by size),Medium car,,CNG,miles,CO2,0.262162138,
Scope 3,Business travel- land,Cars (by size),Medium car,,CNG,miles,N2O,0.001995587,
Scope 3,Business travel- land,Cars (by size),Medium car,,LPG,km,All Gases (CO2e),0.18428,
Scope 3,Business travel- land,Cars (by size),Medium car,,LPG,km,CH4,0.00037,
Scope 3,Business travel- land,Cars (by size),Medium car,,LPG,km,CO2,0.18267,
Scope 3,Business travel- land,Cars (by size),Medium car,,LPG,km,N2O,0.00124,
Scope 3,Business travel- land,Cars (by size),Medium car,,LPG,miles,All Gases (CO2e),0.296569912,
Scope 3,Business travel- land,Cars (by size),Medium car,,LPG,miles,CH4,0.000595457,
Scope 3,Business travel- land,Cars (by size),Medium car,,LPG,miles,CO2,0.293978868,
Scope 3,Business travel- land,Cars (by size),Medium car,,LPG,miles,N2O,0.001995587,
Scope 3,Business travel- land,Cars (by size),Medium car,,Unknown,km,All Gases (CO2e),0.18984,
Scope 3,Business travel- land,Cars (by size),Medium car,,Unknown,km,CH4,0.0001,
Scope 3,Business travel- land,Cars (by size),Medium car,,Unknown,km,CO2,0.18866,
Scope 3,Business travel- land,Cars (by size),Medium car,,Unknown,km,N2O,0.00108,
Scope 3,Business travel- land,Cars (by size),Medium car,,Unknown,miles,All Gases (CO2e),0.305517865,
Scope 3,Business travel- land,Cars (by size),Medium car,,Unknown,miles,CH4,0.000160934,
Scope 3,Business travel- land,Cars (by size),Medium car,,Unknown,miles,CO2,0.303618839,
Scope 3,Business travel- land,Cars (by size),Medium car,,Unknown,miles,N2O,0.001738092,
Scope 3,Business travel- land,Cars (by size),Large car,,Diesel,km,All Gases (CO2e),0.23049,
Scope 3,Business travel- land,Cars (by size),Large car,,Diesel,km,CH4,0.00005,
Scope 3,Business travel- land,Cars (by size),Large car,,Diesel,km,CO2,0.22867,
Scope 3,Business travel- land,Cars (by size),Large car,,Diesel,km,N2O,0.00177,
Scope 3,Business travel- land,Cars (by size),Large car,,Diesel,miles,All Gases (CO2e),0.370937699,
Scope 3,Business travel- land,Cars (by size),Large car,,Diesel,miles,CH4,8.05E-05,
Scope 3,Business travel- land,Cars (by size),Large car,,Diesel,miles,CO2,0.368008692,
Scope 3,Business travel- land,Cars (by size),Large car,,Diesel,miles,N2O,0.002848539,
Scope 3,Business travel- land,Cars (by size),Large car,,Petrol,km,All Gases (CO2e),0.29014,
Scope 3,Business travel- land,Cars (by size),Large car,,Petrol,km,CH4,0.00014,
Scope 3,Business travel- land,Cars (by size),Large car,,Petrol,km,CO2,0.28944,
Scope 3,Business travel- land,Cars (by size),Large car,,Petrol,km,N2O,0.00056,
Scope 3,Business travel- land,Cars (by size),Large car,,Petrol,miles,All Gases (CO2e),0.466935068,
Scope 3,Business travel- land,Cars (by size),Large car,,Petrol,miles,CH4,0.000225308,
Scope 3,Business travel- land,Cars (by size),Large car,,Petrol,miles,CO2,0.465808527,
Scope 3,Business travel- land,Cars (by size),Large car,,Petrol,miles,N2O,0.000901233,
Scope 3,Business travel- land,Cars (by size),Large car,,Hybrid,km,All Gases (CO2e),0.19841,
Scope 3,Business travel- land,Cars (by size),Large car,,Hybrid,km,CH4,9.57E-05,
Scope 3,Business travel- land,Cars (by size),Large car,,Hybrid,km,CO2,0.19775,
Scope 3,Business travel- land,Cars (by size),Large car,,Hybrid,km,N2O,0.00056,
Scope 3,Business travel- land,Cars (by size),Large car,,Hybrid,miles,All Gases (CO2e),0.319309943,
Scope 3,Business travel- land,Cars (by size),Large car,,Hybrid,miles,CH4,0.000153934,
Scope 3,Business travel- land,Cars (by size),Large car,,Hybrid,miles,CO2,0.318247776,
Scope 3,Business travel- land,Cars (by size),Large car,,Hybrid,miles,N2O,0.000901233,
Scope 3,Business travel- land,Cars (by size),Large car,,CNG,km,All Gases (CO2e),0.23748,
Scope 3,Business travel- land,Cars (by size),Large car,,CNG,km,CH4,0.0007,
Scope 3,Business travel- land,Cars (by size),Large car,,CNG,km,CO2,0.23554,
Scope 3,Business travel- land,Cars (by size),Large car,,CNG,km,N2O,0.00124,
Scope 3,Business travel- land,Cars (by size),Large car,,CNG,miles,All Gases (CO2e),0.382187013,
Scope 3,Business travel- land,Cars (by size),Large car,,CNG,miles,CH4,0.001126541,
Scope 3,Business travel- land,Cars (by size),Large car,,CNG,miles,CO2,0.379064886,
Scope 3,Business travel- land,Cars (by size),Large car,,CNG,miles,N2O,0.001995587,
Scope 3,Business travel- land,Cars (by size),Large car,,LPG,km,All Gases (CO2e),0.26573,
Scope 3,Business travel- land,Cars (by size),Large car,,LPG,km,CH4,0.00037,
Scope 3,Business travel- land,Cars (by size),Large car,,LPG,km,CO2,0.26412,
Scope 3,Business travel- land,Cars (by size),Large car,,LPG,km,N2O,0.00124,
Scope 3,Business travel- land,Cars (by size),Large car,,LPG,miles,All Gases (CO2e),0.427650981,
Scope 3,Business travel- land,Cars (by size),Large car,,LPG,miles,CH4,0.000595457,
Scope 3,Business travel- land,Cars (by size),Large car,,LPG,miles,CO2,0.425059937,
Scope 3,Business travel- land,Cars (by size),Large car,,LPG,miles,N2O,0.001995587,
Scope 3,Business travel- land,Cars (by size),Large car,,Unknown,km,All Gases (CO2e),0.24895,
Scope 3,Business travel- land,Cars (by size),Large car,,Unknown,km,CH4,0.00008,
Scope 3,Business travel- land,Cars (by size),Large car,,Unknown,km,CO2,0.24753,
Scope 3,Business travel- land,Cars (by size),Large car,,Unknown,km,N2O,0.00134,
Scope 3,Business travel- land,Cars (by size),Large car,,Unknown,miles,All Gases (CO2e),0.400646189,
Scope 3,Business travel- land,Cars (by size),Large car,,Unknown,miles,CH4,0.000128748,
Scope 3,Business travel- land,Cars (by size),Large car,,Unknown,miles,CO2,0.39836092,
Scope 3,Business travel- land,Cars (by size),Large car,,Unknown,miles,N2O,0.002156521,
Scope 3,Business travel- land,Cars (by size),Average car,,Diesel,km,All Gases (CO2e),0.18546,
Scope 3,Business travel- land,Cars (by size),Average car,,Diesel,km,CH4,0.00005,
Scope 3,Business travel- land,Cars (by size),Average car,,Diesel,km,CO2,0.18364,
Scope 3,Business travel- land,Cars (by size),Average car,,Diesel,km,N2O,0.00177,
Scope 3,Business travel- land,Cars (by size),Average car,,Diesel,miles,All Gases (CO2e),0.298468938,
Scope 3,Business travel- land,Cars (by size),Average car,,Diesel,miles,CH4,8.05E-05,
Scope 3,Business travel- land,Cars (by size),Average car,,Diesel,miles,CO2,0.295539932,
Scope 3,Business travel- land,Cars (by size),Average car,,Diesel,miles,N2O,0.002848539,
Scope 3,Business travel- land,Cars (by size),Average car,,Petrol,km,All Gases (CO2e),0.19388,
Scope 3,Business travel- land,Cars (by size),Average car,,Petrol,km,CH4,0.00014,
Scope 3,Business travel- land,Cars (by size),Average car,,Petrol,km,CO2,0.19318,
Scope 3,Business travel- land,Cars (by size),Average car,,Petrol,km,N2O,0.00056,
Scope 3,Business travel- land,Cars (by size),Average car,,Petrol,miles,All Gases (CO2e),0.312019615,
Scope 3,Business travel- land,Cars (by size),Average car,,Petrol,miles,CH4,0.000225308,
Scope 3,Business travel- land,Cars (by size),Average car,,Petrol,miles,CO2,0.310893074,
Scope 3,Business travel- land,Cars (by size),Average car,,Petrol,miles,N2O,0.000901233,
Scope 3,Business travel- land,Cars (by size),Average car,,Hybrid,km,All Gases (CO2e),0.13443,
Scope 3,Business travel- land,Cars (by size),Average car,,Hybrid,km,CH4,9.69E-05,
Scope 3,Business travel- land,Cars (by size),Average car,,Hybrid,km,CO2,0.13377,
Scope 3,Business travel- land,Cars (by size),Average car,,Hybrid,km,N2O,0.00056,
Scope 3,Business travel- land,Cars (by size),Average car,,Hybrid,miles,All Gases (CO2e),0.216344114,
Scope 3,Business travel- land,Cars (by size),Average car,,Hybrid,miles,CH4,0.000156018,
Scope 3,Business travel- land,Cars (by size),Average car,,Hybrid,miles,CO2,0.215281947,
Scope 3,Business travel- land,Cars (by size),Average car,,Hybrid,miles,N2O,0.000901233,
Scope 3,Business travel- land,Cars (by size),Average car,,CNG,km,All Gases (CO2e),0.18672,
Scope 3,Business travel- land,Cars (by size),Average car,,CNG,km,CH4,0.0007,
Scope 3,Business travel- land,Cars (by size),Average car,,CNG,km,CO2,0.18478,
Scope 3,Business travel- land,Cars (by size),Average car,,CNG,km,N2O,0.00124,
Scope 3,Business travel- land,Cars (by size),Average car,,CNG,miles,All Gases (CO2e),0.300496712,
Scope 3,Business travel- land,Cars (by size),Average car,,CNG,miles,CH4,0.001126541,
Scope 3,Business travel- land,Cars (by size),Average car,,CNG,miles,CO2,0.297374584,
Scope 3,Business travel- land,Cars (by size),Average car,,CNG,miles,N2O,0.001995587,
Scope 3,Business travel- land,Cars (by size),Average car,,LPG,km,All Gases (CO2e),0.20881,
Scope 3,Business travel- land,Cars (by size),Average car,,LPG,km,CH4,0.00037,
Scope 3,Business travel- land,Cars (by size),Average car,,LPG,km,CO2,0.2072,
Scope 3,Business travel- land,Cars (by size),Average car,,LPG,km,N2O,0.00124,
Scope 3,Business travel- land,Cars (by size),Average car,,LPG,miles,All Gases (CO2e),0.336047121,
Scope 3,Business travel- land,Cars (by size),Average car,,LPG,miles,CH4,0.000595457,
Scope 3,Business travel- land,Cars (by size),Average car,,LPG,miles,CO2,0.333456077,
Scope 3,Business travel- land,Cars (by size),Average car,,LPG,miles,N2O,0.001995587,
Scope 3,Business travel- land,Cars (by size),Average car,,Unknown,km,All Gases (CO2e),0.18943,
Scope 3,Business travel- land,Cars (by size),Average car,,Unknown,km,CH4,0.0001,
Scope 3,Business travel- land,Cars (by size),Average car,,Unknown,km,CO2,0.18826,
Scope 3,Business travel- land,Cars (by size),Average car,,Unknown,km,N2O,0.00107,
Scope 3,Business travel- land,Cars (by size),Average car,,Unknown,miles,All Gases (CO2e),0.304858034,
Scope 3,Business travel- land,Cars (by size),Average car,,Unknown,miles,CH4,0.000160934,
Scope 3,Business travel- land,Cars (by size),Average car,,Unknown,miles,CO2,0.302975101,
Scope 3,Business travel- land,Cars (by size),Average car,,Unknown,miles,N2O,0.001721998,
Scope 3,Business travel- land,Motorbike,Small,,,km,All Gases (CO2e),0.08773,
Scope 3,Business travel- land,Motorbike,Small,,,km,CH4,0.00237,
Scope 3,Business travel- land,Motorbike,Small,,,km,CO2,0.08499,
Scope 3,Business travel- land,Motorbike,Small,,,km,N2O,0.00037,
Scope 3,Business travel- land,Motorbike,Small,,,miles,All Gases (CO2e),0.141187749,
Scope 3,Business travel- land,Motorbike,Small,,,miles,CH4,0.003814145,
Scope 3,Business travel- land,Motorbike,Small,,,miles,CO2,0.136778147,
Scope 3,Business travel- land,Motorbike,Small,,,miles,N2O,0.000595457,
Scope 3,Business travel- land,Motorbike,Medium,,,km,All Gases (CO2e),0.10627,
Scope 3,Business travel- land,Motorbike,Medium,,,km,CH4,0.00249,
Scope 3,Business travel- land,Motorbike,Medium,,,km,CO2,0.10316,
Scope 3,Business travel- land,Motorbike,Medium,,,km,N2O,0.00062,
Scope 3,Business travel- land,Motorbike,Medium,,,miles,All Gases (CO2e),0.171024987,
Scope 3,Business travel- land,Motorbike,Medium,,,miles,CH4,0.004007267,
Scope 3,Business travel- land,Motorbike,Medium,,,miles,CO2,0.166019927,
Scope 3,Business travel- land,Motorbike,Medium,,,miles,N2O,0.000997793,
Scope 3,Business travel- land,Motorbike,Large,,,km,All Gases (CO2e),0.13969,
Scope 3,Business travel- land,Motorbike,Large,,,km,CH4,0.00183,
Scope 3,Business travel- land,Motorbike,Large,,,km,CO2,0.13724,
Scope 3,Business travel- land,Motorbike,Large,,,km,N2O,0.00062,
Scope 3,Business travel- land,Motorbike,Large,,,miles,All Gases (CO2e),0.224809263,
Scope 3,Business travel- land,Motorbike,Large,,,miles,CH4,0.0029451,
Scope 3,Business travel- land,Motorbike,Large,,,miles,CO2,0.220866371,
Scope 3,Business travel- land,Motorbike,Large,,,miles,N2O,0.000997793,
Scope 3,Business travel- land,Motorbike,Average,,,km,All Gases (CO2e),0.11955,
Scope 3,Business travel- land,Motorbike,Average,,,km,CH4,0.00225,
Scope 3,Business travel- land,Motorbike,Average,,,km,CO2,0.1167,
Scope 3,Business travel- land,Motorbike,Average,,,km,N2O,0.0006,
Scope 3,Business travel- land,Motorbike,Average,,,miles,All Gases (CO2e),0.192397075,
Scope 3,Business travel- land,Motorbike,Average,,,miles,CH4,0.003621024,
Scope 3,Business travel- land,Motorbike,Average,,,miles,CO2,0.187810445,
Scope 3,Business travel- land,Motorbike,Average,,,miles,N2O,0.000965606,
Scope 3,Business travel- land,Taxis,Regular taxi,,,km,All Gases (CO2e),0.24857,
Scope 3,Business travel- land,Taxis,Regular taxi,,,km,CH4,0.00005,
Scope 3,Business travel- land,Taxis,Regular taxi,,,km,CO2,0.24675,
Scope 3,Business travel- land,Taxis,Regular taxi,,,km,N2O,0.00177,
Scope 3,Business travel- land,Taxis,Regular taxi,,,passenger.km,All Gases (CO2e),0.17755,
Scope 3,Business travel- land,Taxis,Regular taxi,,,passenger.km,CH4,0.00004,
Scope 3,Business travel- land,Taxis,Regular taxi,,,passenger.km,CO2,0.17625,
Scope 3,Business travel- land,Taxis,Regular taxi,,,passenger.km,N2O,0.00126,
Scope 3,Business travel- land,Taxis,Black cab,,,km,All Gases (CO2e),0.32816,
Scope 3,Business travel- land,Taxis,Black cab,,,km,CH4,0.00005,
Scope 3,Business travel- land,Taxis,Black cab,,,km,CO2,0.32634,
Scope 3,Business travel- land,Taxis,Black cab,,,km,N2O,0.00177,
Scope 3,Business travel- land,Taxis,Black cab,,,passenger.km,All Gases (CO2e),0.21877,
Scope 3,Business travel- land,Taxis,Black cab,,,passenger.km,CH4,0.00003,
Scope 3,Business travel- land,Taxis,Black cab,,,passenger.km,CO2,0.21756,
Scope 3,Business travel- land,Taxis,Black cab,,,passenger.km,N2O,0.00118,
Scope 3,Business travel- land,Bus,Local bus (not London),,,passenger.km,All Gases (CO2e),0.10946,
Scope 3,Business travel- land,Bus,Local bus (not London),,,passenger.km,CH4,0.00009,
Scope 3,Business travel- land,Bus,Local bus (not London),,,passenger.km,CO2,0.10847,
Scope 3,Business travel- land,Bus,Local bus (not London),,,passenger.km,N2O,0.0009,
Scope 3,Business travel- land,Bus,Local London bus,,,passenger.km,All Gases (CO2e),0.08142,
Scope 3,Business travel- land,Bus,Local London bus,,,passenger.km,CH4,0.00005,
Scope 3,Business travel- land,Bus,Local London bus,,,passenger.km,CO2,0.08082,
Scope 3,Business travel- land,Bus,Local London bus,,,passenger.km,N2O,0.00055,
Scope 3,Business travel- land,Bus,Average local bus,,,passenger.km,All Gases (CO2e),0.10155,
Scope 3,Business travel- land,Bus,Average local bus,,,passenger.km,CH4,0.00008,
Scope 3,Business travel- land,Bus,Average local bus,,,passenger.km,CO2,0.10067,
Scope 3,Business travel- land,Bus,Average local bus,,,passenger.km,N2O,0.0008,
Scope 3,Business travel- land,Bus,Coach,,,passenger.km,All Gases (CO2e),0.02932,
