Scope,Category Level 1,Category Level 2,Category Level 3,Category Level 4,Column Text,UOM,GHG,GHG Conversion Factor
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,50% Laden,tonne.km,kg N2O,0.00156
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,100% Laden,km,kg CO2e,1.20323
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,100% Laden,km,kg CH4,0.00018
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,100% Laden,km,kg CO2,1.18868
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,100% Laden,km,kg N2O,0.01437
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,100% Laden,miles,kg CO2e,1.93641
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,100% Laden,miles,kg CH4,0.00029
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,100% Laden,miles,kg CO2,1.913
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,100% Laden,miles,kg N2O,0.02313
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,100% Laden,tonne.km,kg CO2e,0.06541
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,100% Laden,tonne.km,kg CH4,0.00001
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,100% Laden,tonne.km,kg CO2,0.06462
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,100% Laden,tonne.km,kg N2O,0.00078
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,Average laden,km,kg CO2e,1.0733
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,Average laden,km,kg CH4,0.00018
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,Average laden,km,kg CO2,1.05875
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,Average laden,km,kg N2O,0.01437
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,Average laden,miles,kg CO2e,1.72731
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,Average laden,miles,kg CH4,0.00029
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,Average laden,miles,kg CO2,1.7039
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,Average laden,miles,kg N2O,0.02313
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,Average laden,tonne.km,kg CO2e,0.09117
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,Average laden,tonne.km,kg CH4,0.00002
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,Average laden,tonne.km,kg CO2,0.08993
Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,,Average laden,tonne.km,kg N2O,0.00122
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,0% Laden,km,kg CO2e,0.78824
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,0% Laden,km,kg CH4,0.00025
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,0% Laden,km,kg CO2,0.77668
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,0% Laden,km,kg N2O,0.01131
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,0% Laden,miles,kg CO2e,1.26854
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,0% Laden,miles,kg CH4,0.0004
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,0% Laden,miles,kg CO2,1.24994
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,0% Laden,miles,kg N2O,0.0182
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,0% Laden,tonne.km,kg CO2e,
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,0% Laden,tonne.km,kg CH4,
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,0% Laden,tonne.km,kg CO2,
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,0% Laden,tonne.km,kg N2O,
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,50% Laden,km,kg CO2e,0.97206
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,50% Laden,km,kg CH4,0.00025
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,50% Laden,km,kg CO2,0.9605
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,50% Laden,km,kg N2O,0.01131
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,50% Laden,miles,kg CO2e,1.56439
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,50% Laden,miles,kg CH4,0.0004
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,50% Laden,miles,kg CO2,1.54578
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,50% Laden,miles,kg N2O,0.0182
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,50% Laden,tonne.km,kg CO2e,0.14901
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,50% Laden,tonne.km,kg CH4,0.00004
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,50% Laden,tonne.km,kg CO2,0.14724
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,50% Laden,tonne.km,kg N2O,0.00173
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,100% Laden,km,kg CO2e,1.1559
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,100% Laden,km,kg CH4,0.00025
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,100% Laden,km,kg CO2,1.14434
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,100% Laden,km,kg N2O,0.01131
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,100% Laden,miles,kg CO2e,1.86025
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,100% Laden,miles,kg CH4,0.0004
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,100% Laden,miles,kg CO2,1.84164
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,100% Laden,miles,kg N2O,0.0182
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,100% Laden,tonne.km,kg CO2e,0.0886
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,100% Laden,tonne.km,kg CH4,0.00002
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,100% Laden,tonne.km,kg CO2,0.08771
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,100% Laden,tonne.km,kg N2O,0.00087
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,Average laden,km,kg CO2e,1.02063
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,Average laden,km,kg CH4,0.00025
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,Average laden,km,kg CO2,1.00907
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,Average laden,km,kg N2O,0.01131
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,Average laden,miles,kg CO2e,1.64254
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,Average laden,miles,kg CH4,0.0004
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,Average laden,miles,kg CO2,1.62394
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,Average laden,miles,kg N2O,0.0182
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,Average laden,tonne.km,kg CO2e,0.12372
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,Average laden,tonne.km,kg CH4,0.00006
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,Average laden,tonne.km,kg CO2,0.12171
Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,Average laden,tonne.km,kg N2O,0.00195
Scope 3,Freighting goods,Freight flights,"Domestic, to/from UK",,With RF,tonne.km,kg CO2e,5.11535
Scope 3,Freighting goods,Freight flights,"Domestic, to/from UK",,With RF,tonne.km,kg CH4,0.00123
Scope 3,Freighting goods,Freight flights,"Domestic, to/from UK",,With RF,tonne.km,kg CO2,5.08878
Scope 3,Freighting goods,Freight flights,"Domestic, to/from UK",,With RF,tonne.km,kg N2O,0.02534
Scope 3,Freighting goods,Freight flights,"Domestic, to/from UK",,Without RF,tonne.km,kg CO2e,2.70488
Scope 3,Freighting goods,Freight flights,"Domestic, to/from UK",,Without RF,tonne.km,kg CH4,0.00123
Scope 3,Freighting goods,Freight flights,"Domestic, to/from UK",,Without RF,tonne.km,kg CO2,2.67831
Scope 3,Freighting goods,Freight flights,"Domestic, to/from UK",,Without RF,tonne.km,kg N2O,0.02534
Scope 3,Freighting goods,Freight flights,"Short-haul, to/from UK",,With RF,tonne.km,kg CO2e,1.99837
Scope 3,Freighting goods,Freight flights,"Short-haul, to/from UK",,With RF,tonne.km,kg CH4,0.00007
Scope 3,Freighting goods,Freight flights,"Short-haul, to/from UK",,With RF,tonne.km,kg CO2,1.9884
Scope 3,Freighting goods,Freight flights,"Short-haul, to/from UK",,With RF,tonne.km,kg N2O,0.0099
Scope 3,Freighting goods,Freight flights,"Short-haul, to/from UK",,Without RF,tonne.km,kg CO2e,1.05649
Scope 3,Freighting goods,Freight flights,"Short-haul, to/from UK",,Without RF,tonne.km,kg CH4,0.00007
Scope 3,Freighting goods,Freight flights,"Short-haul, to/from UK",,Without RF,tonne.km,kg CO2,1.04652
Scope 3,Freighting goods,Freight flights,"Short-haul, to/from UK",,Without RF,tonne.km,kg N2O,0.0099
Scope 3,Freighting goods,Freight flights,"Long-haul, to/from UK",,With RF,tonne.km,kg CO2e,1.45648
Scope 3,Freighting goods,Freight flights,"Long-haul, to/from UK",,With RF,tonne.km,kg CH4,0.00005
Scope 3,Freighting goods,Freight flights,"Long-haul, to/from UK",,With RF,tonne.km,kg CO2,1.44921
Scope 3,Freighting goods,Freight flights,"Long-haul, to/from UK",,With RF,tonne.km,kg N2O,0.00722
Scope 3,Freighting goods,Freight flights,"Long-haul, to/from UK",,Without RF,tonne.km,kg CO2e,0.77001
Scope 3,Freighting goods,Freight flights,"Long-haul, to/from UK",,Without RF,tonne.km,kg CH4,0.00005
Scope 3,Freighting goods,Freight flights,"Long-haul, to/from UK",,Without RF,tonne.km,kg CO2,0.76274
Scope 3,Freighting goods,Freight flights,"Long-haul, to/from UK",,Without RF,tonne.km,kg N2O,0.00722
Scope 3,Freighting goods,Freight flights,"International, to/from non-UK",,With RF,tonne.km,kg CO2e,1.45648
Scope 3,Freighting goods,Freight flights,"International, to/from non-UK",,With RF,tonne.km,kg CH4,0.00005
Scope 3,Freighting goods,Freight flights,"International, to/from non-UK",,With RF,tonne.km,kg CO2,1.44921
Scope 3,Freighting goods,Freight flights,"International, to/from non-UK",,With RF,tonne.km,kg N2O,0.00722
Scope 3,Freighting goods,Freight flights,"International, to/from non-UK",,Without RF,tonne.km,kg CO2e,0.77001
Scope 3,Freighting goods,Freight flights,"International, to/from non-UK",,Without RF,tonne.km,kg CH4,0.00005
Scope 3,Freighting goods,Freight flights,"International, to/from non-UK",,Without RF,tonne.km,kg CO2,0.76274
Scope 3,Freighting goods,Freight flights,"International, to/from non-UK",,Without RF,tonne.km,kg N2O,0.00722
Scope 3,Freighting goods,Rail,Freight train,,,tonne.km,kg CO2e,0.03394
Scope 3,Freighting goods,Rail,Freight train,,,tonne.km,kg CH4,0.00004
Scope 3,Freighting goods,Rail,Freight train,,,tonne.km,kg CO2,0.0336
Scope 3,Freighting goods,Rail,Freight train,,,tonne.km,kg N2O,0.0003
Scope 3,Freighting goods,Sea tanker,Crude tanker,"200,000+ dwt",,tonne.km,kg CO2e,0.00292
Scope 3,Freighting goods,Sea tanker,Crude tanker,"120,000–199,999 dwt",,tonne.km,kg CO2e,0.00444
Scope 3,Freighting goods,Sea tanker,Crude tanker,"80,000–119,999 dwt",,tonne.km,kg CO2e,0.00595
Scope 3,Freighting goods,Sea tanker,Crude tanker,"60,000–79,999 dwt",,tonne.km,kg CO2e,0.00756
Scope 3,Freighting goods,Sea tanker,Crude tanker,"10,000–59,999 dwt",,tonne.km,kg CO2e,0.00917
Scope 3,Freighting goods,Sea tanker,Crude tanker,0–9999 dwt,,tonne.km,kg CO2e,0.03356
Scope 3,Freighting goods,Sea tanker,Crude tanker,Average,,tonne.km,kg CO2e,0.00455
Scope 3,Freighting goods,Sea tanker,Crude tanker,"200,000+ dwt",,tonne.km,kg CH4,0
Scope 3,Freighting goods,Sea tanker,Crude tanker,"120,000–199,999 dwt",,tonne.km,kg CH4,0
Scope 3,Freighting goods,Sea tanker,Crude tanker,"80,000–119,999 dwt",,tonne.km,kg CH4,0
Scope 3,Freighting goods,Sea tanker,Crude tanker,"60,000–79,999 dwt",,tonne.km,kg CH4,0
Scope 3,Freighting goods,Sea tanker,Crude tanker,"10,000–59,999 dwt",,tonne.km,kg CH4,0
Scope 3,Freighting goods,Sea tanker,Crude tanker,0–9999 dwt,,tonne.km,kg CH4,0.00001
Scope 3,Freighting goods,Sea tanker,Crude tanker,Average,,tonne.km,kg CH4,0
Scope 3,Freighting goods,Sea tanker,Crude tanker,"200,000+ dwt",,tonne.km,kg CO2,0.0029
Scope 3,Freighting goods,Sea tanker,Crude tanker,"120,000–199,999 dwt",,tonne.km,kg CO2,0.0044
Scope 3,Freighting goods,Sea tanker,Crude tanker,"80,000–119,999 dwt",,tonne.km,kg CO2,0.0059
Scope 3,Freighting goods,Sea tanker,Crude tanker,"60,000–79,999 dwt",,tonne.km,kg CO2,0.0075
Scope 3,Freighting goods,Sea tanker,Crude tanker,"10,000–59,999 dwt",,tonne.km,kg CO2,0.0091
Scope 3,Freighting goods,Sea tanker,Crude tanker,0–9999 dwt,,tonne.km,kg CO2,0.0333
Scope 3,Freighting goods,Sea tanker,Crude tanker,Average,,tonne.km,kg CO2,0.00451
Scope 3,Freighting goods,Sea tanker,Crude tanker,"200,000+ dwt",,tonne.km,kg N2O,0.00002
Scope 3,Freighting goods,Sea tanker,Crude tanker,"120,000–199,999 dwt",,tonne.km,kg N2O,0.00003
Scope 3,Freighting goods,Sea tanker,Crude tanker,"80,000–119,999 dwt",,tonne.km,kg N2O,0.00004
Scope 3,Freighting goods,Sea tanker,Crude tanker,"60,000–79,999 dwt",,tonne.km,kg N2O,0.00006
Scope 3,Freighting goods,Sea tanker,Crude tanker,"10,000–59,999 dwt",,tonne.km,kg N2O,0.00007
Scope 3,Freighting goods,Sea tanker,Crude tanker,0–9999 dwt,,tonne.km,kg N2O,0.00025
Scope 3,Freighting goods,Sea tanker,Crude tanker,Average,,tonne.km,kg N2O,0.00003
Scope 3,Freighting goods,Sea tanker,Products tanker,"60,000+ dwt",,tonne.km,kg CO2e,0.00574
Scope 3,Freighting goods,Sea tanker,Products tanker,"20,000–59,999 dwt",,tonne.km,kg CO2e,0.01038
Scope 3,Freighting goods,Sea tanker,Products tanker,"10,000–19,999 dwt",,tonne.km,kg CO2e,0.01885
Scope 3,Freighting goods,Sea tanker,Products tanker,5000–9999 dwt,,tonne.km,kg CO2e,0.02943
Scope 3,Freighting goods,Sea tanker,Products tanker,0–4999 dwt,,tonne.km,kg CO2e,0.04535
Scope 3,Freighting goods,Sea tanker,Products tanker,Average,,tonne.km,kg CO2e,0.00898
Scope 3,Freighting goods,Sea tanker,Products tanker,"60,000+ dwt",,tonne.km,kg CH4,0
Scope 3,Freighting goods,Sea tanker,Products tanker,"20,000–59,999 dwt",,tonne.km,kg CH4,0
Scope 3,Freighting goods,Sea tanker,Products tanker,"10,000–19,999 dwt",,tonne.km,kg CH4,0.00001
Scope 3,Freighting goods,Sea tanker,Products tanker,5000–9999 dwt,,tonne.km,kg CH4,0.00001
Scope 3,Freighting goods,Sea tanker,Products tanker,0–4999 dwt,,tonne.km,kg CH4,0.00002
Scope 3,Freighting goods,Sea tanker,Products tanker,Average,,tonne.km,kg CH4,0
Scope 3,Freighting goods,Sea tanker,Products tanker,"60,000+ dwt",,tonne.km,kg CO2,0.0057
Scope 3,Freighting goods,Sea tanker,Products tanker,"20,000–59,999 dwt",,tonne.km,kg CO2,0.0103
Scope 3,Freighting goods,Sea tanker,Products tanker,"10,000–19,999 dwt",,tonne.km,kg CO2,0.0187
Scope 3,Freighting goods,Sea tanker,Products tanker,5000–9999 dwt,,tonne.km,kg CO2,0.0292
Scope 3,Freighting goods,Sea tanker,Products tanker,0–4999 dwt,,tonne.km,kg CO2,0.045
Scope 3,Freighting goods,Sea tanker,Products tanker,Average,,tonne.km,kg CO2,0.00891
Scope 3,Freighting goods,Sea tanker,Products tanker,"60,000+ dwt",,tonne.km,kg N2O,0.00004
Scope 3,Freighting goods,Sea tanker,Products tanker,"20,000–59,999 dwt",,tonne.km,kg N2O,0.00008
Scope 3,Freighting goods,Sea tanker,Products tanker,"10,000–19,999 dwt",,tonne.km,kg N2O,0.00014
Scope 3,Freighting goods,Sea tanker,Products tanker,5000–9999 dwt,,tonne.km,kg N2O,0.00022
Scope 3,Freighting goods,Sea tanker,Products tanker,0–4999 dwt,,tonne.km,kg N2O,0.00034
Scope 3,Freighting goods,Sea tanker,Products tanker,Average,,tonne.km,kg N2O,0.00007
Scope 3,Freighting goods,Sea tanker,Chemical tanker,"20,000+ dwt",,tonne.km,kg CO2e,0.00847
Scope 3,Freighting goods,Sea tanker,Chemical tanker,"10,000–19,999 dwt",,tonne.km,kg CO2e,0.01088
Scope 3,Freighting goods,Sea tanker,Chemical tanker,5000–9999 dwt,,tonne.km,kg CO2e,0.01522
Scope 3,Freighting goods,Sea tanker,Chemical tanker,0–4999 dwt,,tonne.km,kg CO2e,0.02237
Scope 3,Freighting goods,Sea tanker,Chemical tanker,Average,,tonne.km,kg CO2e,0.01026
Scope 3,Freighting goods,Sea tanker,Chemical tanker,"20,000+ dwt",,tonne.km,kg CH4,0
Scope 3,Freighting goods,Sea tanker,Chemical tanker,"10,000–19,999 dwt",,tonne.km,kg CH4,0
Scope 3,Freighting goods,Sea tanker,Chemical tanker,5000–9999 dwt,,tonne.km,kg CH4,0.00001
Scope 3,Freighting goods,Sea tanker,Chemical tanker,0–4999 dwt,,tonne.km,kg CH4,0.00001
Scope 3,Freighting goods,Sea tanker,Chemical tanker,Average,,tonne.km,kg CH4,0
Scope 3,Freighting goods,Sea tanker,Chemical tanker,"20,000+ dwt",,tonne.km,kg CO2,0.0084
Scope 3,Freighting goods,Sea tanker,Chemical tanker,"10,000–19,999 dwt",,tonne.km,kg CO2,0.0108
Scope 3,Freighting goods,Sea tanker,Chemical tanker,5000–9999 dwt,,tonne.km,kg CO2,0.0151
Scope 3,Freighting goods,Sea tanker,Chemical tanker,0–4999 dwt,,tonne.km,kg CO2,0.0222
Scope 3,Freighting goods,Sea tanker,Chemical tanker,Average,,tonne.km,kg CO2,0.01018
Scope 3,Freighting goods,Sea tanker,Chemical tanker,"20,000+ dwt",,tonne.km,kg N2O,0.00006
Scope 3,Freighting goods,Sea tanker,Chemical tanker,"10,000–19,999 dwt",,tonne.km,kg N2O,0.00008
Scope 3,Freighting goods,Sea tanker,Chemical tanker,5000–9999 dwt,,tonne.km,kg N2O,0.00011
Scope 3,Freighting goods,Sea tanker,Chemical tanker,0–4999 dwt,,tonne.km,kg N2O,0.00017
Scope 3,Freighting goods,Sea tanker,Chemical tanker,Average,,tonne.km,kg N2O,0.00008
Scope 3,Freighting goods,Sea tanker,LNG tanker,"200,000+ m3",,tonne.km,kg CO2e,0.00937
Scope 3,Freighting goods,Sea tanker,LNG tanker,"0–199,999 m3",,tonne.km,kg CO2e,0.01461
Scope 3,Freighting goods,Sea tanker,LNG tanker,Average,,tonne.km,kg CO2e,0.01148
Scope 3,Freighting goods,Sea tanker,LNG tanker,"200,000+ m3",,tonne.km,kg CH4,0
Scope 3,Freighting goods,Sea tanker,LNG tanker,"0–199,999 m3",,tonne.km,kg CH4,0.00001
Scope 3,Freighting goods,Sea tanker,LNG tanker,Average,,tonne.km,kg CH4,0
Scope 3,Freighting goods,Sea tanker,LNG tanker,"200,000+ m3",,tonne.km,kg CO2,0.0093
Scope 3,Freighting goods,Sea tanker,LNG tanker,"0–199,999 m3",,tonne.km,kg CO2,0.0145
Scope 3,Freighting goods,Sea tanker,LNG tanker,Average,,tonne.km,kg CO2,0.01139
Scope 3,Freighting goods,Sea tanker,LNG tanker,"200,000+ m3",,tonne.km,kg N2O,0.00007
Scope 3,Freighting goods,Sea tanker,LNG tanker,"0–199,999 m3",,tonne.km,kg N2O,0.00011
Scope 3,Freighting goods,Sea tanker,LNG tanker,Average,,tonne.km,kg N2O,0.00009
Scope 3,Freighting goods,Sea tanker,LPG Tanker,"50,000+ m3",,tonne.km,kg CO2e,0.00907
Scope 3,Freighting goods,Sea tanker,LPG Tanker,"0–49,999 m3",,tonne.km,kg CO2e,0.04384
Scope 3,Freighting goods,Sea tanker,LPG Tanker,Average,,tonne.km,kg CO2e,0.01032
Scope 3,Freighting goods,Sea tanker,LPG Tanker,"50,000+ m3",,tonne.km,kg CH4,0
Scope 3,Freighting goods,Sea tanker,LPG Tanker,"0–49,999 m3",,tonne.km,kg CH4,0.00002
Scope 3,Freighting goods,Sea tanker,LPG Tanker,Average,,tonne.km,kg CH4,0
Scope 3,Freighting goods,Sea tanker,LPG Tanker,"50,000+ m3",,tonne.km,kg CO2,0.009
Scope 3,Freighting goods,Sea tanker,LPG Tanker,"0–49,999 m3",,tonne.km,kg CO2,0.0435
Scope 3,Freighting goods,Sea tanker,LPG Tanker,Average,,tonne.km,kg CO2,0.01024
Scope 3,Freighting goods,Sea tanker,LPG Tanker,"50,000+ m3",,tonne.km,kg N2O,0.00007
Scope 3,Freighting goods,Sea tanker,LPG Tanker,"0–49,999 m3",,tonne.km,kg N2O,0.00032
Scope 3,Freighting goods,Sea tanker,LPG Tanker,Average,,tonne.km,kg N2O,0.00008
Scope 3,Freighting goods,Cargo ship,Bulk carrier,"200,000+ dwt",,tonne.km,kg CO2e,0.00252
Scope 3,Freighting goods,Cargo ship,Bulk carrier,"100,000–199,999 dwt",,tonne.km,kg CO2e,0.00302
Scope 3,Freighting goods,Cargo ship,Bulk carrier,"60,000–99,999 dwt",,tonne.km,kg CO2e,0.00413
Scope 3,Freighting goods,Cargo ship,Bulk carrier,"35,000–59,999 dwt",,tonne.km,kg CO2e,0.00574
Scope 3,Freighting goods,Cargo ship,Bulk carrier,"10,000–34,999 dwt",,tonne.km,kg CO2e,0.00796
Scope 3,Freighting goods,Cargo ship,Bulk carrier,0–9999 dwt,,tonne.km,kg CO2e,0.02943
Scope 3,Freighting goods,Cargo ship,Bulk carrier,Average,,tonne.km,kg CO2e,0.00352
Scope 3,Freighting goods,Cargo ship,Bulk carrier,"200,000+ dwt",,tonne.km,kg CH4,0
Scope 3,Freighting goods,Cargo ship,Bulk carrier,"100,000–199,999 dwt",,tonne.km,kg CH4,0
Scope 3,Freighting goods,Cargo ship,Bulk carrier,"60,000–99,999 dwt",,tonne.km,kg CH4,0
Scope 3,Freighting goods,Cargo ship,Bulk carrier,"35,000–59,999 dwt",,tonne.km,kg CH4,0
Scope 3,Freighting goods,Cargo ship,Bulk carrier,"10,000–34,999 dwt",,tonne.km,kg CH4,0
Scope 3,Freighting goods,Cargo ship,Bulk carrier,0–9999 dwt,,tonne.km,kg CH4,0.00001
Scope 3,Freighting goods,Cargo ship,Bulk carrier,Average,,tonne.km,kg CH4,0
Scope 3,Freighting goods,Cargo ship,Bulk carrier,"200,000+ dwt",,tonne.km,kg CO2,0.0025
Scope 3,Freighting goods,Cargo ship,Bulk carrier,"100,000–199,999 dwt",,tonne.km,kg CO2,0.003
Scope 3,Freighting goods,Cargo ship,Bulk carrier,"60,000–99,999 dwt",,tonne.km,kg CO2,0.0041
Scope 3,Freighting goods,Cargo ship,Bulk carrier,"35,000–59,999 dwt",,tonne.km,kg CO2,0.0057
Scope 3,Freighting goods,Cargo ship,Bulk carrier,"10,000–34,999 dwt",,tonne.km,kg CO2,0.0079
Scope 3,Freighting goods,Cargo ship,Bulk carrier,0–9999 dwt,,tonne.km,kg CO2,0.0292
Scope 3,Freighting goods,Cargo ship,Bulk carrier,Average,,tonne.km,kg CO2,0.00349
Scope 3,Freighting goods,Cargo ship,Bulk carrier,"200,000+ dwt",,tonne.km,kg N2O,0.00002
Scope 3,Freighting goods,Cargo ship,Bulk carrier,"100,000–199,999 dwt",,tonne.km,kg N2O,0.00002
Scope 3,Freighting goods,Cargo ship,Bulk carrier,"60,000–99,999 dwt",,tonne.km,kg N2O,0.00003
Scope 3,Freighting goods,Cargo ship,Bulk carrier,"35,000–59,999 dwt",,tonne.km,kg N2O,0.00004
Scope 3,Freighting goods,Cargo ship,Bulk carrier,"10,000–34,999 dwt",,tonne.km,kg N2O,0.00006
Scope 3,Freighting goods,Cargo ship,Bulk carrier,0–9999 dwt,,tonne.km,kg N2O,0.00022
Scope 3,Freighting goods,Cargo ship,Bulk carrier,Average,,tonne.km,kg N2O,0.00003
Scope 3,Freighting goods,Cargo ship,General cargo,"10,000+ dwt",,tonne.km,kg CO2e,0.01199
Scope 3,Freighting goods,Cargo ship,General cargo,5000–9999 dwt,,tonne.km,kg CO2e,0.01592
Scope 3,Freighting goods,Cargo ship,General cargo,0–4999 dwt,,tonne.km,kg CO2e,0.01401
Scope 3,Freighting goods,Cargo ship,General cargo,"10,000+ dwt 100+ TEU",,tonne.km,kg CO2e,0.01109
Scope 3,Freighting goods,Cargo ship,General cargo,5000–9999 dwt 100+ TEU,,tonne.km,kg CO2e,0.01764
Scope 3,Freighting goods,Cargo ship,General cargo,0–4999 dwt 100+ TEU,,tonne.km,kg CO2e,0.01996
Scope 3,Freighting goods,Cargo ship,General cargo,Average,,tonne.km,kg CO2e,0.01315
Scope 3,Freighting goods,Cargo ship,General cargo,"10,000+ dwt",,tonne.km,kg CH4,0.00001
Scope 3,Freighting goods,Cargo ship,General cargo,5000–9999 dwt,,tonne.km,kg CH4,0.00001
Scope 3,Freighting goods,Cargo ship,General cargo,0–4999 dwt,,tonne.km,kg CH4,0.00001
Scope 3,Freighting goods,Cargo ship,General cargo,"10,000+ dwt 100+ TEU",,tonne.km,kg CH4,0
Scope 3,Freighting goods,Cargo ship,General cargo,5000–9999 dwt 100+ TEU ,,tonne.km,kg CH4,0.00001
Scope 3,Freighting goods,Cargo ship,General cargo,0–4999 dwt 100+ TEU ,,tonne.km,kg CH4,0.00001
Scope 3,Freighting goods,Cargo ship,General cargo,Average,,tonne.km,kg CH4,0.00001
Scope 3,Freighting goods,Cargo ship,General cargo,"10,000+ dwt ",,tonne.km,kg CO2,0.0119
Scope 3,Freighting goods,Cargo ship,General cargo,5000–9999 dwt ,,tonne.km,kg CO2,0.0158
Scope 3,Freighting goods,Cargo ship,General cargo,0–4999 dwt ,,tonne.km,kg CO2,0.0139
Scope 3,Freighting goods,Cargo ship,General cargo,"10,000+ dwt 100+ TEU ",,tonne.km,kg CO2,0.011
Scope 3,Freighting goods,Cargo ship,General cargo,5000–9999 dwt 100+ TEU ,,tonne.km,kg CO2,0.0175
Scope 3,Freighting goods,Cargo ship,General cargo,0–4999 dwt 100+ TEU ,,tonne.km,kg CO2,0.0198
Scope 3,Freighting goods,Cargo ship,General cargo,Average,,tonne.km,kg CO2,0.01305
Scope 3,Freighting goods,Cargo ship,General cargo,"10,000+ dwt ",,tonne.km,kg N2O,0.00009
Scope 3,Freighting goods,Cargo ship,General cargo,5000–9999 dwt ,,tonne.km,kg N2O,0.00012
Scope 3,Freighting goods,Cargo ship,General cargo,0–4999 dwt ,,tonne.km,kg N2O,0.0001
