Scope,Category Level 1,Category Level 2,Category Level 3,Category Level 4,Column Text,UOM (simple),UOM,GHG,Lookup,GHG Conversion Factor
Scope 3,Managed assets- vehicles,Managed vans,Average (up to 3.5 tonnes),,LPG,km,km,kg CH4,Average (up to 3.5 tonnes) km,0.00006
Scope 3,Managed assets- vehicles,Managed vans,Average (up to 3.5 tonnes),,LPG,km,km,kg CO2,Average (up to 3.5 tonnes) km,0.27347
Scope 3,Managed assets- vehicles,Managed vans,Average (up to 3.5 tonnes),,LPG,km,km,kg N2O,Average (up to 3.5 tonnes) km,0.00104
Scope 3,Managed assets- vehicles,Managed vans,Average (up to 3.5 tonnes),,Unknown,km,km,kg CO2e,Average (up to 3.5 tonnes) km,0.25654
Scope 3,Managed assets- vehicles,Managed vans,Average (up to 3.5 tonnes),,Unknown,km,km,kg CH4,Average (up to 3.5 tonnes) km,0.00002
Scope 3,Managed assets- vehicles,Managed vans,Average (up to 3.5 tonnes),,Unknown,km,km,kg CO2,Average (up to 3.5 tonnes) km,0.25470
Scope 3,Managed assets- vehicles,Managed vans,Average (up to 3.5 tonnes),,Unknown,km,km,kg N2O,Average (up to 3.5 tonnes) km,0.00182
Scope 3,Managed assets- vehicles,Managed vans,Average (up to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,km,km,kg CO2e,Average (up to 3.5 tonnes) km,
Scope 3,Managed assets- vehicles,Managed vans,Average (up to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,km,km,kg CH4,Average (up to 3.5 tonnes) km,
Scope 3,Managed assets- vehicles,Managed vans,Average (up to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,km,km,kg CO2,Average (up to 3.5 tonnes) km,
Scope 3,Managed assets- vehicles,Managed vans,Average (up to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,km,km,kg N2O,Average (up to 3.5 tonnes) km,
Scope 3,Managed assets- vehicles,Managed vans,Average (up to 3.5 tonnes),,Battery Electric Vehicle,km,km,kg CO2e,Average (up to 3.5 tonnes) km,0.06924
Scope 3,Managed assets- vehicles,Managed vans,Average (up to 3.5 tonnes),,Battery Electric Vehicle,km,km,kg CH4,Average (up to 3.5 tonnes) km,0.00016
Scope 3,Managed assets- vehicles,Managed vans,Average (up to 3.5 tonnes),,Battery Electric Vehicle,km,km,kg CO2,Average (up to 3.5 tonnes) km,0.06871
Scope 3,Managed assets- vehicles,Managed vans,Average (up to 3.5 tonnes),,Battery Electric Vehicle,km,km,kg N2O,Average (up to 3.5 tonnes) km,0.00037
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,km,km,kg CO2e,Managed HGV (all diesel) Rigid (>3.5 - 7.5 tonnes) km,0.45835
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,km,km,kg CH4,Managed HGV (all diesel) Rigid (>3.5 - 7.5 tonnes) km,0.00016
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,km,km,kg CO2,Managed HGV (all diesel) Rigid (>3.5 - 7.5 tonnes) km,0.45131
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,km,km,kg N2O,Managed HGV (all diesel) Rigid (>3.5 - 7.5 tonnes) km,0.00687
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,km,km,kg CO2e,Managed HGV (all diesel) Rigid (>3.5 - 7.5 tonnes) km,0.49759
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,km,km,kg CH4,Managed HGV (all diesel) Rigid (>3.5 - 7.5 tonnes) km,0.00016
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,km,km,kg CO2,Managed HGV (all diesel) Rigid (>3.5 - 7.5 tonnes) km,0.49056
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,km,km,kg N2O,Managed HGV (all diesel) Rigid (>3.5 - 7.5 tonnes) km,0.00687
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,km,km,kg CO2e,Managed HGV (all diesel) Rigid (>3.5 - 7.5 tonnes) km,0.53683
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,km,km,kg CH4,Managed HGV (all diesel) Rigid (>3.5 - 7.5 tonnes) km,0.00016
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,km,km,kg CO2,Managed HGV (all diesel) Rigid (>3.5 - 7.5 tonnes) km,0.52980
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,km,km,kg N2O,Managed HGV (all diesel) Rigid (>3.5 - 7.5 tonnes) km,0.00687
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,km,km,kg CO2e,Managed HGV (all diesel) Rigid (>3.5 - 7.5 tonnes) km,0.49680
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,km,km,kg CH4,Managed HGV (all diesel) Rigid (>3.5 - 7.5 tonnes) km,0.00016
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,km,km,kg CO2,Managed HGV (all diesel) Rigid (>3.5 - 7.5 tonnes) km,0.48977
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,km,km,kg N2O,Managed HGV (all diesel) Rigid (>3.5 - 7.5 tonnes) km,0.00687
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,km,km,kg CO2e,Managed HGV (all diesel) Rigid (>7.5 tonnes-17 tonnes) km,0.55083
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,km,km,kg CH4,Managed HGV (all diesel) Rigid (>7.5 tonnes-17 tonnes) km,0.00020
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,km,km,kg CO2,Managed HGV (all diesel) Rigid (>7.5 tonnes-17 tonnes) km,0.54226
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,km,km,kg N2O,Managed HGV (all diesel) Rigid (>7.5 tonnes-17 tonnes) km,0.00838
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,km,km,kg CO2e,Managed HGV (all diesel) Rigid (>7.5 tonnes-17 tonnes) km,0.62830
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,km,km,kg CH4,Managed HGV (all diesel) Rigid (>7.5 tonnes-17 tonnes) km,0.00020
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,km,km,kg CO2,Managed HGV (all diesel) Rigid (>7.5 tonnes-17 tonnes) km,0.61972
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,km,km,kg N2O,Managed HGV (all diesel) Rigid (>7.5 tonnes-17 tonnes) km,0.00838
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,km,km,kg CO2e,Managed HGV (all diesel) Rigid (>7.5 tonnes-17 tonnes) km,0.70576
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,km,km,kg CH4,Managed HGV (all diesel) Rigid (>7.5 tonnes-17 tonnes) km,0.00020
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,km,km,kg CO2,Managed HGV (all diesel) Rigid (>7.5 tonnes-17 tonnes) km,0.69719
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,km,km,kg N2O,Managed HGV (all diesel) Rigid (>7.5 tonnes-17 tonnes) km,0.00838
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,Average laden,km,km,kg CO2e,Managed HGV (all diesel) Rigid (>7.5 tonnes-17 tonnes) km,0.60661
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,Average laden,km,km,kg CH4,Managed HGV (all diesel) Rigid (>7.5 tonnes-17 tonnes) km,0.00020
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,Average laden,km,km,kg CO2,Managed HGV (all diesel) Rigid (>7.5 tonnes-17 tonnes) km,0.59803
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,Average laden,km,km,kg N2O,Managed HGV (all diesel) Rigid (>7.5 tonnes-17 tonnes) km,0.00838
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>17 tonnes),,0% Laden,km,km,kg CO2e,Managed HGV (all diesel) Rigid (>17 tonnes) km,0.76810
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>17 tonnes),,0% Laden,km,km,kg CH4,Managed HGV (all diesel) Rigid (>17 tonnes) km,0.00032
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>17 tonnes),,0% Laden,km,km,kg CO2,Managed HGV (all diesel) Rigid (>17 tonnes) km,0.75450
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>17 tonnes),,0% Laden,km,km,kg N2O,Managed HGV (all diesel) Rigid (>17 tonnes) km,0.01328
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>17 tonnes),,50% Laden,km,km,kg CO2e,Managed HGV (all diesel) Rigid (>17 tonnes) km,0.93372
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>17 tonnes),,50% Laden,km,km,kg CH4,Managed HGV (all diesel) Rigid (>17 tonnes) km,0.00032
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>17 tonnes),,50% Laden,km,km,kg CO2,Managed HGV (all diesel) Rigid (>17 tonnes) km,0.92013
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>17 tonnes),,50% Laden,km,km,kg N2O,Managed HGV (all diesel) Rigid (>17 tonnes) km,0.01328
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>17 tonnes),,100% Laden,km,km,kg CO2e,Managed HGV (all diesel) Rigid (>17 tonnes) km,1.09934
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>17 tonnes),,100% Laden,km,km,kg CH4,Managed HGV (all diesel) Rigid (>17 tonnes) km,0.00032
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>17 tonnes),,100% Laden,km,km,kg CO2,Managed HGV (all diesel) Rigid (>17 tonnes) km,1.08575
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>17 tonnes),,100% Laden,km,km,kg N2O,Managed HGV (all diesel) Rigid (>17 tonnes) km,0.01328
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>17 tonnes),,Average laden,km,km,kg CO2e,Managed HGV (all diesel) Rigid (>17 tonnes) km,0.96034
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>17 tonnes),,Average laden,km,km,kg CH4,Managed HGV (all diesel) Rigid (>17 tonnes) km,0.00032
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>17 tonnes),,Average laden,km,km,kg CO2,Managed HGV (all diesel) Rigid (>17 tonnes) km,0.94674
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>17 tonnes),,Average laden,km,km,kg N2O,Managed HGV (all diesel) Rigid (>17 tonnes) km,0.01328
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),All rigids,,0% Laden,km,km,kg CO2e,Managed HGV (all diesel) All rigids km,0.65294
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),All rigids,,0% Laden,km,km,kg CH4,Managed HGV (all diesel) All rigids km,0.00027
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),All rigids,,0% Laden,km,km,kg CO2,Managed HGV (all diesel) All rigids km,0.64422
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),All rigids,,0% Laden,km,km,kg N2O,Managed HGV (all diesel) All rigids km,0.00846
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),All rigids,,50% Laden,km,km,kg CO2e,Managed HGV (all diesel) All rigids km,0.79425
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),All rigids,,50% Laden,km,km,kg CH4,Managed HGV (all diesel) All rigids km,0.00027
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),All rigids,,50% Laden,km,km,kg CO2,Managed HGV (all diesel) All rigids km,0.78552
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),All rigids,,50% Laden,km,km,kg N2O,Managed HGV (all diesel) All rigids km,0.00846
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),All rigids,,100% Laden,km,km,kg CO2e,Managed HGV (all diesel) All rigids km,0.93555
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),All rigids,,100% Laden,km,km,kg CH4,Managed HGV (all diesel) All rigids km,0.00027
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),All rigids,,100% Laden,km,km,kg CO2,Managed HGV (all diesel) All rigids km,0.92683
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),All rigids,,100% Laden,km,km,kg N2O,Managed HGV (all diesel) All rigids km,0.00846
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),All rigids,,Average laden,km,km,kg CO2e,Managed HGV (all diesel) All rigids km,0.80746
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),All rigids,,Average laden,km,km,kg CH4,Managed HGV (all diesel) All rigids km,0.00027
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),All rigids,,Average laden,km,km,kg CO2,Managed HGV (all diesel) All rigids km,0.79873
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),All rigids,,Average laden,km,km,kg N2O,Managed HGV (all diesel) All rigids km,0.00846
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Articulated (>3.5 - 33t),,0% Laden,km,km,kg CO2e,Managed HGV (all diesel) Articulated (>3.5 - 33t) km,0.64923
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Articulated (>3.5 - 33t),,0% Laden,km,km,kg CH4,Managed HGV (all diesel) Articulated (>3.5 - 33t) km,0.00012
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Articulated (>3.5 - 33t),,0% Laden,km,km,kg CO2,Managed HGV (all diesel) Articulated (>3.5 - 33t) km,0.63814
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Articulated (>3.5 - 33t),,0% Laden,km,km,kg N2O,Managed HGV (all diesel) Articulated (>3.5 - 33t) km,0.01097
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Articulated (>3.5 - 33t),,50% Laden,km,km,kg CO2e,Managed HGV (all diesel) Articulated (>3.5 - 33t) km,0.80877
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Articulated (>3.5 - 33t),,50% Laden,km,km,kg CH4,Managed HGV (all diesel) Articulated (>3.5 - 33t) km,0.00012
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Articulated (>3.5 - 33t),,50% Laden,km,km,kg CO2,Managed HGV (all diesel) Articulated (>3.5 - 33t) km,0.79768
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Articulated (>3.5 - 33t),,50% Laden,km,km,kg N2O,Managed HGV (all diesel) Articulated (>3.5 - 33t) km,0.01097
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Articulated (>3.5 - 33t),,100% Laden,km,km,kg CO2e,Managed HGV (all diesel) Articulated (>3.5 - 33t) km,0.96830
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Articulated (>3.5 - 33t),,100% Laden,km,km,kg CH4,Managed HGV (all diesel) Articulated (>3.5 - 33t) km,0.00012
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Articulated (>3.5 - 33t),,100% Laden,km,km,kg CO2,Managed HGV (all diesel) Articulated (>3.5 - 33t) km,0.95722
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Articulated (>3.5 - 33t),,100% Laden,km,km,kg N2O,Managed HGV (all diesel) Articulated (>3.5 - 33t) km,0.01097
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Articulated (>3.5 - 33t),,Average laden,km,km,kg CO2e,Managed HGV (all diesel) Articulated (>3.5 - 33t) km,0.79282
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Articulated (>3.5 - 33t),,Average laden,km,km,kg CH4,Managed HGV (all diesel) Articulated (>3.5 - 33t) km,0.00012
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Articulated (>3.5 - 33t),,Average laden,km,km,kg CO2,Managed HGV (all diesel) Articulated (>3.5 - 33t) km,0.78173
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Articulated (>3.5 - 33t),,Average laden,km,km,kg N2O,Managed HGV (all diesel) Articulated (>3.5 - 33t) km,0.01097
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Articulated (>33t),,0% Laden,km,km,kg CO2e,Managed HGV (all diesel) Articulated (>33t) km,0.67174
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Articulated (>33t),,0% Laden,km,km,kg CH4,Managed HGV (all diesel) Articulated (>33t) km,0.00015
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Articulated (>33t),,0% Laden,km,km,kg CO2,Managed HGV (all diesel) Articulated (>33t) km,0.65855
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Articulated (>33t),,0% Laden,km,km,kg N2O,Managed HGV (all diesel) Articulated (>33t) km,0.01305
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Articulated (>33t),,50% Laden,km,km,kg CO2e,Managed HGV (all diesel) Articulated (>33t) km,0.89126
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Articulated (>33t),,50% Laden,km,km,kg CH4,Managed HGV (all diesel) Articulated (>33t) km,0.00015
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Articulated (>33t),,50% Laden,km,km,kg CO2,Managed HGV (all diesel) Articulated (>33t) km,0.87807
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Articulated (>33t),,50% Laden,km,km,kg N2O,Managed HGV (all diesel) Articulated (>33t) km,0.01305
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Articulated (>33t),,100% Laden,km,km,kg CO2e,Managed HGV (all diesel) Articulated (>33t) km,1.11078
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Articulated (>33t),,100% Laden,km,km,kg CH4,Managed HGV (all diesel) Articulated (>33t) km,0.00015
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Articulated (>33t),,100% Laden,km,km,kg CO2,Managed HGV (all diesel) Articulated (>33t) km,1.09758
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Articulated (>33t),,100% Laden,km,km,kg N2O,Managed HGV (all diesel) Articulated (>33t) km,0.01305
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Articulated (>33t),,Average laden,km,km,kg CO2e,Managed HGV (all diesel) Articulated (>33t) km,0.94395
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Articulated (>33t),,Average laden,km,km,kg CH4,Managed HGV (all diesel) Articulated (>33t) km,0.00015
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Articulated (>33t),,Average laden,km,km,kg CO2,Managed HGV (all diesel) Articulated (>33t) km,0.93075
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Articulated (>33t),,Average laden,km,km,kg N2O,Managed HGV (all diesel) Articulated (>33t) km,0.01305
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),All artics,,0% Laden,km,km,kg CO2e,Managed HGV (all diesel) All artics km,0.71260
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),All artics,,0% Laden,km,km,kg CH4,Managed HGV (all diesel) All artics km,0.00015
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),All artics,,0% Laden,km,km,kg CO2,Managed HGV (all diesel) All artics km,0.69741
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),All artics,,0% Laden,km,km,kg N2O,Managed HGV (all diesel) All artics km,0.01504
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),All artics,,50% Laden,km,km,kg CO2e,Managed HGV (all diesel) All artics km,0.88712
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),All artics,,50% Laden,km,km,kg CH4,Managed HGV (all diesel) All artics km,0.00015
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),All artics,,50% Laden,km,km,kg CO2,Managed HGV (all diesel) All artics km,0.87194
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),All artics,,50% Laden,km,km,kg N2O,Managed HGV (all diesel) All artics km,0.01504
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),All artics,,100% Laden,km,km,kg CO2e,Managed HGV (all diesel) All artics km,1.06164
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),All artics,,100% Laden,km,km,kg CH4,Managed HGV (all diesel) All artics km,0.00015
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),All artics,,100% Laden,km,km,kg CO2,Managed HGV (all diesel) All artics km,1.04646
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),All artics,,100% Laden,km,km,kg N2O,Managed HGV (all diesel) All artics km,0.01504
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),All artics,,Average laden,km,km,kg CO2e,Managed HGV (all diesel) All artics km,0.93428
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),All artics,,Average laden,km,km,kg CH4,Managed HGV (all diesel) All artics km,0.00015
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),All artics,,Average laden,km,km,kg CO2,Managed HGV (all diesel) All artics km,0.91909
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),All artics,,Average laden,km,km,kg N2O,Managed HGV (all diesel) All artics km,0.01504
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),All HGVs,,0% Laden,km,km,kg CO2e,Managed HGV (all diesel) All HGVs km,0.68567
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),All HGVs,,0% Laden,km,km,kg CH4,Managed HGV (all diesel) All HGVs km,0.00020
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),All HGVs,,0% Laden,km,km,kg CO2,Managed HGV (all diesel) All HGVs km,0.67340
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),All HGVs,,0% Laden,km,km,kg N2O,Managed HGV (all diesel) All HGVs km,0.01207
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),All HGVs,,50% Laden,km,km,kg CO2e,Managed HGV (all diesel) All HGVs km,0.84520
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),All HGVs,,50% Laden,km,km,kg CH4,Managed HGV (all diesel) All HGVs km,0.00020
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),All HGVs,,50% Laden,km,km,kg CO2,Managed HGV (all diesel) All HGVs km,0.83293
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),All HGVs,,50% Laden,km,km,kg N2O,Managed HGV (all diesel) All HGVs km,0.01207
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),All HGVs,,100% Laden,km,km,kg CO2e,Managed HGV (all diesel) All HGVs km,1.00473
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),All HGVs,,100% Laden,km,km,kg CH4,Managed HGV (all diesel) All HGVs km,0.00020
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),All HGVs,,100% Laden,km,km,kg CO2,Managed HGV (all diesel) All HGVs km,0.99246
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),All HGVs,,100% Laden,km,km,kg N2O,Managed HGV (all diesel) All HGVs km,0.01207
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),All HGVs,,Average laden,km,km,kg CO2e,Managed HGV (all diesel) All HGVs km,0.87287
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),All HGVs,,Average laden,km,km,kg CH4,Managed HGV (all diesel) All HGVs km,0.00020
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),All HGVs,,Average laden,km,km,kg CO2,Managed HGV (all diesel) All HGVs km,0.86061
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),All HGVs,,Average laden,km,km,kg N2O,Managed HGV (all diesel) All HGVs km,0.01207
Scope 3,Managed assets- vehicles,Managed HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,km,km,kg CO2e,Managed HGV refrigerated (all diesel) Rigid (>3.5 - 7.5 tonnes) km,0.54533
Scope 3,Managed assets- vehicles,Managed HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,km,km,kg CH4,Managed HGV refrigerated (all diesel) Rigid (>3.5 - 7.5 tonnes) km,0.00016
Scope 3,Managed assets- vehicles,Managed HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,km,km,kg CO2,Managed HGV refrigerated (all diesel) Rigid (>3.5 - 7.5 tonnes) km,0.53830
Scope 3,Managed assets- vehicles,Managed HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,km,km,kg N2O,Managed HGV refrigerated (all diesel) Rigid (>3.5 - 7.5 tonnes) km,0.00687
Scope 3,Managed assets- vehicles,Managed HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,km,km,kg CO2e,Managed HGV refrigerated (all diesel) Rigid (>3.5 - 7.5 tonnes) km,0.59214
Scope 3,Managed assets- vehicles,Managed HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,km,km,kg CH4,Managed HGV refrigerated (all diesel) Rigid (>3.5 - 7.5 tonnes) km,0.00016
Scope 3,Managed assets- vehicles,Managed HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,km,km,kg CO2,Managed HGV refrigerated (all diesel) Rigid (>3.5 - 7.5 tonnes) km,0.58511
Scope 3,Managed assets- vehicles,Managed HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,km,km,kg N2O,Managed HGV refrigerated (all diesel) Rigid (>3.5 - 7.5 tonnes) km,0.00687
Scope 3,Managed assets- vehicles,Managed HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,km,km,kg CO2e,Managed HGV refrigerated (all diesel) Rigid (>3.5 - 7.5 tonnes) km,0.63894
Scope 3,Managed assets- vehicles,Managed HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,km,km,kg CH4,Managed HGV refrigerated (all diesel) Rigid (>3.5 - 7.5 tonnes) km,0.00016
Scope 3,Managed assets- vehicles,Managed HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,km,km,kg CO2,Managed HGV refrigerated (all diesel) Rigid (>3.5 - 7.5 tonnes) km,0.63191
Scope 3,Managed assets- vehicles,Managed HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,km,km,kg N2O,Managed HGV refrigerated (all diesel) Rigid (>3.5 - 7.5 tonnes) km,0.00687
