Scope,Category Level 1,Category Level 2,Category Level 3,Category Level 4,Column Text,UOM,GHG,GHG Conversion Factor
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Diesel,km,kg CO2,0.11079
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Diesel,km,kg N2O,0.00191
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Diesel,miles,kg CO2e,0.18139
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Diesel,miles,kg CH4,0.00002
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Diesel,miles,kg CO2,0.17830
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Diesel,miles,kg N2O,0.00307
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Petrol,km,kg CO2e,0.14425
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Petrol,km,kg CH4,0.00035
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Petrol,km,kg CO2,0.14340
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Petrol,km,kg N2O,0.00050
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Petrol,miles,kg CO2e,0.23216
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Petrol,miles,kg CH4,0.00057
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Petrol,miles,kg CO2,0.23078
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Petrol,miles,kg N2O,0.00081
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Unknown,km,kg CO2e,0.14416
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Unknown,km,kg CH4,0.00024
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Unknown,km,kg CO2,0.14295
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Unknown,km,kg N2O,0.00097
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Unknown,miles,kg CO2e,0.23200
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Unknown,miles,kg CH4,0.00039
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Unknown,miles,kg CO2,0.23005
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Mini,,Unknown,miles,kg N2O,0.00156
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Diesel,km,kg CO2e,0.13982
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Diesel,km,kg CH4,0.00001
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Diesel,km,kg CO2,0.13790
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Diesel,km,kg N2O,0.00191
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Diesel,miles,kg CO2e,0.22502
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Diesel,miles,kg CH4,0.00002
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Diesel,miles,kg CO2,0.22193
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Diesel,miles,kg N2O,0.00307
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Petrol,km,kg CO2e,0.16285
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Petrol,km,kg CH4,0.00035
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Petrol,km,kg CO2,0.16200
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Petrol,km,kg N2O,0.00050
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Petrol,miles,kg CO2e,0.26210
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Petrol,miles,kg CH4,0.00057
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Petrol,miles,kg CO2,0.26072
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Petrol,miles,kg N2O,0.00081
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Unknown,km,kg CO2e,0.15909
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Unknown,km,kg CH4,0.00024
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Unknown,km,kg CO2,0.15788
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Unknown,km,kg N2O,0.00097
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Unknown,miles,kg CO2e,0.25603
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Unknown,miles,kg CH4,0.00039
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Unknown,miles,kg CO2,0.25408
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Unknown,miles,kg N2O,0.00156
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Diesel,km,kg CO2e,0.15444
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Diesel,km,kg CH4,0.00001
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Diesel,km,kg CO2,0.15252
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Diesel,km,kg N2O,0.00191
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Diesel,miles,kg CO2e,0.24855
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Diesel,miles,kg CH4,0.00002
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Diesel,miles,kg CO2,0.24546
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Diesel,miles,kg N2O,0.00307
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Petrol,km,kg CO2e,0.19027
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Petrol,km,kg CH4,0.00035
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Petrol,km,kg CO2,0.18942
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Petrol,km,kg N2O,0.00050
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Petrol,miles,kg CO2e,0.30622
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Petrol,miles,kg CH4,0.00057
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Petrol,miles,kg CO2,0.30484
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Petrol,miles,kg N2O,0.00081
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Unknown,km,kg CO2e,0.17319
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Unknown,km,kg CH4,0.00015
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Unknown,km,kg CO2,0.17170
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Unknown,km,kg N2O,0.00134
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Unknown,miles,kg CO2e,0.27872
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Unknown,miles,kg CH4,0.00024
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Unknown,miles,kg CO2,0.27633
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Unknown,miles,kg N2O,0.00215
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Diesel,km,kg CO2e,0.17243
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Diesel,km,kg CH4,0.00001
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Diesel,km,kg CO2,0.17051
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Diesel,km,kg N2O,0.00191
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Diesel,miles,kg CO2e,0.27750
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Diesel,miles,kg CH4,0.00002
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Diesel,miles,kg CO2,0.27441
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Diesel,miles,kg N2O,0.00307
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Petrol,km,kg CO2e,0.21733
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Petrol,km,kg CH4,0.00035
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Petrol,km,kg CO2,0.21648
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Petrol,km,kg N2O,0.00050
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Petrol,miles,kg CO2e,0.34978
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Petrol,miles,kg CH4,0.00057
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Petrol,miles,kg CO2,0.34840
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Petrol,miles,kg N2O,0.00081
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Unknown,km,kg CO2e,0.18484
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Unknown,km,kg CH4,0.00019
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Unknown,km,kg CO2,0.18346
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Unknown,km,kg N2O,0.00119
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Unknown,miles,kg CO2e,0.29745
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Unknown,miles,kg CH4,0.00030
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Unknown,miles,kg CO2,0.29524
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Unknown,miles,kg N2O,0.00191
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Diesel,km,kg CO2e,0.19118
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Diesel,km,kg CH4,0.00001
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Diesel,km,kg CO2,0.18926
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Diesel,km,kg N2O,0.00191
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Diesel,miles,kg CO2e,0.30767
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Diesel,miles,kg CH4,0.00002
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Diesel,miles,kg CO2,0.30458
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Diesel,miles,kg N2O,0.00307
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Petrol,km,kg CO2e,0.24707
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Petrol,km,kg CH4,0.00035
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Petrol,km,kg CO2,0.24622
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Petrol,km,kg N2O,0.00050
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Petrol,miles,kg CO2e,0.39764
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Petrol,miles,kg CH4,0.00057
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Petrol,miles,kg CO2,0.39626
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Petrol,miles,kg N2O,0.00081
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Unknown,km,kg CO2e,0.20498
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Unknown,km,kg CH4,0.00012
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Unknown,km,kg CO2,0.20337
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Unknown,km,kg N2O,0.00149
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Unknown,miles,kg CO2e,0.32988
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Unknown,miles,kg CH4,0.00019
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Unknown,miles,kg CO2,0.32730
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Unknown,miles,kg N2O,0.00239
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Luxury,,Diesel,km,kg CO2e,0.23462
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Luxury,,Diesel,km,kg CH4,0.00001
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Luxury,,Diesel,km,kg CO2,0.23270
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Luxury,,Diesel,km,kg N2O,0.00191
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Luxury,,Diesel,miles,kg CO2e,0.37758
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Luxury,,Diesel,miles,kg CH4,0.00002
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Luxury,,Diesel,miles,kg CO2,0.37449
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Luxury,,Diesel,miles,kg N2O,0.00307
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Luxury,,Petrol,km,kg CO2e,0.34767
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Luxury,,Petrol,km,kg CH4,0.00035
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Luxury,,Petrol,km,kg CO2,0.34682
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Luxury,,Petrol,km,kg N2O,0.00050
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Luxury,,Petrol,miles,kg CO2e,0.55953
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Luxury,,Petrol,miles,kg CH4,0.00057
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Luxury,,Petrol,miles,kg CO2,0.55815
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Luxury,,Petrol,miles,kg N2O,0.00081
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Luxury,,Unknown,km,kg CO2e,0.28874
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Luxury,,Unknown,km,kg CH4,0.00015
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Luxury,,Unknown,km,kg CO2,0.28725
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Luxury,,Unknown,km,kg N2O,0.00134
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Luxury,,Unknown,miles,kg CO2e,0.46467
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Luxury,,Unknown,miles,kg CH4,0.00024
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Luxury,,Unknown,miles,kg CO2,0.46228
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Luxury,,Unknown,miles,kg N2O,0.00215
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,,Diesel,km,kg CO2e,0.17707
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,,Diesel,km,kg CH4,0.00001
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,,Diesel,km,kg CO2,0.17515
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,,Diesel,km,kg N2O,0.00191
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,,Diesel,miles,kg CO2e,0.28497
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,,Diesel,miles,kg CH4,0.00002
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,,Diesel,miles,kg CO2,0.28188
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,,Diesel,miles,kg N2O,0.00307
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,,Petrol,km,kg CO2e,0.25311
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,,Petrol,km,kg CH4,0.00035
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,,Petrol,km,kg CO2,0.25226
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,,Petrol,km,kg N2O,0.00050
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,,Petrol,miles,kg CO2e,0.40736
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,,Petrol,miles,kg CH4,0.00057
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,,Petrol,miles,kg CO2,0.40598
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,,Petrol,miles,kg N2O,0.00081
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,,Unknown,km,kg CO2e,0.23961
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,,Unknown,km,kg CH4,0.00012
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,,Unknown,km,kg CO2,0.23800
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,,Unknown,km,kg N2O,0.00149
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,,Unknown,miles,kg CO2e,0.38560
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,,Unknown,miles,kg CH4,0.00019
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,,Unknown,miles,kg CO2,0.38302
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,,Unknown,miles,kg N2O,0.00239
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Diesel,km,kg CO2e,0.22980
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Diesel,km,kg CH4,0.00001
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Diesel,km,kg CO2,0.22788
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Diesel,km,kg N2O,0.00191
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Diesel,miles,kg CO2e,0.36982
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Diesel,miles,kg CH4,0.00002
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Diesel,miles,kg CO2,0.36673
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Diesel,miles,kg N2O,0.00307
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Petrol,km,kg CO2e,0.26038
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Petrol,km,kg CH4,0.00035
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Petrol,km,kg CO2,0.25953
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Petrol,km,kg N2O,0.00050
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Petrol,miles,kg CO2e,0.41905
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Petrol,miles,kg CH4,0.00057
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Petrol,miles,kg CO2,0.41767
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Petrol,miles,kg N2O,0.00081
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Unknown,km,kg CO2e,0.23514
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Unknown,km,kg CH4,0.00012
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Unknown,km,kg CO2,0.23353
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Unknown,km,kg N2O,0.00149
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Unknown,miles,kg CO2e,0.37841
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Unknown,miles,kg CH4,0.00019
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Unknown,miles,kg CO2,0.37583
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Unknown,miles,kg N2O,0.00239
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Diesel,km,kg CO2e,0.18965
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Diesel,km,kg CH4,0.00001
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Diesel,km,kg CO2,0.18773
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Diesel,km,kg N2O,0.00191
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Diesel,miles,kg CO2e,0.30521
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Diesel,miles,kg CH4,0.00002
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Diesel,miles,kg CO2,0.30212
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Diesel,miles,kg N2O,0.00307
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Petrol,km,kg CO2e,0.20761
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Petrol,km,kg CH4,0.00035
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Petrol,km,kg CO2,0.20676
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Petrol,km,kg N2O,0.00050
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Petrol,miles,kg CO2e,0.33412
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Petrol,miles,kg CH4,0.00057
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Petrol,miles,kg CO2,0.33274
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Petrol,miles,kg N2O,0.00081
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Unknown,km,kg CO2e,0.19578
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Unknown,km,kg CH4,0.00019
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Unknown,km,kg CO2,0.19440
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Unknown,km,kg N2O,0.00119
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Unknown,miles,kg CO2e,0.31507
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Unknown,miles,kg CH4,0.00030
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Unknown,miles,kg CO2,0.31286
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Unknown,miles,kg N2O,0.00191
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,,Diesel,km,kg CO2e,0.14675
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,,Diesel,km,kg CH4,0.00001
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,,Diesel,km,kg CO2,0.14483
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,,Diesel,km,kg N2O,0.00191
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,,Diesel,miles,kg CO2e,0.23618
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,,Diesel,miles,kg CH4,0.00002
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,,Diesel,miles,kg CO2,0.23309
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,,Diesel,miles,kg N2O,0.00307
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,,Petrol,km,kg CO2e,0.16027
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,,Petrol,km,kg CH4,0.00035
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,,Petrol,km,kg CO2,0.15942
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,,Petrol,km,kg N2O,0.00050
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,,Petrol,miles,kg CO2e,0.25794
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,,Petrol,miles,kg CH4,0.00057
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,,Petrol,miles,kg CO2,0.25656
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,,Petrol,miles,kg N2O,0.00081
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,,Hybrid,km,kg CO2e,0.11042
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,,Hybrid,km,kg CH4,0.00024
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,,Hybrid,km,kg CO2,0.10921
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,,Hybrid,km,kg N2O,0.00097
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,,Hybrid,miles,kg CO2e,0.17771
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,,Hybrid,miles,kg CH4,0.00039
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,,Hybrid,miles,kg CO2,0.17576
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,,Hybrid,miles,kg N2O,0.00156
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,,CNG,km,kg CO2e,
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,,CNG,km,kg CH4,
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,,CNG,km,kg CO2,
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,,CNG,km,kg N2O,
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,,CNG,miles,kg CO2e,
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,,CNG,miles,kg CH4,
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,,CNG,miles,kg CO2,
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,,CNG,miles,kg N2O,
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,,LPG,km,kg CO2e,
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,,LPG,km,kg CH4,
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,,LPG,km,kg CO2,
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,,LPG,km,kg N2O,
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,,LPG,miles,kg CO2e,
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,,LPG,miles,kg CH4,
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,,LPG,miles,kg CO2,
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,,LPG,miles,kg N2O,
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,,Unknown,km,kg CO2e,0.15581
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,,Unknown,km,kg CH4,0.00024
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,,Unknown,km,kg CO2,0.15460
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,,Unknown,km,kg N2O,0.00097
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,,Unknown,miles,kg CO2e,0.25075
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,,Unknown,miles,kg CH4,0.00039
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,,Unknown,miles,kg CO2,0.24880
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,,Unknown,miles,kg N2O,0.00156
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Diesel,km,kg CO2e,0.17741
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Diesel,km,kg CH4,0.00001
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Diesel,km,kg CO2,0.17549
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Diesel,km,kg N2O,0.00191
