Scope,Category Level 1,Category Level 2,Category Level 3,Category Level 4,Column Text,UOM,GHG,GHG Conversion Factor,Comments
Scope 1,Fuels,Gaseous fuels,Other petroleum gas,,Energy - Net CV,litres,CO2,N/A,
Scope 1,Fuels,Gaseous fuels,Other petroleum gas,,Energy - Net CV,litres,N2O,N/A,
Scope 1,Fuels,Gaseous fuels,Other petroleum gas,,Energy - Net CV,tonnes,All Gases (CO2e),N/A,
Scope 1,Fuels,Gaseous fuels,Other petroleum gas,,Energy - Net CV,tonnes,CH4,N/A,
Scope 1,Fuels,Gaseous fuels,Other petroleum gas,,Energy - Net CV,tonnes,CO2,N/A,
Scope 1,Fuels,Gaseous fuels,Other petroleum gas,,Energy - Net CV,tonnes,N2O,N/A,
Scope 1,Fuels,Gaseous fuels,Other petroleum gas,,Volume,cubic metres,All Gases (CO2e),N/A,
Scope 1,Fuels,Gaseous fuels,Other petroleum gas,,Volume,cubic metres,CH4,N/A,
Scope 1,Fuels,Gaseous fuels,Other petroleum gas,,Volume,cubic metres,CO2,N/A,
Scope 1,Fuels,Gaseous fuels,Other petroleum gas,,Volume,cubic metres,N2O,N/A,
Scope 1,Fuels,Gaseous fuels,Other petroleum gas,,Volume,kWh,All Gases (CO2e),N/A,
Scope 1,Fuels,Gaseous fuels,Other petroleum gas,,Volume,kWh,CH4,N/A,
Scope 1,Fuels,Gaseous fuels,Other petroleum gas,,Volume,kWh,CO2,N/A,
Scope 1,Fuels,Gaseous fuels,Other petroleum gas,,Volume,kWh,N2O,N/A,
Scope 1,Fuels,Gaseous fuels,Other petroleum gas,,Volume,litres,All Gases (CO2e),N/A,
Scope 1,Fuels,Gaseous fuels,Other petroleum gas,,Volume,litres,CH4,N/A,
Scope 1,Fuels,Gaseous fuels,Other petroleum gas,,Volume,litres,CO2,N/A,
Scope 1,Fuels,Gaseous fuels,Other petroleum gas,,Volume,litres,N2O,N/A,
Scope 1,Fuels,Gaseous fuels,Other petroleum gas,,Volume,tonnes,All Gases (CO2e),N/A,
Scope 1,Fuels,Gaseous fuels,Other petroleum gas,,Volume,tonnes,CH4,N/A,
Scope 1,Fuels,Gaseous fuels,Other petroleum gas,,Volume,tonnes,CO2,N/A,
Scope 1,Fuels,Gaseous fuels,Other petroleum gas,,Volume,tonnes,N2O,N/A,
Scope 1,Fuels,Gaseous fuels,Other petroleum gas,,Tonnes,cubic metres,All Gases (CO2e),N/A,
Scope 1,Fuels,Gaseous fuels,Other petroleum gas,,Tonnes,cubic metres,CH4,N/A,
Scope 1,Fuels,Gaseous fuels,Other petroleum gas,,Tonnes,cubic metres,CO2,N/A,
Scope 1,Fuels,Gaseous fuels,Other petroleum gas,,Tonnes,cubic metres,N2O,N/A,
Scope 1,Fuels,Gaseous fuels,Other petroleum gas,,Tonnes,kWh,All Gases (CO2e),N/A,
Scope 1,Fuels,Gaseous fuels,Other petroleum gas,,Tonnes,kWh,CH4,N/A,
Scope 1,Fuels,Gaseous fuels,Other petroleum gas,,Tonnes,kWh,CO2,N/A,
Scope 1,Fuels,Gaseous fuels,Other petroleum gas,,Tonnes,kWh,N2O,N/A,
Scope 1,Fuels,Gaseous fuels,Other petroleum gas,,Tonnes,litres,All Gases (CO2e),N/A,
Scope 1,Fuels,Gaseous fuels,Other petroleum gas,,Tonnes,litres,CH4,N/A,
Scope 1,Fuels,Gaseous fuels,Other petroleum gas,,Tonnes,litres,CO2,N/A,
Scope 1,Fuels,Gaseous fuels,Other petroleum gas,,Tonnes,litres,N2O,N/A,
Scope 1,Fuels,Gaseous fuels,Other petroleum gas,,Tonnes,tonnes,All Gases (CO2e),2623.09827,
Scope 1,Fuels,Gaseous fuels,Other petroleum gas,,Tonnes,tonnes,CH4,1.13972,
Scope 1,Fuels,Gaseous fuels,Other petroleum gas,,Tonnes,tonnes,CO2,2620.6,
Scope 1,Fuels,Gaseous fuels,Other petroleum gas,,Tonnes,tonnes,N2O,1.35855,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Energy - Gross CV,cubic metres,All Gases (CO2e),N/A,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Energy - Gross CV,cubic metres,CH4,N/A,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Energy - Gross CV,cubic metres,CO2,N/A,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Energy - Gross CV,cubic metres,N2O,N/A,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Energy - Gross CV,kWh,All Gases (CO2e),0.24134,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Energy - Gross CV,kWh,CH4,0.0015,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Energy - Gross CV,kWh,CO2,0.23758,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Energy - Gross CV,kWh,N2O,0.00226,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Energy - Gross CV,litres,All Gases (CO2e),N/A,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Energy - Gross CV,litres,CH4,N/A,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Energy - Gross CV,litres,CO2,N/A,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Energy - Gross CV,litres,N2O,N/A,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Energy - Gross CV,tonnes,All Gases (CO2e),N/A,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Energy - Gross CV,tonnes,CH4,N/A,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Energy - Gross CV,tonnes,CO2,N/A,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Energy - Gross CV,tonnes,N2O,N/A,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Energy - Net CV,cubic metres,All Gases (CO2e),N/A,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Energy - Net CV,cubic metres,CH4,N/A,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Energy - Net CV,cubic metres,CO2,N/A,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Energy - Net CV,cubic metres,N2O,N/A,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Energy - Net CV,kWh,All Gases (CO2e),0.25404,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Energy - Net CV,kWh,CH4,0.00158,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Energy - Net CV,kWh,CO2,0.25008,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Energy - Net CV,kWh,N2O,0.00238,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Energy - Net CV,litres,All Gases (CO2e),N/A,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Energy - Net CV,litres,CH4,N/A,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Energy - Net CV,litres,CO2,N/A,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Energy - Net CV,litres,N2O,N/A,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Energy - Net CV,tonnes,All Gases (CO2e),N/A,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Energy - Net CV,tonnes,CH4,N/A,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Energy - Net CV,tonnes,CO2,N/A,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Energy - Net CV,tonnes,N2O,N/A,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Volume,cubic metres,All Gases (CO2e),N/A,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Volume,cubic metres,CH4,N/A,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Volume,cubic metres,CO2,N/A,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Volume,cubic metres,N2O,N/A,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Volume,kWh,All Gases (CO2e),N/A,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Volume,kWh,CH4,N/A,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Volume,kWh,CO2,N/A,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Volume,kWh,N2O,N/A,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Volume,litres,All Gases (CO2e),2.25974,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Volume,litres,CH4,0.01404,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Volume,litres,CO2,2.22451,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Volume,litres,N2O,0.02119,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Volume,tonnes,All Gases (CO2e),N/A,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Volume,tonnes,CH4,N/A,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Volume,tonnes,CO2,N/A,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Volume,tonnes,N2O,N/A,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Tonnes,cubic metres,All Gases (CO2e),N/A,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Tonnes,cubic metres,CH4,N/A,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Tonnes,cubic metres,CO2,N/A,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Tonnes,cubic metres,N2O,N/A,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Tonnes,kWh,All Gases (CO2e),N/A,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Tonnes,kWh,CH4,N/A,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Tonnes,kWh,CO2,N/A,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Tonnes,kWh,N2O,N/A,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Tonnes,litres,All Gases (CO2e),N/A,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Tonnes,litres,CH4,N/A,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Tonnes,litres,CO2,N/A,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Tonnes,litres,N2O,N/A,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Tonnes,tonnes,All Gases (CO2e),3177.243,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Tonnes,tonnes,CH4,19.743,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Tonnes,tonnes,CO2,3127.7,
Scope 1,Fuels,Liquid fuels,Aviation spirit,,Tonnes,tonnes,N2O,29.8,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Energy - Gross CV,cubic metres,All Gases (CO2e),N/A,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Energy - Gross CV,cubic metres,CH4,N/A,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Energy - Gross CV,cubic metres,CO2,N/A,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Energy - Gross CV,cubic metres,N2O,N/A,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Energy - Gross CV,kWh,All Gases (CO2e),0.24766,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Energy - Gross CV,kWh,CH4,0.00013,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Energy - Gross CV,kWh,CO2,0.24521,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Energy - Gross CV,kWh,N2O,0.00232,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Energy - Gross CV,litres,All Gases (CO2e),N/A,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Energy - Gross CV,litres,CH4,N/A,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Energy - Gross CV,litres,CO2,N/A,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Energy - Gross CV,litres,N2O,N/A,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Energy - Gross CV,tonnes,All Gases (CO2e),N/A,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Energy - Gross CV,tonnes,CH4,N/A,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Energy - Gross CV,tonnes,CO2,N/A,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Energy - Gross CV,tonnes,N2O,N/A,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Energy - Net CV,cubic metres,All Gases (CO2e),N/A,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Energy - Net CV,cubic metres,CH4,N/A,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Energy - Net CV,cubic metres,CO2,N/A,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Energy - Net CV,cubic metres,N2O,N/A,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Energy - Net CV,kWh,All Gases (CO2e),0.2607,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Energy - Net CV,kWh,CH4,0.00014,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Energy - Net CV,kWh,CO2,0.25812,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Energy - Net CV,kWh,N2O,0.00244,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Energy - Net CV,litres,All Gases (CO2e),N/A,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Energy - Net CV,litres,CH4,N/A,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Energy - Net CV,litres,CO2,N/A,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Energy - Net CV,litres,N2O,N/A,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Energy - Net CV,tonnes,All Gases (CO2e),N/A,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Energy - Net CV,tonnes,CH4,N/A,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Energy - Net CV,tonnes,CO2,N/A,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Energy - Net CV,tonnes,N2O,N/A,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Volume,cubic metres,All Gases (CO2e),N/A,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Volume,cubic metres,CH4,N/A,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Volume,cubic metres,CO2,N/A,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Volume,cubic metres,N2O,N/A,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Volume,kWh,All Gases (CO2e),N/A,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Volume,kWh,CH4,N/A,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Volume,kWh,CO2,N/A,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Volume,kWh,N2O,N/A,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Volume,litres,All Gases (CO2e),2.53885,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Volume,litres,CH4,0.00137,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Volume,litres,CO2,2.5137,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Volume,litres,N2O,0.02378,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Volume,tonnes,All Gases (CO2e),N/A,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Volume,tonnes,CH4,N/A,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Volume,tonnes,CO2,N/A,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Volume,tonnes,N2O,N/A,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Tonnes,cubic metres,All Gases (CO2e),N/A,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Tonnes,cubic metres,CH4,N/A,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Tonnes,cubic metres,CO2,N/A,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Tonnes,cubic metres,N2O,N/A,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Tonnes,kWh,All Gases (CO2e),N/A,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Tonnes,kWh,CH4,N/A,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Tonnes,kWh,CO2,N/A,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Tonnes,kWh,N2O,N/A,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Tonnes,litres,All Gases (CO2e),N/A,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Tonnes,litres,CH4,N/A,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Tonnes,litres,CO2,N/A,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Tonnes,litres,N2O,N/A,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Tonnes,tonnes,All Gases (CO2e),3181.223,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Tonnes,tonnes,CH4,1.723,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Tonnes,tonnes,CO2,3149.7,
Scope 1,Fuels,Liquid fuels,Aviation turbine fuel,,Tonnes,tonnes,N2O,29.8,
Scope 1,Fuels,Liquid fuels,Burning oil,,Energy - Gross CV,cubic metres,All Gases (CO2e),N/A,
Scope 1,Fuels,Liquid fuels,Burning oil,,Energy - Gross CV,cubic metres,CH4,N/A,
Scope 1,Fuels,Liquid fuels,Burning oil,,Energy - Gross CV,cubic metres,CO2,N/A,
Scope 1,Fuels,Liquid fuels,Burning oil,,Energy - Gross CV,cubic metres,N2O,N/A,
Scope 1,Fuels,Liquid fuels,Burning oil,,Energy - Gross CV,kWh,All Gases (CO2e),0.24657,
Scope 1,Fuels,Liquid fuels,Burning oil,,Energy - Gross CV,kWh,CH4,0.0006,
Scope 1,Fuels,Liquid fuels,Burning oil,,Energy - Gross CV,kWh,CO2,0.24536,
Scope 1,Fuels,Liquid fuels,Burning oil,,Energy - Gross CV,kWh,N2O,0.00061,
Scope 1,Fuels,Liquid fuels,Burning oil,,Energy - Gross CV,litres,All Gases (CO2e),N/A,
Scope 1,Fuels,Liquid fuels,Burning oil,,Energy - Gross CV,litres,CH4,N/A,
Scope 1,Fuels,Liquid fuels,Burning oil,,Energy - Gross CV,litres,CO2,N/A,
Scope 1,Fuels,Liquid fuels,Burning oil,,Energy - Gross CV,litres,N2O,N/A,
Scope 1,Fuels,Liquid fuels,Burning oil,,Energy - Gross CV,tonnes,All Gases (CO2e),N/A,
Scope 1,Fuels,Liquid fuels,Burning oil,,Energy - Gross CV,tonnes,CH4,N/A,
Scope 1,Fuels,Liquid fuels,Burning oil,,Energy - Gross CV,tonnes,CO2,N/A,
Scope 1,Fuels,Liquid fuels,Burning oil,,Energy - Gross CV,tonnes,N2O,N/A,
Scope 1,Fuels,Liquid fuels,Burning oil,,Energy - Net CV,cubic metres,All Gases (CO2e),N/A,
Scope 1,Fuels,Liquid fuels,Burning oil,,Energy - Net CV,cubic metres,CH4,N/A,
Scope 1,Fuels,Liquid fuels,Burning oil,,Energy - Net CV,cubic metres,CO2,N/A,
Scope 1,Fuels,Liquid fuels,Burning oil,,Energy - Net CV,cubic metres,N2O,N/A,
Scope 1,Fuels,Liquid fuels,Burning oil,,Energy - Net CV,kWh,All Gases (CO2e),0.25954,
Scope 1,Fuels,Liquid fuels,Burning oil,,Energy - Net CV,kWh,CH4,0.00063,
Scope 1,Fuels,Liquid fuels,Burning oil,,Energy - Net CV,kWh,CO2,0.25827,
Scope 1,Fuels,Liquid fuels,Burning oil,,Energy - Net CV,kWh,N2O,0.00064,
Scope 1,Fuels,Liquid fuels,Burning oil,,Energy - Net CV,litres,All Gases (CO2e),N/A,
Scope 1,Fuels,Liquid fuels,Burning oil,,Energy - Net CV,litres,CH4,N/A,
Scope 1,Fuels,Liquid fuels,Burning oil,,Energy - Net CV,litres,CO2,N/A,
Scope 1,Fuels,Liquid fuels,Burning oil,,Energy - Net CV,litres,N2O,N/A,
Scope 1,Fuels,Liquid fuels,Burning oil,,Energy - Net CV,tonnes,All Gases (CO2e),N/A,
Scope 1,Fuels,Liquid fuels,Burning oil,,Energy - Net CV,tonnes,CH4,N/A,
Scope 1,Fuels,Liquid fuels,Burning oil,,Energy - Net CV,tonnes,CO2,N/A,
Scope 1,Fuels,Liquid fuels,Burning oil,,Energy - Net CV,tonnes,N2O,N/A,
Scope 1,Fuels,Liquid fuels,Burning oil,,Volume,cubic metres,All Gases (CO2e),N/A,
Scope 1,Fuels,Liquid fuels,Burning oil,,Volume,cubic metres,CH4,N/A,
Scope 1,Fuels,Liquid fuels,Burning oil,,Volume,cubic metres,CO2,N/A,
Scope 1,Fuels,Liquid fuels,Burning oil,,Volume,cubic metres,N2O,N/A,
Scope 1,Fuels,Liquid fuels,Burning oil,,Volume,kWh,All Gases (CO2e),N/A,
Scope 1,Fuels,Liquid fuels,Burning oil,,Volume,kWh,CH4,N/A,
Scope 1,Fuels,Liquid fuels,Burning oil,,Volume,kWh,CO2,N/A,
Scope 1,Fuels,Liquid fuels,Burning oil,,Volume,kWh,N2O,N/A,
Scope 1,Fuels,Liquid fuels,Burning oil,,Volume,litres,All Gases (CO2e),2.53215,
Scope 1,Fuels,Liquid fuels,Burning oil,,Volume,litres,CH4,0.00614,
Scope 1,Fuels,Liquid fuels,Burning oil,,Volume,litres,CO2,2.51973,
Scope 1,Fuels,Liquid fuels,Burning oil,,Volume,litres,N2O,0.00628,
Scope 1,Fuels,Liquid fuels,Burning oil,,Volume,tonnes,All Gases (CO2e),N/A,
Scope 1,Fuels,Liquid fuels,Burning oil,,Volume,tonnes,CH4,N/A,
Scope 1,Fuels,Liquid fuels,Burning oil,,Volume,tonnes,CO2,N/A,
Scope 1,Fuels,Liquid fuels,Burning oil,,Volume,tonnes,N2O,N/A,
Scope 1,Fuels,Liquid fuels,Burning oil,,Tonnes,cubic metres,All Gases (CO2e),N/A,
Scope 1,Fuels,Liquid fuels,Burning oil,,Tonnes,cubic metres,CH4,N/A,
Scope 1,Fuels,Liquid fuels,Burning oil,,Tonnes,cubic metres,CO2,N/A,
Scope 1,Fuels,Liquid fuels,Burning oil,,Tonnes,cubic metres,N2O,N/A,
Scope 1,Fuels,Liquid fuels,Burning oil,,Tonnes,kWh,All Gases (CO2e),N/A,
Scope 1,Fuels,Liquid fuels,Burning oil,,Tonnes,kWh,CH4,N/A,
Scope 1,Fuels,Liquid fuels,Burning oil,,Tonnes,kWh,CO2,N/A,
Scope 1,Fuels,Liquid fuels,Burning oil,,Tonnes,kWh,N2O,N/A,
Scope 1,Fuels,Liquid fuels,Burning oil,,Tonnes,litres,All Gases (CO2e),N/A,
Scope 1,Fuels,Liquid fuels,Burning oil,,Tonnes,litres,CH4,N/A,
Scope 1,Fuels,Liquid fuels,Burning oil,,Tonnes,litres,CO2,N/A,
Scope 1,Fuels,Liquid fuels,Burning oil,,Tonnes,litres,N2O,N/A,
Scope 1,Fuels,Liquid fuels,Burning oil,,Tonnes,tonnes,All Gases (CO2e),3165.226,
Scope 1,Fuels,Liquid fuels,Burning oil,,Tonnes,tonnes,CH4,7.68,
Scope 1,Fuels,Liquid fuels,Burning oil,,Tonnes,tonnes,CO2,3149.7,
Scope 1,Fuels,Liquid fuels,Burning oil,,Tonnes,tonnes,N2O,7.846,
Scope 1,Fuels,Liquid fuels,Diesel (average biofuel blend),,Energy - Gross CV,cubic metres,All Gases (CO2e),N/A,
Scope 1,Fuels,Liquid fuels,Diesel (average biofuel blend),,Energy - Gross CV,cubic metres,CH4,N/A,
Scope 1,Fuels,Liquid fuels,Diesel (average biofuel blend),,Energy - Gross CV,cubic metres,CO2,N/A,
Scope 1,Fuels,Liquid fuels,Diesel (average biofuel blend),,Energy - Gross CV,cubic metres,N2O,N/A,
Scope 1,Fuels,Liquid fuels,Diesel (average biofuel blend),,Energy - Gross CV,kWh,All Gases (CO2e),0.24435,
Scope 1,Fuels,Liquid fuels,Diesel (average biofuel blend),,Energy - Gross CV,kWh,CH4,0.00006,
Scope 1,Fuels,Liquid fuels,Diesel (average biofuel blend),,Energy - Gross CV,kWh,CO2,0.24233,
Scope 1,Fuels,Liquid fuels,Diesel (average biofuel blend),,Energy - Gross CV,kWh,N2O,0.00196,
Scope 1,Fuels,Liquid fuels,Diesel (average biofuel blend),,Energy - Gross CV,litres,All Gases (CO2e),N/A,
Scope 1,Fuels,Liquid fuels,Diesel (average biofuel blend),,Energy - Gross CV,litres,CH4,N/A,
Scope 1,Fuels,Liquid fuels,Diesel (average biofuel blend),,Energy - Gross CV,litres,CO2,N/A,
Scope 1,Fuels,Liquid fuels,Diesel (average biofuel blend),,Energy - Gross CV,litres,N2O,N/A,
Scope 1,Fuels,Liquid fuels,Diesel (average biofuel blend),,Energy - Gross CV,tonnes,All Gases (CO2e),N/A,
Scope 1,Fuels,Liquid fuels,Diesel (average biofuel blend),,Energy - Gross CV,tonnes,CH4,N/A,
Scope 1,Fuels,Liquid fuels,Diesel (average biofuel blend),,Energy - Gross CV,tonnes,CO2,N/A,
Scope 1,Fuels,Liquid fuels,Diesel (average biofuel blend),,Energy - Gross CV,tonnes,N2O,N/A,
Scope 1,Fuels,Liquid fuels,Diesel (average biofuel blend),,Energy - Net CV,cubic metres,All Gases (CO2e),N/A,
Scope 1,Fuels,Liquid fuels,Diesel (average biofuel blend),,Energy - Net CV,cubic metres,CH4,N/A,
Scope 1,Fuels,Liquid fuels,Diesel (average biofuel blend),,Energy - Net CV,cubic metres,CO2,N/A,
Scope 1,Fuels,Liquid fuels,Diesel (average biofuel blend),,Energy - Net CV,cubic metres,N2O,N/A,
Scope 1,Fuels,Liquid fuels,Diesel (average biofuel blend),,Energy - Net CV,kWh,All Gases (CO2e),0.25995,
Scope 1,Fuels,Liquid fuels,Diesel (average biofuel blend),,Energy - Net CV,kWh,CH4,0.00007,
Scope 1,Fuels,Liquid fuels,Diesel (average biofuel blend),,Energy - Net CV,kWh,CO2,0.2578,
Scope 1,Fuels,Liquid fuels,Diesel (average biofuel blend),,Energy - Net CV,kWh,N2O,0.00208,
Scope 1,Fuels,Liquid fuels,Diesel (average biofuel blend),,Energy - Net CV,litres,All Gases (CO2e),N/A,
Scope 1,Fuels,Liquid fuels,Diesel (average biofuel blend),,Energy - Net CV,litres,CH4,N/A,
Scope 1,Fuels,Liquid fuels,Diesel (average biofuel blend),,Energy - Net CV,litres,CO2,N/A,
Scope 1,Fuels,Liquid fuels,Diesel (average biofuel blend),,Energy - Net CV,litres,N2O,N/A,
Scope 1,Fuels,Liquid fuels,Diesel (average biofuel blend),,Energy - Net CV,tonnes,All Gases (CO2e),N/A,
Scope 1,Fuels,Liquid fuels,Diesel (average biofuel blend),,Energy - Net CV,tonnes,CH4,N/A,
Scope 1,Fuels,Liquid fuels,Diesel (average biofuel blend),,Energy - Net CV,tonnes,CO2,N/A,
Scope 1,Fuels,Liquid fuels,Diesel (average biofuel blend),,Energy - Net CV,tonnes,N2O,N/A,
Scope 1,Fuels,Liquid fuels,Diesel (average biofuel blend),,Volume,cubic metres,All Gases (CO2e),N/A,
Scope 1,Fuels,Liquid fuels,Diesel (average biofuel blend),,Volume,cubic metres,CH4,N/A,
Scope 1,Fuels,Liquid fuels,Diesel (average biofuel blend),,Volume,cubic metres,CO2,N/A,
Scope 1,Fuels,Liquid fuels,Diesel (average biofuel blend),,Volume,cubic metres,N2O,N/A,
Scope 1,Fuels,Liquid fuels,Diesel (average biofuel blend),,Volume,kWh,All Gases (CO2e),N/A,
Scope 1,Fuels,Liquid fuels,Diesel (average biofuel blend),,Volume,kWh,CH4,N/A,
Scope 1,Fuels,Liquid fuels,Diesel (average biofuel blend),,Volume,kWh,CO2,N/A,
