"signature_id","virus_name"
46142,"Agent.FL_4379 (Trojan)"
46141,"Arcv.B_5 (Virus)"
46140,"Lemezen.O_4 (Trojan)"
46139,"Drip_2 (Virus)"
46138,"Agent.FL_4378 (Trojan)"
46137,"PingPong.A_3 (Virus)"
46136,"NoLite_2 (Virus)"
46135,"OneHalf_4 (Virus)"
46134,"Kampana.A_3 (Trojan)"
46133,"Nichols.B_3 (Virus)"
46132,"Nichols.A_2 (Virus)"
46131,"Leprosy.B_2 (Virus)"
46087,"Generic.Shellcode.9 (Exploit)"
45847,"QQpass.E (Trojan)"
45812,"Scar.DOGE_2 (Trojan)"
45755,"Oficla.CE#email_4 (Virus)"
45525,"Suspicious_Gen2.FCXSU (Trojan)"
45502,"Small.AP_4 (Trojan)"
45500,"Cyrel.GEN (Trojan)"
45441,"HotBar.H_2 (Adware)"
45433,"LOIC.F (Trojan)"
45373,"Injector.DUB (Trojan)"
45176,"Redir.W (Trojan)"
45109,"Suspicious#pbot_4 (Trojan)"
45107,"OnLineGames.BNTO (Trojan)"
45067,"XPACK.GEN_398 (Trojan)"
45063,"IScan.A_12 (Adware)"
45050,"Suspicious#bifrose (Trojan)"
45020,"Banker.QEP_21 (Trojan)"
45011,"Suspicious_Gen2.EPVHQ (Trojan)"
45007,"Emelent.K_2 (Trojan)"
45002,"Frethoq.csn (Trojan)"
44955,"Injector.DNS_2 (Trojan)"
44822,"Mircforce.B (Trojan)"
44818,"Linux.RST (Trojan)"
44814,"IRCBot.CM (Trojan)"
44651,"Buzus.GACF (Trojan)"
44454,"Wisp.A_2 (Trojan)"
44417,"Agent.CCB_6 (Worm)"
44415,"AutoRun.EMN (Worm)"
44403,"Kraddare.L (Adware)"
44401,"Small.OYQ_2 (Trojan)"
44147,"SafeSurf.C_5 (Trojan)"
44120,"Spunk (Trojan)"
44115,"Prog (Trojan)"
44112,"Abraxas_3 (Virus)"
44110,"Anon_4 (Trojan)"
44108,"Abraxas_2 (Virus)"
44107,"CodeExec.EBNK (Trojan)"
44105,"PS-MPC.0696.BQ (Virus)"
44098,"Suspicious#C99Shell (Trojan)"
44092,"MPC.1a_1_1 (Trojan)"
43993,"RstDoor.D (Trojan)"
43957,"Murofet.A (Virus)"
43941,"HotBar.E_5 (Adware)"
43938,"GabPath.B (Trojan)"
43932,"Katusha.A_34 (Trojan)"
43913,"Suspicious#Iframe_4 (Trojan)"
43906,"Small.NAZ (Trojan)"
43835,"Suspicious#Iframe_3 (Trojan)"
43732,"AutoRun.BIFN (Worm)"
43709,"Oficla.XR#email_2 (Trojan)"
43708,"Vobfus.AH_2 (Trojan)"
43707,"Oficla.XR#email (Trojan)"
43675,"Cinmus.BRSS (Adware)"
43630,"Kryptik.AJD (Trojan)"
43201,"Genome.ANXQ (Trojan)"
42960,"Brontok_2 (Worm)"
42949,"Suspicious#FakeAV_13 (Trojan)"
42935,"Banload.OJG (Trojan)"
42896,"Netbus.A (Trojan)"
42873,"FunWeb.AH (Adware)"
42729,"Suspicious#hupigon (Trojan)"
42663,"Delf.NQD_4 (Trojan)"
42602,"Buzus.EIBQ_2 (Trojan)"
42477,"C99Shell.G (Trojan)"
42435,"Sality.AG_3 (Virus)"
42273,"Refroso.BHVF (Trojan)"
42180,"CommFix_2 (Trojan)"
42179,"PS-MPC.AL (Trojan)"
42178,"Christmas.A (Virus)"
42147,"Suspicious#fakeav_11 (Trojan)"
42105,"Keylogger.AD_4 (Trojan)"
42038,"Suspicious#Fakeav_7 (Trojan)"
41867,"Agent.FL_4131 (Trojan)"
41749,"FlvDirect.gen (Trojan)"
41748,"C99Shell.BF (Trojan)"
41728,"Stuxnet.A (Trojan)"
41693,"Suspicious#rtfexe (Trojan)"
41387,"Cinkel.U (Trojan)"
41275,"AdMoke_12 (Adware)"
41203,"Prolaco.W (Worm)"
41197,"AutoRun.BHKO (Worm)"
40981,"Tdss.BFRA (Trojan)"
40952,"Koobface.BR_2 (Trojan)"
40950,"Crypt (Trojan)"
40936,"Inject.ARDY (Trojan)"
40935,"Krap.AO (Trojan)"
40932,"Merond.AC_5 (Worm)"
40920,"MoveDesktop.A (Trojan)"
40915,"Merond.AC_4 (Worm)"
40834,"Sality.AG_2 (Virus)"
40779,"Inject.BI (Trojan)"
40775,"AutoRun.QEV (Worm)"
40645,"Bredolab.GC#email_2 (Trojan)"
40605,"PDFKa.JS_3 (Trojan)"
40517,"Sasfis.ANAN (Trojan)"
40127,"Agent.USWE (Trojan)"
40000,"FakeAlert.DU (Worm)"
39986,"VInjector.BAO (Trojan)"
39930,"Koobface.PN#email (Trojan)"
39926,"Koobface.PP#email_3 (Trojan)"
39923,"Polip.A_10 (Worm)"
39922,"Magania.ZH (Trojan)"
39921,"Magania.CARH (Trojan)"
39920,"Zbot.AGXU (Trojan)"
39919,"Momibot (Trojan)"
39918,"Magania.CRDV (Trojan)"
39917,"Buzus.DHXV (Trojan)"
39916,"Frethog_4 (Trojan)"
39914,"Vilsel.SWD (Trojan)"
39913,"Koobface.DIX (Worm)"
39909,"Koobface_55 (Worm)"
39908,"Kolab.GIB (Trojan)"
39907,"Momibot.AI (Trojan)"
39906,"Kolab.GKX (Worm)"
39905,"Bagle.CME (Trojan)"
39904,"Palevo.RZK (Worm)"
39903,"Kreeper.CSA (Trojan)"
39900,"Palevo_7 (Worm)"
39895,"Magania_3 (Trojan)"
39894,"AutoRun_21 (Worm)"
39893,"Qakbot (Trojan)"
39892,"Inject_8 (Trojan)"
39891,"Poison.BHTB (Trojan)"
39890,"Magania.CBZG (Trojan)"
39886,"Kolab.DMZ (Worm)"
39885,"Agent.HIF (Worm)"
39883,"Palevo.TBR (Worm)"
39828,"Injector.AWN_3 (Trojan)"
39706,"Suspicious#fakeav (Trojan)"
39652,"AInfBot.L (Worm)"
39651,"Filav.A (Trojan)"
39645,"Qhost.MLV (Trojan)"
39627,"Taterf.B_6 (Worm)"
39626,"Hamweq.A_3 (Worm)"
39621,"IRCBot.DI (Worm)"
39526,"Vobfus.GC (Worm)"
39471,"Zbot.SMAP_2 (Trojan)"
39413,"AutoRun.HBS (Trojan)"
39387,"Palevo.KCF (Worm)"
39386,"Polip.A_9 (Worm)"
39384,"Rimecud.A_6 (Worm)"
39383,"Magania.CRBY (Trojan)"
39382,"Palevo.NBE (Worm)"
39381,"Kolabc.HQM (Worm)"
39350,"Onescan.A_7 (Trojan)"
39346,"ZBot.ADUW (Trojan)"
39058,"Pidief.BGR (Exploit)"
38791,"Agent-3017 (Trojan)"
38595,"Passmail.A (Virus)"
38538,"RemoteAdmin_4 (Trojan)"
38509,"MsilPKill.C (Trojan)"
38409,"Mdrop.CRB (Trojan)"
38378,"Gbot.HVE (Trojan)"
38264,"Casino-17 (Adware)"
38191,"Gbot.HFG (Trojan)"
37830,"Conficker.AA_5 (Worm)"
37766,"Koobface.DE#email (Trojan)"
37756,"Delf.NEV (Trojan)"
37726,"ScrInject.SL (Trojan)"
37720,"Prolaco.R (Worm)"
37584,"Parite.B_91 (Virus)"
37561,"MalAgent.E_481 (Trojan)"
37533,"AutoRun.EHW (Worm)"
37372,"Suspicious#pdfexec (Exploit)"
37352,"Marker.R_2 (Virus)"
37231,"Blacole.gen_32 (Exploit)"
37127,"Buzus.DDWW (Trojan)"
37112,"Bagle.BTY (Trojan)"
37103,"IRCBot.DO (Worm)"
37102,"Buzus.CZOC (Trojan)"
37101,"Palevo.LJG (Worm)"
37079,"Palevo.PIL (Worm)"
37066,"Palevo.MNF (Worm)"
37061,"Pushbot.NF (Worm)"
37057,"Palevo.KVB (Worm)"
37056,"Peerfrag.FG_7 (Worm)"
37055,"Magania.BPSN (Trojan)"
37054,"Kolab.EQC (Worm)"
37052,"Taterf.B_72 (Worm)"
37041,"Kuluoz.FABH_2 (Trojan)"
37040,"Kryptik.CYFG (Trojan)"
37039,"Dropper.A_363 (Trojan)"
37029,"MalAgent.I_27 (Trojan)"
37026,"KillAV.FBF (Trojan)"
37021,"Koobface.CWH (Worm)"
37010,"LoadMoney.A_3 (Adware)"
36997,"Agent.AUVV_12 (Trojan)"
36986,"Agent.AUVV_11 (Trojan)"
36982,"AddLyrics.BQ (Adware)"
36981,"Pincav.IUA (Trojan)"
36979,"Agent.AUVV_10 (Trojan)"
36975,"Obfuscated.FAQF (Trojan)"
36974,"XPACK.A_180 (Trojan)"
36969,"ObfuscatedABE.A (Trojan)"
36954,"GetNow.GPOT (Trojan)"
36951,"Agent.AVDO_4 (Trojan)"
36949,"Scar.ABXZ (Trojan)"
36948,"AutoRun.AXPV (Worm)"
36947,"Koobface.DDB (Worm)"
36945,"EncPk.CR (Trojan)"
36944,"Tiny.A_9 (Trojan)"
36941,"AutoRun.GIO (Worm)"
36939,"DigiPog.AB_2 (Trojan)"
36936,"AutoRun.XXN (Worm)"
36934,"FlyStudio.TZ (Worm)"
36915,"Downloader.A_175 (Trojan)"
36912,"ICLoader.A_24 (Adware)"
36911,"Dropper.A_359 (Trojan)"
36900,"Solimba.A_15 (Adware)"
36874,"CeeInject.A_68 (Virus)"
36868,"Expiro.A_4 (Virus)"
36864,"Autoit.A_92 (Trojan)"
36863,"ATRAPS.A_64 (Trojan)"
36854,"MultiPlug.A_28 (Adware)"
36796,"Solimba.A_14 (Adware)"
36795,"Injector.A_34 (Trojan)"
36793,"ICLoader.DR (Adware)"
36789,"ATRAPS.A_63 (Trojan)"
36761,"InstallIQ.A_8 (Adware)"
36759,"Dropper.A_347 (Trojan)"
36736,"Sdbot.WORM_5 (Trojan)"
36733,"MalAgent.I_16 (Trojan)"
36705,"Sdbot.WORM_4 (Trojan)"
36641,"Wowlik.A_2 (Trojan)"
36635,"MalAgent.I_7 (Trojan)"
36628,"MalAgent.I_6 (Trojan)"
36615,"MalAgent.I_5 (Trojan)"
36613,"Agent.WMT_11 (Trojan)"
36600,"InstallMonster.A_7 (Adware)"
36595,"Iframe.EA (Trojan)"
36589,"MalAgent.I_4 (Trojan)"
36581,"MalAgent.I_3 (Trojan)"
36579,"InstallRex.A_6 (Adware)"
36567,"JScript.Pooter.A (Exploit)"
36563,"Webprefix.A_2 (Trojan)"
36561,"DigitalPlugin.A_4 (Adware)"
36552,"ICLoader.A_22 (Adware)"
36496,"CPXK.1000 (Virus)"
36413,"Kryptik.JDU (Trojan)"
36412,"FraudLoad.HII (Trojan)"
36409,"Autoit.NAN (Trojan)"
36361,"HackTool.A_4 (Adware)"
36346,"FakeAV#html_19 (Trojan)"
36165,"HTML.Iframe-6 (Exploit)"
36048,"Kovter.A_7 (Trojan)"
36039,"Zhelatin.NY#url5 (Trojan)"
36038,"Zhelatin.NY#url4 (Trojan)"
36010,"Malformed.pps.OT.2 (Exploit)"
35988,"MultiPlug.A_20 (Adware)"
35987,"MultiPlug.ED_62 (Adware)"
35986,"Dropper.A_337 (Trojan)"
35984,"MultiPlug.EI_12 (Adware)"
35971,"Agent.AUVV_8 (Trojan)"
35967,"Boaxxe.A_9 (Trojan)"
35958,"Agent.AUVV_7 (Trojan)"
35954,"Delf.A_7 (Trojan)"
35951,"MultiPlug.EI_11 (Adware)"
35949,"Downloader.A_173 (Trojan)"
35944,"Agent.AUVV_6 (Trojan)"
35929,"Ogimant.A_193 (Trojan)"
35927,"Neobar.BPOT (Trojan)"
35923,"Genome.A_8 (Trojan)"
35920,"MalAgent.T_13 (Trojan)"
35911,"Agent.AUVV_5 (Trojan)"
35883,"Kryptik.A_4 (Trojan)"
35874,"Fraud.A_6 (Trojan)"
35859,"Autoit.A_90 (Trojan)"
35851,"Malformed.exe.MP.6 (Exploit)"
35818,"DigitalPlugin.A_3 (Adware)"
35813,"Vobfus.FKEU (Trojan)"
35798,"Agent.NRT_6 (Trojan)"
35789,"InstallMonstr.HI_10 (Trojan)"
35759,"Dlhelper.CPOT_18 (Trojan)"
35753,"Verti.A_3 (Adware)"
35747,"MultiPlug.EI_10 (Adware)"
35743,"Agent.AUVV_2 (Trojan)"
35740,"InstallMonstr.IEPO_4 (Trojan)"
35731,"Downloader.FAMV_2 (Trojan)"
35724,"Malformed.exe.MP.5 (Exploit)"
35696,"BrowserFox.A_2 (Adware)"
35688,"Chindo.A_6 (Trojan)"
35687,"Injector.A_30 (Trojan)"
35664,"MultiPlug.ES (Adware)"
35659,"OutBrowse.BAPO (Trojan)"
35656,"Llac.JROD (Trojan)"
35641,"MacOSX.Pintsized.A (Trojan)"
35640,"Soft32Downloader.EPOT (Trojan)"
35639,"GetNow.FPOT_2 (Trojan)"
35623,"BrowseFox.HPOT_12 (Trojan)"
35578,"DownloadMR.A_20 (Trojan)"
35567,"Multibar.DZPO (Trojan)"
35563,"OutBrowse.BUPO_4 (Trojan)"
35547,"InstallMonstr.IPPO_3 (Trojan)"
35544,"Solimba.ALPO_10 (Trojan)"
35435,"Dropper.A_108 (Trojan)"
35225,"Injector.FVAS (Trojan)"
35212,"Reveton.A_25 (Trojan)"
35200,"MalAgent.H_1335 (Trojan)"
35031,"Dropper.A_96 (Trojan)"
34968,"FakeAV.PUEC (Trojan)"
34871,"Reveton.A_24 (Trojan)"
34863,"Amonetize.A_12 (Adware)"
34859,"SoftPulse.XPOT_14 (Trojan)"
34836,"SoftPulse.XPOT_12 (Trojan)"
34802,"SoftPulse.SPOT_8 (Trojan)"
34680,"MalAgent.G_1635 (Trojan)"
34638,"Kuluoz.D_22 (Trojan)"
34604,"InstallCore.A_6 (Adware)"
34600,"SoftPulse.H (Trojan)"
34589,"Troj.SPNR_65 (Trojan)"
34561,"Vawtrak.D (Trojan)"
34540,"Dapato.BVHI (Trojan)"
34525,"MalAgent.H_2787 (Trojan)"
34508,"NanoCore.B_3 (Adware)"
34475,"IFrame.RA_2 (Trojan)"
34379,"DomaIQ.A_7 (Adware)"
34352,"LoadMoney.AFA_45 (Adware)"
34331,"DownloadAssistant.APOT_3 (Trojan)"
34325,"MultiPlug.ED_61 (Adware)"
34286,"OutBrowse.BSPO_72 (Trojan)"
34277,"Tugspay.A (Trojan)"
34268,"Beaugrit.A_117 (Trojan)"
34264,"BrowseFox.HPOT_11 (Trojan)"
34252,"BubbleDock.A_5 (Adware)"
34238,"Agent.BDXQ_2 (Trojan)"
34236,"ICLoader.ES (Adware)"
34172,"Trapwot.A_2 (Trojan)"
34161,"LoadMoney.AFA_43 (Adware)"
34141,"SearchSuite.Q_7 (Trojan)"
34134,"EncPk.AND (Trojan)"
34125,"BrowseFox.I_5 (Trojan)"
34103,"Autorun.RE (Worm)"
34102,"LoadMoney.AFA_41 (Adware)"
34094,"Ainslot.A_45 (Worm)"
34088,"Badur.QWOU (Trojan)"
34083,"MultiPlug.ED_60 (Adware)"
34077,"LoadMoney.AFA_38 (Adware)"
34067,"Reveton.A_23 (Trojan)"
34032,"SoftPulse.SPOT_7 (Trojan)"
34021,"Injector.AVMF (Trojan)"
33977,"ICLoader.EP (Adware)"
33975,"BrowseFox.HPOT_8 (Trojan)"
33969,"InstallMonstr.IN_3 (Trojan)"
33959,"CryptDomaIQ.A_2 (Trojan)"
33948,"Amonetize.DBPO (Trojan)"
33908,"4Shared.R_4 (Trojan)"
33820,"Dapato.DEWW_2 (Trojan)"
33791,"FakeVimes_2 (Trojan)"
33756,"Xtreme.AGSN (Trojan)"
33737,"Dapato.DEOM_2 (Trojan)"
33699,"BrowseFox.HPOT_7 (Trojan)"
33696,"Rovnix.Z (Trojan)"
33445,"Joleee.EJR (Worm)"
33442,"Kryptik.BLDX_3 (Trojan)"
33413,"Zbot.AAQ_17 (Trojan)"
33375,"Wigon.PI_18 (Trojan)"
33372,"InstallMonstr.HI_8 (Trojan)"
33347,"Amonetize.X_5 (Trojan)"
33331,"Rebhip.A_52 (Worm)"
33303,"Artemis_51 (Trojan)"
33294,"Sality.BH_7 (Virus)"
33279,"Dapato.DEPQ_2 (Trojan)"
33278,"Dapato.DEXA_2 (Trojan)"
33268,"Dorkbot.I_39 (Worm)"
33247,"MadSatan.432 (Virus)"
33240,"InstallMonstr.GEPO_3 (Trojan)"
33229,"Lethic.B_11 (Trojan)"
33200,"InstallMonstr.HIPO_11 (Trojan)"
33165,"BrowseFox.HPOT_6 (Trojan)"
33149,"CNBTech.D_8 (Adware)"
33134,"Ogimant.A_187 (Trojan)"
33133,"Wauchos.AF_27 (Trojan)"
33132,"Wauchos.AF_26 (Trojan)"
33109,"GetNow.EPOT (Trojan)"
33107,"MacGyver.2803 (Virus)"
33075,"Ogimant.A_186 (Trojan)"
33040,"DownloadAssistant.APOT_2 (Trojan)"
33037,"Ogimant.A_185 (Trojan)"
33033,"Phorpiex.A_24 (Worm)"
33030,"ZAccess.EXJC (Trojan)"
33005,"InstallMonstr.FO_9 (Trojan)"
32994,"Androm.BISM (Trojan)"
32977,"SoftPulse.S_25 (Trojan)"
32961,"BrowseFox.BHPO (Trojan)"
32946,"Autoit.OV_16 (Trojan)"
32943,"Spatet.I_19 (Trojan)"
32939,"Injector.ANNO_2 (Trojan)"
32932,"Zbot.AAO_111 (Trojan)"
32917,"InstallMonstr.HD_5 (Trojan)"
32913,"Spatet.A_24 (Trojan)"
32902,"SoftPulse.SPOT_4 (Trojan)"
32891,"QQPass.OUO (Trojan)"
32889,"Exploit_SWF (Exploit)"
32882,"Injector.AMHP (Trojan)"
32880,"Spatet.I_18 (Trojan)"
32872,"OutBrowse.BSPO_45 (Trojan)"
32865,"Banload.SRV (Trojan)"
32852,"Injector.AMLY_2 (Trojan)"
32845,"MalAgent.H_2777 (Trojan)"
32839,"Wauchos.Q_23 (Trojan)"
32830,"VBInject.A_61 (Trojan)"
32687,"IBryte.AN_2 (Adware)"
32686,"Nebuler.CT_38 (Trojan)"
32631,"Allaple.E_5 (Worm)"
32584,"Androm.BIRN (Trojan)"
32520,"InstallCore.DN_2 (Adware)"
32461,"Waski.A_19 (Trojan)"
32438,"Waski.A_18 (Trojan)"
32343,"Injector.TF_4 (Trojan)"
32316,"FlyStudio.A_48 (Trojan)"
32275,"Gepys.B_8 (Trojan)"
32271,"Zbot.A_465 (Trojan)"
32263,"Dalexis.D_3 (Trojan)"
32255,"Kryptik.CXKU (Trojan)"
32247,"Injector.AUUJ (Trojan)"
32223,"MalAgent.H_1234 (Trojan)"
32194,"OutBrowse.BTPO_26 (Trojan)"
32181,"MalAgent.H_1233 (Trojan)"
32152,"Dalexis.C_8 (Trojan)"
32148,"Jerusalem.1730 (Virus)"
32133,"InstallMonstr.IEPO_2 (Trojan)"
32125,"66c.612 (Virus)"
32120,"Fareit.A_121 (Trojan)"
32118,"Fareit.A_120 (Trojan)"
32105,"InstallMonstr.IPPO_2 (Trojan)"
32102,"Ash.PIZZA (Virus)"
32093,"Dlhelper.CPOT_7 (Trojan)"
32062,"Injector.A_29 (Trojan)"
32057,"InstallCore.K (Trojan)"
32049,"InstallMonstr.HIPO_4 (Trojan)"
32037,"MalAgent.G_3949 (Trojan)"
32036,"Dlhelper.CPOT_6 (Trojan)"
32018,"MalAgent.H_2770 (Trojan)"
32015,"Kryptik.AWF_2 (Trojan)"
32010,"OutBrowse.BTPO_4 (Trojan)"
32005,"GetNow.FPOT (Trojan)"
32004,"InstallMonstr.HIPO_3 (Trojan)"
32003,"InstallMonstr.INPO_3 (Trojan)"
32002,"InstallMonstr.INPO_2 (Trojan)"
31961,"Orbus.A (Trojan)"
31959,"LoadMoney.AFA_31 (Adware)"
31952,"Vilsel.A_2 (Trojan)"
31947,"CrossRider.BXPO_3 (Trojan)"
31939,"InstallMonstr.CH (Trojan)"
31931,"OutBrowse.BSPO_39 (Trojan)"
31890,"Dalexis.D_2 (Trojan)"
31889,"OutBrowse.BSPO_26 (Trojan)"
31886,"OutBrowse.BSPO_23 (Trojan)"
31881,"SoftPulse.W_8 (Trojan)"
31866,"Wimg.A_8 (Trojan)"
31856,"Injector.AK_4 (Trojan)"
31849,"MultiPlug.ED_56 (Adware)"
31817,"MalAgent.H_2752 (Trojan)"
31808,"OutBrowse.BA_4 (Trojan)"
31803,"Verti.J_2 (Trojan)"
31802,"Soft32Downloader.C_20 (Trojan)"
31800,"Agent.NRY_2 (Trojan)"
31784,"ICLoader.DW (Adware)"
31783,"Hupigon.A_11 (Trojan)"
31770,"Agent.NRT_3 (Trojan)"
31765,"OutBrowse.BSPO_11 (Trojan)"
31756,"BrowseFox.HPOT_3 (Trojan)"
31751,"ICLoader.DY (Adware)"
31746,"AirAdInstaller.E_8 (Trojan)"
31728,"MalAgent.G_3922 (Trojan)"
31722,"MalAgent.G_3920 (Trojan)"
31705,"MalAgent.G_3919 (Trojan)"
31701,"InstallCore.ES_6 (Trojan)"
31688,"InstallCore.FO (Trojan)"
31676,"CrossRider.BMPO (Trojan)"
31671,"Injector.AUNO (Trojan)"
31670,"Beaugrit.G (Trojan)"
31669,"Waski.F_7 (Trojan)"
31667,"Kryptik.CWXM (Trojan)"
31664,"MalAgent.H_1211 (Trojan)"
31662,"Ogimant.A_181 (Trojan)"
31643,"MultiPlug.ED_50 (Adware)"
31641,"MalAgent.H_2736 (Trojan)"
31634,"EoRezo.AJ_8 (Adware)"
31633,"CrossRider.BXPO_2 (Trojan)"
31629,"Ogimant.A_176 (Trojan)"
31625,"Ogimant.A_175 (Trojan)"
31616,"Amonetize.DFPO (Trojan)"
31607,"Multibar.DQPO (Trojan)"
31605,"IBryte.BA_2 (Adware)"
31603,"MultiPlug.ED_46 (Adware)"
31595,"Ogimant.A_172 (Trojan)"
31572,"Verti.JPOT (Trojan)"
31556,"AirAdInstaller.EPOT_2 (Trojan)"
31549,"BrowseFox.H_59 (Trojan)"
31540,"MultiPlug.M_3 (Adware)"
31539,"Solimba.AK_11 (Trojan)"
31533,"OutBrowse.BS_120 (Trojan)"
31525,"BrowseFox.H_58 (Trojan)"
31519,"MSWord.M (Exploit)"
31518,"InstallMonstr.INPO (Trojan)"
31505,"IBryte.BZ (Adware)"
31498,"AirAdInstaller.E_7 (Trojan)"
31486,"Kraddare.HX_8 (Adware)"
31485,"AutoIt.B_7 (Worm)"
31478,"InstallMonstr.HIPO (Trojan)"
31447,"Farfli.BIR (Trojan)"
31435,"Conduit.R_7 (Trojan)"
31429,"MalAgent.H_2729 (Trojan)"
31425,"Virut.A_13 (Virus)"
31422,"Roadstar.A (Trojan)"
31410,"MalAgent.H_2725 (Trojan)"
31409,"MultiPlug.ED_43 (Adware)"
31407,"MultiPlug.EG_2 (Adware)"
31390,"Kryptik.BSDL (Trojan)"
31384,"Amonetize.CU (Trojan)"
31373,"MalAgent.H_2718 (Trojan)"
31361,"MalAgent.H_2717 (Trojan)"
31355,"Malformed.exe.MP.7 (Exploit)"
31318,"Soft32Downloader.C_15 (Trojan)"
31289,"SoftPulse.WPOT (Trojan)"
31279,"Malformed.pdf.MP.78 (Exploit)"
31253,"MalAgent.H_2710 (Trojan)"
31236,"iBryte.D_3 (Trojan)"
31224,"SkySTools.A_2 (Trojan)"
31207,"InstallMonstr.IE_2 (Trojan)"
31200,"BrowseFox.H_53 (Trojan)"
31189,"MalAgent.H_2707 (Trojan)"
31188,"Kuluoz.D_6 (Trojan)"
31185,"BrowseFox.HPOT (Trojan)"
31176,"MalAgent.H_2706 (Trojan)"
31173,"BrowseFox.H_51 (Trojan)"
31163,"MalAgent.H_2703 (Trojan)"
31155,"Soft32Downloader.C_14 (Trojan)"
31151,"CrossRider.BM_13 (Trojan)"
31148,"Soft32Downloader.C_13 (Trojan)"
31144,"BrowseFox.H_49 (Trojan)"
31140,"InstallMonstr.IE (Trojan)"
31128,"MultiPlug.ED_38 (Adware)"
31123,"Keygen.BT (Trojan)"
31112,"InstallMonstr.IN (Trojan)"
31110,"AddLyrics.DM (Adware)"
31080,"FileTour.ID (Adware)"
31076,"BrowseFox.M_10 (Trojan)"
31065,"BrowseFox.H_47 (Trojan)"
31063,"BrowseFox.H_46 (Trojan)"
31059,"Otoit.PDAL (Trojan)"
31049,"InstallCore.B_12 (Trojan)"
31033,"Soft32Downloader.C_12 (Trojan)"
31026,"Ogimant.A_163 (Trojan)"
31021,"BrowseFox.H_44 (Trojan)"
31014,"InstallMonstr.HU (Trojan)"
31000,"MultiPlug.M_2 (Adware)"
30996,"MalAgent.H_2692 (Trojan)"
30993,"InstallMonstr.FG_3 (Trojan)"
30982,"Ogimant.A_162 (Trojan)"
30981,"IBryte.CA (Adware)"
30973,"Injector.BGFX (Trojan)"
30953,"PvLogNetProtector.A_2 (Adware)"
30931,"OutBrowse.BS_52 (Trojan)"
30906,"Elenoocka.A_9 (Trojan)"
30900,"Nepoe.TH (Trojan)"
30887,"Banload.UWF (Trojan)"
30854,"Crossrider.A_14 (Adware)"
30841,"Malformed.exe.TL.1 (Exploit)"
30765,"OutBrowse.BS_29 (Trojan)"
30700,"OutBrowse.BS_22 (Trojan)"
30603,"MalAgent.G_4307 (Trojan)"
30597,"Malformed.pdf.TL.5 (Exploit)"
30583,"MalAgent.G_4300 (Trojan)"
30559,"MalAgent.G_4292 (Trojan)"
30542,"MalAgent.G_4284 (Trojan)"
30538,"Redirector.PSY (Trojan)"
30535,"MalAgent.G_4279 (Trojan)"
30528,"MalAgent.G_4274 (Trojan)"
30524,"MalAgent.G_4272 (Trojan)"
30437,"Artemis_32 (Trojan)"
30433,"InstallCore_28 (Adware)"
30402,"Kraddare.HX_6 (Adware)"
30363,"Koobface.FRQ (Worm)"
30351,"Malformed.tmp.OT.1 (Exploit)"
30325,"MalAgent.G_4225 (Trojan)"
30269,"MalAgent.G_4217 (Trojan)"
30191,"Poison.FMWC (Trojan)"
30159,"Loadwar.D_2 (Adware)"
30127,"MalAgent.G_4182 (Trojan)"
30032,"Blacole.gen_25 (Exploit)"
29972,"MalAgent.G_3867 (Trojan)"
29927,"MyWebSearch.Z (Trojan)"
29924,"AutoRun.AEH (Worm)"
29915,"MalAgent.G_4117 (Trojan)"
29905,"MalAgent.G_4111 (Trojan)"
29868,"Qhost.PGA (Trojan)"
29846,"Banload.AB_3 (Trojan)"
29814,"Tepfer.CORO (Trojan)"
29810,"Gumblar.AF (Trojan)"
29783,"MalAgent.POG (Trojan)"
29761,"MalAgent.G_4089 (Trojan)"
29744,"MalAgent.G_4086 (Trojan)"
29743,"MalAgent.G_4085 (Trojan)"
29730,"Koobface.KD (Worm)"
29714,"MalAgent.G_4077 (Trojan)"
29691,"MalAgent.ML_12 (Trojan)"
29667,"Trustezeb.BRD#email_2 (Trojan)"
29643,"MalAgent.IOH (Trojan)"
29641,"Small.ABJ_2 (Trojan)"
29630,"MalAgent.IOF (Trojan)"
29612,"MalAgent.ML_4 (Trojan)"
29597,"Dropper.GEN_759 (Trojan)"
29583,"MalAgent.G_4053 (Trojan)"
29566,"MalAgent.G_4049 (Trojan)"
29564,"MalAgent.G_4048 (Trojan)"
29544,"Downloader.RKM (Trojan)"
29510,"MalAgent.UIL (Trojan)"
29502,"MalAgent.UIE (Trojan)"
29490,"MalAgent.CN2_14 (Trojan)"
29465,"MalAgent.WAB (Trojan)"
29457,"MalAgent.CN2_9 (Trojan)"
29421,"MalAgent.DE_9 (Trojan)"
29396,"Tracur.AC_2 (Trojan)"
29351,"Malagent.BN2_17 (Trojan)"
29346,"Malagent.BN2_13 (Trojan)"
29345,"Malagent.BN2_12 (Trojan)"
29344,"Malagent.BN2_11 (Trojan)"
29334,"CVE-2010-3333_2 (Trojan)"
29316,"MalAgent.G_3845 (Trojan)"
29310,"VB.ADHO_2 (Spyware)"
29309,"Malagent.SN_2 (Trojan)"
29293,"VBNA.UTV (Worm)"
29279,"OutBrowse.R (Adware)"
29212,"MalAgent.H_2682 (Trojan)"
29210,"Blacole.gen_24 (Trojan)"
29194,"Kraddare.IG_5 (Adware)"
29132,"Blacole.gen_23 (Trojan)"
29131,"Blacole.gen_22 (Exploit)"
29074,"Artemis.H (Trojan)"
