"_bkt","_cd","_eventtype_color","_indextime","_raw","_serial","_si","_sourcetype","_subsecond","_time",eventtype,host,index,linecount,"metric.labels.instance_name","metric.type",metricKind,"points{}.interval.endTime","points{}.interval.startTime","points{}.value.doubleValue",punct,"resource.labels.instance_id","resource.labels.project_id","resource.labels.zone","resource.type",source,sourcetype,"splunk_server","splunk_server_group",tag,"tag::eventtype",timestamp,valueType
"gcp_metrics~1~FF2D585F-A9D3-4BB3-B752-80C3045D397A","1:53295",,1643796372,"{""metric"": {""labels"": {""instance_name"": ""app-instance-1""}, ""type"": ""compute.googleapis.com/instance/cpu/utilization""}, ""resource"": {""type"": ""gce_instance"", ""labels"": {""project_id"": ""pauld-gcp-project"", ""instance_id"": ""2960055703714448585"", ""zone"": ""us-west1-b""}}, ""metricKind"": ""GAUGE"", ""valueType"": ""DOUBLE"", ""points"": [{""interval"": {""startTime"": ""2022-02-02T10:04:00Z"", ""endTime"": ""2022-02-02T10:04:00Z""}, ""value"": {""doubleValue"": 0.003684034539553238}}]}",10,"ip-172-31-43-68.eu-west-1.compute.internal
gcp_metrics","google:gcp:monitoring",".0","1643796240.0",,None,"gcp_metrics",1,"app-instance-1","compute.googleapis.com/instance/cpu/utilization",GAUGE,"2022-02-02T10:04:00Z","2022-02-02T10:04:00Z","0.003684034539553238","{"""":_{"""":_{"""":_""--""},_"""":_""..///""},_"""":_{"""":_"""",_""",2960055703714448585,"pauld-gcp-project","us-west1-b","gce_instance","pauld-gcp-project:compute.googleapis.com/instance/cpu/utilization","google:gcp:monitoring","ip-172-31-43-68.eu-west-1.compute.internal",,,,none,DOUBLE
"gcp_metrics~1~FF2D585F-A9D3-4BB3-B752-80C3045D397A","1:53279",,1643796372,"{""metric"": {""labels"": {""instance_name"": ""app-instance-2""}, ""type"": ""compute.googleapis.com/instance/cpu/utilization""}, ""resource"": {""type"": ""gce_instance"", ""labels"": {""instance_id"": ""2859763823601143122"", ""project_id"": ""pauld-gcp-project"", ""zone"": ""us-central1-a""}}, ""metricKind"": ""GAUGE"", ""valueType"": ""DOUBLE"", ""points"": [{""interval"": {""startTime"": ""2022-02-02T10:04:00Z"", ""endTime"": ""2022-02-02T10:04:00Z""}, ""value"": {""doubleValue"": 0.0006062424448401771}}]}",11,"ip-172-31-43-68.eu-west-1.compute.internal
gcp_metrics","google:gcp:monitoring",".0","1643796240.0",,None,"gcp_metrics",1,"app-instance-2","compute.googleapis.com/instance/cpu/utilization",GAUGE,"2022-02-02T10:04:00Z","2022-02-02T10:04:00Z","0.0006062424448401771","{"""":_{"""":_{"""":_""--""},_"""":_""..///""},_"""":_{"""":_"""",_""",2859763823601143122,"pauld-gcp-project","us-central1-a","gce_instance","pauld-gcp-project:compute.googleapis.com/instance/cpu/utilization","google:gcp:monitoring","ip-172-31-43-68.eu-west-1.compute.internal",,,,none,DOUBLE
"gcp_metrics~1~FF2D585F-A9D3-4BB3-B752-80C3045D397A","1:53264",,1643796372,"{""metric"": {""labels"": {""instance_name"": ""instance-1""}, ""type"": ""compute.googleapis.com/instance/cpu/utilization""}, ""resource"": {""type"": ""gce_instance"", ""labels"": {""zone"": ""us-central1-a"", ""instance_id"": ""265945185632234387"", ""project_id"": ""pauld-gcp-project""}}, ""metricKind"": ""GAUGE"", ""valueType"": ""DOUBLE"", ""points"": [{""interval"": {""startTime"": ""2022-02-02T10:04:00Z"", ""endTime"": ""2022-02-02T10:04:00Z""}, ""value"": {""doubleValue"": 0.007676943178739748}}]}",12,"ip-172-31-43-68.eu-west-1.compute.internal
gcp_metrics","google:gcp:monitoring",".0","1643796240.0",,None,"gcp_metrics",1,"instance-1","compute.googleapis.com/instance/cpu/utilization",GAUGE,"2022-02-02T10:04:00Z","2022-02-02T10:04:00Z","0.007676943178739748","{"""":_{"""":_{"""":_""-""},_"""":_""..///""},_"""":_{"""":_"""",_""""",265945185632234387,"pauld-gcp-project","us-central1-a","gce_instance","pauld-gcp-project:compute.googleapis.com/instance/cpu/utilization","google:gcp:monitoring","ip-172-31-43-68.eu-west-1.compute.internal",,,,none,DOUBLE
"gcp_metrics~1~FF2D585F-A9D3-4BB3-B752-80C3045D397A","1:52172",,1643796252,"{""metric"": {""labels"": {""instance_name"": ""db-2""}, ""type"": ""compute.googleapis.com/instance/cpu/utilization""}, ""resource"": {""type"": ""gce_instance"", ""labels"": {""zone"": ""us-central1-a"", ""project_id"": ""adept-lodge-251409"", ""instance_id"": ""6850204215896052188""}}, ""metricKind"": ""GAUGE"", ""valueType"": ""DOUBLE"", ""points"": [{""interval"": {""startTime"": ""2022-02-02T10:01:00Z"", ""endTime"": ""2022-02-02T10:01:00Z""}, ""value"": {""doubleValue"": 0.009107000116758475}}]}",13,"ip-172-31-43-68.eu-west-1.compute.internal
gcp_metrics","google:gcp:monitoring",".0","1643796060.0",,None,"gcp_metrics",1,"db-2","compute.googleapis.com/instance/cpu/utilization",GAUGE,"2022-02-02T10:01:00Z","2022-02-02T10:01:00Z","0.009107000116758475","{"""":_{"""":_{"""":_""-""},_"""":_""..///""},_"""":_{"""":_"""",_""""",6850204215896052188,"adept-lodge-251409","us-central1-a","gce_instance","adept-lodge-251409:compute.googleapis.com/instance/cpu/utilization","google:gcp:monitoring","ip-172-31-43-68.eu-west-1.compute.internal",,,,none,DOUBLE
"gcp_metrics~1~FF2D585F-A9D3-4BB3-B752-80C3045D397A","1:52157",,1643796252,"{""metric"": {""labels"": {""instance_name"": ""db""}, ""type"": ""compute.googleapis.com/instance/cpu/utilization""}, ""resource"": {""type"": ""gce_instance"", ""labels"": {""zone"": ""us-central1-a"", ""instance_id"": ""5549871715636060291"", ""project_id"": ""adept-lodge-251409""}}, ""metricKind"": ""GAUGE"", ""valueType"": ""DOUBLE"", ""points"": [{""interval"": {""startTime"": ""2022-02-02T10:01:00Z"", ""endTime"": ""2022-02-02T10:01:00Z""}, ""value"": {""doubleValue"": 0.007189443546030815}}]}",14,"ip-172-31-43-68.eu-west-1.compute.internal
gcp_metrics","google:gcp:monitoring",".0","1643796060.0",,None,"gcp_metrics",1,db,"compute.googleapis.com/instance/cpu/utilization",GAUGE,"2022-02-02T10:01:00Z","2022-02-02T10:01:00Z","0.007189443546030815","{"""":_{"""":_{"""":_""""},_"""":_""..///""},_"""":_{"""":_"""",_"""":",5549871715636060291,"adept-lodge-251409","us-central1-a","gce_instance","adept-lodge-251409:compute.googleapis.com/instance/cpu/utilization","google:gcp:monitoring","ip-172-31-43-68.eu-west-1.compute.internal",,,,none,DOUBLE
"gcp_metrics~1~FF2D585F-A9D3-4BB3-B752-80C3045D397A","1:51017",,1643796194,"{""metric"": {""labels"": {""instance_name"": ""app-instance-1""}, ""type"": ""compute.googleapis.com/instance/cpu/utilization""}, ""resource"": {""type"": ""gce_instance"", ""labels"": {""instance_id"": ""2960055703714448585"", ""project_id"": ""pauld-gcp-project"", ""zone"": ""us-west1-b""}}, ""metricKind"": ""GAUGE"", ""valueType"": ""DOUBLE"", ""points"": [{""interval"": {""startTime"": ""2022-02-02T10:01:00Z"", ""endTime"": ""2022-02-02T10:01:00Z""}, ""value"": {""doubleValue"": 0.0037876708630328435}}]}",15,"ip-172-31-43-68.eu-west-1.compute.internal
gcp_metrics","google:gcp:monitoring",".0","1643796060.0",,None,"gcp_metrics",1,"app-instance-1","compute.googleapis.com/instance/cpu/utilization",GAUGE,"2022-02-02T10:01:00Z","2022-02-02T10:01:00Z","0.0037876708630328435","{"""":_{"""":_{"""":_""--""},_"""":_""..///""},_"""":_{"""":_"""",_""",2960055703714448585,"pauld-gcp-project","us-west1-b","gce_instance","pauld-gcp-project:compute.googleapis.com/instance/cpu/utilization","google:gcp:monitoring","ip-172-31-43-68.eu-west-1.compute.internal",,,,none,DOUBLE
"gcp_metrics~1~FF2D585F-A9D3-4BB3-B752-80C3045D397A","1:51001",,1643796194,"{""metric"": {""labels"": {""instance_name"": ""app-instance-2""}, ""type"": ""compute.googleapis.com/instance/cpu/utilization""}, ""resource"": {""type"": ""gce_instance"", ""labels"": {""instance_id"": ""2859763823601143122"", ""project_id"": ""pauld-gcp-project"", ""zone"": ""us-central1-a""}}, ""metricKind"": ""GAUGE"", ""valueType"": ""DOUBLE"", ""points"": [{""interval"": {""startTime"": ""2022-02-02T10:01:00Z"", ""endTime"": ""2022-02-02T10:01:00Z""}, ""value"": {""doubleValue"": 0.000553048227498228}}]}",16,"ip-172-31-43-68.eu-west-1.compute.internal
gcp_metrics","google:gcp:monitoring",".0","1643796060.0",,None,"gcp_metrics",1,"app-instance-2","compute.googleapis.com/instance/cpu/utilization",GAUGE,"2022-02-02T10:01:00Z","2022-02-02T10:01:00Z","0.000553048227498228","{"""":_{"""":_{"""":_""--""},_"""":_""..///""},_"""":_{"""":_"""",_""",2859763823601143122,"pauld-gcp-project","us-central1-a","gce_instance","pauld-gcp-project:compute.googleapis.com/instance/cpu/utilization","google:gcp:monitoring","ip-172-31-43-68.eu-west-1.compute.internal",,,,none,DOUBLE
"gcp_metrics~1~FF2D585F-A9D3-4BB3-B752-80C3045D397A","1:50986",,1643796194,"{""metric"": {""labels"": {""instance_name"": ""instance-1""}, ""type"": ""compute.googleapis.com/instance/cpu/utilization""}, ""resource"": {""type"": ""gce_instance"", ""labels"": {""project_id"": ""pauld-gcp-project"", ""zone"": ""us-central1-a"", ""instance_id"": ""265945185632234387""}}, ""metricKind"": ""GAUGE"", ""valueType"": ""DOUBLE"", ""points"": [{""interval"": {""startTime"": ""2022-02-02T10:01:00Z"", ""endTime"": ""2022-02-02T10:01:00Z""}, ""value"": {""doubleValue"": 0.009634205371802788}}]}",17,"ip-172-31-43-68.eu-west-1.compute.internal
gcp_metrics","google:gcp:monitoring",".0","1643796060.0",,None,"gcp_metrics",1,"instance-1","compute.googleapis.com/instance/cpu/utilization",GAUGE,"2022-02-02T10:01:00Z","2022-02-02T10:01:00Z","0.009634205371802788","{"""":_{"""":_{"""":_""-""},_"""":_""..///""},_"""":_{"""":_"""",_""""",265945185632234387,"pauld-gcp-project","us-central1-a","gce_instance","pauld-gcp-project:compute.googleapis.com/instance/cpu/utilization","google:gcp:monitoring","ip-172-31-43-68.eu-west-1.compute.internal",,,,none,DOUBLE
"gcp_metrics~1~FF2D585F-A9D3-4BB3-B752-80C3045D397A","1:49905",,1643796011,"{""metric"": {""labels"": {""instance_name"": ""app-instance-1""}, ""type"": ""compute.googleapis.com/instance/cpu/utilization""}, ""resource"": {""type"": ""gce_instance"", ""labels"": {""instance_id"": ""2960055703714448585"", ""zone"": ""us-west1-b"", ""project_id"": ""pauld-gcp-project""}}, ""metricKind"": ""GAUGE"", ""valueType"": ""DOUBLE"", ""points"": [{""interval"": {""startTime"": ""2022-02-02T09:58:00Z"", ""endTime"": ""2022-02-02T09:58:00Z""}, ""value"": {""doubleValue"": 0.003879751998894913}}]}",18,"ip-172-31-43-68.eu-west-1.compute.internal
gcp_metrics","google:gcp:monitoring",".0","1643795880.0",,None,"gcp_metrics",1,"app-instance-1","compute.googleapis.com/instance/cpu/utilization",GAUGE,"2022-02-02T09:58:00Z","2022-02-02T09:58:00Z","0.003879751998894913","{"""":_{"""":_{"""":_""--""},_"""":_""..///""},_"""":_{"""":_"""",_""",2960055703714448585,"pauld-gcp-project","us-west1-b","gce_instance","pauld-gcp-project:compute.googleapis.com/instance/cpu/utilization","google:gcp:monitoring","ip-172-31-43-68.eu-west-1.compute.internal",,,,none,DOUBLE
"gcp_metrics~1~FF2D585F-A9D3-4BB3-B752-80C3045D397A","1:49889",,1643796011,"{""metric"": {""labels"": {""instance_name"": ""app-instance-2""}, ""type"": ""compute.googleapis.com/instance/cpu/utilization""}, ""resource"": {""type"": ""gce_instance"", ""labels"": {""instance_id"": ""2859763823601143122"", ""zone"": ""us-central1-a"", ""project_id"": ""pauld-gcp-project""}}, ""metricKind"": ""GAUGE"", ""valueType"": ""DOUBLE"", ""points"": [{""interval"": {""startTime"": ""2022-02-02T09:58:00Z"", ""endTime"": ""2022-02-02T09:58:00Z""}, ""value"": {""doubleValue"": 0.0005660304556471373}}]}",19,"ip-172-31-43-68.eu-west-1.compute.internal
gcp_metrics","google:gcp:monitoring",".0","1643795880.0",,None,"gcp_metrics",1,"app-instance-2","compute.googleapis.com/instance/cpu/utilization",GAUGE,"2022-02-02T09:58:00Z","2022-02-02T09:58:00Z","0.0005660304556471373","{"""":_{"""":_{"""":_""--""},_"""":_""..///""},_"""":_{"""":_"""",_""",2859763823601143122,"pauld-gcp-project","us-central1-a","gce_instance","pauld-gcp-project:compute.googleapis.com/instance/cpu/utilization","google:gcp:monitoring","ip-172-31-43-68.eu-west-1.compute.internal",,,,none,DOUBLE
"gcp_metrics~1~FF2D585F-A9D3-4BB3-B752-80C3045D397A","1:49874",,1643796011,"{""metric"": {""labels"": {""instance_name"": ""instance-1""}, ""type"": ""compute.googleapis.com/instance/cpu/utilization""}, ""resource"": {""type"": ""gce_instance"", ""labels"": {""zone"": ""us-central1-a"", ""instance_id"": ""265945185632234387"", ""project_id"": ""pauld-gcp-project""}}, ""metricKind"": ""GAUGE"", ""valueType"": ""DOUBLE"", ""points"": [{""interval"": {""startTime"": ""2022-02-02T09:58:00Z"", ""endTime"": ""2022-02-02T09:58:00Z""}, ""value"": {""doubleValue"": 0.009777431897013382}}]}",20,"ip-172-31-43-68.eu-west-1.compute.internal
gcp_metrics","google:gcp:monitoring",".0","1643795880.0",,None,"gcp_metrics",1,"instance-1","compute.googleapis.com/instance/cpu/utilization",GAUGE,"2022-02-02T09:58:00Z","2022-02-02T09:58:00Z","0.009777431897013382","{"""":_{"""":_{"""":_""-""},_"""":_""..///""},_"""":_{"""":_"""",_""""",265945185632234387,"pauld-gcp-project","us-central1-a","gce_instance","pauld-gcp-project:compute.googleapis.com/instance/cpu/utilization","google:gcp:monitoring","ip-172-31-43-68.eu-west-1.compute.internal",,,,none,DOUBLE
"gcp_metrics~1~FF2D585F-A9D3-4BB3-B752-80C3045D397A","1:50271",,1643796011,"{""metric"": {""labels"": {""instance_name"": ""db-2""}, ""type"": ""compute.googleapis.com/instance/cpu/utilization""}, ""resource"": {""type"": ""gce_instance"", ""labels"": {""zone"": ""us-central1-a"", ""instance_id"": ""6850204215896052188"", ""project_id"": ""adept-lodge-251409""}}, ""metricKind"": ""GAUGE"", ""valueType"": ""DOUBLE"", ""points"": [{""interval"": {""startTime"": ""2022-02-02T09:57:00Z"", ""endTime"": ""2022-02-02T09:57:00Z""}, ""value"": {""doubleValue"": 0.01154569955245582}}]}",21,"ip-172-31-43-68.eu-west-1.compute.internal
gcp_metrics","google:gcp:monitoring",".0","1643795820.0",,None,"gcp_metrics",1,"db-2","compute.googleapis.com/instance/cpu/utilization",GAUGE,"2022-02-02T09:57:00Z","2022-02-02T09:57:00Z","0.01154569955245582","{"""":_{"""":_{"""":_""-""},_"""":_""..///""},_"""":_{"""":_"""",_""""",6850204215896052188,"adept-lodge-251409","us-central1-a","gce_instance","adept-lodge-251409:compute.googleapis.com/instance/cpu/utilization","google:gcp:monitoring","ip-172-31-43-68.eu-west-1.compute.internal",,,,none,DOUBLE
