"_time",host,instance,index,object,"processor_idle_time","tmp_epochtime"
"2021-07-01T16:44:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"98.032241",1625157840
"2021-07-01T16:44:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.302543",1625157870
"2021-07-01T16:45:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"98.161304",1625157900
"2021-07-01T16:45:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.472683",1625157930
"2021-07-01T16:46:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.920006",1625157960
"2021-07-01T16:46:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"85.236850",1625157990
"2021-07-01T16:47:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.853291",1625158020
"2021-07-01T16:47:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"92.085991",1625158050
"2021-07-01T16:48:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"98.092666",1625158080
"2021-07-01T16:48:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.147508",1625158110
"2021-07-01T16:49:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"98.015275",1625158140
"2021-07-01T16:49:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.796442",1625158170
"2021-07-01T16:50:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"98.040023",1625158200
"2021-07-01T16:50:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.548486",1625158230
"2021-07-01T16:51:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"98.095389",1625158260
"2021-07-01T16:51:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"89.023166",1625158290
"2021-07-01T16:52:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.911080",1625158320
"2021-07-01T16:52:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.688351",1625158350
"2021-07-01T16:53:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.998004",1625158380
"2021-07-01T16:53:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.749622",1625158410
"2021-07-01T16:54:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.892412",1625158440
"2021-07-01T16:54:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.848161",1625158470
"2021-07-01T16:55:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.854130",1625158500
"2021-07-01T16:55:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.624354",1625158530
"2021-07-01T16:56:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.897133",1625158560
"2021-07-01T16:56:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"84.528423",1625158590
"2021-07-01T16:57:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.522743",1625158620
"2021-07-01T16:57:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.772003",1625158650
"2021-07-01T16:58:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.576323",1625158680
"2021-07-01T16:58:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.409843",1625158710
"2021-07-01T16:59:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.745375",1625158740
"2021-07-01T16:59:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.526129",1625158770
"2021-07-01T17:00:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.961520",1625158800
"2021-07-01T17:00:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.942655",1625158830
"2021-07-01T17:01:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.281369",1625158860
"2021-07-01T17:01:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"88.649157",1625158890
"2021-07-01T17:02:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.861856",1625158920
"2021-07-01T17:02:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.717147",1625158950
"2021-07-01T17:03:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.948364",1625158980
"2021-07-01T17:03:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.296735",1625159010
"2021-07-01T17:04:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"98.144188",1625159040
"2021-07-01T17:04:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.763548",1625159070
"2021-07-01T17:05:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.952977",1625159100
"2021-07-01T17:05:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.600575",1625159130
"2021-07-01T17:06:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.924216",1625159160
"2021-07-01T17:06:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"84.780431",1625159190
"2021-07-01T17:07:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.989565",1625159220
"2021-07-01T17:07:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.471577",1625159250
"2021-07-01T17:08:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.972333",1625159280
"2021-07-01T17:08:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.550712",1625159310
"2021-07-01T17:09:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.848931",1625159340
"2021-07-01T17:09:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.108429",1625159370
"2021-07-01T17:10:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.882124",1625159400
"2021-07-01T17:10:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.494175",1625159430
"2021-07-01T17:11:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.965208",1625159460
"2021-07-01T17:11:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"89.140772",1625159490
"2021-07-01T17:12:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.525000",1625159520
"2021-07-01T17:12:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.756957",1625159550
"2021-07-01T17:13:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.657640",1625159580
"2021-07-01T17:13:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.959008",1625159610
"2021-07-01T17:14:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"98.144365",1625159640
"2021-07-01T17:14:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.515234",1625159670
"2021-07-01T17:15:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.900953",1625159700
"2021-07-01T17:15:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"92.012170",1625159730
"2021-07-01T17:16:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.938748",1625159760
"2021-07-01T17:16:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"84.645712",1625159790
"2021-07-01T17:17:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.625117",1625159820
"2021-07-01T17:17:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.391285",1625159850
"2021-07-01T17:18:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.759256",1625159880
"2021-07-01T17:18:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.811758",1625159910
"2021-07-01T17:19:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.778497",1625159940
"2021-07-01T17:19:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.353495",1625159970
"2021-07-01T17:20:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.733359",1625160000
"2021-07-01T17:20:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.554994",1625160030
"2021-07-01T17:21:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.994421",1625160060
"2021-07-01T17:21:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"89.225511",1625160090
"2021-07-01T17:22:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.996109",1625160120
"2021-07-01T17:22:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.365956",1625160150
"2021-07-01T17:23:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.381056",1625160180
"2021-07-01T17:23:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.674452",1625160210
"2021-07-01T17:24:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.913788",1625160240
"2021-07-01T17:24:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.832224",1625160270
"2021-07-01T17:25:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.766757",1625160300
"2021-07-01T17:25:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.871233",1625160330
"2021-07-01T17:26:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"98.061458",1625160360
"2021-07-01T17:26:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"85.655597",1625160390
"2021-07-01T17:27:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.645206",1625160420
"2021-07-01T17:27:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.634894",1625160450
"2021-07-01T17:28:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.633244",1625160480
"2021-07-01T17:28:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"92.064466",1625160510
"2021-07-01T17:29:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.740392",1625160540
"2021-07-01T17:29:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.738047",1625160570
"2021-07-01T17:30:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.703726",1625160600
"2021-07-01T17:30:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.779589",1625160630
"2021-07-01T17:31:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"98.021323",1625160660
"2021-07-01T17:31:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"89.199769",1625160690
"2021-07-01T17:32:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.950833",1625160720
"2021-07-01T17:32:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.679580",1625160750
"2021-07-01T17:33:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.600088",1625160780
"2021-07-01T17:33:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.613073",1625160810
"2021-07-01T17:34:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.904163",1625160840
"2021-07-01T17:34:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.721771",1625160870
"2021-07-01T17:35:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.932000",1625160900
"2021-07-01T17:35:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.988416",1625160930
"2021-07-01T17:36:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.914307",1625160960
"2021-07-01T17:36:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"84.558977",1625160990
"2021-07-01T17:37:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.998391",1625161020
"2021-07-01T17:37:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.874743",1625161050
"2021-07-01T17:38:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.910176",1625161080
"2021-07-01T17:38:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.627730",1625161110
"2021-07-01T17:39:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.750934",1625161140
"2021-07-01T17:39:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.751772",1625161170
"2021-07-01T17:40:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.943720",1625161200
"2021-07-01T17:40:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"64.127186",1625161230
"2021-07-01T17:41:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"84.735303",1625161260
"2021-07-01T17:41:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"89.128741",1625161290
"2021-07-01T17:42:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.789239",1625161320
"2021-07-01T17:42:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.720914",1625161350
"2021-07-01T17:43:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.279306",1625161380
"2021-07-01T17:43:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.820634",1625161410
"2021-07-01T17:44:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.861904",1625161440
"2021-07-01T17:44:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.450517",1625161470
"2021-07-01T17:45:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.869707",1625161500
"2021-07-01T17:45:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.550533",1625161530
"2021-07-01T17:46:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.892663",1625161560
"2021-07-01T17:46:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"84.531221",1625161590
"2021-07-01T17:47:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.853633",1625161620
"2021-07-01T17:47:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.873622",1625161650
"2021-07-01T17:48:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.945118",1625161680
"2021-07-01T17:48:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.747127",1625161710
"2021-07-01T17:49:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"98.044064",1625161740
"2021-07-01T17:49:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.949164",1625161770
"2021-07-01T17:50:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.880341",1625161800
"2021-07-01T17:50:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.747864",1625161830
"2021-07-01T17:51:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.983187",1625161860
"2021-07-01T17:51:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"89.423650",1625161890
"2021-07-01T17:52:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"98.057473",1625161920
"2021-07-01T17:52:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.555722",1625161950
"2021-07-01T17:53:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.809200",1625161980
"2021-07-01T17:53:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.731534",1625162010
"2021-07-01T17:54:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"98.018041",1625162040
"2021-07-01T17:54:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.846898",1625162070
"2021-07-01T17:55:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"98.024207",1625162100
"2021-07-01T17:55:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.498803",1625162130
"2021-07-01T17:56:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.800068",1625162160
"2021-07-01T17:56:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"84.522326",1625162190
"2021-07-01T17:57:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.940277",1625162220
"2021-07-01T17:57:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.619234",1625162250
"2021-07-01T17:58:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"98.004098",1625162280
"2021-07-01T17:58:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"92.005218",1625162310
"2021-07-01T17:59:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.984408",1625162340
"2021-07-01T17:59:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.791931",1625162370
"2021-07-01T18:00:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.991995",1625162400
"2021-07-01T18:00:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.588509",1625162430
"2021-07-01T18:01:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.999486",1625162460
"2021-07-01T18:01:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"89.176413",1625162490
"2021-07-01T18:02:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"98.176163",1625162520
"2021-07-01T18:02:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.799995",1625162550
"2021-07-01T18:03:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.872278",1625162580
"2021-07-01T18:03:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.450093",1625162610
"2021-07-01T18:04:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.800045",1625162640
"2021-07-01T18:04:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.287399",1625162670
"2021-07-01T18:05:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"98.218720",1625162700
"2021-07-01T18:05:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"92.019610",1625162730
"2021-07-01T18:06:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.900674",1625162760
"2021-07-01T18:06:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"84.520858",1625162790
"2021-07-01T18:07:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.642244",1625162820
"2021-07-01T18:07:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"92.066359",1625162850
"2021-07-01T18:08:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.747246",1625162880
"2021-07-01T18:08:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.310688",1625162910
"2021-07-01T18:09:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"98.068981",1625162940
"2021-07-01T18:09:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.439298",1625162970
"2021-07-01T18:10:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"98.055932",1625163000
"2021-07-01T18:10:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.786580",1625163030
"2021-07-01T18:11:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.690053",1625163060
"2021-07-01T18:11:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"89.175079",1625163090
"2021-07-01T18:12:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"98.146285",1625163120
"2021-07-01T18:12:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.713240",1625163150
"2021-07-01T18:13:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"98.088166",1625163180
"2021-07-01T18:13:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.402610",1625163210
"2021-07-01T18:14:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.999507",1625163240
"2021-07-01T18:14:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.274899",1625163270
"2021-07-01T18:15:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"98.199612",1625163300
"2021-07-01T18:15:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.660216",1625163330
"2021-07-01T18:16:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.816876",1625163360
"2021-07-01T18:16:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"84.241874",1625163390
"2021-07-01T18:17:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"98.016337",1625163420
"2021-07-01T18:17:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.679914",1625163450
"2021-07-01T18:18:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"98.097400",1625163480
"2021-07-01T18:18:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.877205",1625163510
"2021-07-01T18:19:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.950946",1625163540
"2021-07-01T18:19:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.670509",1625163570
"2021-07-01T18:20:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.390594",1625163600
"2021-07-01T18:20:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.758748",1625163630
"2021-07-01T18:21:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.943852",1625163660
"2021-07-01T18:21:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"89.069495",1625163690
"2021-07-01T18:22:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.733791",1625163720
"2021-07-01T18:22:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.529161",1625163750
"2021-07-01T18:23:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"98.168006",1625163780
"2021-07-01T18:23:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.733324",1625163810
"2021-07-01T18:24:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"98.124688",1625163840
"2021-07-01T18:24:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.860234",1625163870
"2021-07-01T18:25:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.637216",1625163900
"2021-07-01T18:25:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.416615",1625163930
"2021-07-01T18:26:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"96.997207",1625163960
"2021-07-01T18:26:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"84.768347",1625163990
"2021-07-01T18:27:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.763671",1625164020
"2021-07-01T18:27:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.381336",1625164050
"2021-07-01T18:28:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.967826",1625164080
"2021-07-01T18:28:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.879987",1625164110
"2021-07-01T18:29:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"97.931372",1625164140
"2021-07-01T18:29:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.819957",1625164170
"2021-07-01T18:30:00.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"98.034994",1625164200
"2021-07-01T18:30:30.000+0000","EC2AMAZ-3G1B1SF","_Total","itsi_im_metrics",Processor,"91.501119",1625164230
