"date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",eventtype,host,id,index,linecount,name,"properties.creationTimeUtc","properties.lastStateChangeTimeUtc","properties.securityTaskParameters.assessmentKey","properties.securityTaskParameters.category","properties.securityTaskParameters.details{}.name","properties.securityTaskParameters.details{}.value","properties.securityTaskParameters.name","properties.securityTaskParameters.policyDefinitionId","properties.securityTaskParameters.policyName","properties.securityTaskParameters.resourceId","properties.securityTaskParameters.resourceType","properties.securityTaskParameters.severity","properties.securityTaskParameters.uniqueKey","properties.state","properties.subState",punct,source,sourcetype,"splunk_server","splunk_server_group",tag,"tag::eventtype",time,timeendpos,timestartpos,type,"_raw","_time"
14,20,12,january,28,thursday,2022,0,,"ip-172-31-28-236.us-west-1.compute.internal","/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourceGroups//providers/Microsoft.Security/locations/westcentralus/tasks/57c26505-f7e8-6127-527f-7e5cf27172eb",main,1,"57c26505-f7e8-6127-527f-7e5cf27172eb","2022-01-20T14:12:28.0067735Z","2022-01-20T14:12:28.0067735Z","77758c9d-8a56-5f54-6ff7-69a762ca6004",Data,,,GenericSecuirtyTask,"/providers/Microsoft.Authorization/policyDefinitions/4f4f78b8-e367-4b10-a341-d9a4ad5cf1c7","Subscriptions should have a contact email address for security issues","/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd",Subscription,Low,"/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd_77758c9d-8a56-5f54-6ff7-69a762ca6004",Active,NA,"{"""":_""//----////.////----"",_"""":_""----"",_"""":_"".///""","azure_security_center_input:c5419a68-59fe-43c1-9122-4743bb21fb68","azure:securityCenter:task","ip-172-31-27-100.us-west-1.compute.internal","dmc_group_indexer",,,"1642687948.006773",382,354,"Microsoft.Security/locations/westcentralus/tasks","{""id"": ""/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourceGroups//providers/Microsoft.Security/locations/westcentralus/tasks/57c26505-f7e8-6127-527f-7e5cf27172eb"", ""name"": ""57c26505-f7e8-6127-527f-7e5cf27172eb"", ""type"": ""Microsoft.Security/locations/westcentralus/tasks"", ""properties"": {""state"": ""Active"", ""subState"": ""NA"", ""creationTimeUtc"": ""2022-01-20T14:12:28.0067735Z"", ""lastStateChangeTimeUtc"": ""2022-01-20T14:12:28.0067735Z"", ""securityTaskParameters"": {""resourceType"": ""Subscription"", ""category"": ""Data"", ""assessmentKey"": ""77758c9d-8a56-5f54-6ff7-69a762ca6004"", ""policyName"": ""Subscriptions should have a contact email address for security issues"", ""policyDefinitionId"": ""/providers/Microsoft.Authorization/policyDefinitions/4f4f78b8-e367-4b10-a341-d9a4ad5cf1c7"", ""severity"": ""Low"", ""name"": ""GenericSecuirtyTask"", ""uniqueKey"": ""/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd_77758c9d-8a56-5f54-6ff7-69a762ca6004"", ""resourceId"": ""/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd""}}}","2022-01-20T08:12:28.006+0000"
14,20,12,january,28,thursday,2022,0,,"ip-172-31-28-236.us-west-1.compute.internal","/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourceGroups//providers/Microsoft.Security/locations/westcentralus/tasks/38bb87fd-6791-44c8-e10a-d63a9ef81c99",main,1,"38bb87fd-6791-44c8-e10a-d63a9ef81c99","2022-01-20T14:12:28.0067735Z","2022-01-20T14:12:28.0067735Z","6ac66a74-761f-4a59-928a-d373eea3f028",Data,,,GenericSecuirtyTask,"/providers/Microsoft.Authorization/policyDefinitions/6581d072-105e-4418-827f-bd446d56421b","Microsoft Defender for SQL servers on machines should be enabled","/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd",Subscription,High,"/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd_6ac66a74-761f-4a59-928a-d373eea3f028",Active,NA,"{"""":_""//----////.////----"",_"""":_""----"",_"""":_"".///""","azure_security_center_input:c5419a68-59fe-43c1-9122-4743bb21fb68","azure:securityCenter:task","ip-172-31-27-100.us-west-1.compute.internal","dmc_group_indexer",,,"1642687948.006773",382,354,"Microsoft.Security/locations/westcentralus/tasks","{""id"": ""/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourceGroups//providers/Microsoft.Security/locations/westcentralus/tasks/38bb87fd-6791-44c8-e10a-d63a9ef81c99"", ""name"": ""38bb87fd-6791-44c8-e10a-d63a9ef81c99"", ""type"": ""Microsoft.Security/locations/westcentralus/tasks"", ""properties"": {""state"": ""Active"", ""subState"": ""NA"", ""creationTimeUtc"": ""2022-01-20T14:12:28.0067735Z"", ""lastStateChangeTimeUtc"": ""2022-01-20T14:12:28.0067735Z"", ""securityTaskParameters"": {""resourceType"": ""Subscription"", ""category"": ""Data"", ""assessmentKey"": ""6ac66a74-761f-4a59-928a-d373eea3f028"", ""policyName"": ""Microsoft Defender for SQL servers on machines should be enabled"", ""policyDefinitionId"": ""/providers/Microsoft.Authorization/policyDefinitions/6581d072-105e-4418-827f-bd446d56421b"", ""severity"": ""High"", ""name"": ""GenericSecuirtyTask"", ""uniqueKey"": ""/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd_6ac66a74-761f-4a59-928a-d373eea3f028"", ""resourceId"": ""/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd""}}}","2022-01-20T08:12:28.006+0000"
14,20,12,january,28,thursday,2022,0,,"ip-172-31-28-236.us-west-1.compute.internal","/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourceGroups//providers/Microsoft.Security/locations/westcentralus/tasks/3147eb98-116a-4843-582d-9557f2870c20",main,1,"3147eb98-116a-4843-582d-9557f2870c20","2022-01-20T14:12:28.0067735Z","2022-01-20T14:12:28.0067735Z","3869fbd7-5d90-84e4-37bd-d9a7f4ce9a24",Data,,,GenericSecuirtyTask,"/providers/Microsoft.Authorization/policyDefinitions/6e2593d9-add6-4083-9c9b-4b7d2188c899","Email notification for high severity alerts should be enabled","/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd",Subscription,Low,"/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd_3869fbd7-5d90-84e4-37bd-d9a7f4ce9a24",Active,NA,"{"""":_""//----////.////----"",_"""":_""----"",_"""":_"".///""","azure_security_center_input:c5419a68-59fe-43c1-9122-4743bb21fb68","azure:securityCenter:task","ip-172-31-27-100.us-west-1.compute.internal","dmc_group_indexer",,,"1642687948.006773",382,354,"Microsoft.Security/locations/westcentralus/tasks","{""id"": ""/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourceGroups//providers/Microsoft.Security/locations/westcentralus/tasks/3147eb98-116a-4843-582d-9557f2870c20"", ""name"": ""3147eb98-116a-4843-582d-9557f2870c20"", ""type"": ""Microsoft.Security/locations/westcentralus/tasks"", ""properties"": {""state"": ""Active"", ""subState"": ""NA"", ""creationTimeUtc"": ""2022-01-20T14:12:28.0067735Z"", ""lastStateChangeTimeUtc"": ""2022-01-20T14:12:28.0067735Z"", ""securityTaskParameters"": {""resourceType"": ""Subscription"", ""category"": ""Data"", ""assessmentKey"": ""3869fbd7-5d90-84e4-37bd-d9a7f4ce9a24"", ""policyName"": ""Email notification for high severity alerts should be enabled"", ""policyDefinitionId"": ""/providers/Microsoft.Authorization/policyDefinitions/6e2593d9-add6-4083-9c9b-4b7d2188c899"", ""severity"": ""Low"", ""name"": ""GenericSecuirtyTask"", ""uniqueKey"": ""/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd_3869fbd7-5d90-84e4-37bd-d9a7f4ce9a24"", ""resourceId"": ""/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd""}}}","2022-01-20T08:12:28.006+0000"
14,20,12,january,26,thursday,2022,0,,"ip-172-31-28-236.us-west-1.compute.internal","/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourceGroups/splunksitersg/providers/Microsoft.Security/locations/westcentralus/tasks/d7509318-a983-e9e5-7d16-9553466bebbf",main,1,"d7509318-a983-e9e5-7d16-9553466bebbf","2022-01-20T14:12:26.844032Z","2022-01-20T14:12:26.844032Z","19beaa2a-a126-b4dd-6d35-617f6cc83fca",Compute,,,GenericSecuirtyTask,"/providers/Microsoft.Authorization/policyDefinitions/4d24b6d4-5e53-4a4f-a7f4-618fa573ee4b","FTPS should be required in web apps","/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourcegroups/splunksitersg/providers/microsoft.web/sites/jeradtestsplsite",WebApplicationIaas,High,"/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourcegroups/splunksitersg/providers/microsoft.web/sites/jeradtestsplsite_19beaa2a-a126-b4dd-6d35-617f6cc83fca",Active,NA,"{"""":_""//----////.////----"",_"""":_""----"",_"""":_"".///""","azure_security_center_input:c5419a68-59fe-43c1-9122-4743bb21fb68","azure:securityCenter:task","ip-172-31-27-100.us-west-1.compute.internal","dmc_group_indexer",,,"1642687946.844032",394,367,"Microsoft.Security/locations/westcentralus/tasks","{""id"": ""/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourceGroups/splunksitersg/providers/Microsoft.Security/locations/westcentralus/tasks/d7509318-a983-e9e5-7d16-9553466bebbf"", ""name"": ""d7509318-a983-e9e5-7d16-9553466bebbf"", ""type"": ""Microsoft.Security/locations/westcentralus/tasks"", ""properties"": {""state"": ""Active"", ""subState"": ""NA"", ""creationTimeUtc"": ""2022-01-20T14:12:26.844032Z"", ""lastStateChangeTimeUtc"": ""2022-01-20T14:12:26.844032Z"", ""securityTaskParameters"": {""resourceType"": ""WebApplicationIaas"", ""category"": ""Compute"", ""assessmentKey"": ""19beaa2a-a126-b4dd-6d35-617f6cc83fca"", ""policyName"": ""FTPS should be required in web apps"", ""policyDefinitionId"": ""/providers/Microsoft.Authorization/policyDefinitions/4d24b6d4-5e53-4a4f-a7f4-618fa573ee4b"", ""severity"": ""High"", ""name"": ""GenericSecuirtyTask"", ""uniqueKey"": ""/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourcegroups/splunksitersg/providers/microsoft.web/sites/jeradtestsplsite_19beaa2a-a126-b4dd-6d35-617f6cc83fca"", ""resourceId"": ""/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourcegroups/splunksitersg/providers/microsoft.web/sites/jeradtestsplsite""}}}","2022-01-20T08:12:26.844+0000"
14,20,12,january,26,thursday,2022,0,,"ip-172-31-28-236.us-west-1.compute.internal","/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourceGroups/splunksitersg/providers/Microsoft.Security/locations/westcentralus/tasks/c100cbdb-2dc1-a7cb-9585-d8e274225e0c",main,1,"c100cbdb-2dc1-a7cb-9585-d8e274225e0c","2022-01-20T14:12:26.844032Z","2022-01-20T14:12:26.844032Z","19beaa2a-a126-b4dd-6d35-617f6cc83fca",Compute,,,GenericSecuirtyTask,"/providers/Microsoft.Authorization/policyDefinitions/4d24b6d4-5e53-4a4f-a7f4-618fa573ee4b","FTPS should be required in web apps","/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourcegroups/splunksitersg/providers/microsoft.web/sites/jeradsplsite2",WebApplicationIaas,High,"/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourcegroups/splunksitersg/providers/microsoft.web/sites/jeradsplsite2_19beaa2a-a126-b4dd-6d35-617f6cc83fca",Active,NA,"{"""":_""//----////.////----"",_"""":_""----"",_"""":_"".///""","azure_security_center_input:c5419a68-59fe-43c1-9122-4743bb21fb68","azure:securityCenter:task","ip-172-31-27-100.us-west-1.compute.internal","dmc_group_indexer",,,"1642687946.844032",394,367,"Microsoft.Security/locations/westcentralus/tasks","{""id"": ""/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourceGroups/splunksitersg/providers/Microsoft.Security/locations/westcentralus/tasks/c100cbdb-2dc1-a7cb-9585-d8e274225e0c"", ""name"": ""c100cbdb-2dc1-a7cb-9585-d8e274225e0c"", ""type"": ""Microsoft.Security/locations/westcentralus/tasks"", ""properties"": {""state"": ""Active"", ""subState"": ""NA"", ""creationTimeUtc"": ""2022-01-20T14:12:26.844032Z"", ""lastStateChangeTimeUtc"": ""2022-01-20T14:12:26.844032Z"", ""securityTaskParameters"": {""resourceType"": ""WebApplicationIaas"", ""category"": ""Compute"", ""assessmentKey"": ""19beaa2a-a126-b4dd-6d35-617f6cc83fca"", ""policyName"": ""FTPS should be required in web apps"", ""policyDefinitionId"": ""/providers/Microsoft.Authorization/policyDefinitions/4d24b6d4-5e53-4a4f-a7f4-618fa573ee4b"", ""severity"": ""High"", ""name"": ""GenericSecuirtyTask"", ""uniqueKey"": ""/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourcegroups/splunksitersg/providers/microsoft.web/sites/jeradsplsite2_19beaa2a-a126-b4dd-6d35-617f6cc83fca"", ""resourceId"": ""/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourcegroups/splunksitersg/providers/microsoft.web/sites/jeradsplsite2""}}}","2022-01-20T08:12:26.844+0000"
14,20,12,january,26,thursday,2022,0,,"ip-172-31-28-236.us-west-1.compute.internal","/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourceGroups/splunksitersg/providers/Microsoft.Security/locations/westcentralus/tasks/87ae1d4b-1e75-b9ae-b473-b99cc5647cac",main,1,"87ae1d4b-1e75-b9ae-b473-b99cc5647cac","2022-01-20T14:12:26.844032Z","2022-01-20T14:12:26.844032Z","4a3d7cd3-f17c-637a-1ffc-614a01dd03cf",Compute,,,GenericSecuirtyTask,"/providers/Microsoft.Authorization/policyDefinitions/2b9ad585-36bc-4615-b300-fd4435808332","Managed identity should be used in web apps","/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourcegroups/splunksitersg/providers/microsoft.web/sites/jeradsplsite2",WebApplicationIaas,Medium,"/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourcegroups/splunksitersg/providers/microsoft.web/sites/jeradsplsite2_4a3d7cd3-f17c-637a-1ffc-614a01dd03cf",Active,NA,"{"""":_""//----////.////----"",_"""":_""----"",_"""":_"".///""","azure_security_center_input:c5419a68-59fe-43c1-9122-4743bb21fb68","azure:securityCenter:task","ip-172-31-27-100.us-west-1.compute.internal","dmc_group_indexer",,,"1642687946.844032",394,367,"Microsoft.Security/locations/westcentralus/tasks","{""id"": ""/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourceGroups/splunksitersg/providers/Microsoft.Security/locations/westcentralus/tasks/87ae1d4b-1e75-b9ae-b473-b99cc5647cac"", ""name"": ""87ae1d4b-1e75-b9ae-b473-b99cc5647cac"", ""type"": ""Microsoft.Security/locations/westcentralus/tasks"", ""properties"": {""state"": ""Active"", ""subState"": ""NA"", ""creationTimeUtc"": ""2022-01-20T14:12:26.844032Z"", ""lastStateChangeTimeUtc"": ""2022-01-20T14:12:26.844032Z"", ""securityTaskParameters"": {""resourceType"": ""WebApplicationIaas"", ""category"": ""Compute"", ""assessmentKey"": ""4a3d7cd3-f17c-637a-1ffc-614a01dd03cf"", ""policyName"": ""Managed identity should be used in web apps"", ""policyDefinitionId"": ""/providers/Microsoft.Authorization/policyDefinitions/2b9ad585-36bc-4615-b300-fd4435808332"", ""severity"": ""Medium"", ""name"": ""GenericSecuirtyTask"", ""uniqueKey"": ""/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourcegroups/splunksitersg/providers/microsoft.web/sites/jeradsplsite2_4a3d7cd3-f17c-637a-1ffc-614a01dd03cf"", ""resourceId"": ""/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourcegroups/splunksitersg/providers/microsoft.web/sites/jeradsplsite2""}}}","2022-01-20T08:12:26.844+0000"
14,20,12,january,26,thursday,2022,0,,"ip-172-31-28-236.us-west-1.compute.internal","/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourceGroups/splunksitersg/providers/Microsoft.Security/locations/westcentralus/tasks/8305d091-3722-ee44-9bff-2a1f196bdf34",main,1,"8305d091-3722-ee44-9bff-2a1f196bdf34","2022-01-20T14:12:26.844032Z","2022-01-20T14:12:26.844032Z","4a3d7cd3-f17c-637a-1ffc-614a01dd03cf",Compute,,,GenericSecuirtyTask,"/providers/Microsoft.Authorization/policyDefinitions/2b9ad585-36bc-4615-b300-fd4435808332","Managed identity should be used in web apps","/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourcegroups/splunksitersg/providers/microsoft.web/sites/jeradtestsplsite",WebApplicationIaas,Medium,"/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourcegroups/splunksitersg/providers/microsoft.web/sites/jeradtestsplsite_4a3d7cd3-f17c-637a-1ffc-614a01dd03cf",Active,NA,"{"""":_""//----////.////----"",_"""":_""----"",_"""":_"".///""","azure_security_center_input:c5419a68-59fe-43c1-9122-4743bb21fb68","azure:securityCenter:task","ip-172-31-27-100.us-west-1.compute.internal","dmc_group_indexer",,,"1642687946.844032",394,367,"Microsoft.Security/locations/westcentralus/tasks","{""id"": ""/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourceGroups/splunksitersg/providers/Microsoft.Security/locations/westcentralus/tasks/8305d091-3722-ee44-9bff-2a1f196bdf34"", ""name"": ""8305d091-3722-ee44-9bff-2a1f196bdf34"", ""type"": ""Microsoft.Security/locations/westcentralus/tasks"", ""properties"": {""state"": ""Active"", ""subState"": ""NA"", ""creationTimeUtc"": ""2022-01-20T14:12:26.844032Z"", ""lastStateChangeTimeUtc"": ""2022-01-20T14:12:26.844032Z"", ""securityTaskParameters"": {""resourceType"": ""WebApplicationIaas"", ""category"": ""Compute"", ""assessmentKey"": ""4a3d7cd3-f17c-637a-1ffc-614a01dd03cf"", ""policyName"": ""Managed identity should be used in web apps"", ""policyDefinitionId"": ""/providers/Microsoft.Authorization/policyDefinitions/2b9ad585-36bc-4615-b300-fd4435808332"", ""severity"": ""Medium"", ""name"": ""GenericSecuirtyTask"", ""uniqueKey"": ""/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourcegroups/splunksitersg/providers/microsoft.web/sites/jeradtestsplsite_4a3d7cd3-f17c-637a-1ffc-614a01dd03cf"", ""resourceId"": ""/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourcegroups/splunksitersg/providers/microsoft.web/sites/jeradtestsplsite""}}}","2022-01-20T08:12:26.844+0000"
14,20,12,january,27,thursday,2022,0,,"ip-172-31-28-236.us-west-1.compute.internal","/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourceGroups/splunksitersg/providers/Microsoft.Security/locations/westcentralus/tasks/2c441e6f-4be1-40de-11cf-60c1e8babce4",main,1,"2c441e6f-4be1-40de-11cf-60c1e8babce4","2022-01-20T14:12:27.0140383Z","2022-01-20T14:12:27.0140383Z","1b351b29-41ca-6df5-946c-c190a56be5fe",Compute,,,GenericSecuirtyTask,"/providers/Microsoft.Authorization/policyDefinitions/a4af4a39-4135-47fb-b175-47fbdf85311d","Web Application should only be accessible over HTTPS","/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourcegroups/splunksitersg/providers/microsoft.web/sites/jeradtestsplsite",WebApplication,Medium,"/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourcegroups/splunksitersg/providers/microsoft.web/sites/jeradtestsplsite_1b351b29-41ca-6df5-946c-c190a56be5fe",Active,NA,"{"""":_""//----////.////----"",_"""":_""----"",_"""":_"".///""","azure_security_center_input:c5419a68-59fe-43c1-9122-4743bb21fb68","azure:securityCenter:task","ip-172-31-27-100.us-west-1.compute.internal","dmc_group_indexer",,,"1642687947.014038",395,367,"Microsoft.Security/locations/westcentralus/tasks","{""id"": ""/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourceGroups/splunksitersg/providers/Microsoft.Security/locations/westcentralus/tasks/2c441e6f-4be1-40de-11cf-60c1e8babce4"", ""name"": ""2c441e6f-4be1-40de-11cf-60c1e8babce4"", ""type"": ""Microsoft.Security/locations/westcentralus/tasks"", ""properties"": {""state"": ""Active"", ""subState"": ""NA"", ""creationTimeUtc"": ""2022-01-20T14:12:27.0140383Z"", ""lastStateChangeTimeUtc"": ""2022-01-20T14:12:27.0140383Z"", ""securityTaskParameters"": {""resourceType"": ""WebApplication"", ""category"": ""Compute"", ""assessmentKey"": ""1b351b29-41ca-6df5-946c-c190a56be5fe"", ""policyName"": ""Web Application should only be accessible over HTTPS"", ""policyDefinitionId"": ""/providers/Microsoft.Authorization/policyDefinitions/a4af4a39-4135-47fb-b175-47fbdf85311d"", ""severity"": ""Medium"", ""details"": [], ""name"": ""GenericSecuirtyTask"", ""uniqueKey"": ""/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourcegroups/splunksitersg/providers/microsoft.web/sites/jeradtestsplsite_1b351b29-41ca-6df5-946c-c190a56be5fe"", ""resourceId"": ""/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourcegroups/splunksitersg/providers/microsoft.web/sites/jeradtestsplsite""}}}","2022-01-20T08:12:27.014+0000"
14,20,12,january,26,thursday,2022,0,,"ip-172-31-28-236.us-west-1.compute.internal","/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourceGroups/splunksitersg/providers/Microsoft.Security/locations/westcentralus/tasks/2aae4acb-5d86-5b5e-b914-beaf1dac68ab",main,1,"2aae4acb-5d86-5b5e-b914-beaf1dac68ab","2022-01-20T14:12:26.844032Z","2022-01-20T14:12:26.844032Z","ca4e6a5a-3a9a-bad3-798a-d420a1d9bd6d",Compute,,,GenericSecuirtyTask,"/providers/Microsoft.Authorization/policyDefinitions/5bb220d9-2698-4ee4-8404-b9c30c9df609","Web apps should request an SSL certificate for all incoming requests","/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourcegroups/splunksitersg/providers/microsoft.web/sites/jeradtestsplsite",WebApplicationIaas,Medium,"/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourcegroups/splunksitersg/providers/microsoft.web/sites/jeradtestsplsite_ca4e6a5a-3a9a-bad3-798a-d420a1d9bd6d",Active,NA,"{"""":_""//----////.////----"",_"""":_""----"",_"""":_"".///""","azure_security_center_input:c5419a68-59fe-43c1-9122-4743bb21fb68","azure:securityCenter:task","ip-172-31-27-100.us-west-1.compute.internal","dmc_group_indexer",,,"1642687946.844032",394,367,"Microsoft.Security/locations/westcentralus/tasks","{""id"": ""/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourceGroups/splunksitersg/providers/Microsoft.Security/locations/westcentralus/tasks/2aae4acb-5d86-5b5e-b914-beaf1dac68ab"", ""name"": ""2aae4acb-5d86-5b5e-b914-beaf1dac68ab"", ""type"": ""Microsoft.Security/locations/westcentralus/tasks"", ""properties"": {""state"": ""Active"", ""subState"": ""NA"", ""creationTimeUtc"": ""2022-01-20T14:12:26.844032Z"", ""lastStateChangeTimeUtc"": ""2022-01-20T14:12:26.844032Z"", ""securityTaskParameters"": {""resourceType"": ""WebApplicationIaas"", ""category"": ""Compute"", ""assessmentKey"": ""ca4e6a5a-3a9a-bad3-798a-d420a1d9bd6d"", ""policyName"": ""Web apps should request an SSL certificate for all incoming requests"", ""policyDefinitionId"": ""/providers/Microsoft.Authorization/policyDefinitions/5bb220d9-2698-4ee4-8404-b9c30c9df609"", ""severity"": ""Medium"", ""name"": ""GenericSecuirtyTask"", ""uniqueKey"": ""/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourcegroups/splunksitersg/providers/microsoft.web/sites/jeradtestsplsite_ca4e6a5a-3a9a-bad3-798a-d420a1d9bd6d"", ""resourceId"": ""/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourcegroups/splunksitersg/providers/microsoft.web/sites/jeradtestsplsite""}}}","2022-01-20T08:12:26.844+0000"
14,20,12,january,26,thursday,2022,0,,"ip-172-31-28-236.us-west-1.compute.internal","/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourceGroups/splunksitersg/providers/Microsoft.Security/locations/westcentralus/tasks/28abeebb-8c73-2d79-5baf-4bf44d249207",main,1,"28abeebb-8c73-2d79-5baf-4bf44d249207","2022-01-20T14:12:26.844032Z","2022-01-20T14:12:26.844032Z","ca4e6a5a-3a9a-bad3-798a-d420a1d9bd6d",Compute,,,GenericSecuirtyTask,"/providers/Microsoft.Authorization/policyDefinitions/5bb220d9-2698-4ee4-8404-b9c30c9df609","Web apps should request an SSL certificate for all incoming requests","/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourcegroups/splunksitersg/providers/microsoft.web/sites/jeradsplsite2",WebApplicationIaas,Medium,"/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourcegroups/splunksitersg/providers/microsoft.web/sites/jeradsplsite2_ca4e6a5a-3a9a-bad3-798a-d420a1d9bd6d",Active,NA,"{"""":_""//----////.////----"",_"""":_""----"",_"""":_"".///""","azure_security_center_input:c5419a68-59fe-43c1-9122-4743bb21fb68","azure:securityCenter:task","ip-172-31-27-100.us-west-1.compute.internal","dmc_group_indexer",,,"1642687946.844032",394,367,"Microsoft.Security/locations/westcentralus/tasks","{""id"": ""/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourceGroups/splunksitersg/providers/Microsoft.Security/locations/westcentralus/tasks/28abeebb-8c73-2d79-5baf-4bf44d249207"", ""name"": ""28abeebb-8c73-2d79-5baf-4bf44d249207"", ""type"": ""Microsoft.Security/locations/westcentralus/tasks"", ""properties"": {""state"": ""Active"", ""subState"": ""NA"", ""creationTimeUtc"": ""2022-01-20T14:12:26.844032Z"", ""lastStateChangeTimeUtc"": ""2022-01-20T14:12:26.844032Z"", ""securityTaskParameters"": {""resourceType"": ""WebApplicationIaas"", ""category"": ""Compute"", ""assessmentKey"": ""ca4e6a5a-3a9a-bad3-798a-d420a1d9bd6d"", ""policyName"": ""Web apps should request an SSL certificate for all incoming requests"", ""policyDefinitionId"": ""/providers/Microsoft.Authorization/policyDefinitions/5bb220d9-2698-4ee4-8404-b9c30c9df609"", ""severity"": ""Medium"", ""name"": ""GenericSecuirtyTask"", ""uniqueKey"": ""/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourcegroups/splunksitersg/providers/microsoft.web/sites/jeradsplsite2_ca4e6a5a-3a9a-bad3-798a-d420a1d9bd6d"", ""resourceId"": ""/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourcegroups/splunksitersg/providers/microsoft.web/sites/jeradsplsite2""}}}","2022-01-20T08:12:26.844+0000"
