"date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",eventtype,host,id,index,linecount,name,"properties.creationTimeUtc","properties.lastStateChangeTimeUtc","properties.securityTaskParameters.assessmentKey","properties.securityTaskParameters.baselineCceId","properties.securityTaskParameters.baselineName","properties.securityTaskParameters.baselineRuleId","properties.securityTaskParameters.category","properties.securityTaskParameters.classification","properties.securityTaskParameters.details{}.name","properties.securityTaskParameters.details{}.value","properties.securityTaskParameters.id","properties.securityTaskParameters.isDataDiskEncrypted","properties.securityTaskParameters.isMandatory","properties.securityTaskParameters.isOsDiskEncrypted","properties.securityTaskParameters.name","properties.securityTaskParameters.osName","properties.securityTaskParameters.osType","properties.securityTaskParameters.policyDefinitionId","properties.securityTaskParameters.policyName","properties.securityTaskParameters.resourceId","properties.securityTaskParameters.resourceType","properties.securityTaskParameters.ruleType","properties.securityTaskParameters.severity","properties.securityTaskParameters.subscriptionId","properties.securityTaskParameters.title","properties.securityTaskParameters.totalNumberOfDefectedMachines","properties.securityTaskParameters.totalNumberOfImpactedMachines","properties.securityTaskParameters.uniqueKey","properties.securityTaskParameters.vmId","properties.securityTaskParameters.vmName","properties.securityTaskParameters.workspaces{}.serverCount","properties.securityTaskParameters.workspaces{}.workspaceId","properties.state","properties.subState",punct,source,sourcetype,"splunk_server","splunk_server_group",subscriptionId,tag,"tag::eventtype",timeendpos,timestamp,timestartpos,"tmp_epochtime",type,"_raw","_time"
,,,,,,,,,azure,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/frothly/providers/Microsoft.Security/locations/centralus/tasks/ba857cfa-f0e7-d9cf-e817-4aa6aee29dd2",main,2,"ba857cfa-f0e7-d9cf-e817-4aa6aee29dd2","2020-09-24T14:02:27.000000Z","2020-09-24T14:02:27.000000Z","f9f0eed0-f143-47bf-b856-671ea2eeed62",,,,Networking,,,,,,,,GenericSecuirtyTask,,,"/providers/Microsoft.Authorization/policyDefinitions/08e6af2d-db70-460a-bfe9-d5bd474ba9d6","Adaptive Network Hardening recommendations should be applied on internet facing virtual machines","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/frothly/providers/Microsoft.Compute/virtualMachines/Ryan",VirtualMachine,,High,,,,,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/frothly/providers/Microsoft.Compute/virtualMachines/Ryan_f9f0eed0-f143-47bf-b856-671ea2eeed62",,,,,Active,NA,"{"""":_""//----////.////----"",_"""":_""----"",_"""":_"".///""","azure_securityCenter_task.sample","azure:securityCenter:task",so1,,"1213b189-13ff-42fe-b370-df6da421bce1",,,,none,,1600956147,"Microsoft.Security/locations/centralus/tasks","{""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/frothly/providers/Microsoft.Security/locations/centralus/tasks/ba857cfa-f0e7-d9cf-e817-4aa6aee29dd2"", ""name"": ""ba857cfa-f0e7-d9cf-e817-4aa6aee29dd2"", ""type"": ""Microsoft.Security/locations/centralus/tasks"", ""properties"": {""state"": ""Active"", ""subState"": ""NA"", ""creationTimeUtc"": ""2020-09-24T14:02:27.000000Z"", ""lastStateChangeTimeUtc"": ""2020-09-24T14:02:27.000000Z"", ""securityTaskParameters"": {""resourceType"": ""VirtualMachine"", ""category"": ""Networking"", ""assessmentKey"": ""f9f0eed0-f143-47bf-b856-671ea2eeed62"", ""policyName"": ""Adaptive Network Hardening recommendations should be applied on internet facing virtual machines"", ""policyDefinitionId"": ""/providers/Microsoft.Authorization/policyDefinitions/08e6af2d-db70-460a-bfe9-d5bd474ba9d6"", ""severity"": ""High"", ""details"": [], ""name"": ""GenericSecuirtyTask"", ""uniqueKey"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/frothly/providers/Microsoft.Compute/virtualMachines/Ryan_f9f0eed0-f143-47bf-b856-671ea2eeed62"", ""resourceId"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/frothly/providers/Microsoft.Compute/virtualMachines/Ryan""}}}
","2020-09-24T14:02:27.000+0000"
,,,,,,,,,azure,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/BOTS/providers/Microsoft.Security/locations/centralus/tasks/e4044be4-5539-671c-183c-b18aee3bb188",main,2,"e4044be4-5539-671c-183c-b18aee3bb188","2020-09-24T14:06:21.000000Z","2020-09-24T14:06:21.000000Z","8e2b96ff-3de2-289b-b5c1-3b9921a3441e",,,,Compute,,,,,,,,GenericSecuirtyTask,,,"","Log Analytics agent health issues should be resolved on your machines","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/BOTS/providers/Microsoft.Compute/virtualMachines/SPLUNKHF01",VirtualMachine,,Medium,,,,,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/BOTS/providers/Microsoft.Compute/virtualMachines/SPLUNKHF01_8e2b96ff-3de2-289b-b5c1-3b9921a3441e",,,,,Active,NA,"{"""":_""//----////.////----"",_"""":_""----"",_"""":_"".///""","azure_securityCenter_task.sample","azure:securityCenter:task",so1,,"1213b189-13ff-42fe-b370-df6da421bce1",,,,none,,1600956381,"Microsoft.Security/locations/centralus/tasks","{""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/BOTS/providers/Microsoft.Security/locations/centralus/tasks/e4044be4-5539-671c-183c-b18aee3bb188"", ""name"": ""e4044be4-5539-671c-183c-b18aee3bb188"", ""type"": ""Microsoft.Security/locations/centralus/tasks"", ""properties"": {""state"": ""Active"", ""subState"": ""NA"", ""creationTimeUtc"": ""2020-09-24T14:06:21.000000Z"", ""lastStateChangeTimeUtc"": ""2020-09-24T14:06:21.000000Z"", ""securityTaskParameters"": {""resourceType"": ""VirtualMachine"", ""category"": ""Compute"", ""assessmentKey"": ""8e2b96ff-3de2-289b-b5c1-3b9921a3441e"", ""policyName"": ""Log Analytics agent health issues should be resolved on your machines"", ""policyDefinitionId"": """", ""severity"": ""Medium"", ""details"": [], ""name"": ""GenericSecuirtyTask"", ""uniqueKey"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/BOTS/providers/Microsoft.Compute/virtualMachines/SPLUNKHF01_8e2b96ff-3de2-289b-b5c1-3b9921a3441e"", ""resourceId"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/BOTS/providers/Microsoft.Compute/virtualMachines/SPLUNKHF01""}}}
","2020-09-24T14:06:21.000+0000"
,,,,,,,,,azure,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/frothly/providers/Microsoft.Security/locations/centralus/tasks/705b7e2b-3a1a-d256-e86c-f4d5f706b105",main,2,"705b7e2b-3a1a-d256-e86c-f4d5f706b105","2020-09-24T14:05:44.000000Z","2020-09-24T14:05:44.000000Z","b0df6f56-862d-4730-8597-38c0fd4ebd59",,,,Data,,ReportTimeUtc,"7/31/2020 10:46:24 PM",,,,,GenericSecuirtyTask,,,"/providers/microsoft.authorization/policydefinitions/cc9835f2-9f6b-4cc8-ab4a-f8ef615eb349","Sensitive data in your SQL databases should be classified","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/frothly/providers/Microsoft.Sql/servers/chinchilla/databases/SupplierDB",SqlDb,,High,,,,,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/frothly/providers/Microsoft.Sql/servers/chinchilla/databases/SupplierDB_b0df6f56-862d-4730-8597-38c0fd4ebd59",,,,,Active,NA,"{"""":_""//----////.////----"",_"""":_""----"",_"""":_"".///""","azure_securityCenter_task.sample","azure:securityCenter:task",so1,,"1213b189-13ff-42fe-b370-df6da421bce1",,,,none,,1600956344,"Microsoft.Security/locations/centralus/tasks","{""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/frothly/providers/Microsoft.Security/locations/centralus/tasks/705b7e2b-3a1a-d256-e86c-f4d5f706b105"", ""name"": ""705b7e2b-3a1a-d256-e86c-f4d5f706b105"", ""type"": ""Microsoft.Security/locations/centralus/tasks"", ""properties"": {""state"": ""Active"", ""subState"": ""NA"", ""creationTimeUtc"": ""2020-09-24T14:05:44.000000Z"", ""lastStateChangeTimeUtc"": ""2020-09-24T14:05:44.000000Z"", ""securityTaskParameters"": {""resourceType"": ""SqlDb"", ""category"": ""Data"", ""assessmentKey"": ""b0df6f56-862d-4730-8597-38c0fd4ebd59"", ""policyName"": ""Sensitive data in your SQL databases should be classified"", ""policyDefinitionId"": ""/providers/microsoft.authorization/policydefinitions/cc9835f2-9f6b-4cc8-ab4a-f8ef615eb349"", ""severity"": ""High"", ""details"": [{""name"": ""ReportTimeUtc"", ""value"": ""7/31/2020 10:46:24 PM""}], ""name"": ""GenericSecuirtyTask"", ""uniqueKey"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/frothly/providers/Microsoft.Sql/servers/chinchilla/databases/SupplierDB_b0df6f56-862d-4730-8597-38c0fd4ebd59"", ""resourceId"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/frothly/providers/Microsoft.Sql/servers/chinchilla/databases/SupplierDB""}}}
","2020-09-24T14:05:44.000+0000"
14,24,29,september,25,thursday,2020,0,,azure,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/FROTHLY/providers/Microsoft.Security/locations/centralus/tasks/81106f7e-f22c-8148-bedc-27fd930f93c0",main,2,"81106f7e-f22c-8148-bedc-27fd930f93c0","2020-09-24T14:29:25.000000Z","2020-09-24T14:29:25.000000Z","805651bc-6ecd-4c73-9b55-97a19d0582d0",,,,Networking,,,,,,,,GenericSecuirtyTask,,,"/providers/Microsoft.Authorization/policyDefinitions/b0f33259-77d7-4c9e-aac6-3aabcfae693c","Management ports of virtual machines should be protected with just-in-time network access control","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/FROTHLY/providers/Microsoft.Compute/virtualMachines/Ryan",VirtualMachine,,High,,,,,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/FROTHLY/providers/Microsoft.Compute/virtualMachines/Ryan_805651bc-6ecd-4c73-9b55-97a19d0582d0",,,,,Active,NA,"{"""":_{"""":_"""",_"""":_"""",_"""":_""--::."",_"""":_""--::."",_""""","azure_securityCenter_task.sample","azure:securityCenter:task",so1,,"1213b189-13ff-42fe-b370-df6da421bce1",,,100,,73,"1600957765.000000","Microsoft.Security/locations/centralus/tasks","{""properties"": {""state"": ""Active"", ""subState"": ""NA"", ""creationTimeUtc"": ""2020-09-24T14:29:25.000000Z"", ""lastStateChangeTimeUtc"": ""2020-09-24T14:29:25.000000Z"", ""securityTaskParameters"": {""resourceType"": ""VirtualMachine"", ""category"": ""Networking"", ""assessmentKey"": ""805651bc-6ecd-4c73-9b55-97a19d0582d0"", ""policyName"": ""Management ports of virtual machines should be protected with just-in-time network access control"", ""policyDefinitionId"": ""/providers/Microsoft.Authorization/policyDefinitions/b0f33259-77d7-4c9e-aac6-3aabcfae693c"", ""severity"": ""High"", ""name"": ""GenericSecuirtyTask"", ""uniqueKey"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/FROTHLY/providers/Microsoft.Compute/virtualMachines/Ryan_805651bc-6ecd-4c73-9b55-97a19d0582d0"", ""resourceId"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/FROTHLY/providers/Microsoft.Compute/virtualMachines/Ryan""}}, ""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/FROTHLY/providers/Microsoft.Security/locations/centralus/tasks/81106f7e-f22c-8148-bedc-27fd930f93c0"", ""name"": ""81106f7e-f22c-8148-bedc-27fd930f93c0"", ""type"": ""Microsoft.Security/locations/centralus/tasks""}
","2020-09-24T14:29:25.000+0000"
14,24,28,september,38,thursday,2020,0,,azure,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/FROTHLY/providers/Microsoft.Security/locations/centralus/tasks/bdc79a79-8ea6-537a-74e4-b95cc4d83113",main,2,"bdc79a79-8ea6-537a-74e4-b95cc4d83113","2020-09-24T14:28:38.000000Z","2020-09-24T14:28:38.000000Z","bc303248-3d14-44c2-96a0-55f5c326b5fe",,,,Networking,,,,,,,,GenericSecuirtyTask,,,"/providers/Microsoft.Authorization/policyDefinitions/22730e10-96f6-4aac-ad84-9383d35b5917","Management ports should be closed on your virtual machines","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/FROTHLY/providers/Microsoft.Compute/virtualMachines/Ryan",VirtualMachine,,High,,,,,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/FROTHLY/providers/Microsoft.Compute/virtualMachines/Ryan_bc303248-3d14-44c2-96a0-55f5c326b5fe",,,,,Active,NA,"{"""":_{"""":_"""",_"""":_"""",_"""":_""--::."",_"""":_""--::."",_""""","azure_securityCenter_task.sample","azure:securityCenter:task",so1,,"1213b189-13ff-42fe-b370-df6da421bce1",,,100,,73,"1600957718.000000","Microsoft.Security/locations/centralus/tasks","{""properties"": {""state"": ""Active"", ""subState"": ""NA"", ""creationTimeUtc"": ""2020-09-24T14:28:38.000000Z"", ""lastStateChangeTimeUtc"": ""2020-09-24T14:28:38.000000Z"", ""securityTaskParameters"": {""resourceType"": ""VirtualMachine"", ""category"": ""Networking"", ""assessmentKey"": ""bc303248-3d14-44c2-96a0-55f5c326b5fe"", ""policyName"": ""Management ports should be closed on your virtual machines"", ""policyDefinitionId"": ""/providers/Microsoft.Authorization/policyDefinitions/22730e10-96f6-4aac-ad84-9383d35b5917"", ""severity"": ""High"", ""details"": [], ""name"": ""GenericSecuirtyTask"", ""uniqueKey"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/FROTHLY/providers/Microsoft.Compute/virtualMachines/Ryan_bc303248-3d14-44c2-96a0-55f5c326b5fe"", ""resourceId"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/FROTHLY/providers/Microsoft.Compute/virtualMachines/Ryan""}}, ""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/FROTHLY/providers/Microsoft.Security/locations/centralus/tasks/bdc79a79-8ea6-537a-74e4-b95cc4d83113"", ""name"": ""bdc79a79-8ea6-537a-74e4-b95cc4d83113"", ""type"": ""Microsoft.Security/locations/centralus/tasks""}
","2020-09-24T14:28:38.000+0000"
,,,,,,,,,azure,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups//providers/Microsoft.Security/locations/centralus/tasks/797e7fd4-2c39-d77b-de54-2afbb51b7fdd",main,2,"797e7fd4-2c39-d77b-de54-2afbb51b7fdd","2020-09-24T14:29:55.000000Z","2020-09-24T14:29:55.000000Z","2c79b4af-f830-b61e-92b9-63dfa30f16e4",,,,IdentityAndAccess,,,,,,,,GenericSecuirtyTask,,,"/providers/Microsoft.Authorization/policyDefinitions/09024ccc-0c5f-475e-9457-b7c0d9ed487b","There should be more than one owner assigned to your subscription","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1",Subscription,,High,,,,,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1_2c79b4af-f830-b61e-92b9-63dfa30f16e4",,,,,Active,NA,"{"""":_""//----////.////----"",_"""":_""----"",_"""":_"".///""","azure_securityCenter_task.sample","azure:securityCenter:task",so1,,"1213b189-13ff-42fe-b370-df6da421bce1",,,,none,,1600957795,"Microsoft.Security/locations/centralus/tasks","{""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups//providers/Microsoft.Security/locations/centralus/tasks/797e7fd4-2c39-d77b-de54-2afbb51b7fdd"", ""name"": ""797e7fd4-2c39-d77b-de54-2afbb51b7fdd"", ""type"": ""Microsoft.Security/locations/centralus/tasks"", ""properties"": {""state"": ""Active"", ""subState"": ""NA"", ""creationTimeUtc"": ""2020-09-24T14:29:55.000000Z"", ""lastStateChangeTimeUtc"": ""2020-09-24T14:29:55.000000Z"", ""securityTaskParameters"": {""resourceType"": ""Subscription"", ""category"": ""IdentityAndAccess"", ""assessmentKey"": ""2c79b4af-f830-b61e-92b9-63dfa30f16e4"", ""policyName"": ""There should be more than one owner assigned to your subscription"", ""policyDefinitionId"": ""/providers/Microsoft.Authorization/policyDefinitions/09024ccc-0c5f-475e-9457-b7c0d9ed487b"", ""severity"": ""High"", ""details"": [], ""name"": ""GenericSecuirtyTask"", ""uniqueKey"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1_2c79b4af-f830-b61e-92b9-63dfa30f16e4"", ""resourceId"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1""}}}
","2020-09-24T14:29:55.000+0000"
,,,,,,,,,azure,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/BOTS/providers/Microsoft.Security/locations/centralus/tasks/2703ebef-ffdd-bb8b-8d17-07b059a3543e",main,2,"2703ebef-ffdd-bb8b-8d17-07b059a3543e","2020-09-24T14:30:55.000000Z","2020-09-24T14:30:55.000000Z","3b20e985-f71f-483b-b078-f30d73936d43",,,,Networking,,,,,,,,GenericSecuirtyTask,,,"/providers/Microsoft.Authorization/policyDefinitions/9daedab3-fb2d-461e-b861-71790eead4f6","All network ports should be restricted on NSG associated to your VM","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/BOTS/providers/Microsoft.Compute/virtualMachines/SPLUNKHF01",VirtualMachine,,High,,,,,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/BOTS/providers/Microsoft.Compute/virtualMachines/SPLUNKHF01_3b20e985-f71f-483b-b078-f30d73936d43",,,,,Active,NA,"{"""":_""//----////.////----"",_"""":_""----"",_"""":_"".///""","azure_securityCenter_task.sample","azure:securityCenter:task",so1,,"1213b189-13ff-42fe-b370-df6da421bce1",,,,none,,1600957855,"Microsoft.Security/locations/centralus/tasks","{""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/BOTS/providers/Microsoft.Security/locations/centralus/tasks/2703ebef-ffdd-bb8b-8d17-07b059a3543e"", ""name"": ""2703ebef-ffdd-bb8b-8d17-07b059a3543e"", ""type"": ""Microsoft.Security/locations/centralus/tasks"", ""properties"": {""state"": ""Active"", ""subState"": ""NA"", ""creationTimeUtc"": ""2020-09-24T14:30:55.000000Z"", ""lastStateChangeTimeUtc"": ""2020-09-24T14:30:55.000000Z"", ""securityTaskParameters"": {""resourceType"": ""VirtualMachine"", ""category"": ""Networking"", ""assessmentKey"": ""3b20e985-f71f-483b-b078-f30d73936d43"", ""policyName"": ""All network ports should be restricted on NSG associated to your VM"", ""policyDefinitionId"": ""/providers/Microsoft.Authorization/policyDefinitions/9daedab3-fb2d-461e-b861-71790eead4f6"", ""severity"": ""High"", ""details"": [], ""name"": ""GenericSecuirtyTask"", ""uniqueKey"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/BOTS/providers/Microsoft.Compute/virtualMachines/SPLUNKHF01_3b20e985-f71f-483b-b078-f30d73936d43"", ""resourceId"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/BOTS/providers/Microsoft.Compute/virtualMachines/SPLUNKHF01""}}}
","2020-09-24T14:30:55.000+0000"
,,,,,,,,,azure,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups//providers/Microsoft.Security/locations/centralus/tasks/797e7fd4-2c39-d77b-de54-2afbb51b7fdd",main,2,"797e7fd4-2c39-d77b-de54-2afbb51b7fdd","2020-09-24T14:31:03.000000Z","2020-09-24T14:31:03.000000Z","2c79b4af-f830-b61e-92b9-63dfa30f16e4",,,,IdentityAndAccess,,,,,,,,GenericSecuirtyTask,,,"/providers/Microsoft.Authorization/policyDefinitions/09024ccc-0c5f-475e-9457-b7c0d9ed487b","There should be more than one owner assigned to your subscription","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1",Subscription,,High,,,,,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1_2c79b4af-f830-b61e-92b9-63dfa30f16e4",,,,,Active,NA,"{"""":_""//----////.////----"",_"""":_""----"",_"""":_"".///""","azure_securityCenter_task.sample","azure:securityCenter:task",so1,,"1213b189-13ff-42fe-b370-df6da421bce1",,,,none,,1600957863,"Microsoft.Security/locations/centralus/tasks","{""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups//providers/Microsoft.Security/locations/centralus/tasks/797e7fd4-2c39-d77b-de54-2afbb51b7fdd"", ""name"": ""797e7fd4-2c39-d77b-de54-2afbb51b7fdd"", ""type"": ""Microsoft.Security/locations/centralus/tasks"", ""properties"": {""state"": ""Active"", ""subState"": ""NA"", ""creationTimeUtc"": ""2020-09-24T14:31:03.000000Z"", ""lastStateChangeTimeUtc"": ""2020-09-24T14:31:03.000000Z"", ""securityTaskParameters"": {""resourceType"": ""Subscription"", ""category"": ""IdentityAndAccess"", ""assessmentKey"": ""2c79b4af-f830-b61e-92b9-63dfa30f16e4"", ""policyName"": ""There should be more than one owner assigned to your subscription"", ""policyDefinitionId"": ""/providers/Microsoft.Authorization/policyDefinitions/09024ccc-0c5f-475e-9457-b7c0d9ed487b"", ""severity"": ""High"", ""details"": [], ""name"": ""GenericSecuirtyTask"", ""uniqueKey"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1_2c79b4af-f830-b61e-92b9-63dfa30f16e4"", ""resourceId"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1""}}}
","2020-09-24T14:31:03.000+0000"
,,,,,,,,,azure,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/BOTS/providers/Microsoft.Security/locations/centralus/tasks/e352fced-62e9-d806-4603-2f478b75bf54",main,2,"e352fced-62e9-d806-4603-2f478b75bf54","2020-09-24T14:30:54.000000Z","2020-09-24T14:30:54.000000Z","4ab6e3c5-74dd-8b35-9ab9-f61b30875b27",,,,Compute,,"Last scan time
Scan data is valid
Scan data exists
PolicyState","08/02/2020 10:15:40
True
True
On",,,,,GenericSecuirtyTask,,,"/providers/Microsoft.Authorization/policyDefinitions/86b3d65f-7626-441e-b690-81a8b71cff60","System updates should be installed on your machines","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/BOTS/providers/Microsoft.Compute/virtualMachines/Ry-Win10",VirtualMachine,,Low,,,,,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/BOTS/providers/Microsoft.Compute/virtualMachines/Ry-Win10_4ab6e3c5-74dd-8b35-9ab9-f61b30875b27",,,,,Active,NA,"{"""":_""//----////.////----"",_"""":_""----"",_"""":_"".///""","azure_securityCenter_task.sample","azure:securityCenter:task",so1,,"1213b189-13ff-42fe-b370-df6da421bce1",,,,none,,1600957854,"Microsoft.Security/locations/centralus/tasks","{""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/BOTS/providers/Microsoft.Security/locations/centralus/tasks/e352fced-62e9-d806-4603-2f478b75bf54"", ""name"": ""e352fced-62e9-d806-4603-2f478b75bf54"", ""type"": ""Microsoft.Security/locations/centralus/tasks"", ""properties"": {""state"": ""Active"", ""subState"": ""NA"", ""creationTimeUtc"": ""2020-09-24T14:30:54.000000Z"", ""lastStateChangeTimeUtc"": ""2020-09-24T14:30:54.000000Z"", ""securityTaskParameters"": {""resourceType"": ""VirtualMachine"", ""category"": ""Compute"", ""assessmentKey"": ""4ab6e3c5-74dd-8b35-9ab9-f61b30875b27"", ""policyName"": ""System updates should be installed on your machines"", ""policyDefinitionId"": ""/providers/Microsoft.Authorization/policyDefinitions/86b3d65f-7626-441e-b690-81a8b71cff60"", ""severity"": ""Low"", ""details"": [{""name"": ""Last scan time"", ""value"": ""08/02/2020 10:15:40""}, {""name"": ""Scan data is valid"", ""value"": ""True""}, {""name"": ""Scan data exists"", ""value"": ""True""}, {""name"": ""PolicyState"", ""value"": ""On""}], ""name"": ""GenericSecuirtyTask"", ""uniqueKey"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/BOTS/providers/Microsoft.Compute/virtualMachines/Ry-Win10_4ab6e3c5-74dd-8b35-9ab9-f61b30875b27"", ""resourceId"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/BOTS/providers/Microsoft.Compute/virtualMachines/Ry-Win10""}}}
","2020-09-24T14:30:54.000+0000"
,,,,,,,,,azure,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/cloud-shell-storage-southeastasia/providers/Microsoft.Security/locations/centralus/tasks/3b5710ea-1ae9-2bdd-c0e8-d223fe3347a3",main,2,"3b5710ea-1ae9-2bdd-c0e8-d223fe3347a3","2020-09-24T14:28:28.000000Z","2020-09-24T14:28:28.000000Z","1c5de8e1-f68d-6a17-e0d2-ec259c42768c",,,,Networking,,,,,,,,GenericSecuirtyTask,,,"/providers/Microsoft.Authorization/policyDefinitions/404c3081-a854-4457-ae30-26a93ef643f9","Secure transfer to storage accounts should be enabled","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourcegroups/cloud-shell-storage-southeastasia/providers/microsoft.storage/storageaccounts/cs11213b18913ffx42fexb37",StorageAccount,,High,,,,,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourcegroups/cloud-shell-storage-southeastasia/providers/microsoft.storage/storageaccounts/cs11213b18913ffx42fexb37_1c5de8e1-f68d-6a17-e0d2-ec259c42768c",,,,,Active,NA,"{"""":_""//----//---//.////----"",_"""":_""----"",_"""":_""./","azure_securityCenter_task.sample","azure:securityCenter:task",so1,,"1213b189-13ff-42fe-b370-df6da421bce1",,,,none,,1600957708,"Microsoft.Security/locations/centralus/tasks","{""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/cloud-shell-storage-southeastasia/providers/Microsoft.Security/locations/centralus/tasks/3b5710ea-1ae9-2bdd-c0e8-d223fe3347a3"", ""name"": ""3b5710ea-1ae9-2bdd-c0e8-d223fe3347a3"", ""type"": ""Microsoft.Security/locations/centralus/tasks"", ""properties"": {""state"": ""Active"", ""subState"": ""NA"", ""creationTimeUtc"": ""2020-09-24T14:28:28.000000Z"", ""lastStateChangeTimeUtc"": ""2020-09-24T14:28:28.000000Z"", ""securityTaskParameters"": {""resourceType"": ""StorageAccount"", ""category"": ""Networking"", ""assessmentKey"": ""1c5de8e1-f68d-6a17-e0d2-ec259c42768c"", ""policyName"": ""Secure transfer to storage accounts should be enabled"", ""policyDefinitionId"": ""/providers/Microsoft.Authorization/policyDefinitions/404c3081-a854-4457-ae30-26a93ef643f9"", ""severity"": ""High"", ""name"": ""GenericSecuirtyTask"", ""uniqueKey"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourcegroups/cloud-shell-storage-southeastasia/providers/microsoft.storage/storageaccounts/cs11213b18913ffx42fexb37_1c5de8e1-f68d-6a17-e0d2-ec259c42768c"", ""resourceId"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourcegroups/cloud-shell-storage-southeastasia/providers/microsoft.storage/storageaccounts/cs11213b18913ffx42fexb37""}}}
","2020-09-24T14:28:28.000+0000"
