"_raw",host,index,source,sourcetype
"Sep 19 22:24:49 1.2.3.4 2016-09-19T22:22:20 isisyd-4 audit_protocol[6224]: S-1-5-21-3337258480-1734265177-1672102317-14328|1000016|1|1.2.251.95|OPEN|FAILED:3221225506|1048705|FILE|SUPERSEDED||/ifs/.snapshot/FSAnalyze-Snapshot-Current-1472212828/.ifsvar/audit","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 22:24:49 1.2.3.4 2016-09-19T22:22:20 isisyd-4 audit_protocol[6224]: S-1-5-21-3337258480-1734265177-1672102317-14328|1000016|1|1.2.251.95|OPEN|FAILED:3221225506|1048705|FILE|SUPERSEDED||/ifs/.snapshot/FSAnalyze-Snapshot-Current-1472212828/.ifsvar/audit","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 22:24:49 1.2.3.4 2016-09-19T22:22:20 isisyd-4 audit_protocol[6224]: S-1-5-21-3337258480-1734265177-1672102317-14328|1000016|1|1.2.251.95|OPEN|SUCCESS|1048705|DIR|OPENED|4294967297|/ifs/.snapshot/FSAnalyze-Snapshot-Current-1472212828/.ifsvar","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 22:24:49 1.2.3.4 2016-09-19T22:22:20 isisyd-4 audit_protocol[6224]: S-1-5-21-3337258480-1734265177-1672102317-14328|1000016|1|1.2.251.95|OPEN|SUCCESS|1048705|DIR|OPENED|2|/ifs/.snapshot/FSAnalyze-Snapshot-Current-1472212828","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 22:24:49 1.2.3.4 2016-09-19T22:22:20 isisyd-4 audit_protocol[6224]: S-1-5-21-3337258480-1734265177-1672102317-14328|1000016|1|1.2.251.95|OPEN|SUCCESS|1048705|DIR|OPENED|2|/ifs/.snapshot","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 22:24:22 1.2.3.4 2016-09-19T22:21:53 isisyd-4 audit_protocol[6224]: S-1-5-21-3337258480-1734265177-1672102317-14328|1000016|1|1.2.251.95|OPEN|SUCCESS|1048704|DIR|OPENED|2|/ifs","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 19:21:14 1.2.3.4 2016-09-19T19:18:45 isisyd-4 audit_protocol[6224]: S-1-5-21-3337258480-1734265177-1672102317-14328|1000016|1|1.2.251.95|OPEN|SUCCESS|1048704|DIR|OPENED|2|/ifs","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 19:21:06 1.2.3.4 2016-09-19T19:18:37 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.41.132|OPEN|SUCCESS|128|FILE|OPENED|4306501649|/ifs/data/README","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 19:21:06 1.2.3.4 2016-09-19T19:18:37 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.41.132|OPEN|SUCCESS|128|DIR|OPENED|2|/ifs","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 18:10:39 1.2.3.4 2016-09-19T18:08:10 isisyd-4 audit_protocol[6224]: S-1-5-21-3337258480-1734265177-1672102317-14328|1000016|1|1.2.251.95|OPEN|SUCCESS|1048704|DIR|OPENED|2|/ifs","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 18:10:26 1.2.3.4 2016-09-19T18:07:57 isisyd-4 audit_protocol[6224]: S-1-5-21-3337258480-1734265177-1672102317-14328|1000016|1|1.2.251.95|OPEN|SUCCESS|1048704|DIR|OPENED|2|/ifs","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 18:10:14 1.2.3.4 2016-09-19T18:07:45 isisyd-4 audit_protocol[6224]: S-1-5-21-3337258480-1734265177-1672102317-14328|1000016|1|1.2.251.95|OPEN|SUCCESS|1048704|DIR|OPENED|2|/ifs","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 16:48:14 1.2.3.4 2016-09-19T16:45:45 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|128|FILE|OPENED|4306501649|/ifs/data/README","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 16:48:14 1.2.3.4 2016-09-19T16:45:45 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|128|DIR|OPENED|2|/ifs","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 16:20:06 1.2.3.4 2016-09-19T16:17:37 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|128|FILE|OPENED|4306501649|/ifs/data/README","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 16:20:06 1.2.3.4 2016-09-19T16:17:37 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|128|DIR|OPENED|2|/ifs","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 16:18:30 1.2.3.4 2016-09-19T16:16:01 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4298637355|/ifs/data/Isilon_Support/tmp","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 16:18:30 1.2.3.4 2016-09-19T16:16:01 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4298637358|/ifs/data/Isilon_Support/pkg","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 16:18:30 1.2.3.4 2016-09-19T16:16:01 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4307156998|/ifs/data/Isilon_Support/phone_home/pkg","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 16:18:30 1.2.3.4 2016-09-19T16:16:01 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4314497024|/ifs/data/Isilon_Support/phone_home/data/6","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 16:18:30 1.2.3.4 2016-09-19T16:16:01 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4311875596|/ifs/data/Isilon_Support/phone_home/data/5","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 16:18:30 1.2.3.4 2016-09-19T16:16:01 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4311875595|/ifs/data/Isilon_Support/phone_home/data/4","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 16:18:30 1.2.3.4 2016-09-19T16:16:01 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4307157001|/ifs/data/Isilon_Support/phone_home/data/3","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 16:18:30 1.2.3.4 2016-09-19T16:16:01 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4307157000|/ifs/data/Isilon_Support/phone_home/data/2","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 16:18:30 1.2.3.4 2016-09-19T16:16:01 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4307156999|/ifs/data/Isilon_Support/phone_home/data/1","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 16:18:30 1.2.3.4 2016-09-19T16:16:01 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4307156997|/ifs/data/Isilon_Support/phone_home/data","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 16:18:30 1.2.3.4 2016-09-19T16:16:01 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4307156996|/ifs/data/Isilon_Support/phone_home","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 16:18:30 1.2.3.4 2016-09-19T16:16:01 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4306174384|/ifs/data/Isilon_Support/dsp","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 16:18:30 1.2.3.4 2016-09-19T16:16:01 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4298637354|/ifs/data/Isilon_Support","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:57:29 1.2.3.4 2016-09-19T15:55:00 isisyd-4 audit_protocol[6224]: S-1-5-21-3337258480-1734265177-1672102317-14328|1000016|1|1.2.251.95|OPEN|SUCCESS|1048705|DIR|OPENED|4305322426|/ifs/upgrade_error_logs","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:57:23 1.2.3.4 2016-09-19T15:54:54 isisyd-4 audit_protocol[6224]: S-1-5-21-3337258480-1734265177-1672102317-14328|1000016|1|1.2.251.95|OPEN|FAILED:3221225524|1048704|FILE|SUPERSEDED||/ifs/New Text Document.txt","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:57:23 1.2.3.4 2016-09-19T15:54:54 isisyd-4 audit_protocol[6224]: S-1-5-21-3337258480-1734265177-1672102317-14328|1000016|1|1.2.251.95|OPEN|SUCCESS|1048704|DIR|OPENED|2|/ifs","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:57:23 1.2.3.4 2016-09-19T15:54:54 isisyd-4 audit_protocol[6224]: S-1-5-21-3337258480-1734265177-1672102317-14328|1000016|1|1.2.251.95|DELETE|SUCCESS|FILE|4313579522|/ifs/New Text Document.txt","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:57:23 1.2.3.4 2016-09-19T15:54:54 isisyd-4 audit_protocol[6224]: S-1-5-21-3337258480-1734265177-1672102317-14328|1000016|1|1.2.251.95|OPEN|SUCCESS|65664|FILE|OPENED|4313579522|/ifs/New Text Document.txt","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:57:23 1.2.3.4 2016-09-19T15:54:54 isisyd-4 audit_protocol[6224]: S-1-5-21-3337258480-1734265177-1672102317-14328|1000016|1|1.2.251.95|OPEN|SUCCESS|1179785|DIR|OPENED|2|/ifs","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:57:23 1.2.3.4 2016-09-19T15:54:54 isisyd-4 audit_protocol[6224]: S-1-5-21-3337258480-1734265177-1672102317-14328|1000016|1|1.2.251.95|OPEN|SUCCESS|1048704|DIR|OPENED|2|/ifs","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:57:23 1.2.3.4 2016-09-19T15:54:54 isisyd-4 audit_protocol[6224]: S-1-5-21-3337258480-1734265177-1672102317-14328|1000016|1|1.2.251.95|OPEN|SUCCESS|1114240|FILE|OPENED|4313579522|/ifs/New Text Document.txt","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:57:21 1.2.3.4 2016-09-19T15:54:52 isisyd-4 audit_protocol[6224]: S-1-5-21-3337258480-1734265177-1672102317-14328|1000016|1|1.2.251.95|OPEN|SUCCESS|1048704|FILE|OPENED|4313579522|/ifs/New Text Document.txt","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:57:21 1.2.3.4 2016-09-19T15:54:52 isisyd-4 audit_protocol[6224]: S-1-5-21-3337258480-1734265177-1672102317-14328|1000016|1|1.2.251.95|OPEN|SUCCESS|1048704|FILE|OPENED|4313579522|/ifs/New Text Document.txt","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:57:21 1.2.3.4 2016-09-19T15:54:52 isisyd-4 audit_protocol[6224]: S-1-5-21-3337258480-1734265177-1672102317-14328|1000016|1|1.2.251.95|OPEN|SUCCESS|1048704|FILE|OPENED|4313579522|/ifs/New Text Document.txt","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:57:21 1.2.3.4 2016-09-19T15:54:52 isisyd-4 audit_protocol[6224]: S-1-5-21-3337258480-1734265177-1672102317-14328|1000016|1|1.2.251.95|OPEN|SUCCESS|1048704|DIR|OPENED|2|/ifs","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:57:21 1.2.3.4 2016-09-19T15:54:52 isisyd-4 audit_protocol[6224]: S-1-5-21-3337258480-1734265177-1672102317-14328|1000016|1|1.2.251.95|OPEN|SUCCESS|1048704|DIR|OPENED|2|/ifs","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:57:21 1.2.3.4 2016-09-19T15:54:52 isisyd-4 audit_protocol[6224]: S-1-5-21-3337258480-1734265177-1672102317-14328|1000016|1|1.2.251.95|OPEN|SUCCESS|1048704|DIR|OPENED|2|/ifs","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:57:20 1.2.3.4 2016-09-19T15:54:51 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|128|DIR|OPENED|4295163904|/ifs/data","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:57:19 1.2.3.4 2016-09-19T15:54:50 isisyd-4 audit_protocol[6224]: S-1-5-21-3337258480-1734265177-1672102317-14328|1000016|1|1.2.251.95|OPEN|SUCCESS|1442207|FILE|CREATED|4313579522|/ifs/New Text Document.txt","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:57:13 1.2.3.4 2016-09-19T15:54:44 isisyd-4 audit_protocol[6224]: S-1-5-21-3337258480-1734265177-1672102317-14328|1000016|1|1.2.251.95|OPEN|FAILED:3221225506|1048705|FILE|SUPERSEDED||/ifs/home/ftp/incoming","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:57:13 1.2.3.4 2016-09-19T15:54:44 isisyd-4 audit_protocol[6224]: S-1-5-21-3337258480-1734265177-1672102317-14328|1000016|1|1.2.251.95|OPEN|FAILED:3221225506|1048705|FILE|SUPERSEDED||/ifs/home/ftp/incoming","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:57:13 1.2.3.4 2016-09-19T15:54:44 isisyd-4 audit_protocol[6224]: S-1-5-21-3337258480-1734265177-1672102317-14328|1000016|1|1.2.251.95|OPEN|SUCCESS|1048705|DIR|OPENED|4295491584|/ifs/home/ftp","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:57:13 1.2.3.4 2016-09-19T15:54:44 isisyd-4 audit_protocol[6224]: S-1-5-21-3337258480-1734265177-1672102317-14328|1000016|1|1.2.251.95|OPEN|SUCCESS|1048705|DIR|OPENED|4295098369|/ifs/home/admin","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:57:13 1.2.3.4 2016-09-19T15:54:44 isisyd-4 audit_protocol[6224]: S-1-5-21-3337258480-1734265177-1672102317-14328|1000016|1|1.2.251.95|OPEN|SUCCESS|1048705|DIR|OPENED|4295032841|/ifs/home","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:57:13 1.2.3.4 2016-09-19T15:54:44 isisyd-4 audit_protocol[6224]: S-1-5-21-3337258480-1734265177-1672102317-14328|1000016|1|1.2.251.95|OPEN|FAILED:3221225506|1179785|FILE|SUPERSEDED||/ifs/.isilon/desktop.ini","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:57:13 1.2.3.4 2016-09-19T15:54:44 isisyd-4 audit_protocol[6224]: S-1-5-21-3337258480-1734265177-1672102317-14328|1000016|1|1.2.251.95|OPEN|FAILED:3221225506|1179785|FILE|SUPERSEDED||/ifs/.isilon/desktop.ini","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:57:13 1.2.3.4 2016-09-19T15:54:44 isisyd-4 audit_protocol[6224]: S-1-5-21-3337258480-1734265177-1672102317-14328|1000016|1|1.2.251.95|OPEN|FAILED:3221225506|1048705|FILE|SUPERSEDED||/ifs/.isilon","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:57:13 1.2.3.4 2016-09-19T15:54:44 isisyd-4 audit_protocol[6224]: S-1-5-21-3337258480-1734265177-1672102317-14328|1000016|1|1.2.251.95|OPEN|FAILED:3221225506|1048705|FILE|SUPERSEDED||/ifs/.isilon","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:57:12 1.2.3.4 2016-09-19T15:54:43 isisyd-4 audit_protocol[6224]: S-1-5-21-3337258480-1734265177-1672102317-14328|1000016|1|1.2.251.95|OPEN|SUCCESS|1048705|DIR|OPENED|2|/ifs","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:57:12 1.2.3.4 2016-09-19T15:54:43 isisyd-4 audit_protocol[6224]: S-1-5-21-3337258480-1734265177-1672102317-14328|1000016|1|1.2.251.95|OPEN|FAILED:3221225524|1179785|FILE|SUPERSEDED||/ifs/desktop.ini","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:57:12 1.2.3.4 2016-09-19T15:54:43 isisyd-4 audit_protocol[6224]: S-1-5-21-3337258480-1734265177-1672102317-14328|1000016|1|1.2.251.95|OPEN|SUCCESS|1048705|DIR|OPENED|2|/ifs","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:57:12 1.2.3.4 2016-09-19T15:54:43 isisyd-4 audit_protocol[6224]: S-1-5-21-3337258480-1734265177-1672102317-14328|1000016|1|1.2.251.95|OPEN|SUCCESS|128|DIR|OPENED|2|/ifs","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:18 1.2.3.4 2016-09-19T15:53:49 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|FAILED:3221225524|1048704|FILE|SUPERSEDED||/ifs/data/New Text Document.txt","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:18 1.2.3.4 2016-09-19T15:53:49 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048704|DIR|OPENED|2|/ifs","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:18 1.2.3.4 2016-09-19T15:53:49 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4295163904|/ifs/data","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:18 1.2.3.4 2016-09-19T15:53:49 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|DELETE|SUCCESS|FILE|4313907202|/ifs/data/New Text Document.txt","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:18 1.2.3.4 2016-09-19T15:53:49 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|65664|FILE|OPENED|4313907202|/ifs/data/New Text Document.txt","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:18 1.2.3.4 2016-09-19T15:53:49 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1179785|DIR|OPENED|2|/ifs","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:17 1.2.3.4 2016-09-19T15:53:48 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1114240|FILE|OPENED|4313907202|/ifs/data/New Text Document.txt","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:16 1.2.3.4 2016-09-19T15:53:47 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4295163904|/ifs/data","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:15 1.2.3.4 2016-09-19T15:53:47 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048704|FILE|OPENED|4313907202|/ifs/data/New Text Document.txt","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:13 1.2.3.4 2016-09-19T15:53:44 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048704|DIR|OPENED|4295163904|/ifs/data","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:13 1.2.3.4 2016-09-19T15:53:44 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048704|FILE|OPENED|4313907202|/ifs/data/New Text Document.txt","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:13 1.2.3.4 2016-09-19T15:53:44 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4295163904|/ifs/data","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:13 1.2.3.4 2016-09-19T15:53:44 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048704|FILE|OPENED|4313907202|/ifs/data/New Text Document.txt","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:13 1.2.3.4 2016-09-19T15:53:44 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048704|FILE|OPENED|4313907202|/ifs/data/New Text Document.txt","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:13 1.2.3.4 2016-09-19T15:53:44 isisyd-4 last message repeated 2 times","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:13 1.2.3.4 2016-09-19T15:53:44 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048704|DIR|OPENED|4295163904|/ifs/data","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:12 1.2.3.4 2016-09-19T15:53:43 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4295163904|/ifs/data","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:12 1.2.3.4 2016-09-19T15:53:43 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1442207|FILE|CREATED|4313907202|/ifs/data/New Text Document.txt","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:12 1.2.3.4 2016-09-19T15:53:43 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4309208434|/ifs/data/VCE/New folder","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:12 1.2.3.4 2016-09-19T15:53:43 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4307688796|/ifs/data/VCE","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:10 1.2.3.4 2016-09-19T15:53:41 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048704|DIR|OPENED|2|/ifs","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:10 1.2.3.4 2016-09-19T15:53:41 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4305522461|/ifs/data/isisydbd01/hadoop/tmp/tweets_staging","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:10 1.2.3.4 2016-09-19T15:53:41 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4307367305|/ifs/data/isisydbd01/hadoop/tmp/tezsmokeoutput","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:10 1.2.3.4 2016-09-19T15:53:41 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4307553072|/ifs/data/isisydbd01/hadoop/tmp/tezsmokeinput","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:10 1.2.3.4 2016-09-19T15:53:41 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4309852749|/ifs/data/isisydbd01/hadoop/tmp/test1","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:10 1.2.3.4 2016-09-19T15:53:41 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4301587682|/ifs/data/isisydbd01/hadoop/tmp/mapred/system","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:10 1.2.3.4 2016-09-19T15:53:41 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4301587681|/ifs/data/isisydbd01/hadoop/tmp/mapred","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:10 1.2.3.4 2016-09-19T15:53:41 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4300606718|/ifs/data/isisydbd01/hadoop/tmp/logs","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:10 1.2.3.4 2016-09-19T15:53:41 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4305521548|/ifs/data/isisydbd01/hadoop/tmp/hive/zeppelin/d4d53914-2fec-4aaa-bbea-b7777d522dc8/_tmp_space.db","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:10 1.2.3.4 2016-09-19T15:53:41 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4305521547|/ifs/data/isisydbd01/hadoop/tmp/hive/zeppelin/d4d53914-2fec-4aaa-bbea-b7777d522dc8","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
"Sep 19 15:56:10 1.2.3.4 2016-09-19T15:53:41 isisyd-4 audit_protocol[6224]: S-1-22-1-0|0|1|1.2.25.129|OPEN|SUCCESS|1048705|DIR|OPENED|4305850549|/ifs/data/isisydbd01/hadoop/tmp/hive/zeppelin/43b88523-3d4b-486d-a63c-64442027e06f/_tmp_space.db","1.2.3.4",isilon,"udp:514","emc:isilon:syslog"
